time,WSMS00010.AccX,WSMS00010.AccY,WSMS00010.AccZ,WSMS00012.AccX,WSMS00012.AccY,WSMS00012.AccZ,WSMS00009.AccX,WSMS00009.AccY,WSMS00009.AccZ,WSMS00008.AccX,WSMS00008.AccY,WSMS00008.AccZ,WSGD00003.chdata,WSMS00007.AccX,WSMS00007.AccY,WSMS00007.AccZ,WSGD00004.chdata,WSMS00011.AccX,WSMS00011.AccY,WSMS00011.AccZ
="2026/04/02 16:29:24.560",0.46355,-0.11679,-0.49335,0.95615,-0.01625,-0.05615,0.08577,0.06418,-0.48878,-0.27036,0.44612,-0.14908,16.87227,-2.25036,0.42993,-1.88211,855.29077,0.12772,-0.057,-0.17912
="2026/04/02 16:29:24.580",-0.12801,-0.01495,-0.75436,0.8633,0.0098,0.02745,-0.78344,-0.02036,-0.65586,0.06143,0.52155,-1.09321,16.70666,0.27437,-0.16268,-0.41023,856.85016,0.62355,0.18376,-0.6186
="2026/04/02 16:29:24.600",1.02978,-0.05065,0.29066,0.5369,-0.08392,-0.06219,-0.15707,0.03686,0.37898,-0.48559,0.5009,-0.71192,14.63911,-0.89306,0.71793,-2.00402,855.61505,0.32383,0.16261,-0.47566
="2026/04/02 16:29:24.620",0.14244,-0.15738,-0.98408,0.90472,-0.07334,-0.00814,-0.31597,-0.1557,-0.40073,-0.32043,0.3948,-0.52031,14.80962,-1.84707,0.35446,-0.35624,855.42529,1.36427,0.01844,-0.35719
="2026/04/02 16:29:24.640",0.31145,-0.11324,0.39133,0.20659,0.00604,-0.05665,-0.4764,0.03931,0.23119,-0.26724,0.59376,-0.56038,14.86506,0.39607,-0.18686,-0.55817,856.26123,1.28971,0.2712,-0.9971
="2026/04/02 16:29:24.660",0.97613,-0.10559,-0.76655,-0.04011,-0.04647,-0.00428,0.12813,-0.00051,0.39523,-0.66322,0.66194,-0.7574,14.18466,-1.87164,0.15028,-1.05532,856.00403,1.12477,-0.03529,0.06403
="2026/04/02 16:29:24.680",-0.20491,-0.09702,-0.56479,-0.24022,-0.03515,-0.02633,-0.64201,-0.045,0.03721,-0.22581,0.26261,-0.50281,17.23872,0.09383,-0.1128,0.71631,859.35693,1.57145,0.11471,-0.32637
="2026/04/02 16:29:24.700",0.96083,-0.21376,0.28205,-0.5866,0.06215,-0.07943,0.18287,-0.06851,0.99242,-0.69331,0.35298,-0.62243,16.72089,0.10635,-0.12595,-0.32955,860.8186,0.91316,0.11628,-0.16393
="2026/04/02 16:29:24.720",0.09265,-0.18573,-1.0439,-0.43916,0.02085,0.02535,-0.05862,0.03929,0.62367,-0.33794,-0.00686,0.10768,16.98043,-1.02364,-0.58624,0.90718,863.15894,1.11188,-0.04497,0.44966
="2026/04/02 16:29:24.740",-0.17071,0.00775,0.41629,-0.70871,0.19172,0.0884,-0.22581,-0.12124,0.73348,-0.281,0.32727,-0.53618,18.09706,1.68321,-0.55524,1.09938,866.2077,0.80577,0.15981,-0.11821
="2026/04/02 16:29:24.760",0.67591,0.12206,-0.14824,-0.78395,0.01339,0.04908,0.55045,0.04181,0.97795,-0.62897,-0.0421,-0.3621,17.55581,-0.46952,-0.5792,0.50347,866.62921,0.39247,-0.10823,0.51685
="2026/04/02 16:29:24.780",-0.66017,0.01233,-0.28247,-0.89089,0.10376,0.10587,0.03715,-0.00305,-0.08688,0.01874,-0.27525,-0.11181,20.00296,0.92316,-0.76243,1.45995,870.07446,0.43905,-0.04134,0.02218
="2026/04/02 16:29:24.800",0.21938,0.02285,1.11964,-0.81478,0.04987,0.08815,0.60114,0.11901,1.40263,-0.32575,-0.17497,-0.28054,19.52187,1.58336,-0.31202,0.92201,870.91724,-0.06063,-0.01438,0.02484
="2026/04/02 16:29:24.820",-0.45094,0.00974,-0.32101,-0.89031,0.13274,0.08829,0.69618,-0.05109,0.1285,0.01342,-0.47792,-0.0713,20.61111,0.14595,-0.49926,1.78811,871.39349,-0.24467,-0.10006,0.85184
="2026/04/02 16:29:24.840",-0.69127,0.05892,0.89529,-0.70349,0.04226,0.04509,0.11804,0.06084,0.5389,0.24662,-0.50368,0.07964,22.24371,2.4478,-0.71441,1.73399,872.72614,-0.46448,0.06942,-0.07
="2026/04/02 16:29:24.860",-0.14498,0.12947,0.50986,-0.74939,-0.00109,-0.03913,0.65326,-0.16141,0.6266,-0.09668,-0.53898,0.01317,21.51049,-0.46346,-0.01401,0.66891,870.75696,-0.70989,-0.14751,0.54626
="2026/04/02 16:29:24.880",-1.07378,0.21204,-0.01609,-0.55509,-0.0194,-0.01838,0.08869,-0.03368,-0.33366,0.55376,-0.64231,0.19992,23.7673,1.13984,-0.83295,2.36453,871.64349,-0.35362,-0.10552,0.1888
="2026/04/02 16:29:24.900",-0.04209,0.14348,1.13018,-0.49434,0.04447,0.08517,0.46125,0.02996,0.4386,0.25105,-0.6,0.31196,23.05567,1.39089,-0.34175,0.5225,870.48267,-1.18467,0.00404,0.35379
="2026/04/02 16:29:24.920",-0.50108,-0.01954,-0.47783,-0.27684,-0.0103,0.09962,0.69259,0.19666,-0.49963,0.42981,-0.65434,0.51664,23.22095,-0.31808,-0.49262,0.95506,868.23633,-0.98943,-0.25359,0.87332
="2026/04/02 16:29:24.940",-0.99244,0.1424,1.00594,-0.2639,-0.02407,0.04937,-0.02637,-0.06482,-0.2978,0.60731,-0.43295,0.76849,25.26434,2.31004,0.0482,0.84993,867.54553,-0.83689,0.01203,-0.24844
="2026/04/02 16:29:24.960",0.38729,0.12697,0.30383,0.29966,-0.03818,-0.05269,0.7211,0.1934,-0.16445,0.28129,-0.01434,0.49076,23.97229,-0.35325,0.40193,-0.96311,864.41095,-1.24085,-0.15813,0.42544
="2026/04/02 16:29:24.980",-1.07823,0.21726,-0.26339,0.41043,-0.0128,-0.01424,-0.17974,0.03858,-1.14033,0.66593,-0.21276,0.56389,25.54991,0.39112,0.29925,0.31497,864.25531,-0.46839,-0.02088,-0.35358
="2026/04/02 16:29:25.000",0.12101,0.30672,1.26676,0.66389,-0.05007,-0.09124,0.1655,0.0608,-0.56965,0.28001,0.17194,0.65299,24.86165,0.75897,0.53919,-1.43641,863.23352,-0.95985,0.04713,-0.10452
="2026/04/02 16:29:25.020",0.02914,-0.19523,-0.58526,0.6653,-0.09045,-0.04716,0.14858,0.03944,-0.83443,0.4056,0.10006,0.51029,23.87838,-1.58297,0.67469,-1.09726,861.97009,-0.4984,0.04833,0.39574
="2026/04/02 16:29:25.040",-0.67859,-0.21005,0.32997,0.74498,-0.03059,-0.00001,-0.56074,-0.08836,-0.91368,0.36239,-0.02668,0.336,23.4881,0.74842,0.75033,-0.88173,862.43732,-0.42425,0.26499,-0.39404
="2026/04/02 16:29:25.060",0.39388,-0.2309,0.23976,0.92075,-0.0621,-0.09315,0.10942,0.07871,-0.19597,-0.07058,0.04358,-0.41216,20.67887,-1.30626,0.70044,-1.74927,859.52856,-0.47797,0.12719,0.03174
="2026/04/02 16:29:25.080",-0.52448,-0.02508,-0.91251,0.86073,-0.07238,-0.03798,-0.75672,-0.10792,-1.25046,0.12948,-0.06419,-0.46595,20.75318,-1.26623,0.29743,-1.01272,859.22028,0.32916,0.14847,-0.50082
="2026/04/02 16:29:25.100",0.56201,0.1025,0.62309,1.28497,-0.1036,-0.10659,-0.55756,0.25005,-0.22501,-0.07957,0.38754,-0.6562,18.94797,-0.42679,0.50099,-1.9553,858.3075,0.25425,0.21558,-0.93712
="2026/04/02 16:29:25.120",0.48013,0.11561,-0.97827,0.78393,-0.06501,-0.0884,-0.30056,-0.17259,-0.80265,-0.2888,0.33626,-0.43814,16.84165,-2.59956,0.87058,-1.56034,856.67725,0.61506,0.01248,-0.03577
="2026/04/02 16:29:25.140",0.14753,-0.01966,-0.21985,0.76247,-0.0417,0.05062,-0.98504,-0.04655,-0.40227,0.12118,0.43206,0.10625,16.40433,-0.0351,0.38528,-0.74678,857.74554,0.51287,0.20841,-0.69177
="2026/04/02 16:29:25.160",0.99049,-0.19361,-0.19322,0.94063,-0.04654,-0.07834,-0.06167,0.06054,0.08427,-0.511,0.65194,-0.36401,13.48767,-1.70406,0.36216,-1.85984,855.95618,0.40765,0.07016,-0.32348
="2026/04/02 16:29:25.180",0.05307,-0.13968,-1.16213,0.49313,0.1342,0.08418,-0.73035,-0.11531,-0.51736,-0.10564,0.60287,-0.31746,14.07437,-1.3628,-0.07135,-0.05908,856.11377,0.90557,0.06257,-0.34744
="2026/04/02 16:29:25.200",0.72241,-0.04933,0.45945,0.28106,-0.11609,0.0258,-0.44132,0.01965,0.63645,-0.46081,0.71666,-0.57847,14.191,0.02913,0.27353,-1.09439,856.37946,0.60061,0.17624,-0.74889
="2026/04/02 16:29:25.220",1.01234,-0.07078,-1.3101,0.13995,0.08053,-0.05499,-0.04986,-0.01502,0.28974,-0.44756,0.20867,-0.55516,14.17968,-2.14298,0.18179,-0.10551,856.56238,0.96508,-0.04702,0.30289
="2026/04/02 16:29:25.240",-0.17969,-0.14373,-0.09309,0.11631,-0.11353,0.08067,-0.67277,-0.06088,0.23675,-0.1815,0.1096,-0.23071,16.30831,0.63643,-0.27833,0.61339,859.57587,1.20806,0.18821,-0.59133
="2026/04/02 16:29:25.260",1.05806,-0.14501,0.00105,-0.32956,0.084,-0.01361,0.25257,-0.02037,0.89871,-0.46545,0.41253,-0.27767,15.3752,-0.67113,-0.2869,0.23308,859.94757,0.81857,-0.12899,0.12656
="2026/04/02 16:29:25.280",0.03915,-0.02689,-1.1414,-0.48528,0.10284,0.11848,-0.25923,-0.00992,0.39596,-0.26751,0.13286,0.00389,17.04687,-0.45602,-0.57614,1.59363,862.73584,1.15797,-0.10746,0.10836
="2026/04/02 16:29:25.300",0.29479,0.19765,0.74398,-0.58532,0.0593,0.05053,0.10384,0.03023,0.92166,-0.3384,0.2561,-0.09337,17.73596,1.39097,-0.5753,0.94829,865.71515,0.77851,0.06351,-0.14599
="2026/04/02 16:29:25.320",0.4926,0.04816,-0.56937,-0.82597,-0.00241,-0.03327,0.45624,-0.02651,0.84196,-0.36139,-0.17488,0.40384,18.05341,-0.55935,-0.63725,1.55904,867.03333,0.67984,-0.19646,0.54402
="2026/04/02 16:29:25.340",-0.38447,-0.18257,0.01977,-0.87076,0.09792,0.11416,-0.25419,-0.14616,0.49722,0.09551,-0.09629,0.37174,20.53726,1.58672,-0.4728,1.66883,870.28992,0.52593,0.00474,-0.01534
="2026/04/02 16:29:25.360",0.49844,-0.08377,0.41525,-0.85454,0.06166,0.0264,0.72927,0.09375,1.0567,-0.25098,-0.09125,0.53004,20.1184,0.81154,-0.52174,1.34358,870.19385,0.05151,-0.16393,0.46362
="2026/04/02 16:29:25.380",-0.51487,0.00521,-0.59906,-1.20211,0.15819,0.15603,0.35467,-0.21215,0.09732,0.21156,-0.44464,0.75738,21.63447,0.6231,-0.70452,1.81587,872.13953,0.08597,-0.24399,0.56089
="2026/04/02 16:29:25.400",-0.09188,0.08668,0.97915,-0.73208,0.09242,0.13467,0.25552,0.0636,1.34912,0.03901,-0.26662,0.53303,22.48106,2.69145,-0.78185,1.18371,873.2757,-0.40785,-0.0331,0.216
="2026/04/02 16:29:25.420",-0.10609,0.09093,-0.00612,-0.54678,0.07656,0.04057,0.89366,-0.03538,0.25287,0.18068,-0.60752,0.59134,22.27789,0.27632,-0.12314,1.06033,871.80914,-0.58361,-0.2743,0.86719
="2026/04/02 16:29:25.440",-0.80555,0.13257,0.14352,-0.62519,0.0449,0.04723,0.04207,-0.11424,-0.25794,0.54675,-0.77647,0.50652,24.40278,2.26929,-0.31153,1.56168,872.3551,-0.55461,-0.09145,0.17739
="2026/04/02 16:29:25.460",-0.00103,0.09644,0.94091,-0.37535,-0.02469,-0.06147,0.90177,0.34914,0.45701,0.18769,-0.49888,0.46122,23.30006,0.80494,-0.03959,-0.23868,869.78558,-0.74044,-0.21975,0.26572
="2026/04/02 16:29:25.480",-0.73613,0.22566,-0.49633,-0.18405,-0.06534,0.01211,0.17698,-0.2071,-0.71427,0.50761,-0.47663,0.47853,23.50284,0.60453,0.17328,0.65188,868.55328,-0.21854,-0.21212,0.57795
="2026/04/02 16:29:25.500",-0.84226,0.12549,1.47394,0.06488,-0.1135,-0.0524,0.14175,0.08091,-0.05557,0.37185,0.14841,0.43021,24.49689,1.88109,0.29417,-0.32208,867.52405,-0.80592,0.01018,-0.02932
="2026/04/02 16:29:25.520",0.2365,0.04063,-0.17161,0.11395,0.05153,-0.0366,0.51923,-0.05706,-0.40886,0.30053,-0.0232,0.38034,24.1902,-0.71211,0.35683,-0.15144,864.2066,-1.00918,-0.22005,0.84024
="2026/04/02 16:29:25.540",-1.1755,0.03622,0.15371,0.54832,-0.00695,-0.01738,-0.25161,0.05899,-0.87466,0.45955,-0.40798,0.31503,25.28459,0.7982,0.08675,-0.1149,864.22845,-0.56524,0.08659,0.21382
="2026/04/02 16:29:25.560",0.086,-0.19114,0.58275,0.83693,-0.02542,-0.0179,0.41766,0.10824,-0.40531,0.191,-0.12882,-0.21626,23.7242,0.0921,0.52705,-1.37868,861.84027,-0.88251,0.14118,-0.09226
="2026/04/02 16:29:25.580",-0.5114,-0.1247,-0.4746,0.6196,0.00809,0.05987,-0.14069,-0.07743,-1.1299,0.3704,-0.45773,0.07181,24.49344,-1.23122,0.54403,-0.61619,860.9729,-0.52448,-0.1019,-0.12559
="2026/04/02 16:29:25.600",-0.35595,0.01033,0.76384,0.78556,-0.09198,-0.04919,-0.191,0.0914,-0.79972,0.11607,-0.02882,-0.39291,23.62894,0.45478,0.53179,-1.54072,860.63324,-0.47287,0.09935,-1.04447
="2026/04/02 16:29:25.620",0.5612,0.32677,-0.14547,0.96332,-0.05598,-0.05863,0.38152,0.01914,-0.82833,0.03665,-0.12422,0.10387,20.67708,-1.91898,0.36273,-1.42634,858.26801,-0.37273,-0.11521,0.07606
="2026/04/02 16:29:25.640",-0.43163,0.1983,-0.46708,0.84102,-0.04141,-0.01921,-0.62817,-0.01642,-0.86981,0.28171,0.16935,0.09074,20.74532,-0.46428,0.41697,-1.2196,858.86395,-0.1065,0.14525,-0.48375
="2026/04/02 16:29:25.660",0.71664,0.065,0.20593,1.32387,-0.03979,-0.08441,-0.15886,0.14489,-0.02678,-0.16231,0.397,-0.18381,17.87618,-1.01956,0.64286,-1.91431,856.86304,-0.02689,0.18338,-0.33085
="2026/04/02 16:29:25.680",-0.00468,-0.0642,-1.12465,0.60577,-0.10284,-0.05076,-0.64157,-0.36388,-0.96857,-0.05776,0.24763,-0.41076,17.04728,-2.36351,0.49107,-0.48774,856.461,0.56432,0.04706,-0.12493
="2026/04/02 16:29:25.700",0.25587,-0.12509,0.00918,0.72474,-0.07308,-0.07613,-0.8584,0.13683,0.03175,-0.31749,0.7466,-0.53272,17.07443,-0.39875,0.01788,-1.51127,857.85315,0.56707,0.25689,-0.91259
="2026/04/02 16:29:25.720",0.79637,-0.12365,-0.35051,-0.1586,0.03891,-0.01141,-0.10272,-0.02824,0.00481,-0.48649,0.89213,-0.49743,14.60343,-2.49556,0.23186,-1.35991,856.42065,0.77617,-0.08336,0.03985
="2026/04/02 16:29:25.740",0.04962,-0.08428,-0.82243,0.30352,0.03279,-0.0267,-1.08598,-0.18105,-0.18787,-0.17937,0.61276,-0.403,14.95856,-0.32355,0.08446,-0.27645,857.86774,0.82288,0.18052,-0.26057
="2026/04/02 16:29:25.760",0.90083,-0.32151,0.25241,0.41655,0.03013,-0.05906,-0.13996,0.03541,0.61643,-0.53239,0.57254,-0.73282,13.56725,-0.67396,0.36551,-1.23144,857.18457,0.25006,0.11241,-0.25614
="2026/04/02 16:29:25.780",0.66782,-0.17863,-1.36596,-0.07315,0.00006,0.00926,-0.37901,-0.00264,0.23798,-0.27854,-0.24475,-0.35379,13.91564,-1.53407,-0.25369,0.30682,857.72156,0.91409,-0.05066,-0.00109
="2026/04/02 16:29:25.800",-0.05787,-0.09473,0.21939,-0.08273,0.06366,0.0532,-0.56443,-0.11979,0.76782,-0.27077,0.3143,-0.51905,14.82827,0.79283,-0.28551,-0.01545,860.35022,0.89839,0.25439,-0.62964
="2026/04/02 16:29:25.820",0.92874,0.05495,-0.37846,-0.63146,0.00454,0.0638,0.34661,-0.01375,0.6969,-0.4464,0.51152,-0.13145,15.02874,-1.05009,-0.24621,0.21298,860.97925,0.59287,-0.07096,0.39249
="2026/04/02 16:29:25.840",-0.15056,0.10055,-0.82677,-0.56106,0.10616,0.03049,-0.46797,-0.02908,0.48353,-0.05846,0.04955,-0.17619,17.62861,0.52502,-0.50728,1.33276,864.01385,0.93839,0.06643,-0.01875
="2026/04/02 16:29:25.860",0.3132,0.02199,0.48952,-0.49813,0.04089,0.03717,0.41042,0.07914,1.09081,-0.41919,0.09719,-0.41064,17.1555,0.98881,-0.47866,0.41138,865.25391,0.21509,0.03005,0.0407
="2026/04/02 16:29:25.880",0.00771,-0.16419,-0.93814,-0.77527,0.09561,0.10813,0.12797,-0.19872,0.95624,-0.10804,-0.18151,0.10578,18.40806,-0.04832,-0.53436,1.60112,867.53479,0.35665,-0.14875,0.55912
="2026/04/02 16:29:25.900",-0.39672,-0.16135,0.56184,-0.94892,0.03731,0.05987,-0.2703,0.06304,1.14312,-0.0339,-0.00879,0.02996,20.42141,2.1092,-0.71022,1.31407,870.59137,0.232,0.14742,-0.21175
="2026/04/02 16:29:25.920",0.19292,0.0099,0.41378,-0.85183,-0.0108,0.01349,0.6838,-0.06481,0.6321,-0.32955,-0.2372,-0.18317,20.37703,0.28292,-0.63993,1.27189,870.54065,-0.05237,-0.1917,0.54767
="2026/04/02 16:29:25.940",-0.76275,0.08888,-0.32091,-1.228,0.03527,-0.03103,-0.04069,-0.03995,0.07831,0.25453,-0.57107,0.29095,22.61523,1.44498,-0.5808,1.51866,872.95685,0.02005,-0.14908,0.46048
="2026/04/02 16:29:25.960",-0.19,0.04694,1.10061,-0.79534,0.062,0.02715,0.78824,0.36915,0.55296,0.05238,-0.33507,0.18524,21.99879,2.02618,0.0242,-0.44747,872.77124,-0.51907,-0.04761,0.24296
="2026/04/02 16:29:25.980",-0.70048,0.14631,0.04906,-0.51775,0.13127,0.13846,0.72833,-0.16539,-0.06798,0.09379,-0.72534,0.38363,22.9943,0.85144,0.31003,1.39527,872.30164,-0.53004,-0.28289,0.80386
="2026/04/02 16:29:26.000",-0.67899,0.15945,0.66588,-0.66016,0.08421,0.08161,0.10365,0.10684,0.27714,0.47262,-0.557,0.40068,24.77765,2.75716,-0.1682,1.01769,873.02191,-0.91139,0.09115,0.04209
="2026/04/02 16:29:26.020",-0.19345,0.15887,0.96005,-0.45959,-0.04211,0.07918,0.97567,-0.07925,0.18008,0.11452,-0.40716,0.45782,23.65631,0.05881,0.12112,-0.33229,869.97168,-0.70692,-0.15606,0.4403
="2026/04/02 16:29:26.040",-1.01262,0.2742,0.09734,-0.21795,0.09877,0.00013,0.01492,-0.15453,-0.63602,0.53069,-0.5271,0.97875,24.93456,0.79475,0.05337,1.68226,869.55756,-0.16799,-0.0218,0.11533
="2026/04/02 16:29:26.060",-0.59311,0.07583,1.48641,0.02983,-0.02304,-0.05942,0.46516,0.10308,-0.29302,0.32975,0.25892,0.20048,24.05954,0.96794,-0.01943,-0.19814,867.76013,-1.01272,0.05711,0.16138
="2026/04/02 16:29:26.080",0.04349,0.00716,-0.34609,0.43161,-0.02895,0.01403,0.4862,0.08851,-0.82731,0.32558,-0.48111,0.43772,23.72433,-0.96423,-0.13133,0.56393,865.23816,-0.6871,-0.04168,0.75278
="2026/04/02 16:29:26.100",-0.98547,-0.1543,0.86458,0.37957,-0.06422,-0.05193,-0.34168,0.07884,-0.67053,0.40412,-0.42059,0.18101,23.94407,1.12479,-0.02373,-0.45397,864.23242,-0.45128,0.21697,-0.55645
="2026/04/02 16:29:26.120",0.09032,-0.0926,0.94062,0.40042,-0.00866,-0.05589,0.5252,-0.06657,-0.47628,0.0013,-0.292,-0.40977,21.76747,-0.94957,0.40033,-0.99931,860.18445,-1.01401,-0.07755,0.2245
="2026/04/02 16:29:26.140",-0.35583,0.10288,-0.90428,0.76134,-0.09221,-0.04085,-0.50376,-0.01923,-1.15843,0.37044,-0.51415,0.1746,23.45708,-0.47508,0.248,-0.25623,859.539,-0.42004,-0.02615,0.12834
="2026/04/02 16:29:26.160",-0.04999,0.2626,0.82086,0.81135,-0.0757,-0.08874,0.0452,0.22641,-0.75743,0.23995,0.08718,-0.17593,22.81162,-0.15589,0.49339,-1.76749,857.96393,-0.73043,0.16762,-0.15137
="2026/04/02 16:29:26.180",0.29175,0.28875,-0.96613,0.8253,-0.10524,-0.08787,0.17571,-0.08702,-1.3623,-0.02925,0.08387,-0.33475,20.99452,-1.95686,0.8024,-1.42325,856.39868,-0.31659,-0.1264,0.14845
="2026/04/02 16:29:26.200",-0.34453,0.1441,-0.09733,0.51599,-0.05821,-0.04389,-0.65785,0.12028,-0.50923,0.27751,0.31961,-0.28076,21.22955,0.07958,0.72476,-1.60836,857.828,-0.11556,0.12761,-0.7392
="2026/04/02 16:29:26.220",0.76155,-0.05087,0.31746,1.2095,0.0621,-0.01371,0.1492,-0.13868,-0.20744,-0.41146,0.62835,-0.69894,19.27728,-1.54043,0.70968,-1.64298,856.64075,0.00482,-0.02288,-0.48059
="2026/04/02 16:29:26.240",0.10666,-0.09402,-0.95632,0.90114,-0.10131,0.00342,-0.66913,-0.09609,-1.0776,0.04155,0.51109,0.01117,18.4698,-1.23652,-0.25099,0.33922,857.61749,0.58886,0.07341,-0.38251
="2026/04/02 16:29:26.260",0.62131,-0.14197,0.20118,0.64862,-0.0621,-0.14116,-0.53959,0.25535,0.02798,-0.18443,0.89878,-0.37441,15.62691,-0.76861,-0.04887,-1.68559,857.57965,0.67032,0.25818,-0.8049
="2026/04/02 16:29:26.280",0.59977,-0.12197,-0.73706,0.92454,-0.08896,-0.11485,-0.21247,-0.07979,-0.3995,-0.56239,0.60574,-0.27743,13.84718,-2.5497,0.45144,-1.10852,857.41577,1.32853,-0.0216,0.02284
="2026/04/02 16:29:26.300",0.18341,-0.22884,-0.84243,0.30957,-0.02972,0.02804,-1.01014,-0.05766,-0.06457,-0.13768,0.46068,-0.51203,15.07429,0.40647,0.18477,0.05324,859.48755,1.22552,0.24897,-0.64117
="2026/04/02 16:29:26.320",1.083,-0.32323,-0.0507,-0.0714,0.07411,-0.02665,0.00969,0.10164,0.57582,-0.64649,0.66248,-0.51448,13.40384,-1.42613,0.08774,-0.97224,857.97687,0.38563,-0.05865,0.04514
="2026/04/02 16:29:26.340",0.38077,-0.21312,-1.36131,-0.44702,-0.0011,0.09629,-0.69981,-0.16538,0.02997,-0.3471,0.12201,-0.21454,14.39636,-0.6685,-0.31457,0.75988,859.48346,1.20314,-0.02099,-0.21509
="2026/04/02 16:29:26.360",0.31451,-0.02778,0.56091,-0.3103,0.07327,-0.03437,-0.32247,0.09905,0.75808,-0.41909,0.57934,-0.59866,13.99455,0.53533,-0.01006,-0.04586,860.5495,0.84656,0.19129,-0.66779
="2026/04/02 16:29:26.380",0.86725,-0.00299,-0.88327,-0.30947,0.03399,0.0382,0.06555,-0.05612,0.59812,-0.46672,0.20623,-0.44679,14.5338,-1.29308,-0.12568,0.66328,861.00867,0.74358,-0.02784,0.27914
="2026/04/02 16:29:26.400",-0.15912,-0.05156,-0.24559,-0.63864,0.07072,0.05583,-0.52931,0.03147,0.55407,0.0089,-0.02709,-0.04346,17.52392,1.2133,-0.46601,1.20213,863.79565,0.96396,0.11396,-0.33143
="2026/04/02 16:29:26.420",0.76114,-0.06725,0.69402,-0.86867,0.07011,-0.00184,0.49784,-0.09188,1.0644,-0.39798,0.2667,-0.20744,16.63094,0.21042,-0.19512,0.70994,863.97485,0.29018,-0.09242,-0.11263
="2026/04/02 16:29:26.440",-0.07717,-0.06578,-0.89386,-0.74395,0.07815,0.08249,-0.00588,-0.16198,0.53156,0.0507,-0.12725,0.08922,18.90381,0.28728,-0.72378,1.98154,866.85315,0.3797,-0.21837,0.34988
="2026/04/02 16:29:26.460",-0.00342,0.00406,0.84243,-0.85807,0.05171,0.04506,0.04148,0.16196,1.54004,-0.00671,-0.08324,0.186,20.71946,2.17208,-0.72747,1.20885,869.61816,0.03302,0.07856,-0.10734
="2026/04/02 16:29:26.480",0.21201,0.0552,0.18656,-0.17559,-0.01303,-0.03079,0.65096,-0.12481,0.43259,-0.19469,-0.38324,0.53872,20.88762,-0.01561,-0.41733,1.52792,870.42572,-0.08576,-0.18563,0.75826
="2026/04/02 16:29:26.500",-0.73454,-0.01774,0.00418,-1.0477,-0.09659,0.01291,-0.14026,0.1264,0.28911,0.39338,-0.54143,0.30808,22.91502,1.88914,-0.40418,1.09417,872.52026,-0.06821,0.0091,-0.02859
="2026/04/02 16:29:26.520",0.09526,0.15189,1.01794,-0.89318,0.05447,0.0239,0.78904,-0.01129,0.99099,-0.02026,-0.52153,0.14312,22.26904,0.72144,0.70138,-0.50642,871.81256,-0.59607,-0.09607,0.34672
="2026/04/02 16:29:26.540",-0.72691,0.12581,-0.39316,-0.57904,0.14586,0.20018,0.37331,-0.21614,-0.2065,0.24997,-0.67424,0.5349,24.26256,0.8463,0.01288,1.79418,873.0675,-0.44359,-0.18587,0.93376
="2026/04/02 16:29:26.560",-0.48585,0.11324,0.82321,-0.28641,0.08347,0.04257,0.34389,0.23471,0.41044,0.43324,-0.50043,0.52701,24.6353,2.36952,-0.50513,0.64967,873.14496,-1.4949,0.18197,0.03347
="2026/04/02 16:29:26.580",-0.18568,0.0439,0.41573,-0.0726,0.04271,0.00745,0.90089,-0.01731,-0.35966,0.10701,-0.53701,0.39865,22.76677,-0.65325,-0.08663,0.93804,870.64471,-1.29017,-0.2089,0.72756
="2026/04/02 16:29:26.600",-1.14466,0.10579,0.32938,-0.11567,0.00044,0.011,-0.02799,0.13895,-0.48315,0.6029,-0.82376,0.38761,23.52805,1.34985,-0.68067,1.18094,870.40112,-0.65347,0.13174,-0.15904
="2026/04/02 16:29:26.620",-0.12569,0.1493,0.92353,0.06862,0.01688,-0.11676,0.73383,-0.02433,0.07361,0.27071,-0.34616,0.22961,21.74069,0.37037,-0.04801,-0.29955,867.28693,-1.12349,0.09499,-0.00457
="2026/04/02 16:29:26.640",-0.581,0.0592,-0.43811,0.46397,-0.05334,-0.05379,0.16556,-0.01154,-0.78708,0.54646,-0.60962,0.7895,22.41082,-0.50158,-0.18855,0.29663,866.06238,-0.98856,-0.17053,0.45317
="2026/04/02 16:29:26.660",-0.6446,0.10154,0.5652,0.43666,-0.0677,-0.09871,-0.04401,0.03272,-0.42531,0.43207,-0.19006,-0.03717,22.99558,1.10436,0.27471,-0.47638,864.52338,-0.9969,0.0311,-0.14157
="2026/04/02 16:29:26.680",0.22236,0.16558,-0.06233,0.90791,-0.11058,-0.06973,0.32925,-0.00068,-0.56087,0.20809,-0.35061,0.77501,22.04274,-1.46534,0.46399,-0.9814,861.02948,-0.9673,-0.17389,0.47474
="2026/04/02 16:29:26.700",-0.806,0.02753,-0.38076,0.79259,-0.05923,0.03402,-0.5895,0.15643,-1.09699,0.56177,-0.0255,-0.15389,23.10964,0.08096,0.31131,-0.77234,860.83459,-0.33617,0.11019,-0.24787
="2026/04/02 16:29:26.720",0.28316,0.15859,0.98956,0.90218,-0.05142,-0.02883,-0.10518,0.02842,-0.22763,-0.0067,0.36669,0.00736,20.58609,-0.42252,1.01252,-2.12061,857.34796,-0.34648,0.16078,-0.62622
="2026/04/02 16:29:26.740",0.04903,-0.03129,-0.5839,0.72979,-0.09886,-0.01742,-0.29009,-0.12455,-1.52003,0.25034,0.20973,-0.0356,20.88677,-2.01263,0.90812,-1.40014,856.18292,-0.10444,-0.06568,-0.06383
