time,WSMS00010.AccX,WSMS00010.AccY,WSMS00010.AccZ,WSMS00007.AccX,WSMS00007.AccY,WSMS00007.AccZ,WSMS00012.AccX,WSMS00012.AccY,WSMS00012.AccZ,WSMS00009.AccX,WSMS00009.AccY,WSMS00009.AccZ,WSMS00011.AccX,WSMS00011.AccY,WSMS00011.AccZ,WSGD00003.chdata,WSGD00004.chdata,WSMS00008.AccX,WSMS00008.AccY,WSMS00008.AccZ
="2026/04/02 17:19:48.260",-0.27758,-0.07788,0.16855,0.24207,0.10199,0.30955,-0.23711,0.03485,0.03106,0.47885,0.0498,-0.1292,-0.10035,-0.05304,0.01774,16.9331,865.66211,-0.01574,-0.06714,-0.05878
="2026/04/02 17:19:48.280",0.69176,-0.09743,-0.58445,-0.35621,-0.10347,0.71192,-0.48478,0.00381,0.02639,-0.1103,-0.03673,0.38459,-0.57454,0.02078,-0.05633,16.43277,862.8158,-0.01923,-0.34523,-0.04074
="2026/04/02 17:19:48.300",-0.35528,0.0339,0.00415,-0.17281,0.40895,-0.72532,-0.39619,0.02218,0.02987,0.20683,-0.04485,-0.16531,0.01839,-0.0932,0.21239,16.25756,860.26904,0.01157,-0.00507,-0.62796
="2026/04/02 17:19:48.320",0.51265,-0.01463,-0.2639,-0.23913,0.10155,0.92498,-0.39928,-0.00055,0.00489,0.22098,-0.01818,0.04414,-0.11098,0.06851,0.005,17.14775,857.10974,0.05601,-0.43687,-0.83957
="2026/04/02 17:19:48.340",0.2605,-0.09432,-0.32152,-0.78515,0.20553,-0.05108,-0.4089,0.01714,0.02481,-0.15322,0.04362,0.17341,-0.11788,0.08511,-0.07278,18.57236,856.3833,0.08248,-0.35627,-0.61789
="2026/04/02 17:19:48.360",-0.05689,-0.11575,-0.00246,-0.39929,-0.06682,0.26319,-0.34515,0.00891,0.04085,0.46727,-0.04633,-0.14996,0.20856,0.01803,-0.08643,19.67521,855.25354,0.07829,-0.16398,-0.68214
="2026/04/02 17:19:48.380",0.7665,-0.14053,-0.52233,-0.53303,-0.29341,1.03505,-0.3685,0.03822,0.03529,-0.16575,0.01279,0.33999,-0.20581,0.00225,-0.06792,21.50187,854.87659,0.06052,-0.25445,-0.70484
="2026/04/02 17:19:48.400",-0.19412,-0.14097,-0.05016,-0.37075,-0.09855,-0.39853,-0.28643,0.03914,0.05002,0.31319,0.01254,-0.38559,0.15935,-0.09836,0.11366,21.86499,855.63281,0.07027,-0.05843,-0.66779
="2026/04/02 17:19:48.420",0.53871,-0.06994,-0.25344,-0.13678,-0.44809,0.42572,-0.43698,0.00705,0.02044,0.05259,-0.08022,-0.17347,0.07112,-0.00434,-0.06122,22.69454,855.3855,-0.11686,-0.27077,-0.49459
="2026/04/02 17:19:48.440",0.14688,0.01641,-0.28063,-0.22761,0.29986,-0.2727,-0.40416,-0.01236,-0.00704,-0.18485,0.18416,0.07115,0.13773,-0.01809,0.14031,23.46361,857.91339,-0.00139,-0.02442,-0.48818
="2026/04/02 17:19:48.460",0.12866,-0.03306,-0.27406,-0.09538,0.07362,-0.45213,-0.11905,-0.0267,0.039,0.24953,-0.16804,-0.61094,0.2787,0.0051,0.2259,22.47786,859.67584,-0.05476,-0.09353,-0.36008
="2026/04/02 17:19:48.480",0.55386,-0.05646,-0.2922,0.02879,-0.04569,0.12675,0.06567,0.0014,-0.00022,-0.41103,0.12932,-0.07782,-0.0078,0.05291,-0.09606,21.51286,861.25623,-0.07424,-0.02059,-0.33471
="2026/04/02 17:19:48.500",-0.29847,-0.07052,-0.07687,0.01679,0.40646,-1.4123,-0.17928,0.03592,-0.01489,0.1145,0.00539,-0.32391,0.46116,-0.04311,0.13867,18.62116,862.26996,-0.06513,-0.02951,-0.5778
="2026/04/02 17:19:48.520",0.6903,-0.05148,-0.302,0.21263,-0.09384,0.23986,-0.01715,-0.02242,0.02336,-0.13123,0.03471,-0.32939,0.24127,0.00523,-0.16742,15.8962,862.43842,-0.16927,-0.187,-0.20322
="2026/04/02 17:19:48.540",0.00287,0.02347,-0.10855,0.49738,0.06083,-1.08314,-0.11161,-0.05555,-0.04408,-0.33239,-0.0144,0.0201,0.30136,-0.0254,0.12234,14.9768,862.88232,-0.02342,0.18107,-0.23686
="2026/04/02 17:19:48.560",0.23614,-0.03941,-0.09563,0.32363,0.42039,-0.95691,0.06908,-0.04113,-0.02079,0.1391,-0.05437,-0.62141,0.2707,-0.07185,0.18837,12.83011,860.51178,-0.0113,0.02684,-0.08393
="2026/04/02 17:19:48.580",0.48189,-0.06743,-0.35525,0.53079,0.13522,0.14038,0.13508,-0.02776,-0.03247,-0.47386,0.08539,0.11283,0.56682,0.02244,-0.03808,12.50525,858.7887,0.01082,-0.07464,-0.15648
="2026/04/02 17:19:48.600",-0.36086,0.01252,0.10446,0.45278,0.38154,-1.59866,0.31668,-0.05743,-0.03055,0.17527,-0.13097,-0.42764,0.50717,-0.02973,0.04364,13.31857,857.0426,0.02573,-0.04728,-0.50113
="2026/04/02 17:19:48.620",0.65398,0.05174,-0.2176,0.31996,0.1809,0.22529,0.13136,-0.01349,0.00833,-0.33169,0.035,-0.06027,0.23947,-0.01384,-0.09391,14.89196,854.66547,-0.12027,-0.34679,-0.01758
="2026/04/02 17:19:48.640",-0.26514,0.02532,-0.00181,0.54984,0.48483,-1.24922,0.27304,0.00644,-0.04504,-0.16721,-0.10737,-0.20475,0.81196,-0.00009,-0.08486,17.0837,854.57172,0.19116,0.04756,-0.03003
="2026/04/02 17:19:48.660",-0.01134,-0.12043,0.36589,0.37369,0.28029,0.10874,0.09802,-0.03382,-0.04506,0.16402,0.06621,-0.34547,0.3272,-0.01079,0.00004,18.36511,854.32581,0.12362,-0.00286,0.19543
="2026/04/02 17:19:48.680",0.2053,-0.15472,-0.22529,0.23815,-0.08069,-0.24384,0.24682,-0.04023,-0.039,-0.24759,-0.00252,0.07051,0.57642,0.01384,-0.15298,20.59071,855.48792,-0.00388,0.10916,0.35866
="2026/04/02 17:19:48.700",-0.43133,-0.07441,0.17249,0.45782,0.07738,-0.92007,0.36055,0.01386,-0.01732,0.33282,-0.06461,-0.32128,0.6183,-0.00635,-0.02139,22.10949,857.00336,0.02831,0.33776,0.29081
="2026/04/02 17:19:48.720",0.16968,0.01625,0.24602,0.242,0.00627,0.26921,0.4519,-0.04874,-0.02938,-0.18509,-0.02106,0.02966,0.1138,0.07582,0.1225,23.04662,858.51276,-0.05645,0.10015,0.48337
="2026/04/02 17:19:48.740",-0.5134,0.0525,-0.05417,0.44089,0.338,-1.14742,0.3637,-0.03986,-0.03411,-0.07986,-0.01386,-0.07924,0.85566,-0.00582,-0.12782,23.66595,861.55115,-0.04872,0.19341,0.74276
="2026/04/02 17:19:48.760",-0.19259,0.12665,0.33977,0.09726,0.15759,-0.13987,0.71771,0.00429,-0.0091,0.07193,-0.04554,-0.17703,-0.04544,-0.03423,-0.04528,22.71551,863.67285,-0.10879,0.296,0.4179
="2026/04/02 17:19:48.780",-0.12436,0.0142,0.05292,0.21017,0.06072,0.11838,0.30356,-0.03423,0.0105,-0.29831,0.03642,0.20125,0.24746,0.04739,-0.0287,21.01926,866.32599,-0.01787,0.17608,0.82788
="2026/04/02 17:19:48.800",-0.65604,0.04853,0.29255,0.08459,-0.17069,-0.32928,0.23011,-0.08178,-0.06108,0.19091,-0.01563,0.01112,0.2689,0.11459,0.14997,19.00835,867.57507,0.01785,0.27835,0.63082
="2026/04/02 17:19:48.820",0.00489,0.0432,0.34798,-0.15812,-0.40199,0.60858,0.48109,0.01939,-0.04548,-0.26982,0.01716,0.14535,-0.38866,0.01498,0.0562,18.12779,868.26569,-0.08449,0.18244,0.77862
="2026/04/02 17:19:48.840",-0.59605,0.084,0.14237,0.24829,0.13754,-0.34279,0.5416,0.01467,-0.01202,-0.04866,0.08333,0.21776,0.12049,0.05533,-0.04036,16.93248,868.00574,0.11938,0.2829,0.57123
="2026/04/02 17:19:48.860",0.04066,0.12645,0.04658,-0.28051,-0.16555,0.4204,0.12011,-0.05654,-0.02817,-0.09765,-0.14191,0.04062,-0.37457,0.09368,0.0167,15.85531,865.06097,-0.04155,0.02156,0.38787
="2026/04/02 17:19:48.880",-0.54082,0.12811,0.7031,0.04778,0.02723,0.44385,0.34639,-0.02955,-0.02807,-0.29428,0.09334,0.26251,-0.34887,0.03721,0.03911,16.16244,863.50031,0.11622,0.13893,0.21783
="2026/04/02 17:19:48.900",-0.11994,0.10807,-0.06026,-0.25183,0.09005,0.13849,0.12656,-0.00834,-0.00846,0.215,0.01327,0.21601,-0.19496,0.02837,-0.21485,16.89098,861.30304,0.11494,-0.1341,0.75472
="2026/04/02 17:19:48.920",0.09012,0.09134,0.27147,-0.57526,-0.40727,1.17111,-0.05484,0.00883,0.01107,-0.22189,-0.00473,0.36446,-0.72372,0.00774,-0.04855,18.79917,859.3703,0.14153,0.1989,0.50658
="2026/04/02 17:19:48.940",-0.71682,0.01555,0.30763,0.14106,-0.14837,0.08077,0.02571,0.09553,-0.00026,0.09216,0.01439,0.31144,-0.27203,0.00627,0.03075,20.11904,858.7066,0.14261,0.14813,0.02657
="2026/04/02 17:19:48.960",0.32486,-0.03151,-0.06728,-0.484,-0.09386,0.86533,0.15303,-0.05129,0.0684,0.14267,0.00811,0.17355,-0.37511,-0.05777,-0.1751,21.5309,857.9024,0.05283,-0.30248,0.09329
="2026/04/02 17:19:48.980",-0.4982,0.05625,0.29062,0.09577,-0.2154,0.67257,-0.01011,0.04835,0.05086,-0.12835,-0.04485,0.43373,-0.28449,-0.04009,-0.02161,23.47792,859.07794,-0.03751,0.02237,0.01447
="2026/04/02 17:19:49.000",-0.10436,0.10851,0.0491,-0.15447,-0.07161,0.22468,-0.1666,0.04547,-0.04387,0.3186,-0.0009,0.27044,-0.4496,-0.04407,0.02782,24.52304,859.96045,0.06965,-0.07171,0.15351
="2026/04/02 17:19:49.020",0.23586,-0.03966,-0.02506,-0.32542,-0.19658,0.96832,-0.17491,0.00457,-0.00689,-0.11399,-0.00769,0.268,-0.59275,-0.00771,0.06316,25.51807,862.51483,-0.08262,-0.03958,-0.00456
="2026/04/02 17:19:49.040",-0.62638,-0.09889,0.28451,0.0418,-0.02324,-0.00836,-0.26965,0.07093,0.09861,0.44233,0.04535,-0.17436,-0.09761,0.02956,-0.04343,25.20225,864.77222,0.0594,0.05394,0.32202
="2026/04/02 17:19:49.060",0.51477,0.00724,-0.5261,-0.28922,-0.51217,1.13324,-0.33649,0.04637,-0.01117,0.14928,0.0935,0.48079,-0.51138,0.01398,-0.00056,23.74514,865.93341,-0.19548,-0.15806,-0.37555
="2026/04/02 17:19:49.080",-0.4292,-0.00362,0.25903,-0.35023,-0.04118,-0.40142,-0.31599,0.0454,0.01311,0.08568,-0.057,0.00486,-0.1678,0.01005,0.02911,21.74023,867.29413,-0.00988,0.00208,-0.43101
="2026/04/02 17:19:49.100",0.1216,0.0588,-0.07739,0.16128,-0.05687,0.83138,-0.36091,0.05355,0.05946,0.14295,-0.04828,0.03419,-0.32606,0.01394,-0.10882,19.34705,866.33929,-0.10962,-0.25108,-0.14926
="2026/04/02 17:19:49.120",0.37536,0.05407,-0.17002,-0.70072,0.12668,0.30161,-0.44147,0.00985,0.05513,-0.28852,0.09927,0.42705,-0.43021,0.00227,0.03603,17.97516,865.00586,0.01612,-0.17426,-0.26706
="2026/04/02 17:19:49.140",-0.34241,0.00629,0.07613,-0.18617,-0.21909,0.16856,-0.37081,0.04719,0.07002,0.26035,-0.05717,-0.21653,-0.01509,-0.03061,0.05394,16.16347,863.2348,0.02997,-0.07448,-0.47009
="2026/04/02 17:19:49.160",0.76346,-0.10091,-0.44648,-0.46582,-0.5689,1.31132,-0.17597,0.02526,0.02919,-0.08199,0.06066,0.26356,-0.32558,0.02032,-0.11318,15.6528,861.12878,0.06514,-0.2638,-0.05247
="2026/04/02 17:19:49.180",-0.16351,-0.08671,-0.14331,-0.52223,-0.15168,-0.23827,-0.67085,-0.09791,-0.01519,0.11674,0.1746,-0.02874,0.01304,0.03436,0.14833,15.53194,860.13971,0.15056,0.20987,-0.52905
="2026/04/02 17:19:49.200",0.44723,-0.05976,-0.18026,-0.27893,-0.36606,0.95968,-0.33065,0.09506,0.02497,0.15064,-0.107,-0.04691,-0.19629,-0.01455,0.01941,15.91894,856.95319,0.01611,-0.17203,-0.54652
="2026/04/02 17:19:49.220",0.53159,-0.01906,-0.56473,-0.32866,-0.11736,0.19987,-0.40641,0.01105,0.04451,-0.26839,0.05177,0.29291,-0.05693,-0.03875,0.07012,17.91805,854.6687,0.08179,-0.25969,-0.53901
="2026/04/02 17:19:49.240",-0.1982,0.06024,0.04076,-0.17612,0.13924,-0.48518,-0.17369,0.03424,0.05483,0.30701,-0.13092,-0.4389,0.3119,-0.03745,0.03362,19.40553,853.1261,0.05312,-0.0385,-0.80467
="2026/04/02 17:19:49.260",0.90002,-0.0372,-0.49112,-0.02521,-0.03616,0.89143,-0.19079,0.06179,0.02768,-0.1752,0.12165,0.16349,0.04471,-0.03301,0.01875,21.29369,853.12476,-0.01366,-0.34664,-0.44275
="2026/04/02 17:19:49.280",-0.225,-0.13388,-0.1011,-0.05986,0.01604,-1.15589,-0.0102,-0.03178,-0.00114,0.16315,-0.10043,-0.23714,0.46327,-0.09935,0.30725,22.24359,855.10602,0.08436,0.04214,-0.45577
="2026/04/02 17:19:49.300",0.68533,-0.063,-0.35265,0.3572,0.01126,0.2156,-0.22557,0.00017,0.01341,0.26216,0.07427,-0.44345,0.4761,-0.02715,0.06952,22.23228,856.55048,-0.14758,-0.2769,-0.37502
="2026/04/02 17:19:49.320",0.13504,-0.06571,-0.24011,0.35705,0.1446,-0.40299,-0.17816,0.00384,0.05017,-0.07063,0.06348,0.03246,0.31042,-0.06594,0.14943,22.42392,859.0722,-0.07049,-0.05072,-0.50318
="2026/04/02 17:19:49.340",0.06,-0.06568,-0.16582,0.22613,0.30445,-1.24208,-0.13034,0.02543,-0.01546,0.3101,-0.09595,-0.55671,0.55381,-0.01472,0.08478,20.97488,860.07581,-0.13978,-0.0745,-0.30963
="2026/04/02 17:19:49.360",0.71057,-0.03326,-0.4061,0.68845,0.14417,-0.08419,0.03833,-0.03028,-0.08669,-0.25684,0.01539,-0.12152,0.3838,0.00983,0.01977,19.83102,860.96136,-0.16012,-0.23927,-0.39069
="2026/04/02 17:19:49.380",-0.37083,-0.04006,-0.15079,0.42016,0.69526,-1.53747,0.15447,-0.06943,-0.02887,0.02757,-0.01634,-0.24342,0.25286,0.01946,0.26154,18.23202,862.79407,-0.12567,-0.04699,-0.55613
="2026/04/02 17:19:49.400",0.51291,-0.00587,-0.092,0.30871,0.19134,-0.25068,0.14275,-0.06766,-0.04984,-0.00411,0.00875,-0.47877,0.14108,0.032,-0.02287,15.69436,863.11578,-0.13137,-0.31708,-0.25637
="2026/04/02 17:19:49.420",-0.03245,-0.03885,-0.09107,0.57819,0.13418,-0.75624,0.11971,-0.0202,-0.03372,-0.22161,-0.05511,-0.18059,0.63193,0.06435,-0.11577,14.58129,862.6582,0.01361,-0.20757,-0.38501
="2026/04/02 17:19:49.440",-0.12668,-0.09947,-0.0877,0.189,0.4084,-1.08692,0.40383,0.02444,0.04381,0.09255,-0.00207,-0.37512,0.29893,-0.01181,0.19909,13.19536,860.90619,-0.08836,-0.09327,0.04919
="2026/04/02 17:19:49.460",0.56123,-0.13237,-0.15398,0.43957,-0.00414,0.25676,0.19603,-0.03528,-0.00123,-0.41822,-0.06325,-0.0057,0.15363,0.03335,0.01159,12.64435,859.27191,0.07156,0.11184,-0.01391
="2026/04/02 17:19:49.480",-0.49712,-0.22029,0.31323,0.10173,0.48254,-1.21523,0.16192,-0.01482,-0.08534,0.07149,0.04081,-0.27486,0.36058,0.04627,0.03542,13.81731,857.776,0.13939,0.27845,-0.07717
="2026/04/02 17:19:49.500",0.31198,-0.08199,-0.00734,-0.03906,-0.20388,0.43419,0.27294,-0.0273,-0.07456,-0.20155,-0.0072,-0.12519,-0.18435,0.03798,0.04817,15.54366,856.07037,-0.00838,0.13211,0.39947
="2026/04/02 17:19:49.520",-0.1521,0.11053,-0.02219,0.1276,0.07522,-0.80961,0.16747,-0.05451,-0.00764,-0.24904,-0.05947,0.02807,0.29411,0.01085,-0.08067,17.3449,856.04382,0.13445,0.27193,0.21455
="2026/04/02 17:19:49.540",-0.2744,0.09971,0.31756,0.0859,0.10888,-0.17726,0.50954,-0.03308,0.02299,0.02262,-0.04038,-0.23317,0.12194,0.0281,-0.0355,18.74669,855.80621,0.03757,0.12331,0.12278
="2026/04/02 17:19:49.560",0.22192,0.04878,0.08187,0.22693,-0.12796,0.35184,0.38,0.00207,-0.01417,-0.45569,-0.01484,0.13702,0.02492,0.12543,0.25368,20.72917,856.60236,0.07198,0.17498,0.82205
="2026/04/02 17:19:49.580",-0.55443,0.06022,0.17406,0.22811,0.00917,-0.7479,-0.00017,-0.02881,-0.03328,0.2373,0.04427,-0.24893,0.17141,0.01086,0.03611,22.24607,857.66895,0.04105,0.40349,0.32877
="2026/04/02 17:19:49.600",0.14222,-0.02955,0.18599,-0.01193,-0.29592,0.53829,0.84403,0.06746,0.0274,-0.11039,0.03683,-0.02894,-0.29441,-0.06574,-0.1833,22.81628,859.36371,-0.13878,0.0983,0.88426
="2026/04/02 17:19:49.620",-0.45056,0.12179,0.08339,0.43008,-0.10599,-0.7351,0.36183,-0.04539,-0.06687,-0.06767,-0.04841,0.1528,0.12839,-0.05274,-0.1776,22.80892,863.11896,0.01474,0.31107,0.56927
="2026/04/02 17:19:49.640",-0.38591,0.13993,0.39896,0.28489,0.10427,-0.2544,0.38859,-0.028,-0.03775,0.13305,-0.06885,-0.14822,-0.24406,0.0531,0.07149,21.87993,865.55927,-0.19179,0.22118,0.73642
="2026/04/02 17:19:49.660",-0.00418,0.10919,0.24181,0.40537,0.22619,-0.03284,0.00447,-0.02571,0.03381,-0.30942,0.11391,0.20255,-0.28982,-0.06047,-0.00705,21.28772,867.27838,-0.02196,0.14266,0.83128
="2026/04/02 17:19:49.680",-0.67829,0.0532,0.10736,0.30142,0.17615,-0.89621,0.25866,0.00436,0.02007,0.17448,-0.13716,0.10274,0.09831,0.02287,-0.08222,19.59779,867.94031,-0.0891,0.24357,0.6877
="2026/04/02 17:19:49.700",0.14387,0.12959,0.33869,-0.12698,0.03466,0.79604,0.1796,0.04138,-0.02145,-0.0848,0.07819,0.09651,-0.56914,0.06146,0.04091,18.42233,868.29993,-0.11453,0.02717,0.21057
="2026/04/02 17:19:49.720",-0.84807,0.03544,0.35543,0.17397,-0.04023,-0.1877,0.2633,0.05539,0.02299,0.07796,0.0412,0.17007,0.00999,0.03445,0.05179,17.35204,868.58704,-0.02917,0.10738,0.46727
="2026/04/02 17:19:49.740",0.18401,0.07139,-0.00845,-0.33567,-0.28558,0.48796,-0.00701,-0.01954,0.0554,0.24658,-0.05375,0.12171,-0.32289,0.05806,-0.09757,16.14559,865.94446,0.0236,-0.08233,0.48605
="2026/04/02 17:19:49.760",-0.36393,0.08341,0.51074,-0.1829,-0.13774,0.76064,0.08914,-0.02357,-0.04348,-0.17767,0.04463,0.39554,-0.47111,0.00202,0.01075,16.49101,863.90118,0.09152,0.13586,0.26281
="2026/04/02 17:19:49.780",-0.50739,0.01763,0.09218,-0.31714,0.01721,0.36193,-0.50631,0.02142,0.02128,0.31606,-0.05471,0.297,-0.2529,0.07043,-0.13768,17.31276,861.07379,0.17883,-0.07116,0.40407
="2026/04/02 17:19:49.800",0.31984,-0.02506,-0.07981,-0.77896,-0.33517,1.12334,0.01136,0.01463,0.03987,-0.06486,-0.03503,0.29165,-0.42135,0.02371,-0.25585,18.69576,859.09192,0.07539,0.09301,0.63105
="2026/04/02 17:19:49.820",-0.79602,0.01575,0.38888,-0.32303,-0.09887,0.43458,-0.09842,-0.01522,0.05356,0.16314,0.02279,0.21169,-0.05457,-0.01341,-0.06455,20.84256,858.61804,0.32408,0.3016,0.07658
="2026/04/02 17:19:49.840",0.24823,-0.02543,-0.27513,-0.77488,-0.24429,0.90044,-0.27531,0.00959,0.03126,0.08401,0.02829,0.51943,-0.5928,0.00214,-0.0918,23.47732,858.17316,0.0627,-0.07677,0.36291
="2026/04/02 17:19:49.860",-0.18905,0.07647,0.12944,-0.46185,-0.29816,1.07611,-0.22359,0.03874,0.03477,0.00105,0.06252,0.16086,-0.29587,-0.01507,0.05312,25.17418,859.46124,0.12558,0.19609,0.09652
="2026/04/02 17:19:49.880",-0.23674,0.14224,-0.10087,-0.33959,-0.22227,0.41132,-0.11862,-0.0279,0.02356,0.33582,-0.01183,0.10322,-0.40423,-0.00805,0.04727,24.69303,859.66028,0.01816,0.11231,-0.0616
="2026/04/02 17:19:49.900",0.50804,0.03623,-0.27814,-0.52677,-0.4071,0.62012,-0.28342,-0.00073,0.01789,-0.23482,0.00177,0.40847,-0.62918,0.01118,-0.05058,24.96568,861.37286,0.07763,-0.26819,0.25952
="2026/04/02 17:19:49.920",-0.71793,0.08943,0.20029,0.15776,0.15564,-0.30447,-0.34597,0.0717,0.03533,0.22539,-0.03368,-0.14593,-0.12948,-0.02988,-0.10095,23.99114,864.19373,0.06979,0.12355,-0.37953
="2026/04/02 17:19:49.940",0.50017,0.0469,-0.27606,-0.16092,-0.10687,1.18615,-0.33498,0.03007,-0.00557,0.03367,0.12397,0.32544,-0.54048,0.01861,0.02551,22.13822,865.44244,-0.14009,-0.23703,-0.3067
="2026/04/02 17:19:49.960",-0.14495,-0.00612,-0.1125,-0.39567,-0.01721,-0.43808,-0.39035,-0.00214,-0.01379,-0.01237,0.01106,0.21358,-0.31347,-0.09927,0.13323,21.26226,866.32727,0.02739,-0.07845,-0.34693
="2026/04/02 17:19:49.980",-0.01545,0.0342,-0.00659,0.07038,-0.1444,0.28104,-0.44492,0.01656,0.02454,0.31783,-0.05953,-0.25839,-0.31755,-0.072,0.00067,19.31132,865.18665,-0.05991,-0.06663,-0.32388
="2026/04/02 17:19:50.000",0.71407,0.0425,-0.30222,-0.10472,0.14211,0.33407,-0.05127,0.0211,0.02244,-0.30092,0.12637,0.37869,-0.34193,-0.02782,-0.05623,17.6541,864.27814,-0.0791,-0.25757,-0.74748
="2026/04/02 17:19:50.020",-0.39555,0.02217,0.12056,0.07342,0.242,-0.64639,-0.55899,0.0223,0.0301,0.22233,-0.10855,-0.40071,0.03298,-0.04683,0.00175,15.85592,862.76288,-0.04779,-0.28637,-0.81086
="2026/04/02 17:19:50.040",0.79257,0.01174,-0.26084,0.14665,-0.16673,1.00154,-0.31434,-0.00035,-0.00188,-0.15749,0.07508,0.20216,-0.20278,-0.03339,0.03782,15.51916,859.95648,-0.07756,-0.4726,-0.44915
="2026/04/02 17:19:50.060",0.11538,-0.06871,-0.26531,-0.09702,0.26877,-0.74808,-0.2765,0.0188,0.01844,-0.0854,0.01062,-0.02799,0.23201,-0.03343,0.17147,15.94687,858.00702,0.15978,-0.12086,-0.86203
="2026/04/02 17:19:50.080",0.07061,-0.1948,-0.04615,-0.00926,0.05225,0.82128,-0.47375,0.02948,0.05103,0.23635,-0.03404,-0.4076,0.20457,0.04795,-0.10267,16.00684,855.40674,-0.0089,-0.2539,-0.68713
="2026/04/02 17:19:50.100",0.70708,-0.15728,-0.42559,-0.11005,-0.14726,0.00958,-0.27798,0.046,0.04491,-0.28702,-0.00004,0.22197,0.16556,0.02881,0.21232,17.30838,854.08289,0.09102,-0.34302,-0.84691
="2026/04/02 17:19:50.120",-0.25808,-0.13731,-0.13535,-0.09235,0.37243,-0.93995,-0.08463,0.01463,0.06189,0.33947,0.0242,-0.47655,0.58604,-0.01548,0.08569,18.51809,853.34772,0.07739,-0.14473,-0.51072
="2026/04/02 17:19:50.140",0.90821,-0.07811,-0.45879,0.25703,-0.08627,0.5052,-0.23978,-0.01243,0.01675,-0.21127,-0.07943,-0.12472,0.29376,-0.01433,-0.06993,20.60679,852.92499,-0.02141,-0.08367,-0.47379
="2026/04/02 17:19:50.160",-0.14281,-0.12765,-0.16724,0.18,0.34781,-1.10272,-0.14968,-0.06514,-0.00527,-0.0486,-0.01489,-0.13133,0.63519,-0.08108,-0.00443,21.57269,855.19275,0.11686,0.10577,-0.58847
="2026/04/02 17:19:50.180",0.31504,-0.10084,-0.23458,0.02602,0.24469,-0.46416,-0.10691,0.02105,0.03856,0.16926,-0.0256,-0.48148,0.60836,-0.02755,0.03505,21.20071,856.44501,-0.10085,-0.19083,-0.33189
="2026/04/02 17:19:50.200",0.43144,-0.01132,-0.3242,0.3126,0.03388,-0.15784,0.05773,0.03228,0.0454,-0.26207,0.11169,0.04109,0.63053,-0.00328,0.07823,21.80528,858.46405,-0.09724,-0.11072,-0.36255
="2026/04/02 17:19:50.220",-0.3848,0.03852,0.04975,0.11722,0.00852,-1.27989,0.2134,-0.05528,-0.0323,0.26361,-0.11324,-0.40597,0.40657,-0.0339,0.25857,21.03933,860.42944,0.04583,-0.09764,-0.40716
="2026/04/02 17:19:50.240",0.55823,-0.09946,-0.10915,0.27074,-0.06227,0.0838,0.00414,0.00862,-0.06393,-0.38181,0.05793,-0.00251,0.30072,0.02947,-0.1363,19.86409,862.16962,-0.15914,-0.15638,-0.23719
="2026/04/02 17:19:50.260",-0.2506,-0.15625,-0.11492,0.53544,0.25037,-1.25708,0.20915,-0.03426,-0.01118,-0.01282,-0.04151,-0.46248,0.75172,-0.00332,0.04129,17.96382,863.52161,0.02696,0.2903,0.01222
="2026/04/02 17:19:50.280",0.32861,-0.08041,-0.02525,0.1452,0.10409,-0.52775,0.48269,-0.02033,-0.05095,-0.14209,-0.0138,-0.25736,0.21878,-0.03765,0.10274,16.1447,863.46112,-0.11311,0.11597,-0.02332
="2026/04/02 17:19:50.300",0.10618,-0.00045,-0.05645,0.69274,-0.0031,-0.36905,0.19688,-0.03771,-0.01148,-0.36776,0.0449,0.02757,0.65719,0.01288,0.04413,15.58144,863.3642,-0.07392,-0.00394,-0.04706
="2026/04/02 17:19:50.320",-0.44083,0.09151,0.1355,0.37623,0.20457,-0.74874,0.33398,-0.03609,-0.06088,0.12596,-0.07354,-0.38261,0.49932,-0.08492,0.12215,14.25619,861.52881,0.00685,0.04784,0.0099
="2026/04/02 17:19:50.340",0.35917,0.09933,0.21884,0.1246,0.05592,0.17059,0.34444,-0.04438,-0.08665,-0.48652,0.03721,0.10032,0.17005,-0.06742,0.20238,14.06438,859.29169,0.00423,-0.03829,0.13905
="2026/04/02 17:19:50.360",-0.46723,0.00465,0.04953,0.40273,0.23686,-1.12259,0.51151,-0.10442,-0.06256,-0.00831,-0.00921,-0.10886,0.63191,-0.03289,-0.01965,14.99685,858.00031,0.0949,0.10238,0.15157
="2026/04/02 17:19:50.380",0.06946,-0.05567,0.22791,0.11183,-0.12292,0.29967,0.56622,-0.00397,-0.05168,-0.09194,-0.07656,-0.27369,-0.06069,-0.00682,0.14332,16.0546,856.62494,0.05081,0.08299,0.37965
="2026/04/02 17:19:50.400",-0.13052,-0.00765,0.23132,0.57126,0.0942,-0.47171,0.28842,-0.07529,-0.04805,-0.18872,0.06972,0.04718,0.3738,0.0113,-0.01562,17.8414,856.34875,0.13402,0.21914,0.02868
="2026/04/02 17:19:50.420",-0.35152,0.02554,0.09998,0.38268,0.11582,-0.62886,0.15571,-0.02704,-0.01213,0.32032,-0.04199,-0.29731,0.28591,0.07253,0.24649,20.09449,856.08356,-0.02863,0.10734,0.69592
="2026/04/02 17:19:50.440",0.19751,0.0839,0.34894,0.43544,0.07218,0.20734,0.5349,0.01091,0.01777,-0.33234,-0.06523,0.12141,-0.26472,0.05728,-0.0409,22.25438,857.53546,0.06712,0.12178,0.40385
