time,WSMS00010.AccX,WSMS00010.AccY,WSMS00010.AccZ,WSMS00007.AccX,WSMS00007.AccY,WSMS00007.AccZ,WSMS00012.AccX,WSMS00012.AccY,WSMS00012.AccZ,WSGD00003.chdata,WSMS00009.AccX,WSMS00009.AccY,WSMS00009.AccZ,WSMS00011.AccX,WSMS00011.AccY,WSMS00011.AccZ,WSMS00008.AccX,WSMS00008.AccY,WSMS00008.AccZ,WSGD00004.chdata
="2026/04/02 16:03:46.840",-0.08542,0.01356,0.26496,0.10372,0.37662,-0.99184,-0.0081,0.02643,-0.00772,6.7745,-0.41343,0.01291,-0.21781,0.03638,0.02548,-0.16454,-0.09581,-0.13342,0.26526,875.02667
="2026/04/02 16:03:46.860",-0.0243,0.04022,0.02438,-0.33486,0.41335,-0.89927,-0.0079,-0.02154,-0.01404,4.52628,-0.06315,-0.01623,-0.10583,-0.04879,-0.02221,0.02782,0.0235,0.02823,0.35531,868.54486
="2026/04/02 16:03:46.880",-0.13046,-0.09959,0.00612,-0.49977,0.23733,-0.50192,-0.08323,0.03701,-0.02137,4.55908,-0.26887,0.02373,-0.08983,0.07563,-0.02677,0.22314,0.238,-0.04748,0.39186,861.53119
="2026/04/02 16:03:46.900",0.23546,-0.13633,0.30002,0.09381,0.282,-0.64825,-0.03361,-0.00387,-0.04307,8.04164,-0.17245,-0.01627,0.05664,-0.22419,0.05705,-0.06999,0.2603,0.01112,0.22769,856.68756
="2026/04/02 16:03:46.920",0.00403,-0.06835,-0.1332,-0.6091,0.17374,0.16851,0.04554,-0.01576,-0.02384,12.86594,0.13841,-0.00178,0.06947,-0.03606,-0.01248,0.04495,0.42147,-0.01613,0.00954,851.03833
="2026/04/02 16:03:46.940",0.22724,-0.01743,0.10617,0.05007,0.07588,-0.02177,-0.03157,0.00206,0.00198,19.70253,-0.12532,-0.01539,0.06305,-0.06368,0.06487,-0.13159,0.43498,-0.02132,-0.11542,848.242
="2026/04/02 16:03:46.960",0.15992,0.07903,0.00679,-0.03881,0.03137,0.19715,-0.08353,0.01814,-0.00898,25.73015,0.38769,-0.0265,0.14685,-0.1186,0.04479,-0.00836,0.30338,-0.14638,-0.47987,848.49957
="2026/04/02 16:03:46.980",0.05675,0.09339,-0.17617,-0.09401,0.01614,0.45767,0.03453,0.00582,0.04421,29.70428,0.30888,-0.01289,-0.08499,-0.15209,0.00158,0.07076,0.24601,-0.27313,-0.22432,851.93304
="2026/04/02 16:03:47.000",0.28926,0.10607,0.03299,0.60738,0.04137,-0.10791,0.08333,-0.04776,0.00484,33.8379,0.25304,0.03209,0.15091,-0.27387,0.0364,-0.19705,0.14482,-0.01788,-0.21042,858.09082
="2026/04/02 16:03:47.020",-0.01921,0.00236,-0.39376,-0.00079,-0.05388,0.43152,0.0123,-0.06666,-0.04914,34.56586,0.54297,-0.08572,-0.21649,-0.08456,-0.03917,0.03144,-0.09258,0.07789,-0.4681,864.11475
="2026/04/02 16:03:47.040",0.11294,-0.06997,-0.01929,0.74642,-0.18631,-0.04444,0.00405,0.03079,0.00801,32.86521,0.06425,0.00232,-0.17818,-0.20193,0.0462,-0.16364,-0.19217,-0.05716,-0.41076,871.12885
="2026/04/02 16:03:47.060",0.04429,-0.10786,-0.21267,0.21145,0.01212,-0.78941,0.10988,-0.01036,0.01878,28.42107,0.41961,0.04574,-0.15965,-0.09118,0.02797,-0.01063,-0.31767,-0.03812,-0.19703,876.53137
="2026/04/02 16:03:47.080",-0.13691,0.00595,-0.30129,0.30743,-0.02254,-0.1237,-0.11149,-0.02446,-0.03457,22.44042,0.10232,-0.0188,-0.46751,-0.10552,0.00768,0.13382,-0.301,0.07009,-0.19854,880.59265
="2026/04/02 16:03:47.100",0.09105,0.04005,-0.02443,0.5394,0.20504,-1.22876,0.01364,-0.05054,-0.05549,16.6258,-0.09588,0.0965,-0.10961,-0.22524,0.04483,0.00138,-0.35074,0.03809,-0.05612,883.12537
="2026/04/02 16:03:47.120",-0.19593,-0.01269,-0.29833,-0.35705,0.22838,-0.69091,-0.05339,0.04557,-0.01002,10.30604,0.18513,0.05689,-0.33233,0.15073,-0.06352,0.17986,-0.28591,-0.01482,0.06933,880.30237
="2026/04/02 16:03:47.140",0.13745,-0.00927,-0.03615,0.32652,0.19785,-0.62544,0.10165,0.02693,0.0139,6.74608,-0.36516,0.02734,-0.13802,-0.11343,-0.00095,0.02017,-0.09719,-0.05288,0.08296,875.51794
="2026/04/02 16:03:47.160",0.08059,-0.0151,0.002,-0.51013,0.3902,-0.96956,0.1614,0.03251,-0.00517,5.50757,0.01336,0.07115,0.05111,-0.16882,-0.07958,0.1627,0.01314,-0.12082,0.0413,868.87543
="2026/04/02 16:03:47.180",0.02776,-0.03054,-0.1058,-0.57606,0.13621,0.22955,-0.03313,-0.02101,-0.00417,5.92133,-0.24795,-0.09853,-0.11335,0.1803,-0.03618,0.15503,0.24483,-0.12983,0.04342,861.78918
="2026/04/02 16:03:47.200",0.31748,-0.03824,0.13493,-0.21754,0.01346,-0.48376,-0.00179,0.03298,0.01519,9.53954,-0.2407,0.03376,0.28564,-0.03773,0.03494,-0.12115,0.31375,-0.12531,-0.0517,856.302
="2026/04/02 16:03:47.220",0.04762,-0.04842,-0.07297,-0.81579,-0.0654,0.51512,0.10468,0.01987,0.04224,13.54834,0.14291,-0.0519,0.18041,0.13615,-0.10187,0.14865,0.36667,-0.09408,-0.24413,851.42853
="2026/04/02 16:03:47.240",0.29918,-0.03232,-0.00005,0.14735,-0.08887,0.4165,-0.09894,0.01778,0.00867,20.82075,-0.14824,-0.01331,0.10032,0.27889,0.03725,-0.13688,0.46469,-0.08326,-0.4541,849.88251
="2026/04/02 16:03:47.260",0.4142,-0.016,-0.33415,-0.31821,0.03978,0.16684,0.14806,0.01463,0.01608,27.59168,0.25249,-0.04168,0.35175,-0.01995,-0.00064,0.09233,0.2635,-0.08981,-0.28563,849.96295
="2026/04/02 16:03:47.280",-0.08089,-0.01291,-0.06521,-0.11856,-0.10656,0.85725,0.06428,0.02324,0.00359,31.7997,0.06735,-0.06423,0.18223,0.17517,0.01085,0.10551,0.29534,-0.02437,-0.46507,853.36017
="2026/04/02 16:03:47.300",0.36997,-0.04282,-0.13476,0.68377,-0.275,0.21617,0.04318,0.02521,0.01956,36.105,0.14367,-0.04796,0.16624,0.11197,0.06785,-0.16347,0.01428,0.04969,-0.48515,860.43323
="2026/04/02 16:03:47.320",-0.02514,-0.03356,-0.40715,0.06399,-0.14549,0.1607,0.04114,-0.0033,-0.00184,36.46036,0.46111,0.13782,-0.06275,0.1575,-0.08742,0.11237,-0.06503,-0.09916,-0.38796,867.80988
="2026/04/02 16:03:47.340",-0.00617,0.00673,-0.01344,0.822,0.35802,-0.19264,0.08319,0.01385,0.01924,33.94046,0.01207,-0.09992,-0.09814,0.15285,0.05401,-0.07851,-0.18259,0.03343,-0.39868,874.7251
="2026/04/02 16:03:47.360",0.15463,0.02699,-0.38281,0.36787,0.2128,-0.47756,0.27462,0.04891,0.02548,28.87058,0.36402,0.1139,-0.05238,0.01696,-0.02748,0.13794,-0.39408,-0.00879,-0.26795,879.17889
="2026/04/02 16:03:47.380",-0.31907,-0.02898,-0.17586,0.15549,0.02807,0.03413,0.04402,0.02388,0.04355,22.38297,0.01735,0.0136,-0.28304,0.16554,-0.07072,0.16837,-0.33159,-0.05278,-0.181,881.77985
="2026/04/02 16:03:47.400",0.23927,0.01669,-0.24159,0.60845,-0.0817,-0.66971,-0.02219,-0.01902,-0.0063,16.51369,-0.05115,0.07827,-0.11732,0.10605,-0.00266,-0.12374,-0.40544,0.08999,-0.19499,882.34332
="2026/04/02 16:03:47.420",-0.15822,0.03333,-0.20698,-0.54662,0.0664,0.06353,0.17219,0.04948,0.01582,10.15509,-0.05025,-0.02216,-0.05921,0.02819,-0.07902,0.15442,-0.26792,-0.17024,0.01523,878.84991
="2026/04/02 16:03:47.440",-0.00176,0.01619,0.25703,-0.02755,-0.12874,-0.0984,0.11342,-0.00579,-0.01352,5.7698,-0.44397,-0.06256,-0.08746,-0.00916,0.0169,-0.00032,-0.07287,-0.13786,0.10786,874.20374
="2026/04/02 16:03:47.460",0.17387,0.05834,-0.09187,-0.48343,-0.29302,-0.08559,-0.0214,-0.02492,-0.03008,4.3536,0.0314,0.09186,0.04091,0.02402,-0.03914,-0.01619,0.05204,-0.08863,0.03814,867.47388
="2026/04/02 16:03:47.480",-0.17107,-0.04259,0.15292,-0.62994,0.00564,0.36816,-0.1182,-0.0358,0.02262,5.93179,-0.28549,0.02779,0.17937,0.03016,-0.04824,0.08623,0.23738,-0.03102,0.11462,860.09052
="2026/04/02 16:03:47.500",0.34708,-0.08829,0.19422,-0.23407,0.14029,0.30372,0.11313,0.04652,0.02427,10.94892,-0.17311,-0.08419,0.23126,-0.04696,0.03607,-0.11067,0.28366,0.02028,0.11211,853.85193
="2026/04/02 16:03:47.520",-0.07661,-0.06657,-0.0272,-0.89519,-0.231,0.92983,0.27345,-0.01311,0.02539,15.87582,0.02241,0.01425,0.3537,0.0132,-0.05591,0.00923,0.37045,-0.07968,0.10432,848.57642
="2026/04/02 16:03:47.540",0.11962,-0.0053,0.2176,-0.12247,-0.18055,0.69347,-0.05112,0.02339,0.02585,22.20705,-0.26369,-0.07219,0.33078,0.10606,0.01204,-0.16766,0.49566,-0.07026,-0.01848,848.44641
="2026/04/02 16:03:47.560",0.20642,0.02161,-0.04899,-0.14449,-0.18764,0.84484,0.00766,-0.01694,-0.03202,28.71668,0.24133,-0.02655,0.27823,0.09298,-0.00369,-0.02539,0.21838,0.08878,-0.00557,850.15112
="2026/04/02 16:03:47.580",-0.17159,-0.01248,-0.09071,-0.05937,-0.18883,0.8041,0.12283,0.00449,-0.04723,33.39316,-0.00309,-0.0514,0.21194,0.06642,-0.01274,0.12598,0.20711,0.22238,-0.16213,853.73822
="2026/04/02 16:03:47.600",0.20629,-0.077,0.12722,0.6341,-0.18262,0.34262,0.16285,-0.0234,-0.01047,36.0971,0.01967,0.00599,0.25634,-0.02203,0.08611,-0.12845,-0.06795,0.17162,-0.26743,860.2699
="2026/04/02 16:03:47.620",-0.24623,0.03786,-0.08699,0.15718,-0.17711,0.76801,0.10438,-0.0114,-0.02272,34.40532,0.29199,-0.0286,-0.05456,0.00778,0.03522,0.06054,-0.19159,0.05409,-0.10232,866.80389
="2026/04/02 16:03:47.640",-0.05661,0.05103,0.0541,0.80746,-0.1124,-0.08619,-0.02216,-0.01044,0.01139,31.21201,-0.08226,0.0435,-0.08762,0.0055,0.04648,-0.14208,-0.30971,0.10648,0.16611,874.03998
="2026/04/02 16:03:47.660",-0.06853,0.11992,-0.08611,0.22119,0.1509,-0.38634,0.13581,-0.0268,-0.00679,26.2092,0.15721,0.04101,0.05619,0.03878,0.03662,-0.05589,-0.44122,0.08332,-0.10042,879.19379
="2026/04/02 16:03:47.680",-0.34715,0.0848,-0.01931,0.26962,0.00778,0.23184,-0.01535,0.01335,0.03948,19.85958,-0.13948,-0.01608,-0.23899,0.00184,-0.0448,0.05254,-0.4225,-0.09651,0.00419,881.98059
="2026/04/02 16:03:47.700",0.01707,0.02212,0.14591,0.37434,0.02815,-0.36683,-0.07355,0.01021,0.00901,13.94928,-0.30139,0.05228,-0.02463,-0.0288,-0.00707,-0.10486,-0.35967,-0.03017,0.45087,881.78381
="2026/04/02 16:03:47.720",-0.3305,-0.00338,-0.00003,-0.63898,-0.03965,-0.1236,0.04782,0.01931,-0.00355,7.47457,-0.14443,-0.01094,-0.15932,0.16811,-0.06298,0.09139,-0.25631,0.18781,0.20477,876.74084
="2026/04/02 16:03:47.740",-0.00445,-0.13672,0.28962,0.02165,-0.06844,-0.09671,-0.09812,-0.0065,0.02417,3.75956,-0.47554,0.04966,-0.04585,-0.02544,0.00232,-0.02327,-0.0254,0.03639,0.37626,871.16278
="2026/04/02 16:03:47.760",-0.07244,-0.09503,0.18813,-0.55854,0.09549,-0.30856,0.01113,-0.0074,-0.07064,3.94294,-0.2492,-0.00622,0.29143,0.09282,-0.01569,0.08206,0.03126,-0.04293,0.3842,864.25659
="2026/04/02 16:03:47.780",-0.16994,0.02513,0.11301,-0.57765,-0.04954,0.56201,-0.05334,0.02448,-0.04357,6.19218,-0.42784,-0.02594,-0.03468,0.31026,-0.06088,0.07096,0.2735,0.03711,0.34129,856.99121
="2026/04/02 16:03:47.800",0.14477,0.06303,0.32485,-0.1551,-0.07043,0.25905,-0.11814,-0.04444,0.01305,10.98126,-0.33091,-0.08607,0.22569,0.00968,0.00944,0.00704,0.33447,0.08346,0.227,851.76385
="2026/04/02 16:03:47.820",-0.2138,0.00086,0.13292,-0.87224,-0.10961,0.09732,-0.14657,0.00313,-0.03219,16.19509,0.01065,0.09908,0.39147,0.18085,-0.00662,0.13844,0.37653,0.10725,0.19185,847.20404
="2026/04/02 16:03:47.840",0.22408,-0.00772,0.20895,0.24195,0.35074,0.49293,0.03541,0.02722,0.00039,23.15488,-0.2232,-0.11409,0.1318,0.13719,0.0815,-0.05674,0.34878,0.0881,0.11886,846.11737
="2026/04/02 16:03:47.860",0.03976,-0.00462,0.01259,-0.15291,0.13132,0.14403,-0.08231,-0.01736,-0.04362,29.36022,0.22008,-0.02805,0.27065,-0.12571,0.01834,0.01084,0.20469,0.02156,0.08025,847.87714
="2026/04/02 16:03:47.880",-0.26512,0.01916,0.16875,0.01305,-0.00855,0.33162,-0.0313,-0.01138,0.00204,33.01504,0.13469,0.03736,-0.08646,0.19738,0.02137,-0.05089,0.14759,0.04794,-0.12354,853.10699
="2026/04/02 16:03:47.900",0.14548,0.04442,0.07211,0.72082,0.03037,0.01899,-0.03239,0.00426,-0.00422,35.48286,0.20927,-0.08943,0.04306,-0.07619,0.09526,-0.16955,-0.10072,0.11126,-0.19485,860.86609
="2026/04/02 16:03:47.920",-0.23828,0.05307,-0.23797,0.13935,-0.11942,-0.04955,-0.18996,-0.03637,0.006,34.15693,0.32635,0.01903,0.02924,-0.00899,-0.00084,0.12959,-0.20527,-0.04776,0.08455,868.05627
="2026/04/02 16:03:47.940",-0.2008,0.08615,0.24011,0.9283,-0.07254,0.02175,-0.14826,0.01039,-0.0158,30.88874,0.06696,-0.08184,-0.26704,-0.19442,-0.00694,-0.13927,-0.28405,0.06246,0.00165,875.32251
="2026/04/02 16:03:47.960",-0.08649,0.08472,-0.09993,0.50036,-0.10109,-0.62708,-0.00832,-0.01305,0.01988,25.6387,0.30117,0.10143,-0.01451,-0.2484,-0.02416,0.05161,-0.47159,0.05268,0.13714,879.70862
="2026/04/02 16:03:47.980",-0.43696,0.02228,0.09291,0.25146,0.3155,-0.69529,-0.25714,0.01253,0.00022,18.08184,-0.01457,0.09455,-0.335,0.00504,-0.02944,0.12343,-0.33017,0.03869,0.33821,881.3335
="2026/04/02 16:03:48.000",-0.01242,-0.00572,0.23511,0.47287,0.34643,-0.72682,0.00743,0.00449,0.01193,11.858,-0.12612,-0.02909,-0.1919,-0.26818,0.01119,-0.02064,-0.38118,0.22483,0.29328,880.56244
="2026/04/02 16:03:48.020",-0.19318,-0.05801,-0.12133,-0.48114,0.11113,-0.4839,-0.10497,0.00057,-0.0062,6.83067,-0.07168,0.12109,-0.15993,-0.1784,-0.03671,0.23761,-0.26117,0.06742,0.35556,876.49463
="2026/04/02 16:03:48.040",-0.26463,0.03327,0.38667,-0.13303,0.0618,-0.4105,-0.08966,-0.01719,-0.00649,4.22842,-0.29014,-0.05336,-0.39062,-0.10434,0.03033,-0.00777,0.00764,0.01815,0.25394,871.18555
="2026/04/02 16:03:48.060",0.09619,-0.01559,-0.04306,-0.47214,0.09395,-0.48189,-0.0885,-0.02866,-0.00112,3.81412,-0.03905,0.09244,-0.0573,-0.13382,-0.00511,-0.01502,-0.08066,0.14824,0.43725,862.75262
="2026/04/02 16:03:48.080",-0.19566,0.09055,0.12565,-0.69627,0.1486,0.05183,-0.10905,-0.01444,0.00033,5.94822,-0.19641,-0.07318,-0.00986,-0.05322,-0.05138,-0.00026,0.3056,0.20294,0.04431,854.06775
="2026/04/02 16:03:48.100",0.13212,-0.03472,0.31803,-0.08357,-0.12626,0.15295,-0.15275,-0.02615,-0.0338,10.70708,-0.05503,0.0089,0.01072,-0.18351,0.02802,-0.1458,0.18832,-0.01153,0.20819,848.59601
="2026/04/02 16:03:48.120",-0.05358,0.03893,-0.10102,-0.65439,-0.05231,0.30288,0.0475,-0.09503,-0.07592,16.32669,0.11489,-0.00717,0.15162,-0.11911,0.0017,0.10188,0.29558,-0.05852,0.16238,845.4989
="2026/04/02 16:03:48.140",0.01318,0.10074,0.30012,-0.04746,-0.03729,0.14425,-0.02467,0.00264,-0.04679,24.28234,0.00615,-0.05845,0.07309,-0.04675,0.04998,-0.1727,0.37044,-0.00112,-0.02179,846.73694
="2026/04/02 16:03:48.160",0.07006,0.04962,0.0115,0.02285,-0.01934,0.15983,-0.10095,0.02733,0.00827,30.67853,0.3693,0.00398,0.02183,-0.05236,0.07073,-0.09577,0.17665,-0.03527,-0.0503,850.82922
="2026/04/02 16:03:48.180",-0.09496,0.03725,0.06034,0.0465,0.05182,0.01441,0.03568,0.00168,0.04237,35.09875,0.23167,0.0055,0.00569,0.05708,0.00392,-0.0372,0.13827,-0.04604,-0.23024,856.32312
="2026/04/02 16:03:48.200",0.17611,-0.07474,0.01484,0.6928,0.12135,-0.27142,-0.12114,-0.01077,-0.04985,37.77269,0.24041,-0.03547,-0.05045,-0.06487,0.02278,-0.12844,-0.0911,0.13003,0.05878,863.86182
="2026/04/02 16:03:48.220",-0.13913,-0.03671,-0.20572,0.27481,0.07271,-0.15425,0.09018,0.01016,-0.04018,35.22777,0.40037,-0.02969,-0.17665,0.03811,-0.05718,-0.01381,-0.22975,0.30165,-0.21082,870.53119
="2026/04/02 16:03:48.240",-0.11098,-0.04344,-0.04615,0.64566,0.12717,-0.66291,0.00622,-0.00278,0.00983,31.08158,0.02872,0.04061,-0.17022,0.04742,0.00179,-0.04865,-0.31469,-0.0171,0.05735,877.01996
="2026/04/02 16:03:48.260",0.01175,0.03871,-0.22378,0.47454,0.19337,-0.58894,-0.09376,0.00607,0.05323,24.91269,0.23113,0.0608,-0.17226,0.03159,-0.02022,0.02711,-0.45999,-0.04856,-0.05045,881.09814
="2026/04/02 16:03:48.280",-0.16089,0.1497,-0.22825,0.19405,0.05379,-0.28205,0.14809,0.02742,-0.01552,17.22181,-0.02209,-0.00699,-0.42766,0.14537,-0.01561,0.14946,-0.3128,-0.08039,-0.10316,882.30396
="2026/04/02 16:03:48.300",0.14123,0.06517,0.09984,0.22067,0.13298,-0.98353,-0.14535,0.01106,-0.00113,10.82412,-0.17022,0.07758,-0.14322,-0.00777,0.03425,-0.0663,-0.28573,-0.14301,0.06397,880.95184
="2026/04/02 16:03:48.320",0.00871,0.00606,-0.28,-0.47649,0.08701,-0.46448,0.01597,-0.0093,0.03677,5.60068,0.04398,-0.00464,-0.32865,0.09724,-0.06298,0.22959,-0.17058,-0.18008,-0.10437,875.85474
="2026/04/02 16:03:48.340",0.16617,-0.05261,-0.01612,-0.02313,0.04094,-0.32893,0.03578,0.02795,-0.01099,3.43312,-0.27477,0.07278,-0.18942,-0.01259,0.00055,0.0676,0.06159,-0.25307,-0.1031,869.78845
="2026/04/02 16:03:48.360",0.22736,-0.03771,-0.05413,-0.59624,0.14741,-0.43962,0.05259,0.01681,-0.04273,3.75552,0.00304,-0.03434,-0.0244,0.02355,-0.04842,-0.0352,0.15089,-0.15981,-0.2046,862.43506
="2026/04/02 16:03:48.380",0.09105,-0.08231,-0.18131,-0.57868,-0.05003,0.31921,0.06784,-0.01778,0.00261,6.51089,-0.13678,-0.0457,-0.07724,0.19802,-0.06019,-0.02555,0.40013,-0.13948,-0.15846,855.35406
="2026/04/02 16:03:48.400",0.36442,-0.1247,0.14788,-0.25697,0.02847,-0.12406,-0.09315,-0.0226,-0.02055,12.85484,-0.09742,-0.00484,0.23327,-0.24514,0.00424,0.03534,0.47799,-0.10145,-0.15457,850.49652
="2026/04/02 16:03:48.420",0.10735,-0.08267,-0.18328,-0.5342,-0.1643,0.28546,0.03784,0.04875,0.02301,19.35801,0.25354,-0.00729,0.11105,-0.02664,-0.05031,0.12223,0.43409,-0.01824,-0.22388,847.79761
="2026/04/02 16:03:48.440",0.32475,-0.0598,-0.06926,0.30216,0.03157,0.12545,0.23552,-0.00248,0.03416,26.74387,0.02936,0.03337,0.07768,0.06584,0.04733,-0.12336,0.43298,-0.00117,-0.3443,849.00995
="2026/04/02 16:03:48.460",0.23335,-0.02124,-0.11139,-0.03627,0.25474,-0.14564,0.05663,0.05266,-0.00514,32.89768,0.41204,-0.06535,0.18402,-0.21235,-0.02138,-0.01075,0.20674,-0.05648,-0.36388,852.49365
="2026/04/02 16:03:48.480",-0.00749,-0.0036,-0.16171,0.21628,-0.01851,0.41088,0.19823,0.00437,0.02034,36.64882,0.23836,-0.01207,0.08776,0.05909,-0.00264,0.00595,0.12427,-0.0185,-0.41346,858.78412
="2026/04/02 16:03:48.500",0.33458,0.00245,-0.24581,0.72206,-0.05875,-0.20084,-0.0527,-0.00763,-0.04179,37.92356,0.24931,-0.00676,0.12439,-0.19039,0.04158,-0.11006,-0.05468,0.01928,-0.34414,866.88849
="2026/04/02 16:03:48.520",-0.02615,-0.03543,-0.36427,0.3009,-0.09579,0.00217,0.03236,0.03647,-0.00666,35.08026,0.47151,-0.01169,-0.09448,-0.05534,-0.00257,0.07487,-0.24298,-0.04571,-0.24435,873.58832
="2026/04/02 16:03:48.540",-0.03628,-0.0298,-0.01276,0.77091,0.02682,-0.32058,0.16271,0.01906,0.04359,30.76698,0.08724,0.09561,-0.14643,-0.06166,0.05479,-0.13748,-0.29823,0.04705,-0.37596,880.10858
="2026/04/02 16:03:48.560",0.20961,0.00329,-0.45206,0.28367,0.26425,-0.24763,0.06527,-0.00769,-0.01322,25.09212,0.24225,-0.0622,-0.07515,-0.20507,0.0223,0.06258,-0.40691,-0.10743,-0.20656,883.94958
="2026/04/02 16:03:48.580",-0.24039,0.04644,-0.14,-0.02007,-0.21166,0.12475,0.05422,-0.001,0.03449,17.55046,-0.0521,0.01358,-0.18839,-0.10285,0.01984,0.01867,-0.32402,-0.14287,-0.10183,884.57629
="2026/04/02 16:03:48.600",0.27513,0.04416,-0.03261,0.20189,-0.21161,-0.26063,0.1869,0.01362,-0.00608,10.36258,-0.16841,0.1124,-0.03959,-0.10515,0.01097,-0.08047,-0.2869,-0.08319,-0.22196,881.81409
="2026/04/02 16:03:48.620",0.01854,0.01848,-0.38184,-0.64969,-0.13894,0.16167,0.30804,0.03142,-0.01052,5.16829,-0.14263,-0.05618,-0.04588,-0.17538,-0.02827,0.15802,-0.11977,-0.25105,-0.07376,875.46783
="2026/04/02 16:03:48.640",-0.00173,-0.01182,0.28059,-0.27186,-0.05068,0.08524,-0.00646,-0.01036,0.03074,3.67707,-0.50546,0.00182,-0.00414,-0.08481,0.02247,-0.06104,0.13616,-0.11104,-0.27622,868.32697
="2026/04/02 16:03:48.660",0.34557,-0.07307,-0.13553,-0.68556,-0.1024,0.11287,0.09957,-0.01458,0.02666,4.86364,-0.16549,0.00316,0.15995,-0.11629,-0.03759,-0.04815,0.15788,-0.1225,0.00748,860.55884
="2026/04/02 16:03:48.680",-0.1511,-0.1017,0.18602,-0.64412,-0.113,0.38391,0.02321,0.03311,0.05131,8.02808,-0.28274,0.04148,0.11129,0.2131,-0.04481,0.00784,0.41678,0.01324,-0.02033,854.43683
="2026/04/02 16:03:48.700",0.3382,-0.13082,0.10456,-0.18793,0.21409,0.19893,0.02228,0.07474,0.05863,14.11057,-0.20817,-0.0265,0.27433,0.12987,0.02553,-0.18821,0.39545,0.15359,-0.00361,850.08478
="2026/04/02 16:03:48.720",0.04464,-0.08837,-0.15181,-0.77736,0.03461,0.88288,0.1057,0.03808,0.06201,21.04079,-0.0261,-0.09566,0.22939,0.15157,-0.05125,-0.03196,0.37521,0.00593,-0.03391,847.34033
="2026/04/02 16:03:48.740",0.05314,-0.032,0.27827,-0.07937,-0.21686,0.44063,0.10654,0.03253,0.00164,28.12415,-0.11173,0.02211,0.19723,0.15318,-0.03324,-0.05266,0.36643,0.05907,-0.11386,849.17535
="2026/04/02 16:03:48.760",0.2343,0.0386,-0.10685,-0.04765,-0.06143,0.43086,-0.10182,0.01861,0.02666,34.12103,0.21114,-0.03665,0.30726,0.20884,0.06676,-0.01895,0.16323,0.00378,-0.1129,853.76361
="2026/04/02 16:03:48.780",-0.17967,0.00862,-0.09689,0.14569,0.01315,0.52993,0.00003,0.04651,0.06715,37.79577,0.07222,-0.01283,0.22984,0.10251,0.0165,0.06061,0.04386,0.04534,0.08796,859.9458
="2026/04/02 16:03:48.800",0.15661,0.03197,0.09024,0.6759,-0.05239,0.18117,0.07865,-0.03814,-0.00046,38.10857,0.12506,-0.04662,0.07232,0.05592,0.0534,-0.11611,-0.1345,0.10142,-0.1258,867.62811
="2026/04/02 16:03:48.820",-0.22299,0.00837,-0.32699,0.17641,-0.18511,0.27911,0.08788,0.0481,0.02046,34.27382,0.18689,-0.00081,0.05077,0.09835,-0.03091,0.07263,-0.29479,-0.17958,-0.06553,874.46198
="2026/04/02 16:03:48.840",-0.1043,0.08278,0.17284,0.53136,-0.09754,-0.03513,0.07911,0.00843,0.06846,29.63967,-0.11775,0.05123,-0.03632,0.14219,0.00223,-0.04513,-0.29399,-0.12469,-0.19907,880.48004
="2026/04/02 16:03:48.860",0.02078,0.1259,-0.06928,0.32223,-0.09707,0.11565,-0.02831,0.01956,0.00706,23.43652,0.0091,0.03211,0.03056,0.21284,-0.06999,-0.02492,-0.4262,-0.09337,0.0061,882.87518
="2026/04/02 16:03:48.880",-0.36039,0.04077,0.04059,-0.00131,-0.07802,0.04015,-0.0794,0.04354,0.05575,15.2427,-0.17145,-0.03159,-0.256,0.15817,-0.10926,0.18355,-0.28893,0.00046,0.18807,881.96906
="2026/04/02 16:03:48.900",0.05211,-0.05643,0.24038,0.18456,-0.00777,-0.44847,-0.03368,-0.00976,-0.02615,8.19042,-0.34077,0.03424,0.10532,0.13564,-0.00995,0.10677,-0.26001,0.11142,0.35114,878.10516
="2026/04/02 16:03:48.920",-0.22656,-0.05921,-0.0215,-0.42547,0.00543,0.02837,-0.03603,0.05268,-0.06501,2.96748,-0.15182,0.03294,-0.05795,0.12876,-0.04948,0.17683,-0.12926,0.15657,0.27577,871.88373
="2026/04/02 16:03:48.940",-0.00509,-0.07079,0.25345,0.01635,-0.03531,0.32216,0.05869,-0.05965,-0.00362,1.72921,-0.39261,0.03455,-0.00193,0.1738,0.00393,0.00894,0.06196,0.22403,0.33682,866.02765
="2026/04/02 16:03:48.960",0.0568,-0.0539,0.14805,-0.58323,0.09072,-0.03561,-0.03878,0.02608,-0.03012,4.09302,-0.07893,0.03827,0.16371,0.09435,-0.00978,-0.00498,0.11262,0.05262,0.12849,858.30432
="2026/04/02 16:03:48.980",-0.22109,-0.01097,0.1482,-0.55031,-0.08486,0.74092,0.07848,0.01061,0.04063,8.27625,-0.16763,-0.02764,-0.00334,0.14085,-0.01876,0.01544,0.31365,-0.02141,0.1487,850.67493
="2026/04/02 16:03:49.000",0.17906,0.10985,0.33542,-0.23815,-0.08809,0.40465,-0.0741,-0.02126,0.01463,14.73457,-0.14445,-0.02258,0.23214,-0.13533,0.04694,-0.07552,0.33269,0.06685,0.22542,846.5351
="2026/04/02 16:03:49.020",-0.17389,0.05368,0.04315,-0.71794,-0.209,0.7075,0.02039,0.01878,-0.07789,21.67509,0.23889,-0.01992,0.11408,0.1898,-0.01854,-0.03672,0.2275,0.14276,0.14515,844.82941
