time,WSMS00010.AccX,WSMS00010.AccY,WSMS00010.AccZ,WSMS00012.AccX,WSMS00012.AccY,WSMS00012.AccZ,WSMS00009.AccX,WSMS00009.AccY,WSMS00009.AccZ,WSMS00008.AccX,WSMS00008.AccY,WSMS00008.AccZ,WSMS00007.AccX,WSMS00007.AccY,WSMS00007.AccZ,WSGD00003.chdata,WSGD00004.chdata,WSMS00011.AccX,WSMS00011.AccY,WSMS00011.AccZ
="2026/04/02 17:23:09.680",0.01916,-0.04101,-0.05154,0.15279,0.09733,0.03043,0.11123,-0.02701,0.0098,0.20161,0.03233,0.24834,0.3578,-0.18233,-0.36719,17.16148,865.34985,0.04039,0.12103,-0.51885
="2026/04/02 17:23:09.700",-0.54824,-0.03449,0.58523,0.28802,0.00097,0.03231,0.24549,-0.04295,0.03842,0.25945,0.24152,-0.22042,0.43099,0.04808,-0.03204,16.71677,865.2326,-0.20917,0.13539,-0.29217
="2026/04/02 17:23:09.720",0.17528,0.00638,-0.30317,0.13476,0.04901,0.02649,0.04081,0.11113,0.30183,-0.00227,-0.06999,-0.05316,0.1953,0.23126,0.19028,16.91293,864.63538,0.04324,0.12506,-0.2856
="2026/04/02 17:23:09.740",-0.12848,0.16795,0.13272,0.24344,-0.04411,0.00819,0.33977,-0.04999,-0.06956,0.20835,0.1063,-0.49049,0.13945,0.18586,-0.15418,17.5718,863.6485,0.51659,0.04812,-0.52114
="2026/04/02 17:23:09.760",-0.08819,0.11982,0.11665,-0.17234,0.03045,0.07313,0.23725,0.14191,0.22537,0.01913,-0.05175,-0.17673,0.09262,0.27568,0.37371,18.90775,862.61047,0.24738,0.04517,-0.28193
="2026/04/02 17:23:09.780",0.14137,0.04591,-0.05099,0.04034,-0.03417,-0.00726,0.16325,-0.09487,0.203,0.1352,-0.022,-0.77201,-0.15773,0.35413,-0.17342,20.02339,862.32043,-0.07011,0.01245,-0.01612
="2026/04/02 17:23:09.800",-0.00072,0.03973,0.10954,-0.02623,-0.03569,-0.05352,0.33914,0.01425,0.13862,-0.01757,0.06966,-0.78167,0.01015,0.4356,0.29735,21.31009,861.24249,0.2757,0.03424,-0.21262
="2026/04/02 17:23:09.820",0.49938,0.09229,-0.28605,-0.09614,-0.08219,0.00825,0.01677,0.01162,0.56448,0.01916,-0.22637,-0.16218,-0.3604,0.43271,0.32116,22.80538,861.12274,0.39656,0.0451,-0.25811
="2026/04/02 17:23:09.840",0.29515,0.0298,-0.31879,-0.25293,0.01558,-0.03941,0.08823,-0.08621,0.40622,-0.11941,-0.05122,-0.70204,-0.3285,0.2994,0.02287,23.68192,862.36218,0.14328,0.03896,-0.35121
="2026/04/02 17:23:09.860",0.2686,0.00495,-0.18283,-0.12807,-0.03547,0.01812,-0.01263,0.06971,0.1764,-0.18683,-0.08194,-0.66655,-0.42975,0.14436,0.51285,24.31705,863.46503,0.37684,0.07581,-0.07874
="2026/04/02 17:23:09.880",0.48867,-0.10159,-0.57063,-0.32894,-0.06382,-0.00541,0.11099,-0.02602,-0.0593,-0.19025,-0.13091,-0.67311,-0.31526,0.26999,0.10337,23.9326,864.6394,0.19629,0.05526,0.13717
="2026/04/02 17:23:09.900",0.2017,-0.01138,-0.30132,-0.30059,-0.04586,-0.0561,0.04022,0.17341,0.56616,-0.27048,-0.07124,-0.5214,-0.1365,-0.35166,1.03825,23.11153,865.62555,0.20237,0.05925,0.14609
="2026/04/02 17:23:09.920",0.50701,-0.02309,-0.38841,-0.25327,0.01553,-0.03729,0.15398,-0.06997,-0.16525,-0.27484,-0.14114,-0.44785,-0.55511,-0.21546,-0.3211,22.73506,866.6861,0.16447,0.00455,-0.03631
="2026/04/02 17:23:09.940",0.26596,-0.04189,-0.39961,-0.10238,-0.04902,-0.06038,0.00621,0.08254,0.21765,-0.22341,-0.03122,-0.40725,-0.04601,0.0012,0.94614,21.42488,866.18066,0.02062,-0.07012,-0.01705
="2026/04/02 17:23:09.960",0.6206,-0.07865,-0.60184,-0.60874,-0.10397,-0.08625,-0.09017,0.02196,0.19463,-0.34972,-0.11916,-0.23154,-0.61551,0.25739,-0.58241,20.20371,865.39423,0.10664,-0.00663,0.08444
="2026/04/02 17:23:09.980",0.16009,-0.00839,-0.28381,-0.13362,0.00986,0.0025,-0.07982,-0.11416,-0.16879,-0.22194,-0.01151,-0.4246,-0.23395,0.20388,-0.1511,18.6162,865.13373,0.08525,-0.0764,0.24112
="2026/04/02 17:23:10.000",0.38746,-0.08815,-0.4512,-0.07726,0.01631,0.06349,-0.28474,0.05041,0.16837,-0.33927,-0.09528,-0.10254,0.08497,0.38915,-0.00185,17.58117,863.6203,0.12216,-0.02563,0.2118
="2026/04/02 17:23:10.020",0.40374,-0.09647,-0.22085,-0.17629,0.02632,-0.04432,-0.12037,-0.04867,-0.17899,-0.11061,0.08876,-0.21918,-0.67643,0.36561,-0.43492,17.73087,861.23248,0.04878,-0.11541,0.35178
="2026/04/02 17:23:10.040",0.1442,-0.07536,-0.26057,-0.13978,-0.07304,-0.07594,-0.26829,-0.00039,0.15999,-0.23795,0.08654,-0.23168,0.06277,-0.20385,0.40841,17.16955,858.6908,-0.04409,-0.14585,0.24678
="2026/04/02 17:23:10.060",0.27642,-0.00538,-0.09754,-0.09953,-0.06346,-0.042,-0.29788,-0.10775,0.14654,-0.17297,-0.11377,-0.01957,-0.53501,-0.04773,-0.28047,17.60828,856.6936,0.12972,-0.12255,0.32422
="2026/04/02 17:23:10.080",-0.08388,-0.07201,0.13035,-0.30786,0.05135,-0.00575,-0.16027,0.01405,-0.30178,-0.16464,0.03747,-0.27813,-0.18595,-0.24428,0.09663,18.61347,855.48279,0.05774,-0.08478,0.14089
="2026/04/02 17:23:10.100",0.02582,-0.00661,-0.10028,-0.20709,-0.03293,-0.03364,-0.38316,0.03398,0.0189,-0.10291,0.08458,0.04914,-0.04907,-0.3264,-0.04133,19.08692,854.01172,-0.47255,-0.01382,0.37347
="2026/04/02 17:23:10.120",-0.01559,-0.0144,0.19738,0.05998,-0.00247,-0.02329,-0.12967,-0.02636,-0.30251,0.00857,0.0582,-0.06753,-0.25965,-0.12221,-0.26688,19.43352,853.55444,-0.37838,-0.03034,0.39008
="2026/04/02 17:23:10.140",-0.33311,-0.02694,0.16182,0.17027,0.00562,0.00198,-0.32822,-0.04957,-0.31778,-0.12203,0.05387,0.22285,0.13629,-0.46539,0.16051,19.56263,854.28162,0.11457,0.03159,-0.02992
="2026/04/02 17:23:10.160",-0.13867,0.04071,0.21378,0.24073,-0.06226,-0.01023,-0.2445,0.02672,-0.06219,-0.0058,0.01334,0.03922,0.25903,-0.27309,-0.48149,20.24101,856.00201,-0.36193,-0.04102,0.24059
="2026/04/02 17:23:10.180",-0.50824,-0.02532,0.32035,0.09524,0.05164,0.02305,-0.12178,0.0382,-0.52706,-0.08267,0.09439,0.49274,0.06476,-0.2098,-0.15252,20.3026,857.71729,-0.18979,-0.03075,0.183
="2026/04/02 17:23:10.200",-0.2974,0.03203,0.47715,0.16585,-0.03814,0.00574,0.0037,-0.00419,-0.49087,0.09428,0.06624,0.13147,0.56662,-0.37555,-0.03978,18.99439,859.16968,-0.16421,-0.01782,0.01732
="2026/04/02 17:23:10.220",-0.40487,0.02789,0.39864,0.26906,0.08726,-0.0017,0.02887,0.00791,-0.05003,-0.00191,-0.07121,0.32501,0.19838,-0.24951,-0.69502,17.91501,859.76697,-0.43483,-0.08793,0.32034
="2026/04/02 17:23:10.240",-0.60262,0.047,0.60643,0.34894,0.02229,0.0452,-0.06466,-0.06232,-0.18976,0.13811,-0.06332,0.3956,0.58143,-0.20144,-0.00728,16.75105,859.86066,-0.01901,-0.0507,-0.2178
="2026/04/02 17:23:10.260",-0.23502,0.03062,0.38528,0.22018,-0.01219,0.02052,0.10078,-0.0011,-0.32174,0.1582,-0.00506,0.45265,0.32686,0.23,-0.61564,15.69716,860.69232,-0.31211,-0.00448,0.07071
="2026/04/02 17:23:10.280",-0.70202,-0.0006,0.56098,0.37635,0.02324,-0.01155,-0.07469,0.01213,-0.081,0.2559,0.16757,0.42326,0.11999,-0.0078,-0.2193,14.90562,860.88983,-0.01529,0.07948,-0.14111
="2026/04/02 17:23:10.300",-0.33115,-0.03109,0.43134,0.16053,0.01542,-0.00181,0.1406,-0.07775,-0.15865,0.22245,0.19132,0.37481,0.41743,-0.20396,-0.2894,14.49174,860.3761,-0.10497,0.07149,-0.22579
="2026/04/02 17:23:10.320",-0.65283,0.00263,0.63654,0.62626,0.06639,0.06969,0.11451,0.03732,-0.07796,0.35837,0.19179,0.18789,0.4352,-0.23893,0.17661,14.49213,859.70496,-0.02929,0.06824,-0.29702
="2026/04/02 17:23:10.340",-0.13127,-0.00196,0.12212,0.10978,0.02437,0.05296,0.00347,0.04085,0.10035,0.21099,-0.10785,0.42693,0.13285,0.02569,-0.14559,14.62089,858.91565,0.12327,0.03697,-0.19708
="2026/04/02 17:23:10.360",-0.51345,0.07271,0.64145,0.1778,0.01664,-0.07642,0.27805,0.03484,0.14665,0.33584,0.25413,-0.03827,0.20354,-0.07465,-0.11499,15.99861,858.2804,-0.15726,0.10969,0.05677
="2026/04/02 17:23:10.380",-0.1443,0.12061,0.11057,0.0432,-0.016,-0.00885,-0.00788,-0.06965,0.18054,0.29425,0.01842,0.48344,0.09685,-0.25998,0.16525,18.2868,858.87305,-0.02812,0.07518,-0.20542
="2026/04/02 17:23:10.400",-0.12284,0.03882,0.24901,0.1194,-0.02565,-0.02166,0.18778,-0.04102,0.10417,0.33356,-0.02958,-0.18258,0.34799,0.16705,-0.32992,20.01331,859.4046,0.17999,0.16602,-0.34746
="2026/04/02 17:23:10.420",-0.16256,0.04853,0.17527,0.10405,0.03915,0.0198,0.23066,0.0474,-0.02466,0.14671,-0.1446,0.24952,0.16402,0.22707,0.04748,21.25688,859.56885,0.00836,0.08076,-0.24478
="2026/04/02 17:23:10.440",0.30556,0.09627,-0.36273,-0.0251,-0.00294,0.07565,0.14417,0.01653,0.27181,0.24086,-0.17689,-0.05712,0.16686,0.08193,-0.11074,21.71339,861.84143,0.05695,0.15897,-0.33713
="2026/04/02 17:23:10.460",-0.18373,0.01495,0.1617,-0.1247,0.01063,0.03916,0.33517,0.0568,0.20241,0.08745,0.0283,-0.02888,0.1617,0.26355,-0.35407,22.22923,864.37042,0.2713,0.04727,-0.41977
="2026/04/02 17:23:10.480",0.19174,-0.05496,-0.11517,0.00132,0.0162,0.09718,0.08973,-0.02236,0.33629,0.1106,-0.03682,-0.17952,0.06897,0.21892,0.36674,23.11051,865.80194,0.24577,0.04208,-0.22681
="2026/04/02 17:23:10.500",0.14867,-0.0804,-0.51831,-0.24565,-0.00961,0.01283,0.25468,-0.03321,0.2637,0.01072,-0.06218,0.1038,0.02473,0.34629,-0.40382,22.89321,867.15063,0.06028,0.08344,-0.1018
="2026/04/02 17:23:10.520",0.08515,0.07333,-0.18207,-0.06845,-0.0418,-0.05768,0.20013,0.06835,0.19339,-0.05166,0.0081,-0.23512,-0.1693,0.18407,0.35154,21.38016,867.55841,0.36883,0.08037,-0.18283
="2026/04/02 17:23:10.540",0.5719,-0.00103,-0.59125,-0.06763,0.01573,-0.07381,0.15814,-0.10344,0.376,-0.14334,-0.01708,-0.44143,-0.09991,-0.01457,0.11433,20.18955,867.6026,0.08262,0.06499,-0.163
="2026/04/02 17:23:10.560",0.17577,0.07386,-0.39599,-0.29373,-0.02423,-0.03344,-0.00259,0.04821,0.71074,-0.02552,0.0532,-0.12671,-0.34754,0.15335,0.06382,19.90637,867.38123,0.39748,0.04314,-0.33934
="2026/04/02 17:23:10.580",0.4604,-0.03556,-0.21894,-0.20113,0.00783,0.00415,0.03246,-0.06097,0.06384,-0.20109,-0.02937,-0.30638,-0.21585,0.11404,0.56402,19.62966,867.3324,0.44615,0.01539,-0.10786
="2026/04/02 17:23:10.600",0.50476,-0.03064,-0.62858,-0.10493,0.03004,-0.02864,0.00504,0.1422,0.09952,-0.12895,-0.07805,-0.23612,-0.42382,0.21979,-0.10536,18.95617,865.88019,0.30817,0.07954,0.00773
="2026/04/02 17:23:10.620",0.31732,-0.008,-0.30539,-0.22646,-0.02064,-0.06412,-0.08441,-0.00858,0.25381,-0.21943,0.04935,-0.51654,-0.30232,-0.01808,0.16227,19.42883,863.10559,0.47617,-0.02445,-0.07145
="2026/04/02 17:23:10.640",0.64135,0.05486,-0.55184,-0.22861,-0.03429,0.00629,0.13542,0.02468,-0.1401,-0.12591,-0.20848,-0.55263,-0.11406,0.11907,0.31122,20.20716,861.61066,0.26086,-0.06678,0.09367
="2026/04/02 17:23:10.660",0.35887,0.01148,-0.64188,-0.1178,-0.0001,-0.0003,-0.27349,-0.06919,0.50065,-0.21507,-0.39375,-0.38583,-0.02263,0.09185,0.39681,20.20406,860.354,0.10126,-0.12987,-0.02696
="2026/04/02 17:23:10.680",0.54213,-0.06568,-0.30966,-0.30274,-0.04675,-0.058,-0.02442,0.03732,-0.23136,-0.28845,-0.13777,-0.54666,-0.65427,0.55965,-0.35932,20.67298,860.04828,0.21983,-0.10655,0.13291
="2026/04/02 17:23:10.700",0.19545,-0.05732,-0.15644,-0.32774,-0.03521,-0.07391,-0.07868,-0.00372,-0.06691,-0.13463,-0.02627,-0.36949,-0.16065,0.08942,0.5434,21.90056,859.47601,-0.00404,-0.08715,0.16832
="2026/04/02 17:23:10.720",0.39239,-0.15681,-0.53892,-0.19291,-0.05725,-0.0185,-0.09147,0.04618,0.07604,-0.19976,-0.04154,-0.31248,-0.56349,0.03973,0.13712,23.01622,858.45264,0.13307,-0.08685,0.16533
="2026/04/02 17:23:10.740",0.22966,-0.09503,-0.21188,-0.05367,-0.05693,-0.0168,0.05223,-0.06996,-0.49736,-0.21833,0.04417,-0.20471,-0.32928,-0.15633,0.28014,22.81911,858.31177,-0.07825,-0.08107,0.25867
="2026/04/02 17:23:10.760",0.15701,-0.08065,-0.15968,-0.01135,-0.01759,-0.03874,-0.25508,0.07285,-0.01714,-0.23533,-0.10503,-0.14686,-0.08105,-0.15483,0.54269,22.50584,858.32227,-0.22268,-0.11612,0.29828
="2026/04/02 17:23:10.780",0.14814,-0.02997,-0.3494,-0.17353,0.00151,-0.08165,-0.07317,0.02342,-0.24703,-0.30974,0.0893,0.01101,-0.37255,-0.13251,-0.41576,22.24787,859.18884,-0.07716,-0.09056,0.31871
="2026/04/02 17:23:10.800",-0.16008,-0.02953,0.08242,-0.08127,-0.09367,-0.05523,-0.15294,0.01518,-0.38152,-0.16685,0.12192,0.17314,-0.05511,-0.15723,0.47319,20.7494,860.23901,-0.13895,-0.13566,0.20658
="2026/04/02 17:23:10.820",0.06122,-0.06076,-0.26447,-0.1424,0.00435,-0.10702,-0.14128,0.00967,-0.04602,-0.25483,-0.10332,0.12644,-0.01427,-0.15784,-0.01361,19.04297,860.22485,-0.32419,-0.11047,0.27156
="2026/04/02 17:23:10.840",-0.13273,-0.01639,-0.09637,-0.03851,-0.00418,-0.00346,-0.18186,-0.102,-0.43174,-0.18542,-0.03573,0.35156,-0.30182,-0.20856,-0.41564,17.85961,860.29565,-0.18933,-0.08345,0.24671
="2026/04/02 17:23:10.860",-0.17961,0.02793,0.20598,0.05295,-0.05849,0.00316,-0.26713,0.09287,-0.21748,-0.03161,0.0223,0.11251,0.37434,-0.18395,0.17023,17.23343,859.58948,-0.03606,-0.07514,0.2717
="2026/04/02 17:23:10.880",-0.07696,-0.04832,0.16193,0.08654,0.06031,0.07726,-0.16105,-0.04474,-0.25211,-0.01085,-0.06101,0.58454,-0.17396,-0.07028,-0.61222,16.40397,858.56183,-0.43306,-0.00827,0.25917
="2026/04/02 17:23:10.900",-0.51483,-0.0364,0.50764,0.25377,-0.01379,0.03956,-0.29991,-0.01007,-0.18559,0.08686,0.04555,0.11712,0.26526,-0.29482,0.02259,15.1639,857.32367,-0.02067,0.06367,0.00943
="2026/04/02 17:23:10.920",-0.23826,-0.06229,0.2844,0.07599,0.06853,0.04111,-0.05349,-0.07062,-0.49059,0.10809,-0.19991,0.55449,0.32539,-0.29861,-0.14347,14.85578,855.48755,-0.36547,-0.00191,0.28478
="2026/04/02 17:23:10.940",-0.49475,-0.01858,0.4343,-0.07648,-0.01073,0.04201,-0.19448,0.10031,-0.09533,0.25724,0.10613,0.34598,-0.05449,-0.01115,-0.40091,15.07478,854.2121,-0.3397,-0.04763,0.16694
="2026/04/02 17:23:10.960",-0.45093,-0.00097,0.50812,0.15621,0.02221,-0.02527,-0.04151,-0.07983,-0.20168,0.26721,0.16728,0.52751,0.37971,-0.2802,0.069,15.72949,854.0979,-0.30564,-0.02244,0.20777
="2026/04/02 17:23:10.980",-0.25283,-0.06861,0.42904,0.2331,0.01022,0.032,0.00975,-0.03332,-0.07489,0.38342,0.13911,0.57378,0.4507,-0.22369,0.0727,17.52247,855.0827,-0.42131,0.00653,0.02056
="2026/04/02 17:23:11.000",-0.46356,-0.05765,0.26619,0.24378,0.03454,0.03734,-0.10921,0.0481,-0.07603,0.24234,0.31578,0.89328,0.03627,-0.03874,-0.28807,18.5979,856.14117,-0.25384,0.06281,-0.22092
="2026/04/02 17:23:11.020",-0.27581,0.04188,0.51237,0.37951,-0.04818,0.00387,0.18976,-0.03186,-0.32936,0.34098,0.52814,0.46835,0.46054,-0.18697,-0.39693,19.13348,857.52875,-0.37376,0.13661,-0.0964
="2026/04/02 17:23:11.040",-0.49107,0.15798,0.46499,0.34956,0.0843,0.02155,0.16812,0.03525,-0.13509,0.28681,0.0396,0.56396,0.37914,-0.14018,0.25075,19.97096,859.14172,-0.39391,0.01351,-0.08039
="2026/04/02 17:23:11.060",-0.15733,0.12612,0.04114,0.17931,0.05919,0.06307,0.26609,0.08032,-0.0885,0.11094,0.04231,0.54786,0.2585,-0.13571,-0.17216,20.15573,861.29803,0.04105,0.1039,-0.34649
="2026/04/02 17:23:11.080",-0.63138,0.16903,0.76296,0.20147,-0.00337,-0.01421,0.25623,-0.05494,-0.07203,0.23323,0.10232,0.26093,0.36017,-0.27707,-0.05146,19.82229,863.12451,-0.17154,0.0928,-0.32161
="2026/04/02 17:23:11.100",-0.03165,0.0465,0.13181,0.24081,0.05518,0.01142,0.16365,0.04029,0.19654,0.13494,-0.22138,0.02127,0.22403,0.17788,0.02328,18.82245,864.33679,0.18392,0.13643,-0.34427
="2026/04/02 17:23:11.120",-0.36391,0.10304,0.36122,0.20637,0.06468,0.0455,0.24988,-0.02953,-0.06409,0.13614,0.00072,0.40034,0.13538,0.22261,-0.1362,18.24016,865.34552,-0.02029,0.1432,-0.35722
="2026/04/02 17:23:11.140",-0.0768,0.07579,0.25684,0.16183,0.00284,0.01559,0.16073,-0.02619,0.22584,0.13495,0.01741,-0.20035,0.16155,-0.09183,0.291,18.54224,866.56274,0.09798,0.07528,-0.28032
="2026/04/02 17:23:11.160",0.06519,0.03724,-0.0355,0.0844,0.05096,0.07737,0.14529,0.02456,0.12751,0.19202,-0.05553,0.31814,-0.0327,0.2145,-0.27006,18.05796,867.28955,0.31559,0.12061,-0.2684
="2026/04/02 17:23:11.180",-0.23362,-0.017,0.17968,0.02472,0.0188,0.02751,0.13877,0.02481,0.03647,0.15597,0.13132,-0.48967,-0.0023,0.17027,0.27156,17.41971,866.44708,0.08664,0.09338,-0.33627
="2026/04/02 17:23:11.200",0.23375,0.04605,-0.23157,0.01521,-0.00861,0.01618,0.04465,0.01726,0.37577,0.07285,-0.0654,-0.06724,0.11724,0.07705,0.12335,17.36412,865.08606,0.114,0.03981,-0.18395
="2026/04/02 17:23:11.220",0.17772,0.09089,0.0489,0.13836,-0.06658,-0.06702,0.2586,0.07598,0.15162,0.18732,0.09994,-0.36931,-0.20645,0.31836,0.20193,18.21805,863.61749,0.21012,0.0823,-0.27734
="2026/04/02 17:23:11.240",0.32526,0.04257,-0.24354,-0.2371,-0.00196,-0.02917,0.03307,-0.0722,0.33255,-0.05768,-0.03174,-0.24668,-0.01368,-0.00394,0.36284,19.84035,862.7627,0.26271,0.06795,-0.18919
="2026/04/02 17:23:11.260",0.62384,-0.03011,-0.50953,-0.10003,-0.06252,0.02972,0.23401,0.04198,0.04273,0.11832,-0.08641,-0.22563,-0.08899,0.45325,-0.18936,21.19512,862.61194,-0.01935,0.04243,-0.18851
="2026/04/02 17:23:11.280",0.17068,-0.00415,-0.26921,-0.11587,-0.00721,-0.08053,-0.00086,-0.00169,0.56359,-0.15082,0.03574,-0.67582,-0.10163,0.40065,0.2256,22.06296,861.90515,0.26752,0.03442,-0.12314
="2026/04/02 17:23:11.300",0.55822,-0.00366,-0.41942,-0.09033,-0.01929,-0.00111,0.27361,-0.0654,-0.10414,-0.11411,-0.24203,-0.44421,-0.10443,0.2969,0.19697,22.91647,862.06677,0.16312,0.03542,-0.30734
="2026/04/02 17:23:11.320",0.39839,0.00152,-0.7366,-0.24486,-0.02548,-0.04099,0.10928,0.04969,0.37734,-0.19685,-0.15536,-0.61898,-0.22832,0.29757,0.34546,23.89418,862.33221,0.07858,0.07841,-0.09855
="2026/04/02 17:23:11.340",0.35532,-0.01378,-0.23801,-0.14365,-0.05129,-0.03589,0.06643,0.0741,0.25528,-0.29822,-0.20241,-0.56262,-0.8694,0.2567,-0.20063,24.19267,863.0163,0.24696,0.06181,0.07515
="2026/04/02 17:23:11.360",0.42504,0.00814,-0.50041,-0.13517,0.00452,-0.03534,0.04029,-0.19834,0.03676,-0.291,-0.27256,-0.77258,-0.02238,-0.13388,0.28623,23.60555,864.06207,0.01124,-0.09163,0.07207
="2026/04/02 17:23:11.380",0.38018,-0.03062,-0.56987,-0.46971,-0.00482,-0.01429,-0.16377,0.19506,0.46144,-0.29359,-0.31732,-0.3706,-0.31818,0.26418,0.41158,22.84336,865.05737,0.24678,-0.11498,0.18632
="2026/04/02 17:23:11.400",0.3348,-0.10079,-0.20167,-0.19834,-0.06161,0.00447,0.04143,-0.08829,-0.17902,-0.30744,0.10837,-0.26564,-0.44259,0.06654,-0.29869,21.71039,865.67432,0.10222,-0.07702,0.07504
="2026/04/02 17:23:11.420",0.25561,-0.20853,-0.41138,-0.27428,0.00059,-0.03485,-0.20745,0.04097,0.15844,-0.19312,0.16667,-0.25698,-0.02887,-0.29992,0.66274,20.02412,864.63824,-0.03999,-0.11908,0.26507
="2026/04/02 17:23:11.440",0.4481,-0.15324,-0.43532,-0.13087,-0.06245,-0.03257,-0.21305,-0.09152,0.01001,-0.24523,-0.05676,-0.08325,-0.5019,0.12616,-0.69704,18.54507,863.18665,0.01498,-0.06267,0.17482
="2026/04/02 17:23:11.460",0.05731,-0.09327,-0.13736,-0.20117,0.01066,-0.04394,-0.29233,-0.03687,-0.03098,-0.29096,0.0219,-0.40941,-0.03143,0.16668,0.20597,17.80598,861.70599,-0.18499,-0.09008,0.29676
="2026/04/02 17:23:11.480",0.33976,0.0581,-0.44225,-0.08152,-0.01936,0.00994,-0.3913,-0.03251,0.11743,-0.14374,0.00257,0.08096,-0.06107,-0.03102,-0.16188,17.46203,859.77008,-0.09034,-0.1439,0.2227
="2026/04/02 17:23:11.500",0.1424,0.04084,-0.02974,0.00948,-0.06477,-0.05899,-0.16678,0.01331,-0.36309,-0.06046,0.03595,-0.18222,-0.40527,0.17261,-0.3396,17.25378,858.26135,-0.24376,-0.12989,0.22805
="2026/04/02 17:23:11.520",-0.19362,-0.06888,0.13326,0.01253,-0.07993,-0.05701,-0.32531,0.05179,-0.05012,-0.14496,-0.14002,-0.16272,0.03298,-0.26692,0.10839,17.36925,856.28754,-0.35508,-0.12793,0.34475
="2026/04/02 17:23:11.540",0.33175,-0.05241,0.02252,-0.11332,-0.09647,-0.05738,-0.23656,-0.09194,-0.11766,-0.03768,-0.18676,0.28327,-0.21754,-0.18382,-0.11063,17.79296,854.9707,-0.1126,-0.14714,0.35978
="2026/04/02 17:23:11.560",-0.1933,0.00443,0.12069,0.14461,0.07333,-0.02812,-0.18948,-0.02314,-0.25825,0.0009,0.06528,-0.12763,-0.05457,-0.16981,0.26625,18.29306,854.02893,0.2045,-0.0729,0.04626
="2026/04/02 17:23:11.580",-0.21087,-0.03039,0.27277,0.16255,0.03648,0.0769,-0.29418,0.02636,-0.09094,0.05197,-0.10017,0.12945,0.01247,-0.34424,0.18639,19.04132,853.26367,-0.04808,-0.06967,0.19799
="2026/04/02 17:23:11.600",-0.1826,-0.05982,0.27116,0.05087,0.00633,0.04346,-0.05107,-0.03901,-0.28878,0.09322,0.06646,-0.08538,-0.1452,-0.33671,-0.26189,19.66579,853.74207,-0.25274,-0.06906,0.27955
="2026/04/02 17:23:11.620",-0.61351,0.02987,0.49184,0.21741,0.06551,0.09106,-0.17819,-0.00836,-0.17355,0.03068,0.17041,0.61219,0.08604,-0.38804,0.25471,19.84176,854.94434,0.25205,-0.00446,0.05949
="2026/04/02 17:23:11.640",-0.13578,-0.02865,0.48987,0.22488,0.00304,0.08617,0.08962,0.00866,-0.30123,0.17172,0.32393,0.73422,0.30837,-0.3131,-0.04366,19.35593,856.59619,-0.37819,-0.0909,0.13436
="2026/04/02 17:23:11.660",-0.54532,0.02829,0.59124,0.15835,0.05074,-0.01555,-0.05134,0.07249,-0.19546,0.16739,0.3541,0.66488,0.05181,-0.39686,-0.07426,18.55993,858.07721,0.05301,-0.04015,0.07376
="2026/04/02 17:23:11.680",-0.42526,0.01504,0.39816,0.22119,0.01795,0.02532,-0.05457,-0.1148,-0.36123,0.12499,0.15442,0.57151,0.37537,-0.19121,-0.61402,18.05466,859.35895,-0.0136,-0.00649,0.05309
="2026/04/02 17:23:11.700",-0.39321,0.08744,0.33639,0.36946,0.0759,0.03856,-0.04747,0.07981,-0.04459,0.15602,0.12058,0.50777,0.81073,-0.00397,-0.11064,17.00668,860.45038,-0.37228,0.04689,0.09046
="2026/04/02 17:23:11.720",-0.33885,0.02616,0.30622,0.09559,-0.01981,0.03616,-0.09272,-0.05972,-0.16437,0.16204,0.02118,0.51713,0.34529,0.11707,-0.66701,16.36106,861.53381,0.06592,-0.01539,-0.42172
="2026/04/02 17:23:11.740",-0.53825,0.09767,0.70117,0.69587,0.03915,0.01738,0.06149,0.00025,-0.1106,0.18322,0.23367,0.2706,0.58646,0.01899,-0.12558,15.79718,861.99005,-0.31468,-0.03434,-0.12213
="2026/04/02 17:23:11.760",-0.13887,0.03445,0.07639,0.06766,-0.00692,0.04615,-0.07244,-0.0468,0.14567,0.21751,-0.1649,0.38532,0.29135,-0.19882,0.01595,14.45955,861.76587,-0.08086,0.05182,-0.04836
="2026/04/02 17:23:11.780",-0.39676,0.19235,0.41713,0.2562,-0.03713,0.01157,0.03903,-0.07895,-0.05309,0.24055,-0.11492,0.13714,0.37393,-0.04746,-0.44887,14.18019,861.19257,-0.14491,0.11074,-0.03499
="2026/04/02 17:23:11.800",-0.46914,0.10938,0.65209,0.14012,0.02884,-0.0005,0.13846,0.12688,0.11298,0.20238,-0.09847,0.1489,0.47978,-0.01375,0.46494,15.76348,860.43604,-0.11304,0.1367,-0.19404
="2026/04/02 17:23:11.820",0.09298,0.05574,-0.12775,0.11633,0.04881,0.08626,0.14683,-0.02946,0.21443,0.3337,-0.06614,0.57342,0.14773,-0.10219,-0.08198,17.54549,859.71991,0.11159,0.16583,-0.36038
="2026/04/02 17:23:11.840",-0.4322,-0.09297,0.38981,0.24895,-0.00072,0.02257,0.33078,-0.00489,0.05851,0.20959,0.42799,-0.40387,0.25251,-0.16825,0.27507,18.50627,859.07416,-0.14294,0.13521,-0.30446
="2026/04/02 17:23:11.860",0.03524,-0.15536,-0.25479,-0.17095,-0.00392,0.04445,0.08134,-0.05439,0.302,0.0742,0.07011,-0.11273,0.20353,0.00677,0.33673,19.6493,859.66156,0.02348,0.05176,-0.10909
