time,WSMS00010.AccX,WSMS00010.AccY,WSMS00010.AccZ,WSMS00012.AccX,WSMS00012.AccY,WSMS00012.AccZ,WSMS00009.AccX,WSMS00009.AccY,WSMS00009.AccZ,WSMS00008.AccX,WSMS00008.AccY,WSMS00008.AccZ,WSGD00003.chdata,WSMS00007.AccX,WSMS00007.AccY,WSMS00007.AccZ,WSGD00004.chdata,WSMS00011.AccX,WSMS00011.AccY,WSMS00011.AccZ
="2026/04/02 16:41:57.700",-0.71797,0.17771,0.52838,-0.91659,-0.13866,-0.13529,-0.04456,0.01398,1.27766,0.42067,-0.18142,0.65968,5.67742,0.08066,0.17939,-0.85311,856.30573,-1.31164,-0.11772,0.65314
="2026/04/02 16:41:57.720",0.10165,0.7483,-0.62519,-0.90458,-0.07066,-0.12951,0.35107,-0.20874,1.22218,0.45213,-0.02799,0.35728,0,-0.12502,-0.0498,0.94774,851.42603,-1.94955,-0.09094,0.48501
="2026/04/02 16:41:57.740",0.07393,0.81079,-0.57377,-1.79123,-0.04433,-0.03969,0.11885,-0.04705,1.62104,0.18233,0.4565,-0.68573,0,-0.13708,-0.85994,3.33325,847.68054,-3.11132,-0.05524,0.67594
="2026/04/02 16:41:57.760",0.39707,0.54335,-0.71641,-0.63502,-0.04001,-0.00147,0.40575,-0.313,1.118,0.25803,1.02875,-1.17499,0,-0.07403,-1.44359,3.95014,844.98181,-3.52903,-0.05218,0.61974
="2026/04/02 16:41:57.780",1.30792,0.12851,-1.38054,-0.61498,-0.02966,-0.13819,0.25809,0.27124,1.73225,-0.0879,1.25722,-1.39833,0,-0.09592,-2.2403,5.81298,844.36755,-3.30507,0.00738,0.01125
="2026/04/02 16:41:57.800",0.9571,0.0839,-0.61022,-0.53991,-0.06358,-0.09301,0.4144,0.04537,0.48991,-0.36098,1.72593,-1.67338,2.43268,-0.07187,-2.24977,5.90307,846.53088,-3.71795,-0.14723,0.11696
="2026/04/02 16:41:57.820",1.78772,0.12879,-1.18782,-0.04041,-0.08502,-0.03091,0.2836,0.15597,0.48083,-0.58371,1.65065,-1.83427,9.32274,-0.14745,-2.1132,5.35994,852.16937,-2.71148,-0.10616,-0.30972
="2026/04/02 16:41:57.840",1.26968,0.10902,-0.9137,0.5925,-0.01618,0.07146,0.10857,-0.256,0.54615,-0.52192,1.18345,-2.20338,17.3336,-0.74242,-0.64745,3.66809,859.41602,-2.13142,-0.08658,-0.32465
="2026/04/02 16:41:57.860",1.77282,0.19454,-1.29346,0.41017,0.03283,-0.06711,0.32578,-0.18019,-0.76823,-0.72787,0.46121,-2.13003,24.03048,0.39438,-0.95256,4.61985,868.16876,-1.55712,-0.14287,-0.65224
="2026/04/02 16:41:57.880",0.76785,-0.19265,-0.72507,0.61133,0.02629,0.0358,-0.41318,0.06292,-0.30443,-0.60545,0.74876,-1.44625,29.61586,-0.35853,-1.67143,3.08979,877.05725,0.05669,0.06562,-1.04465
="2026/04/02 16:41:57.900",0.69325,-0.30401,-0.55335,1.12271,0.18748,0.16829,-0.26103,0.08951,-1.25631,-0.38215,0.91532,-0.73332,32.91417,-0.93364,-1.2131,0.42256,885.16931,0.64939,0.15131,-0.51546
="2026/04/02 16:41:57.920",0.65538,-0.06705,-0.24431,0.84035,0.1461,0.17911,-0.55984,0.02475,-1.36966,-0.46851,0.63967,0.17503,33.62781,-0.07588,-0.58928,-0.11761,890.22015,2.02435,0.1799,-0.72924
="2026/04/02 16:41:57.940",-0.47041,-0.0934,0.42984,0.76603,0.12363,0.05673,-0.7724,0.09642,-1.02415,-0.25771,0.29468,0.52299,33.39801,-0.36817,0.57655,-3.04208,891.49805,2.91851,0.24575,-0.82497
="2026/04/02 16:41:57.960",-0.17963,-0.2691,0.79846,0.88856,0.15271,0.16984,-0.67284,0.03841,-1.68544,-0.09475,-0.5318,1.22023,31.97677,-0.22667,0.72219,-4.05309,889.71259,2.81447,0.30995,0.03419
="2026/04/02 16:41:57.980",-1.19473,-0.36244,0.99502,0.86581,0.09567,0.12295,-0.71087,0.02662,-1.45432,0.14671,-0.89069,1.31013,29.05909,0.09774,1.5119,-4.72293,884.57013,2.70019,0.18728,-0.29372
="2026/04/02 16:41:58.000",-1.22449,-0.47826,1.49042,0.11492,0.14579,0.17281,-0.47631,0.30061,-0.97509,0.4087,-1.30898,1.65273,25.97241,-0.64222,2.14792,-6.43647,876.65906,2.53694,0.13769,0.61781
="2026/04/02 16:41:58.020",-1.35056,-0.35324,1.10881,-0.23914,-0.05496,0.15765,-0.62374,0.08537,-0.68754,0.68833,-1.74726,1.63357,23.29842,0.42798,2.16745,-4.96752,865.37585,2.71009,0.24379,-0.42465
="2026/04/02 16:41:58.040",-1.19227,-0.31175,0.85525,-0.17835,0.10284,0.22345,-0.34627,0.05209,-0.72601,0.83972,-1.75337,1.16571,20.92967,-0.06144,2.97966,-5.28422,853.47546,1.59962,-0.01751,0.24553
="2026/04/02 16:41:58.060",-1.21138,-0.36849,1.10921,-0.39531,0.01909,0.05968,-0.2448,0.11689,0.21505,1.16835,-1.89464,2.05816,19.38923,-0.69361,2.03636,-3.77377,843.52802,1.19151,0.03326,0.17664
="2026/04/02 16:41:58.080",-0.75145,-0.05841,-0.05457,-0.79778,-0.0732,-0.07074,0.02984,-0.23453,0.54304,0.94673,-1.09965,1.64749,18.40969,0.047,1.06762,-2.92807,835.68268,-0.01231,0.05413,0.27492
="2026/04/02 16:41:58.100",-0.56906,0.09047,0.34957,-0.89561,-0.1981,-0.18625,0.32631,0.0485,0.82011,0.96571,-0.29297,1.27867,18.50427,-0.09985,0.32079,-0.77814,831.92487,-0.75273,-0.03477,0.56677
="2026/04/02 16:41:58.120",-0.67684,0.62297,0.30016,-1.01423,-0.03745,-0.17245,0.2063,-0.02636,1.45911,0.71901,0.24331,0.23394,18.43908,-0.1168,0.22882,0.01372,832.65094,-1.55197,-0.12017,0.52263
="2026/04/02 16:41:58.140",0.16831,0.60417,-0.41708,-0.82641,-0.11737,-0.14913,0.61163,-0.12748,1.32564,0.64136,0.0048,0.02347,18.12373,0.02394,-0.12244,1.62252,837.15039,-1.88311,-0.04831,0.05865
="2026/04/02 16:41:58.160",-0.2241,0.42801,-0.40758,-1.32704,-0.20242,-0.25339,0.47076,-0.02704,1.39889,0.15365,0.5459,-0.58466,18.1467,0.24858,-0.90794,3.25906,844.50067,-2.54374,-0.16892,0.76807
="2026/04/02 16:41:58.180",0.68672,0.24498,-0.65785,-0.71054,-0.08453,-0.209,1.01169,0.15461,0.84177,-0.29462,1.04368,-0.5959,17.21475,0.38521,-1.44686,3.75131,854.01465,-2.95971,-0.02038,0.56289
="2026/04/02 16:41:58.200",1.04968,0.23325,-1.16707,-0.66275,-0.03163,0.06308,0.81516,0.0693,1.31971,-0.49956,1.17348,-0.94379,14.51408,0.46666,-1.96321,5.22423,864.29926,-2.96959,-0.18162,0.33583
="2026/04/02 16:41:58.220",0.69309,0.31783,-0.6303,0.13989,-0.02914,-0.05572,0.80637,-0.04125,0.51381,-0.90378,1.50066,-1.52382,11.25296,0.36367,-1.94537,4.77424,873.51685,-2.94248,-0.23336,0.38554
="2026/04/02 16:41:58.240",1.75432,0.19107,-1.40947,-0.15253,-0.04725,-0.10734,0.32162,-0.22776,0.5829,-0.83359,1.21736,-1.59422,9.08149,0.43861,-2.01293,5.99786,881.51019,-2.00224,-0.18182,-0.12675
="2026/04/02 16:41:58.260",1.05792,-0.08268,-0.78598,-0.01756,-0.00195,-0.12457,0.18978,-0.148,0.14812,-0.86244,1.4368,-1.19604,7.95503,-0.9319,-1.78072,4.56268,886.56549,-1.79087,-0.21959,-0.48333
="2026/04/02 16:41:58.280",1.58751,-0.22692,-1.25555,0.85466,0.0442,0.08171,-0.055,-0.01787,-0.44743,-0.71307,1.25494,-1.24755,6.91663,0.01699,-2.6493,5.1593,887.76801,-0.9024,-0.24711,-0.44756
="2026/04/02 16:41:58.300",0.70783,-0.24008,-0.54021,0.97862,0.10509,0.17531,-0.39377,0.07773,-0.38721,-0.59171,1.35478,-0.90366,7.28927,-0.3152,-2.11168,2.55065,884.84534,0.17226,-0.02649,-0.54299
="2026/04/02 16:41:58.320",1.01123,-0.15497,-0.58466,0.96225,0.09301,0.13987,-0.52986,0.00265,-1.11193,-0.40884,1.08004,-0.32207,10.56833,-0.65761,-1.14306,1.1203,880.38135,0.76089,0.10097,-0.60639
="2026/04/02 16:41:58.340",0.52018,-0.24999,0.35509,0.88351,0.14069,0.11439,-0.97174,-0.03151,-0.98012,0.06561,0.37559,0.17482,15.90414,-0.07283,-0.31082,-0.05613,874.53168,2.01954,0.24811,-0.63142
="2026/04/02 16:41:58.360",-0.19983,-0.41969,0.6048,1.36029,-0.01032,-0.05271,-0.75672,0.1318,-1.23912,0.1376,0.0395,0.2589,22.88358,-1.11526,0.79515,-2.76297,867.75641,3.0218,0.09189,-0.70694
="2026/04/02 16:41:58.380",-0.04522,-0.59069,0.73503,1.08125,0.1105,0.05652,-0.82457,0.04465,-2.02028,0.37599,-0.72948,0.68002,29.86835,-0.50131,1.17219,-3.12258,861.79462,3.14658,0.14492,-0.50781
="2026/04/02 16:41:58.400",-1.13189,-0.59655,1.18282,0.62509,0.14507,0.2659,-0.4239,0.19511,-1.87383,0.63867,-1.20934,0.8538,36.02554,-0.44196,1.9854,-5.05412,856.50195,2.80205,0.03984,-0.24243
="2026/04/02 16:41:58.420",-0.92862,-0.4128,0.84603,0.72417,0.0831,0.11712,-0.18153,0.33985,-1.30415,0.56135,-1.66365,0.84157,41.44331,-0.7503,2.54062,-6.10906,853.89606,2.9956,0.01557,0.06972
="2026/04/02 16:41:58.440",-1.3426,-0.19457,0.9866,-0.00683,-0.09368,0.09168,-0.21962,-0.00403,-0.99226,0.70194,-1.96658,1.43865,43.78828,0.57652,2.62508,-5.10019,852.90839,2.48519,0.10091,-0.42199
="2026/04/02 16:41:58.460",-1.10663,-0.20475,0.11574,-0.37591,0.05437,-0.14099,0.11395,0.00473,-0.57379,0.72486,-1.7063,1.08488,42.6244,-0.02129,2.05016,-4.32554,853.6734,1.42272,-0.07592,0.46854
="2026/04/02 16:41:58.480",-1.483,-0.00573,1.1446,-0.21719,-0.0538,-0.08861,-0.1522,0.00911,0.17878,0.39856,-1.29121,2.12002,38.55923,-0.25207,0.87058,-3.84762,855.81024,1.24693,0.03431,0.39119
="2026/04/02 16:41:58.500",-0.99944,0.20435,0.46359,-0.81583,-0.03775,-0.09177,0.43133,0.01565,0.44845,0.56334,-0.39576,1.75094,31.63613,0.4873,0.57353,-3.64778,857.56995,-0.10388,-0.05112,0.32634
="2026/04/02 16:41:58.520",-0.77781,0.51161,0.44689,-0.98036,-0.11571,-0.15948,0.25303,-0.00466,1.02055,0.17116,-0.27673,1.68605,23.14119,0.47232,0.30775,-1.15788,859.24335,-0.97407,-0.00314,0.51867
="2026/04/02 16:41:58.540",-0.48413,0.58833,0.416,-1.06156,-0.08771,-0.08025,0.12244,-0.1118,1.32544,0.18493,-0.04547,0.92214,14.28392,0.85195,0.52124,-1.06027,859.95941,-1.65004,0.01652,0.51254
="2026/04/02 16:41:58.560",0.59344,0.36413,-1.02153,-0.44495,-0.10187,-0.21149,0.57749,0.00567,1.13883,0.03372,-0.04893,0.68891,5.81921,0.54412,-0.10014,1.22901,860.29053,-2.2325,-0.02958,0.61521
="2026/04/02 16:41:58.580",-0.05901,0.08195,-0.0178,-1.15327,-0.24333,-0.30705,-0.0232,-0.03749,1.56746,-0.02015,0.62229,-0.26168,0,0.46633,-0.84828,3.20379,860.21936,-2.38567,-0.15113,0.82427
="2026/04/02 16:41:58.600",0.91212,0.19818,-0.88409,-0.60127,-0.10916,-0.2235,0.57525,0.04974,1.1098,-0.19769,0.9983,-1.27096,0,0.4499,-1.18024,3.72815,858.56378,-2.49657,-0.1813,0.38595
="2026/04/02 16:41:58.620",1.09477,0.40071,-1.15284,-0.28225,-0.0743,0.02428,0.30845,-0.14507,1.59768,-0.20286,1.05793,-1.42903,0,0.15593,-1.80353,5.99575,856.92914,-2.52796,-0.23777,0.11898
="2026/04/02 16:41:58.640",1.11654,0.31184,-0.73992,-0.66117,-0.02066,-0.10197,0.57064,-0.37757,0.6998,-0.45513,1.40247,-2.07627,0,0.16916,-1.81216,5.4966,856.35663,-2.21872,-0.16273,0.04602
="2026/04/02 16:41:58.660",2.11998,0.11042,-1.66453,0.18939,-0.09165,-0.14659,0.50444,-0.21285,0.91378,-0.32506,1.20983,-1.91836,0.75255,0.14224,-2.5915,7.15753,855.94659,-1.39805,0.0528,-0.57599
="2026/04/02 16:41:58.680",1.39212,-0.15033,-0.83602,0.20435,-0.1709,-0.19929,0.5083,0.00183,-0.19642,-0.42297,1.83541,-1.13234,8.60728,-0.79338,-3.09346,5.37071,857.47748,-1.29566,-0.01744,0.05011
="2026/04/02 16:41:58.700",1.6021,-0.44052,-1.05603,0.34849,0.07805,-0.03172,0.60429,-0.06314,-0.29996,-0.29836,1.63435,-1.2319,16.86045,0.18332,-2.72195,4.66191,861.01398,-0.46965,0.03906,-0.42567
="2026/04/02 16:41:58.720",0.75874,-0.16504,-0.59306,0.65826,0.09823,-0.02353,0.20666,0.01374,-0.35939,-0.5294,1.16198,-1.10322,25.50125,-0.37875,-1.19922,2.34661,865.5058,0.41777,0.05842,-0.58375
="2026/04/02 16:41:58.740",0.95611,-0.3483,-0.5372,0.95002,0.14241,0.15185,0.1082,-0.0261,-1.4151,-0.2994,0.53023,-0.5025,33.4132,-0.02415,-0.44522,0.80753,871.69812,0.83121,0.04468,-0.50093
="2026/04/02 16:41:58.760",0.35026,-0.39832,-0.14437,0.9835,0.07747,0.21085,-0.40654,0.02315,-1.11564,-0.56101,0.03348,0.001,39.38474,-0.12574,0.09823,-0.72962,877.24445,1.93091,0.18729,-0.79405
="2026/04/02 16:41:58.780",-0.09762,-0.6819,0.59517,2.0858,-0.06672,0.11197,-0.48707,0.19483,-1.72227,-0.08524,-0.25364,0.64108,42.64879,-0.90538,0.91084,-3.60402,882.05646,2.89764,0.22099,-1.06619
="2026/04/02 16:41:58.800",-0.48298,-0.48375,0.63554,0.58712,0.09563,0.01402,-0.80156,0.3195,-1.73301,-0.25521,-0.93007,1.24998,42.19806,-0.10024,1.49581,-3.97873,884.31561,3.34161,0.29414,-0.54269
="2026/04/02 16:41:58.820",-1.33121,-0.27611,1.18684,0.49715,0.13471,0.1393,-0.53534,0.31132,-1.79666,0.17511,-1.33231,1.2781,39.43777,-0.50216,2.30448,-6.25089,883.74695,3.12657,0.22103,-0.36255
="2026/04/02 16:41:58.840",-1.17451,-0.17895,1.17441,0.51224,0.12406,0.08965,-0.77901,-0.00624,-0.97893,0.34283,-1.74142,1.54417,34.80486,-0.14797,2.5382,-6.35357,881.04932,2.90334,-0.19016,0.13805
="2026/04/02 16:41:58.860",-1.75514,-0.10137,1.27679,0.30782,0.04258,0.1083,-0.60329,-0.08047,-0.42715,0.5352,-1.83689,1.84059,27.73919,0.53305,2.1895,-5.03746,874.3913,2.53779,-0.05545,-0.09837
="2026/04/02 16:41:58.880",-1.3903,-0.13208,0.57813,0.08572,-0.10606,-0.09027,-0.12664,0.24351,-0.53782,0.70979,-1.637,1.49879,21.16119,0.38506,0.93067,-3.58784,866.08087,1.6586,0.12118,0.17799
="2026/04/02 16:41:58.900",-1.73986,0.28482,1.64522,-0.71779,0.09434,-0.08287,-0.40517,-0.11616,0.5856,0.47975,-0.44943,1.57581,15.43211,0.0876,0.74608,-3.48679,855.80304,0.9364,0.04431,0.05468
="2026/04/02 16:41:58.920",-0.40954,0.39664,0.1021,-0.70104,0.02246,-0.02428,0.21322,0.13467,0.78007,0.62402,-0.49891,1.06124,11.43865,0.39334,1.0447,-2.71117,845.71619,-0.01679,0.18863,0.52836
="2026/04/02 16:41:58.940",-0.89281,0.49219,0.57447,-1.15647,-0.07245,-0.0381,0.23824,0.05914,1.01393,0.47213,-0.89231,0.7583,8.43918,0.68351,0.87928,-0.99927,838.86108,-0.84173,-0.03068,0.50616
="2026/04/02 16:41:58.960",-0.41061,0.11547,0.37917,-1.02845,-0.08714,-0.11133,0.29231,-0.00351,1.37604,0.63428,-0.46379,-0.26368,6.4561,0.53737,0.8572,0.1825,834.43982,-1.66685,-0.12866,0.31547
="2026/04/02 16:41:58.980",0.54828,-0.23507,-0.78809,-0.63406,-0.07961,-0.17784,0.6442,-0.02197,1.16105,0.46754,-0.138,-0.48738,7.65311,0.29385,-0.07945,2.11432,834.17877,-2.62243,-0.20748,0.89468
="2026/04/02 16:41:59.000",-0.05692,0.09615,-0.27046,-0.87468,-0.14685,-0.24031,0.49886,-0.05811,1.35495,-0.03301,0.77683,-1.09308,9.53367,0.54672,-0.85017,3.37214,837.18945,-2.55097,-0.33507,0.01931
="2026/04/02 16:41:59.020",1.12034,0.51928,-1.20425,-0.87113,-0.19942,-0.19563,0.54232,-0.24809,1.54531,-0.26271,0.9453,-1.45473,11.89226,0.2076,-1.30713,4.55469,843.05627,-2.49413,-0.0749,0.13595
="2026/04/02 16:41:59.040",1.07598,0.61708,-1.27134,-0.65825,-0.02841,-0.18515,0.65949,-0.21672,1.03839,-0.38137,1.12752,-1.49635,15.28456,0.49381,-2.02513,5.79582,852.73193,-2.83345,-0.20946,0.03169
="2026/04/02 16:41:59.060",1.15593,0.32055,-0.83588,-0.14852,-0.13832,-0.11902,0.95708,-0.31455,0.85688,-0.8071,1.68489,-1.6834,16.91189,0.30762,-2.1978,5.34687,863.98145,-2.50737,-0.17149,0.4202
="2026/04/02 16:41:59.080",1.65646,0.09644,-1.73923,-0.20313,-0.0536,-0.07405,0.88554,0.12725,1.05158,-0.85686,1.43473,-1.44377,17.80334,0.36183,-3.25717,5.60147,875.05743,-1.40899,-0.16204,0.0469
="2026/04/02 16:41:59.100",1.13986,-0.27477,-1.24778,0.37304,0.05163,0.09358,0.75203,-0.06155,-0.15869,-1.13401,1.75608,-1.81058,18.43981,0.47172,-2.91922,3.55479,884.5083,-1.34108,-0.15376,-0.13923
="2026/04/02 16:41:59.120",1.10129,-0.37209,-0.69018,0.87884,0.01305,0.0983,0.34175,-0.16819,-0.24689,-0.78691,1.39386,-1.25464,18.01711,0.39463,-1.30591,3.31537,891.10046,0.13396,-0.01242,-0.32173
="2026/04/02 16:41:59.140",0.63795,-0.24094,-0.64165,0.9503,0.0928,0.15131,0.11813,0.19665,-0.74008,-0.87505,0.76945,-0.9931,17.12897,-0.0624,-0.2688,0.56095,893.22815,0.78182,0.11514,-0.70759
="2026/04/02 16:41:59.160",0.72852,-0.51114,-0.20055,0.96195,0.11292,0.15761,-0.18427,-0.11142,-1.43163,-0.53484,0.23497,-0.67124,17.02349,0.03697,-0.22909,0.6603,891.50995,1.39257,0.12766,-0.62217
="2026/04/02 16:41:59.180",-0.16308,-0.44103,0.43378,1.02932,0.16176,0.18242,-0.80756,0.25983,-1.1613,-0.49642,-0.03449,0.31654,18.80527,-0.42804,0.19941,-1.53954,886.2066,1.83837,0.27687,-0.5458
="2026/04/02 16:41:59.200",-0.09353,-0.46155,0.75676,1.7622,0.13541,0.16677,-0.68064,0.08435,-1.70602,0.13567,-0.46837,0.57304,21.38694,-1.08083,1.03551,-3.5989,878.53558,2.72233,0.26012,-1.03183
="2026/04/02 16:41:59.220",-0.44909,-0.38938,0.96734,0.28729,0.11701,0.03361,-1.2873,0.20835,-1.10533,0.16667,-1.10067,0.48244,23.73123,-0.43456,1.56159,-3.31105,868.77502,3.19984,0.27451,-0.84756
="2026/04/02 16:41:59.240",-1.24726,-0.2438,1.16955,0.44314,-0.02203,0.05193,-0.9232,0.12456,-1.59081,0.71684,-1.30101,0.88114,27.11356,-0.86663,2.1829,-5.62622,859.45227,3.19025,0.3353,-0.81209
="2026/04/02 16:41:59.260",-0.78888,-0.08045,1.13088,0.4436,0.13582,0.10153,-0.92421,0.00914,-1.07727,0.70328,-1.65439,1.29392,30.78035,-0.36572,2.00463,-4.63744,851.82208,3.18492,0.3487,-0.47167
="2026/04/02 16:41:59.280",-1.58482,-0.05994,1.13541,0.14102,0.00953,0.03203,-0.35595,0.32717,-0.55875,0.89744,-1.63803,1.21067,33.39161,0.13761,1.74513,-5.29546,845.28003,2.09545,0.06227,0.03955
="2026/04/02 16:41:59.300",-1.17337,0.26015,0.93257,-0.45398,-0.07249,-0.19692,-0.00755,0.0491,-0.13226,0.84006,-1.51948,1.86967,35.26632,0.97476,1.52397,-4.15439,842.01489,1.37683,0.0131,0.35909
="2026/04/02 16:41:59.320",-1.81101,0.14001,1.6012,-0.46371,-0.00273,-0.00167,0.26646,0.126,0.43309,0.58004,-0.62209,0.87567,35.47876,0.81855,1.87449,-4.36473,842.10919,0.85071,-0.01059,0.75139
="2026/04/02 16:41:59.340",-0.69375,0.14534,0.22185,-0.83147,-0.05587,-0.02027,0.7562,-0.04988,0.37312,0.63622,-1.31982,0.99029,32.85934,1.0345,1.72439,-3.53402,844.97083,-0.41437,-0.13004,0.35119
="2026/04/02 16:41:59.360",-1.06237,0.12314,0.35854,-0.88124,-0.07264,-0.05395,0.43755,-0.1036,1.15716,0.16214,-1.08203,0.44661,27.69589,0.90412,1.12013,-0.94418,848.70093,-0.98848,-0.15753,0.69836
="2026/04/02 16:41:59.380",-0.52356,0.00578,-0.10288,-0.97617,-0.07776,-0.11706,0.63134,-0.03401,1.22273,0.1306,-0.23009,0.33211,21.10848,0.90704,0.74726,-0.8147,853.22955,-1.92817,-0.08818,0.58677
="2026/04/02 16:41:59.400",0.33469,0.18303,-0.62758,-1.07774,-0.07142,-0.01834,0.66291,-0.21352,1.12966,-0.25413,-0.00299,0.17876,14.20236,0.3864,-0.18737,2.1168,859.35944,-2.88476,0.05796,0.44226
="2026/04/02 16:41:59.420",-0.13049,0.59637,-0.25391,-0.8631,-0.05116,-0.09143,0.37939,-0.03074,1.85985,-0.32908,0.79822,-0.76892,6.51959,0.48587,-0.99119,3.25076,864.68854,-2.95438,-0.01094,0.46311
="2026/04/02 16:41:59.440",1.05849,0.66513,-1.16134,-0.74152,-0.09118,-0.20394,0.15705,-0.40265,2.00218,-0.56332,1.01856,-0.73884,0.56505,0.08596,-1.79352,4.50901,868.12085,-2.68313,-0.14792,0.35904
="2026/04/02 16:41:59.460",0.86221,0.32025,-1.11883,-0.45339,-0.16488,-0.2308,0.15617,-0.00178,1.20999,-0.54876,1.48382,-1.36654,0,0.08559,-2.61353,6.15787,869.87335,-3.08103,-0.07872,0.44139
="2026/04/02 16:41:59.480",1.30596,0.07674,-0.80022,-0.34727,0.00834,-0.01396,0.47743,-0.3723,0.52762,-0.84435,1.85032,-1.62384,0,0.00005,-2.44269,5.80247,870.73914,-2.94024,-0.09035,-0.32814
="2026/04/02 16:41:59.500",1.19352,-0.0397,-1.03515,0.09062,-0.03449,-0.01852,0.31306,0.43799,0.89859,-0.60096,1.52007,-1.60489,0,-0.2524,-2.89259,4.83556,869.99457,-1.46241,-0.03128,-0.58175
="2026/04/02 16:41:59.520",1.32905,-0.07265,-1.09155,0.70388,0.21048,0.027,0.3246,-0.32195,-0.39003,-0.49452,1.40039,-2.33577,1.59772,0.47744,-1.5191,4.25411,868.31598,-1.20469,-0.05416,-0.36966
="2026/04/02 16:41:59.540",1.0902,-0.07631,-0.37218,0.52889,-0.00445,-0.00812,-0.17126,0.06215,-0.24022,-0.48542,0.89672,-1.72301,8.39053,-0.25918,-0.48665,3.51666,866.23352,0.17365,0.05705,-0.6256
="2026/04/02 16:41:59.560",0.84457,-0.28258,-0.3134,0.95272,0.07774,0.11589,-0.06919,0.06877,-0.78848,-0.31137,0.47003,-1.49265,17.60132,-0.88884,-0.37378,1.15974,864.81549,0.9561,0.06416,-0.49323
="2026/04/02 16:41:59.580",0.91498,-0.21306,0.02804,1.00727,0.11089,0.14122,-0.19856,-0.02663,-1.63583,-0.28685,0.10026,-0.3926,27.16592,-0.39703,-0.44276,0.57835,864.95178,1.64324,-0.03117,-0.38964
="2026/04/02 16:41:59.600",-0.23588,-0.34236,0.44702,1.01435,0.11876,0.18528,-0.47312,0.23335,-1.17396,-0.14778,0.03104,-0.13404,35.61087,-0.47878,0.40928,-1.31849,865.75488,2.29013,0.06886,-0.4501
="2026/04/02 16:41:59.620",-0.09691,-0.29812,0.56063,1.2315,0.32757,0.3163,-0.29282,-0.00885,-1.9144,0.07871,-0.44776,0.34472,42.21838,-0.7391,1.19711,-3.36221,868.05859,2.47415,0.10903,-0.86411
="2026/04/02 16:41:59.640",-0.71045,-0.13346,1.24,0.73148,0.0217,0.16757,-0.92041,0.17249,-1.27964,0.00632,-0.96878,1.08662,45.88065,-0.01082,1.39242,-3.75669,870.47241,2.92914,0.16684,-0.75711
="2026/04/02 16:41:59.660",-1.39765,-0.07976,1.07056,0.58649,0.05837,-0.0654,-0.47316,-0.14483,-1.53737,0.35417,-1.24481,1.16171,46.74206,-0.60744,1.87376,-5.89547,873.17615,2.95384,0.29536,-0.80558
="2026/04/02 16:41:59.680",-1.14108,-0.13494,1.18762,0.40414,0.09918,0.16681,-0.72275,0.3878,-1.05351,0.3663,-1.49724,1.61684,44.18373,0.22838,1.63462,-5.2043,873.82507,2.82436,0.44696,-0.5233
="2026/04/02 16:41:59.700",-1.95207,-0.11667,1.16245,0.38649,-0.02177,0.09389,-0.30788,0.11002,-0.43728,0.35858,-1.58203,1.73306,37.66574,0.43728,2.21743,-6.90659,871.37,1.85831,0.24283,0.61414
="2026/04/02 16:41:59.720",-1.51755,0.01151,0.78733,-0.412,-0.07663,0.13296,0.01586,0.04022,-0.13737,0.39183,-1.84243,1.00959,28.80879,1.16926,2.64085,-5.08972,868.24512,1.06821,-0.00634,0.04793
="2026/04/02 16:41:59.740",-1.509,-0.15473,1.0512,-0.55754,-0.02257,-0.00768,-0.14175,-0.09423,0.55438,0.52904,-1.40004,1.23703,19.51155,1.0057,2.19901,-4.68631,863.11945,0.51022,-0.08664,0.42677
="2026/04/02 16:41:59.760",-0.61099,-0.04962,0.16693,-0.72176,-0.05624,-0.10135,0.27229,-0.14796,0.75099,0.67885,-1.22776,1.68454,11.54097,0.79272,1.47078,-2.05033,857.00519,-0.47842,-0.03166,0.76593
="2026/04/02 16:41:59.780",-0.87528,0.05273,0.77367,-1.04276,-0.09035,-0.10341,0.06645,0.06266,1.10521,0.65326,-0.51744,1.07453,4.60799,-0.06869,0.55507,-0.80803,850.89392,-1.03327,-0.12724,0.56084
="2026/04/02 16:41:59.800",-0.27427,0.36544,-0.14839,-0.94471,-0.08038,-0.13193,0.30711,-0.22722,1.44172,0.46498,-0.06106,0.36075,0,-0.0006,0.28589,0.8211,845.02466,-1.9288,-0.14443,0.63179
="2026/04/02 16:41:59.820",0.24188,0.56751,-0.5681,-1.77301,0.05648,-0.00112,0.32593,-0.07637,1.32164,0.57475,0.24394,-0.18504,0,-0.22897,-0.62823,3.15772,841.64154,-3.15506,-0.00792,0.88163
="2026/04/02 16:41:59.840",0.48557,0.53548,-0.56243,-0.63451,-0.11568,-0.04097,0.34751,-0.37401,2.00523,0.05637,0.9767,-1.13638,0,-0.08713,-1.27679,4.32076,840.41541,-3.21038,-0.03862,0.49555
="2026/04/02 16:41:59.860",1.37946,0.33783,-1.55033,-0.58226,-0.0585,-0.25484,0.28547,-0.07882,1.88387,-0.13226,1.23751,-1.24063,2.36357,-0.22406,-2.17362,5.87933,842.06158,-2.76344,0.13878,0.03468
="2026/04/02 16:41:59.880",1.11891,0.14069,-0.95034,-0.42636,-0.2339,-0.22519,0.64806,-0.08562,0.47553,-0.30503,1.6728,-1.37162,8.08178,-0.06532,-2.61553,6.33081,847.05365,-3.2055,-0.13263,0.53386
