time,dist_01.dist,s00017-2.chdata,s00017-3.chdata,s00018-1.chdata,s00018-2.chdata,s00018-3.chdata,s0011-1.chdata,s0011-2.chdata,s0011-3.chdata,s0017-1.chdata,s0017-2.chdata,s0017-3.chdata,v00013.AccX,v00013.AccY,v00013.AccZ,v00023.AccX,v00023.AccY,v00023.AccZ,v00024.AccX,v00024.AccY,v00024.AccZ,v00028.AccX,v00028.AccY,v00028.AccZ,v00029.AccX,v00029.AccY,v00029.AccZ,v00033.AccX,v00033.AccY,v00033.AccZ
12.839988,185.393,132.104888,238.564167,0,0,0,75.608143,0,206.064944,227.385429,132.104888,238.564167,0.005982,0.003293,0.003872,-0.002658,0.003711,-0.000216,0.24667,-0.970137,0.924814,-0.001878,-0.000152,0.009446,-1.482363,5.156134,-0.731545,0.003046,0.004171,0.000382
12.859988,185.393,132.207748,245.589108,0,0,0,75.614317,0,206.04336,227.789225,132.207748,245.589108,-0.003124,-0.004265,-0.000287,0.004875,-0.002946,-0.002738,-1.766816,-0.981673,2.1408,0.002317,-0.003488,-0.001983,0.555181,-1.499301,4.317032,-0.003856,-0.001926,0.011743
12.879988,185.393,131.257779,260.791443,0,0,0,75.620491,0,206.021776,232.157751,131.257779,260.791443,-0.005858,-0.007548,-0.005127,0.00551,0.008343,0.000538,-1.431859,0.216697,1.492772,-0.002197,-0.000252,-0.00144,3.301078,-1.200698,7.875844,-0.002971,-0.00237,0.008182
12.899988,185.393,129.775139,272.381917,0,0,0,75.626665,0,206.000192,235.075642,129.775139,272.381917,0.006762,0.003793,-0.003651,0.004231,0.004332,-0.006945,0.058895,-1.261263,0.438004,-0.00173,-0.00093,-0.003898,1.313324,-0.727683,2.498267,0.002477,0.005505,-0.011768
12.919988,185.393,128.479453,284.455685,0,0,0,75.632839,0,205.978608,235.382231,128.479453,284.455685,0.005411,-0.004285,0.005035,0.002301,-0.001017,-0.008049,0.212375,-0.594974,3.735854,-0.0011,0.009603,-0.008297,-2.260504,-0.391768,-2.996124,0.00286,-0.004374,-0.007473
12.939988,185.393,127.669532,287.723258,0,0,0,75.639014,0,205.957025,232.958763,127.669532,287.723258,-0.001446,0.002426,-0.014828,0.003389,-0.00175,-0.015296,0.343549,0.423628,2.221581,0.006425,-0.002263,0.002064,-2.345389,3.027829,-1.695389,-0.000568,-0.000033,-0.004182
12.959988,185.393,129.010248,269.439412,0,0,0,75.645188,0,205.935441,228.848469,129.010248,269.439412,0.000519,-0.004226,-0.007784,0.000612,-0.002599,-0.008894,1.129253,-1.447589,0.144228,0.002003,-0.000331,-0.007744,-0.403065,0.323179,5.253081,-0.002089,0.001359,-0.005219
12.979988,185.393,130.563397,252.023076,0,0,0,75.651362,0,205.913857,227.670329,130.563397,252.023076,0.007506,0.001377,-0.001074,-0.004227,0.004745,-0.000145,0.860597,-1.774628,-1.629351,-0.001988,-0.003618,-0.003033,-0.11095,-1.997272,0.858958,-0.004479,-0.001108,0.000187
12.999988,185.393,131.959525,235.568919,0,0,0,75.657536,0,205.892273,225.841424,131.959525,235.568919,0.001454,-0.007475,0.008944,0.000057,-0.006903,0.006296,0.937122,-1.707172,0.971726,-0.003959,-0.000192,-0.006208,0.708512,0.191032,2.720134,-0.002241,0.000429,-0.004267
13.019988,185.393,132.077717,229.962591,0,0,0,76.327261,0,195.930766,224.916863,132.077717,229.962591,0.004048,0.003073,0.00877,0.003828,-0.003802,0.011487,-0.291968,-0.138643,3.984812,-0.005449,-0.002599,-0.011307,0.045602,0.809917,-3.813836,0.002147,0.002908,-0.00489
13.039988,185.393,132.014949,234.619869,0,0,0,76.317997,0,195.839416,228.013689,132.014949,234.619869,0.001472,0.000002,0.003144,-0.000417,0.006564,0.002456,-0.392198,0.526468,-0.384589,0.005783,0.000608,-0.006723,0.054664,3.303993,-3.655271,-0.002227,0.001831,-0.000763
13.059988,186.353807,131.25645,243.838953,0,0,0,76.308732,0,195.748065,230.093211,131.25645,243.838953,0.000011,-0.008475,0.011015,-0.008435,0.00713,0.004249,0.762514,0.334949,1.495032,0.003811,0.004268,-0.005161,-0.288977,-0.179099,-3.828862,-0.00259,-0.001948,-0.001719
13.079988,187.36544,130.12817,258.32159,0,0,0,76.299467,0,195.656715,230.052716,130.12817,258.32159,0.003508,-0.003663,0.007282,-0.002933,0.005111,-0.003745,1.231699,8.391333,-2.993175,0.001891,0.00447,0.003215,-0.189422,0.167993,3.71638,-0.000931,-0.006037,-0.008466
13.099988,187.414,129.881423,261.3944,0,0,0,76.290203,0,195.565364,227.748709,129.881423,261.3944,-0.000487,-0.001571,0.000554,-0.005608,0.003401,0.002786,2.800467,5.492441,-0.518886,-0.002227,0.000712,0.007277,-0.96321,-1.300059,2.976312,0.007165,-0.002432,-0.004193
13.119987,187.346084,130.55761,254.764853,0,0,0,76.280938,0,195.474014,226.203667,130.55761,254.764853,0.004927,0.002378,-0.007235,0.001865,0.008117,-0.011121,1.041402,-0.818077,-9.408415,-0.00283,-0.003907,-0.00894,-1.359005,-0.645886,3.672228,0.008439,0.007524,0.002046
13.139987,187.278,131.268911,245.101097,0,0,0,76.271674,0,195.382663,225.98192,131.268911,245.101097,-0.004254,0.00203,-0.000514,-0.002747,0.003183,-0.013279,-1.129138,0.257468,-7.12024,0.004855,-0.002631,0.000764,-0.707502,0.564205,3.427045,-0.000924,-0.001604,-0.000948
13.159987,187.278,131.199464,244.405386,0,0,0,76.262409,0,195.291313,226.621785,131.199464,244.405386,0.000807,0.002849,-0.014851,0.007024,-0.000038,-0.006294,-1.536803,-0.984504,-1.885928,-0.003914,0.003506,-0.001389,0.046853,0.716304,-2.041213,-0.005407,-0.007816,-0.002459
13.179987,187.278,130.365028,256.273836,0,0,0,76.253144,0,195.199962,228.69388,130.365028,256.273836,-0.001568,0.005938,-0.009144,0.008059,0.000979,-0.005021,1.48407,0.112246,5.400975,0.001557,-0.002116,-0.007516,0.724832,2.257366,-1.72758,0.000286,0.002673,-0.000601
13.199987,188.016084,130.556898,259.312813,0,0,0,76.24388,0,195.108611,231.445881,130.556898,259.312813,0.002378,-0.000016,-0.0095,-0.002104,-0.000529,0.01031,3.472134,-2.125705,5.542513,-0.000029,0.000219,-0.00695,0.445387,1.237106,-2.080567,0.006796,0.005468,0.008164
13.219987,188.550755,131.55368,247.191674,0,0,0,76.234615,0,195.017261,233.499453,131.55368,247.191674,0.003779,0.003178,-0.010549,0.003696,-0.00084,-0.003461,1.088048,-0.985552,5.216466,-0.00039,0.008245,0.000295,-0.64693,-1.12048,-1.865546,0.00693,-0.000196,-0.006801
13.239987,187.629896,131.316021,242.344719,0,0,0,76.225351,0,194.92591,234.183318,131.316021,242.344719,0.00354,0.005399,-0.011689,-0.006643,0.000529,0.016317,-1.974685,-2.18717,9.723411,0.007375,-0.001794,0.009614,0.078051,0.466086,2.024171,-0.004323,-0.003878,0.005222
13.259987,186.913,129.786567,257.251404,0,0,0,76.216086,0,194.83456,235.039029,129.786567,257.251404,0.00336,0.008378,-0.004964,-0.005711,0.005937,-0.001549,-2.568296,-3.499641,3.165208,0.005901,-0.008166,0.001535,-2.368153,-7.348249,2.956672,-0.005879,0.000337,-0.002005
13.279987,186.913,127.556609,283.520299,0,0,0,76.206821,0,194.743209,235.315865,127.556609,283.520299,0.002351,0.001414,0.002395,0.002375,-0.004733,-0.000251,-0.453477,-1.690364,6.287733,-0.006482,0.006691,0.004618,-2.376955,-3.147279,3.723216,0.000676,0.004337,-0.013073
13.299987,186.913,126.117039,291.576677,0,0,0,76.197557,0,194.651859,232.197512,126.117039,291.576677,-0.000638,0.004378,-0.000328,0.00184,-0.001932,-0.01576,1.827219,-2.649393,6.519115,-0.005441,-0.001645,0.002611,0.335165,-1.19921,3.91285,0.00002,-0.002036,-0.008973
13.319987,184.91353,126.679464,283.591601,0,0,0,76.188292,0,194.560508,231.788987,126.679464,283.591601,-0.00068,0.00477,0.004937,0.000491,-0.005178,-0.005407,1.039109,-2.495428,6.378409,-0.006839,-0.007946,0.017201,1.639167,2.097736,-4.187619,0.0004,-0.004508,-0.003883
13.339987,182.909,128.371311,272.179302,0,0,0,76.179028,0,194.469158,232.887625,128.371311,272.179302,0.001878,0.001502,0.00471,-0.003388,0.001945,0.013188,-0.368211,-1.458935,9.701179,0.016155,-0.001564,-0.001998,1.043647,1.60914,-1.564262,-0.010093,0.005713,-0.009237
13.359987,182.909,129.470086,265.22796,0,0,0,76.169763,0,194.377807,233.266271,129.470086,265.22796,-0.007194,0.000571,-0.001056,0.005684,-0.000748,-0.003489,-0.098451,-3.110845,0.597067,0.005467,0.005386,0.008263,-0.187552,1.715223,2.104801,0.00465,0.006,-0.000775
13.379987,182.909,130.02933,262.612862,0,0,0,76.160499,0,194.286457,233.9489,130.02933,262.612862,-0.003792,-0.000849,-0.005317,0.000903,-0.00071,-0.009656,0.486253,-0.328763,3.910282,-0.00982,0.004051,-0.005121,-0.114548,1.546049,-1.606688,0.00516,-0.001625,-0.009664
13.399987,182.909,130.254555,264.518971,0,0,0,76.151234,0,194.195106,234.08952,130.254555,264.518971,0.000787,-0.00156,0.006133,0.0007,0.005226,-0.004893,0.592312,0.823539,1.606156,-0.003054,-0.008512,-0.00563,-0.513473,0.430469,3.787304,0.000633,-0.004308,-0.003894
13.419987,182.909,131.184611,255.769387,0,0,0,76.141969,0,194.103756,232.519551,131.184611,255.769387,-0.002278,0.000319,-0.004543,0.007216,0.003591,-0.012585,-0.921475,-0.866611,3.278512,-0.00284,0.000134,0.005053,0.910543,-0.147288,8.279259,-0.005456,-0.00367,-0.001891
13.439987,182.909,132.340166,233.54886,0,0,0,76.132705,0,194.012405,228.740314,132.340166,233.54886,-0.003509,-0.004827,-0.00474,-0.001434,-0.005854,-0.007723,-1.831365,-0.96033,3.703777,0.009292,0.003038,0.00579,0.043209,-0.154206,0.510176,-0.000943,0.008892,0.005345
13.459987,184.810095,132.253216,221.839483,0,0,0,76.12344,0,193.921055,224.454479,132.253216,221.839483,-0.001301,0.005753,-0.001212,-0.00103,0.000896,0.004832,-0.469238,-2.35826,0.143004,-0.004551,-0.008083,0.001163,-0.809231,-0.316635,-3.789044,-0.00017,0.002524,0.001463
13.479987,187.07604,131.003555,235.377844,0,0,0,76.114176,0,193.829704,224.115057,131.003555,235.377844,0.006795,-0.003514,-0.00191,0.001858,0.002519,0.00464,0.620778,-2.740904,2.125551,-0.011935,-0.004632,0.005357,-1.544886,4.063708,-3.960711,-0.000969,-0.003366,-0.007974
13.499987,187.437,129.816664,259.011602,0,0,0,76.104911,0,193.738354,226.426721,129.816664,259.011602,0.000374,0.001597,-0.000681,0.00235,0.001141,0.0045,0.649532,-0.321888,0.572661,0.00375,0.005384,-0.001486,-0.431877,-0.418411,-2.487749,-0.00049,0.002096,-0.00768
13.519987,187.437,129.748224,267.002522,0,0,0,76.095646,0,193.647003,228.629682,129.748224,267.002522,0.002079,0.007126,-0.002279,-0.004685,-0.005925,0.00382,-0.180166,-0.900226,2.057563,-0.002346,0.002652,0.006385,0.610269,1.141134,3.861281,0.003298,-0.001268,-0.001264
13.539987,187.437,130.053973,272.914835,0,0,0,76.086382,0,193.555653,233.275498,130.053973,272.914835,-0.001967,-0.002684,0.005975,-0.000783,0.001705,0.002681,-0.571488,-0.402631,-0.838034,-0.008646,-0.005755,-0.000116,2.512555,0.998433,-0.145157,-0.003126,-0.002899,0.005755
13.559987,187.437,129.794467,276.964064,0,0,0,76.077117,0,193.464302,236.497606,129.794467,276.964064,0.002267,-0.00318,-0.00985,0.005916,0.000071,0.006228,0.516829,1.971641,-0.708615,-0.001045,-0.012596,0.000689,2.209036,0.428477,-5.06873,0.000238,-0.005169,0.003252
13.579987,187.611275,129.74728,274.509123,0,0,0,76.067853,0,193.372952,236.240097,129.74728,274.509123,0.003199,0.002856,-0.006922,-0.001445,-0.002019,-0.005712,2.299602,5.180294,3.184123,0.003487,0.004249,0.006926,-1.140093,1.284898,-4.655708,0.00024,0.008241,0.009116
13.599987,187.673645,129.509923,273.682511,0,0,0,76.058588,0,193.281601,234.229455,129.509923,273.682511,-0.01146,0.004209,0.003313,0.003097,0.005535,-0.010277,0.698672,-0.461345,-2.517845,-0.002266,0.006878,0.004482,-2.230409,0.487194,2.793922,0.003898,0.005292,-0.007369
13.619987,187.446148,129.947148,262.630559,0,0,0,76.049323,0,193.190251,230.845139,129.947148,262.630559,0.002681,0.009946,0.008307,0.004759,-0.001176,-0.007022,-0.815136,-3.858904,-9.508439,-0.004469,-0.006861,-0.000407,-1.738148,-2.378484,5.877727,-0.002416,-0.006033,-0.018842
13.639987,187.331,130.732475,250.855221,0,0,0,76.040059,0,193.0989,228.712488,130.732475,250.855221,0.0024,-0.00485,0.005082,0.002242,0.010163,-0.016374,-1.863713,0.3152,0.679483,-0.00522,-0.003742,-0.006256,1.156241,-0.319772,1.377774,-0.009455,0.001175,0.000277
13.659987,187.331,131.386691,233.179971,0,0,0,76.030794,0,193.00755,226.834681,131.386691,233.179971,-0.004755,0.011669,-0.013918,0.001141,0.000586,0.003797,-1.81861,0.932657,-4.891551,-0.00457,0.004035,-0.000084,1.754639,2.634713,-2.05492,0.00543,0.011813,0.008215
13.679987,187.640601,131.370371,232.167617,0,0,0,76.02153,0,192.916199,226.492714,131.370371,232.167617,0.000507,-0.005069,0.00205,0.00133,0.010224,-0.013339,0.846332,1.826624,1.196753,-0.006159,-0.005144,-0.002918,0.026944,0.13746,-0.018927,0.00587,-0.00386,-0.012297
13.699987,187.67136,131.033471,247.89729,0,0,0,76.012265,0,192.824849,228.904268,131.033471,247.89729,0.00029,0.001696,-0.016118,-0.010053,0.002475,-0.017098,0.992725,-0.632676,-0.00333,-0.005001,0.003025,0.009132,0.332099,-1.411475,-1.076565,0.012845,-0.00432,-0.001947
13.719987,187.091386,131.130426,259.492669,0,0,0,76.003,0,192.733498,231.227617,131.130426,259.492669,0.003768,-0.004526,-0.012133,0.00525,0.00276,-0.011094,-1.793122,1.4235,2.978983,0.011379,0.000042,-0.00554,0.099932,1.846222,-1.087333,-0.004339,-0.000942,-0.006027
13.739987,186.791,130.957833,261.447942,0,0,0,75.993736,0,192.642148,230.454868,130.957833,261.447942,0.001591,0.01042,-0.010061,0.007598,-0.004275,0.001582,-1.956244,0.324842,-0.55517,0.008352,-0.001539,-0.003262,-2.649256,-5.492334,-4.77559,0.000457,0.002788,-0.007309
13.759987,186.791,130.672127,251.363677,0,0,0,75.984471,0,192.550797,227.389741,130.672127,251.363677,0.000671,-0.012075,-0.003524,0.001984,0.000597,-0.007174,0.047625,-0.459296,-2.262122,-0.004342,0.002687,0.004205,-3.035398,-3.540554,2.738429,-0.000709,-0.000848,-0.002243
13.779987,186.791,129.996493,249.864519,0,0,0,75.975207,0,192.459447,226.475548,129.996493,249.864519,0.00141,-0.001657,-0.008697,0.003389,0.002589,-0.013846,1.395287,0.078996,-4.642259,-0.000193,0.000691,-0.002276,-1.851127,-0.905868,5.490817,0.009743,-0.003588,0.003676
13.799987,186.791,130.106048,252.254951,0,0,0,75.965942,0,192.368096,226.997447,130.106048,252.254951,-0.007674,-0.00156,-0.02334,0.000522,-0.001118,-0.01392,0.753322,-0.292396,-5.328391,0.010543,0.003478,-0.00183,1.22905,-0.092103,-1.196381,0.003724,0.000038,-0.000697
13.819987,187.597441,130.988161,250.776641,0,0,0,75.956678,0,192.276746,227.738204,130.988161,250.776641,0.005431,-0.0017,-0.02396,0.005227,0.011352,-0.028001,-1.092809,0.536186,0.140402,0.000367,0.001501,-0.00164,2.752182,1.650377,-9.768519,0.002801,-0.0004,-0.0004
13.839987,188.462925,131.593064,249.751432,0,0,0,75.947413,0,192.185395,228.69853,131.593064,249.751432,-0.003624,-0.009435,-0.002564,0.015713,0.012389,-0.021334,-1.178864,1.942458,3.654757,-0.006385,-0.010822,-0.003109,0.726879,2.194194,-6.339653,-0.000338,-0.004717,-0.002519
13.859987,188.289303,131.320709,254.417368,0,0,0,75.938148,0,192.094045,229.722289,131.320709,254.417368,-0.00407,-0.000056,-0.008886,0.00085,0.005445,-0.000954,0.397706,-2.342798,0.847623,-0.000244,0.001512,0.007623,-1.338456,1.470395,3.093812,-0.003138,-0.003001,0.009912
13.879987,187.876239,130.495731,256.615634,0,0,0,75.928884,0,192.002694,229.027475,130.495731,256.615634,0.003465,-0.001079,-0.00825,-0.009063,-0.005013,0.019656,1.140175,-2.12126,-1.113791,0.002958,0.006007,0.00754,-0.988864,1.916562,3.872224,0.006404,0.01256,0.004823
13.899987,187.704486,130.626622,249.539538,0,0,0,75.919619,0,191.911344,228.51871,130.626622,249.539538,-0.005844,0.010692,-0.004692,-0.003354,-0.002262,0.001912,0.266164,0.602591,0.863888,0.001241,-0.002264,-0.000455,-0.721019,-1.939704,5.43022,0.001983,-0.004988,-0.006502
13.919987,187.715,130.816034,244.671599,0,0,0,75.910355,0,191.819993,227.701066,130.816034,244.671599,-0.002392,-0.015852,0.01019,-0.004219,-0.003929,-0.01314,-0.48284,1.445638,-2.161298,-0.000449,-0.00181,0.006525,-0.815507,-0.488811,4.298547,0.002799,-0.010117,0.002074
13.939987,187.478311,131.148898,248.157479,0,0,0,75.90109,0,191.728643,227.185444,131.148898,248.157479,0.005485,0.004626,-0.005649,-0.00489,0.001017,-0.004146,-0.957303,-1.164766,-2.359719,0.000819,-0.003389,0.001064,-0.641976,-1.328249,-0.236181,0.00297,0.00414,0.003279
13.959987,187.241,131.264583,258.061865,0,0,0,75.891825,0,191.637292,228.197784,131.264583,258.061865,-0.005822,-0.000716,-0.007739,-0.000483,-0.001608,-0.016342,-0.185846,-0.440645,-1.873275,0.00131,0.01153,0.005967,-0.609542,0.634089,-1.686433,-0.000797,0.014143,-0.005754
13.979987,187.142131,130.766183,260.510519,0,0,0,75.882561,0,191.545941,228.469459,130.766183,260.510519,0.003624,0.007165,0.00684,0.004986,0.005006,-0.004928,0.54877,0.791767,1.47986,-0.002457,-0.007058,-0.002874,-0.375376,1.678693,-3.91841,-0.00112,-0.00009,0.007641
13.999987,187.172327,130.590537,254.264004,0,0,0,75.873296,0,191.454591,228.946591,130.590537,254.264004,-0.002176,-0.00712,-0.003083,0.005779,0.006089,-0.013934,0.996391,0.795518,-0.296362,-0.00208,-0.00728,-0.001111,1.851632,0.534585,-3.603072,-0.00039,-0.003398,-0.004472
14.019987,187.302,130.795903,251.826076,0,0,0,75.170726,0,195.103027,229.499551,130.795903,251.826076,-0.005088,0.010508,-0.021238,0.000993,0.004001,0.002389,-0.363132,0.894334,-0.958289,0.003876,0.002334,0.003777,2.819395,1.587626,-1.083053,-0.016329,0.000667,-0.003071
14.039987,187.302,130.959791,250.272647,0,0,0,75.161535,0,195.231699,227.615849,130.959791,250.272647,-0.001393,0.001096,-0.012046,0.003238,0.00444,-0.008273,-0.804726,-0.435022,-4.108606,0.001112,0.004249,0.00417,0.940556,1.380339,1.282901,-0.002649,-0.00001,0.007113
14.059987,187.302,130.658631,255.908395,0,0,0,75.152344,0,195.360372,230.449746,130.658631,255.908395,0.000968,0.009494,-0.020894,-0.004125,-0.004664,-0.006741,-0.336043,-0.013132,-1.31104,-0.004756,-0.000947,0.010656,-1.539424,-0.938081,5.779727,0.006334,0.002968,-0.002604
14.079987,187.302,129.481376,270.659099,0,0,0,75.143154,0,195.489044,236.755779,129.481376,270.659099,-0.000299,0.008721,-0.007119,-0.00447,0.001476,-0.002543,1.577352,6.386395,11.212355,-0.006369,0.001039,0.001286,-3.255235,-1.677627,4.332409,0.007239,-0.007233,-0.003819
14.099987,187.302,128.544875,286.92594,0,0,0,75.133963,0,195.617716,239.75459,128.544875,286.92594,0.000489,0.006761,-0.031913,-0.010876,-0.005935,0.009142,3.012502,-5.354534,-1.95327,0.003823,0.00086,-0.005625,-1.674207,0.605065,0.668347,0.003103,0.003703,-0.000552
14.119987,187.302,127.591117,297.660257,0,0,0,75.124773,0,195.746389,237.251304,127.591117,297.660257,0.004597,-0.003823,-0.021187,0.00329,0.004453,0.019773,-0.96902,-1.112679,-4.703399,0.006758,-0.001209,0.001175,0.2424,1.815612,-5.02241,-0.000967,0.007338,-0.003638
14.139987,187.302,127.82593,284.953535,0,0,0,75.115582,0,195.875061,231.715603,127.82593,284.953535,-0.000307,-0.00326,-0.001284,-0.000098,0.00385,-0.002135,-3.596375,4.489473,-5.795339,-0.005562,-0.010304,-0.006715,1.903561,0.968477,-2.699142,-0.001829,-0.001384,-0.00397
14.159986,187.302,129.533309,260.847565,0,0,0,75.106391,0,196.003734,228.619752,129.533309,260.847565,0.000429,0.006593,0.009323,0.008004,-0.001896,-0.005078,-1.168072,4.338495,-4.518559,-0.0056,0.003451,0.002484,0.395886,-0.598445,3.335098,-0.007346,0.000469,0.01078
14.179986,187.302,131.22526,235.321286,0,0,0,75.097201,0,196.132406,225.232112,131.22526,235.321286,0.001189,-0.012727,0.003914,-0.001034,0.01261,-0.015753,1.717889,2.189421,-8.313259,0.001055,0.004359,-0.004525,-0.298309,-1.52611,1.510374,0.012766,0.009364,0.004125
14.199986,187.302,131.899632,219.722125,0,0,0,75.08801,0,196.261079,222.402073,131.899632,219.722125,0.004838,0.011114,-0.0113,0.002268,0.002227,-0.019497,1.349902,0.855906,-7.235165,0.003109,0.003481,-0.002192,-0.21114,0.665459,-1.670938,-0.00144,0.003584,0.009636
14.219986,187.302,132.242887,219.342111,0,0,0,75.07882,0,196.389751,224.544132,132.242887,219.342111,0.000883,-0.002361,-0.021533,0.008626,0.013272,-0.014174,-1.094458,5.022007,-4.358316,-0.005814,-0.000108,-0.001321,1.016405,1.822184,-5.352748,-0.008615,-0.008352,0.0095
14.239986,187.302,131.771651,239.754171,0,0,0,75.069629,0,196.518424,228.81061,131.771651,239.754171,0.00123,-0.006287,-0.005181,0.004633,-0.004028,0.002479,-1.277057,1.871354,-5.735013,-0.004621,0.003597,0.000669,-0.003636,-0.908573,-3.324621,0.001503,-0.006981,-0.006899
14.259986,187.302,130.891528,264.451566,0,0,0,75.060438,0,196.647096,231.373899,130.891528,264.451566,-0.003827,0.004752,-0.009947,-0.001576,0.005334,0.007337,-0.827646,-1.152006,-4.230254,0.000517,0.002241,0.005117,-2.429611,-2.402136,3.156044,-0.000019,-0.000914,0.000875
14.279986,187.302,130.392599,265.344714,0,0,0,75.051248,0,196.775769,228.36046,130.392599,265.344714,-0.001701,-0.006132,-0.012198,-0.010184,0.003461,0.014285,-0.552287,2.291018,-2.4492,-0.007744,0.000851,-0.005783,-1.213608,1.445803,1.656782,0.001929,0.002048,-0.004906
14.299986,187.302,130.422949,254.296163,0,0,0,75.042057,0,196.904441,225.244537,130.422949,254.296163,-0.003049,0.006211,0.000251,0.001282,-0.009701,0.015039,0.545154,0.718711,2.109351,-0.001344,-0.005376,-0.003072,-1.290747,-5.274439,3.366817,0.00249,-0.002497,0.003594
14.319986,187.302,130.58542,242.284662,0,0,0,75.032867,0,197.033114,223.186778,130.58542,242.284662,-0.0028,-0.006501,0.003128,-0.001378,-0.001256,0.01519,0.666868,-0.003929,-0.680001,0.005056,-0.000673,0.000008,0.219083,-3.398619,-0.274183,0.001371,0.009662,-0.002436
14.339986,187.302,130.574747,242.818711,0,0,0,75.023676,0,197.161786,223.090135,130.574747,242.818711,0.005444,0.002544,0.021797,-0.003748,-0.005667,0.013591,-0.142749,-1.011925,-0.029294,-0.004503,0.004267,0.003757,-0.202413,0.125854,-1.110443,0.00128,0.007681,0.000928
14.359986,187.302,130.370099,256.483719,0,0,0,75.014485,0,197.290459,226.173453,130.370099,256.483719,-0.00871,-0.003916,0.005891,-0.006278,-0.004081,0.003357,-0.109433,-0.495711,0.498362,-0.008078,0.005189,0.006028,-1.8496,2.989035,-4.427635,0.004608,0.004872,0.00067
14.379986,187.302,130.960681,264.504807,0,0,0,75.005295,0,197.419131,229.957633,130.960681,264.504807,0.003362,-0.001142,0.014624,0.011038,-0.000173,0.010925,0.319903,0.222244,1.555529,0.000314,-0.005033,0.000264,0.908681,0.322077,-3.694119,0.001772,0.001362,-0.001608
14.399986,187.302,131.224947,259.877286,0,0,0,74.996104,0,197.547804,230.236579,131.224947,259.877286,-0.005084,-0.00148,-0.003128,-0.005668,-0.009284,0.008781,-0.411824,-0.119193,2.059092,0.003858,0.002075,-0.005326,3.155167,-3.093678,-0.146644,-0.003756,0.006476,0.001718
14.419986,187.302,131.534196,247.962911,0,0,0,74.986914,0,197.676476,228.337554,131.534196,247.962911,-0.00547,-0.000001,-0.014112,-0.004011,0.003361,0.010709,-0.565264,0.2713,-1.668661,0.008587,0.000111,0.000416,1.877485,-3.753045,1.268053,-0.002411,0.002013,0.0011
14.439986,187.351127,131.428054,232.414912,0,0,0,74.977723,0,197.805149,225.192815,131.428054,232.414912,0.007381,0.001089,-0.008404,-0.00454,-0.005904,0.012239,-0.123995,-2.527214,-0.117435,-0.009068,-0.001009,0.005457,-2.439464,-4.284752,4.002149,0.000138,0.001281,-0.000889
14.459986,187.594566,130.258649,228.514131,0,0,0,74.968533,0,197.933821,221.777931,130.258649,228.514131,0.000215,0.003798,0.00645,-0.006419,0.005662,0.018066,0.176103,-1.971456,1.071538,-0.001126,-0.007046,0.009038,-5.271213,-1.212716,5.47851,-0.00029,-0.001758,0.002698
14.479986,187.387,130.405938,240.805644,0,0,0,74.959342,0,198.062494,223.663824,130.405938,240.805644,0.002319,0.00353,-0.011258,-0.000474,-0.001935,0.013113,-0.22867,0.208062,2.351545,0.001608,0.002224,0.008051,-0.895849,-0.630192,-2.272696,0.014909,0.005965,0.000991
14.499986,187.387,131.205427,260.749297,0,0,0,74.950151,0,198.191166,228.05937,131.205427,260.749297,0.00234,0.004639,-0.010081,-0.005257,-0.003339,0.018426,-0.304448,-0.876758,0.527663,0.000071,0.005508,-0.007369,2.653676,0.730009,-3.57819,-0.001479,0.001903,0.000001
14.519986,187.387,130.794555,270.226332,0,0,0,74.940961,0,198.319839,228.911992,130.794555,270.226332,0.004149,0.00475,0.001022,-0.001603,-0.007127,0.008607,1.264085,-0.907219,-2.481129,0.005316,0.000244,0.004062,2.65666,-1.337629,1.26323,0.001738,-0.002917,0.007495
14.539986,187.387,130.811038,265.114441,0,0,0,74.93177,0,198.448511,229.528584,130.811038,265.114441,-0.002965,-0.001955,0.01453,0.003277,-0.009658,-0.001333,1.17793,-1.126758,-0.355082,0.002792,-0.012831,-0.000067,-0.384166,-0.478405,2.867862,0.00167,-0.006228,0.006061
14.559986,187.627837,130.400624,251.827381,0,0,0,74.92258,0,198.577183,227.39035,130.400624,251.827381,0.009052,0.003356,0.025212,0.00335,0.00479,0.004606,0.300047,1.477638,-0.023718,0.003749,0.006706,-0.007355,-0.229708,0.946345,-1.748975,0.005977,-0.005041,-0.003244
14.579986,189,129.99631,241.738694,0,0,0,74.913389,0,198.705856,226.011923,129.99631,241.738694,0.007301,-0.000897,0.020303,-0.009271,0.000033,-0.002525,-0.90018,1.124196,1.79711,-0.003595,-0.001045,0.011027,1.171621,3.068772,-6.190959,0.002033,0.007242,-0.004239
14.599986,189,130.018764,259.374113,0,0,0,74.904198,0,198.834528,233.231454,130.018764,259.374113,0.003303,0.002608,0.016733,0.00489,0.004827,0.000408,0.077283,5.18567,13.607879,0.001896,-0.002999,-0.000112,0.525578,-0.530469,-1.841541,0.003009,-0.004622,-0.003001
14.619986,189,129.924995,274.847183,0,0,0,74.895008,0,198.963201,238.023468,129.924995,274.847183,0.005678,0.006497,0.012903,-0.004903,-0.00921,0.009474,-0.663987,-2.97773,5.252936,0.007016,-0.000022,-0.001679,-0.765807,0.007306,1.564086,0.003949,-0.003761,-0.00263
