time,dist_01.dist
="2026/04/02 16:24:50.741",192.558
="2026/04/02 16:24:50.761",192.517
="2026/04/02 16:24:50.781",192.518
="2026/04/02 16:24:50.801",192.522
="2026/04/02 16:24:51.420",192.521
="2026/04/02 16:24:51.440",192.516
="2026/04/02 16:24:51.460",192.522
="2026/04/02 16:24:51.480",192.52
="2026/04/02 16:24:51.500",192.52
="2026/04/02 16:24:51.520",192.523
="2026/04/02 16:24:51.540",192.524
="2026/04/02 16:24:51.560",192.528
="2026/04/02 16:24:51.580",192.517
="2026/04/02 16:24:51.600",192.521
="2026/04/02 16:24:51.620",192.524
="2026/04/02 16:24:51.640",192.515
="2026/04/02 16:24:51.660",192.516
="2026/04/02 16:24:51.680",192.521
="2026/04/02 16:24:51.700",192.519
="2026/04/02 16:24:51.720",192.519
="2026/04/02 16:24:51.740",192.522
="2026/04/02 16:24:51.760",192.522
="2026/04/02 16:24:51.780",192.525
="2026/04/02 16:24:51.800",192.519
="2026/04/02 16:24:51.820",192.527
="2026/04/02 16:24:51.840",192.527
="2026/04/02 16:24:51.860",192.524
="2026/04/02 16:24:51.880",192.526
="2026/04/02 16:24:51.900",192.521
="2026/04/02 16:24:51.920",192.534
="2026/04/02 16:24:51.940",192.527
="2026/04/02 16:24:51.960",192.526
="2026/04/02 16:24:51.980",192.529
="2026/04/02 16:24:52.000",192.536
="2026/04/02 16:24:52.020",192.533
="2026/04/02 16:24:52.040",192.524
="2026/04/02 16:24:52.060",192.532
="2026/04/02 16:24:52.080",192.534
="2026/04/02 16:24:52.100",192.516
="2026/04/02 16:24:52.120",192.521
="2026/04/02 16:24:52.140",192.522
="2026/04/02 16:24:52.160",192.529
="2026/04/02 16:24:52.180",192.526
="2026/04/02 16:24:52.200",192.523
="2026/04/02 16:24:52.220",192.535
="2026/04/02 16:24:52.240",192.535
="2026/04/02 16:24:52.260",192.526
="2026/04/02 16:24:52.280",192.52
="2026/04/02 16:24:52.300",192.523
="2026/04/02 16:24:52.320",192.513
="2026/04/02 16:24:52.340",192.511
="2026/04/02 16:24:52.360",192.513
="2026/04/02 16:24:52.380",192.525
="2026/04/02 16:24:52.400",192.521
="2026/04/02 16:24:53.018",192.521
="2026/04/02 16:24:53.038",192.523
="2026/04/02 16:24:53.058",192.525
="2026/04/02 16:24:53.078",192.524
="2026/04/02 16:24:53.098",192.526
="2026/04/02 16:24:53.118",192.529
="2026/04/02 16:24:53.138",192.526
="2026/04/02 16:24:53.158",192.53
="2026/04/02 16:24:53.178",192.527
="2026/04/02 16:24:53.198",192.532
="2026/04/02 16:24:53.218",192.531
="2026/04/02 16:24:53.238",192.528
="2026/04/02 16:24:53.258",192.53
="2026/04/02 16:24:53.278",192.531
="2026/04/02 16:24:53.298",192.526
="2026/04/02 16:24:53.318",192.525
="2026/04/02 16:24:53.338",192.523
="2026/04/02 16:24:53.358",192.531
="2026/04/02 16:24:53.378",192.525
="2026/04/02 16:24:53.398",192.525
="2026/04/02 16:24:53.418",192.528
="2026/04/02 16:24:53.438",192.528
="2026/04/02 16:24:53.458",192.53
="2026/04/02 16:24:53.478",192.524
="2026/04/02 16:24:53.498",192.529
="2026/04/02 16:24:53.518",192.53
="2026/04/02 16:24:53.538",192.527
="2026/04/02 16:24:53.558",192.525
="2026/04/02 16:24:53.578",192.529
="2026/04/02 16:24:53.598",192.53
="2026/04/02 16:24:53.618",192.533
="2026/04/02 16:24:53.638",192.526
="2026/04/02 16:24:53.658",192.532
="2026/04/02 16:24:53.678",192.531
="2026/04/02 16:24:53.698",192.528
="2026/04/02 16:24:53.718",192.531
="2026/04/02 16:24:53.738",192.533
="2026/04/02 16:24:53.758",192.527
="2026/04/02 16:24:53.778",192.524
="2026/04/02 16:24:53.798",192.528
="2026/04/02 16:24:53.818",192.525
="2026/04/02 16:24:53.838",192.521
="2026/04/02 16:24:53.858",192.519
="2026/04/02 16:24:53.878",192.517
="2026/04/02 16:24:53.898",192.515
="2026/04/02 16:24:53.918",192.518
="2026/04/02 16:24:53.938",192.518
="2026/04/02 16:24:53.958",192.518
="2026/04/02 16:24:53.978",192.513
="2026/04/02 16:24:53.998",192.549
="2026/04/02 16:24:54.616",192.506
="2026/04/02 16:24:54.636",192.505
="2026/04/02 16:24:54.656",192.552
="2026/04/02 16:24:54.676",192.549
="2026/04/02 16:24:54.696",192.513
="2026/04/02 16:24:54.716",192.518
="2026/04/02 16:24:54.736",192.515
="2026/04/02 16:24:54.756",192.551
="2026/04/02 16:24:54.776",192.516
="2026/04/02 16:24:54.796",192.52
="2026/04/02 16:24:54.816",192.513
="2026/04/02 16:24:54.836",192.545
="2026/04/02 16:24:54.856",192.506
="2026/04/02 16:24:54.876",192.552
="2026/04/02 16:24:54.896",192.551
="2026/04/02 16:24:54.916",192.504
="2026/04/02 16:24:54.936",192.512
="2026/04/02 16:24:54.956",192.516
="2026/04/02 16:24:54.976",192.518
="2026/04/02 16:24:54.996",192.518
="2026/04/02 16:24:55.016",192.516
="2026/04/02 16:24:55.036",192.561
="2026/04/02 16:24:55.056",192.517
="2026/04/02 16:24:55.076",192.515
="2026/04/02 16:24:55.096",192.52
="2026/04/02 16:24:55.116",192.52
="2026/04/02 16:24:55.136",192.518
="2026/04/02 16:24:55.156",192.522
="2026/04/02 16:24:55.176",192.519
="2026/04/02 16:24:55.196",192.52
="2026/04/02 16:24:55.216",192.52
="2026/04/02 16:24:55.236",192.521
="2026/04/02 16:24:55.256",192.522
="2026/04/02 16:24:55.276",192.52
="2026/04/02 16:24:55.296",192.512
="2026/04/02 16:24:55.316",192.517
="2026/04/02 16:24:55.336",192.523
="2026/04/02 16:24:55.356",192.52
="2026/04/02 16:24:55.376",192.519
="2026/04/02 16:24:55.396",192.518
="2026/04/02 16:24:55.416",192.52
="2026/04/02 16:24:55.436",192.521
="2026/04/02 16:24:55.456",192.52
="2026/04/02 16:24:55.476",192.524
="2026/04/02 16:24:55.496",192.519
="2026/04/02 16:24:55.516",192.522
="2026/04/02 16:24:55.536",192.519
="2026/04/02 16:24:55.556",192.519
="2026/04/02 16:24:55.576",192.512
="2026/04/02 16:24:55.596",192.553
="2026/04/02 16:24:56.215",192.517
="2026/04/02 16:24:56.235",192.551
="2026/04/02 16:24:56.255",192.548
="2026/04/02 16:24:56.275",192.51
="2026/04/02 16:24:56.295",192.514
="2026/04/02 16:24:56.315",192.518
="2026/04/02 16:24:56.335",192.518
="2026/04/02 16:24:56.355",192.513
="2026/04/02 16:24:56.375",192.517
="2026/04/02 16:24:56.395",192.529
="2026/04/02 16:24:56.415",192.522
="2026/04/02 16:24:56.435",192.519
="2026/04/02 16:24:56.455",192.52
="2026/04/02 16:24:56.475",192.525
="2026/04/02 16:24:56.495",192.526
="2026/04/02 16:24:56.515",192.519
="2026/04/02 16:24:56.535",192.521
="2026/04/02 16:24:56.555",192.521
="2026/04/02 16:24:56.575",192.52
="2026/04/02 16:24:56.595",192.562
="2026/04/02 16:24:56.615",192.514
="2026/04/02 16:24:56.635",192.557
="2026/04/02 16:24:56.655",192.523
="2026/04/02 16:24:56.675",192.561
="2026/04/02 16:24:56.695",192.522
="2026/04/02 16:24:56.715",192.562
="2026/04/02 16:24:56.735",192.565
="2026/04/02 16:24:56.755",192.558
="2026/04/02 16:24:56.775",192.555
="2026/04/02 16:24:56.795",192.551
="2026/04/02 16:24:56.815",192.557
="2026/04/02 16:24:56.835",192.557
="2026/04/02 16:24:56.855",192.564
="2026/04/02 16:24:56.875",192.56
="2026/04/02 16:24:56.895",192.563
="2026/04/02 16:24:56.915",192.574
="2026/04/02 16:24:56.935",192.574
="2026/04/02 16:24:56.955",192.515
="2026/04/02 16:24:56.975",192.553
="2026/04/02 16:24:56.995",192.561
="2026/04/02 16:24:57.015",192.568
="2026/04/02 16:24:57.035",192.563
="2026/04/02 16:24:57.055",192.555
="2026/04/02 16:24:57.075",192.553
="2026/04/02 16:24:57.095",192.561
="2026/04/02 16:24:57.115",192.572
="2026/04/02 16:24:57.135",192.554
="2026/04/02 16:24:57.155",192.543
="2026/04/02 16:24:57.175",192.56
="2026/04/02 16:24:57.195",192.579
="2026/04/02 16:24:57.814",192.564
="2026/04/02 16:24:57.834",192.546
="2026/04/02 16:24:57.854",192.555
="2026/04/02 16:24:57.874",192.567
="2026/04/02 16:24:57.894",192.567
="2026/04/02 16:24:57.914",192.553
="2026/04/02 16:24:57.934",192.554
="2026/04/02 16:24:57.954",192.561
="2026/04/02 16:24:57.974",192.565
="2026/04/02 16:24:57.994",192.559
="2026/04/02 16:24:58.014",192.555
="2026/04/02 16:24:58.034",192.566
="2026/04/02 16:24:58.054",192.572
="2026/04/02 16:24:58.074",192.569
="2026/04/02 16:24:58.094",192.569
="2026/04/02 16:24:58.114",192.56
="2026/04/02 16:24:58.134",192.56
="2026/04/02 16:24:58.154",192.562
="2026/04/02 16:24:58.174",192.561
="2026/04/02 16:24:58.194",192.561
="2026/04/02 16:24:58.214",192.551
="2026/04/02 16:24:58.234",192.558
="2026/04/02 16:24:58.254",192.563
="2026/04/02 16:24:58.274",192.559
="2026/04/02 16:24:58.294",192.548
="2026/04/02 16:24:58.314",192.559
="2026/04/02 16:24:58.334",192.564
="2026/04/02 16:24:58.354",192.561
="2026/04/02 16:24:58.374",192.556
="2026/04/02 16:24:58.394",192.522
="2026/04/02 16:24:58.414",192.565
="2026/04/02 16:24:58.434",192.526
="2026/04/02 16:24:58.454",192.565
="2026/04/02 16:24:58.474",192.561
="2026/04/02 16:24:58.494",192.522
="2026/04/02 16:24:58.514",192.523
="2026/04/02 16:24:58.534",192.527
="2026/04/02 16:24:58.554",192.526
="2026/04/02 16:24:58.574",192.518
="2026/04/02 16:24:58.594",192.525
="2026/04/02 16:24:58.614",192.531
="2026/04/02 16:24:58.634",192.526
="2026/04/02 16:24:58.654",192.519
="2026/04/02 16:24:58.674",192.522
="2026/04/02 16:24:58.694",192.531
="2026/04/02 16:24:58.714",192.531
="2026/04/02 16:24:58.734",192.525
="2026/04/02 16:24:58.754",192.524
="2026/04/02 16:24:58.774",192.532
="2026/04/02 16:24:58.794",192.536
="2026/04/02 16:24:59.413",192.532
="2026/04/02 16:24:59.433",192.526
="2026/04/02 16:24:59.453",192.525
="2026/04/02 16:24:59.473",192.528
="2026/04/02 16:24:59.493",192.524
="2026/04/02 16:24:59.513",192.517
="2026/04/02 16:24:59.533",192.518
="2026/04/02 16:24:59.553",192.523
="2026/04/02 16:24:59.573",192.57
="2026/04/02 16:24:59.593",192.564
="2026/04/02 16:24:59.613",192.559
="2026/04/02 16:24:59.633",192.561
="2026/04/02 16:24:59.653",192.559
="2026/04/02 16:24:59.673",192.561
="2026/04/02 16:24:59.693",192.561
="2026/04/02 16:24:59.713",192.559
="2026/04/02 16:24:59.733",192.556
="2026/04/02 16:24:59.753",192.557
="2026/04/02 16:24:59.773",192.561
="2026/04/02 16:24:59.793",192.555
="2026/04/02 16:24:59.813",192.557
="2026/04/02 16:24:59.833",192.562
="2026/04/02 16:24:59.853",192.561
="2026/04/02 16:24:59.873",192.558
="2026/04/02 16:24:59.893",192.552
="2026/04/02 16:24:59.913",192.562
="2026/04/02 16:24:59.933",192.568
="2026/04/02 16:24:59.953",192.559
="2026/04/02 16:24:59.973",192.557
="2026/04/02 16:24:59.993",192.555
="2026/04/02 16:25:00.013",192.554
="2026/04/02 16:25:00.033",192.57
="2026/04/02 16:25:00.053",192.576
="2026/04/02 16:25:00.073",192.564
="2026/04/02 16:25:00.093",192.557
="2026/04/02 16:25:00.113",192.551
="2026/04/02 16:25:00.133",192.551
="2026/04/02 16:25:00.153",192.561
="2026/04/02 16:25:00.173",192.56
="2026/04/02 16:25:00.193",192.553
="2026/04/02 16:25:00.213",192.557
="2026/04/02 16:25:00.233",192.558
="2026/04/02 16:25:00.253",192.559
="2026/04/02 16:25:00.273",192.559
="2026/04/02 16:25:00.293",192.558
="2026/04/02 16:25:00.313",192.557
="2026/04/02 16:25:00.333",192.557
="2026/04/02 16:25:00.353",192.558
="2026/04/02 16:25:00.373",192.551
="2026/04/02 16:25:00.393",192.551
="2026/04/02 16:25:01.011",192.553
="2026/04/02 16:25:01.031",192.558
="2026/04/02 16:25:01.051",192.56
="2026/04/02 16:25:01.071",192.549
="2026/04/02 16:25:01.091",192.551
="2026/04/02 16:25:01.111",192.564
="2026/04/02 16:25:01.131",192.557
="2026/04/02 16:25:01.151",192.553
="2026/04/02 16:25:01.171",192.547
="2026/04/02 16:25:01.191",192.563
="2026/04/02 16:25:01.211",192.562
="2026/04/02 16:25:01.231",192.553
="2026/04/02 16:25:01.251",192.552
="2026/04/02 16:25:01.271",192.549
="2026/04/02 16:25:01.291",192.547
="2026/04/02 16:25:01.311",192.545
="2026/04/02 16:25:01.331",192.551
="2026/04/02 16:25:01.351",192.556
="2026/04/02 16:25:01.371",192.56
="2026/04/02 16:25:01.391",192.554
="2026/04/02 16:25:01.411",192.555
="2026/04/02 16:25:01.431",192.555
="2026/04/02 16:25:01.451",192.557
="2026/04/02 16:25:01.471",192.551
="2026/04/02 16:25:01.491",192.553
="2026/04/02 16:25:01.511",192.552
="2026/04/02 16:25:01.531",192.553
="2026/04/02 16:25:01.551",192.548
="2026/04/02 16:25:01.571",192.554
="2026/04/02 16:25:01.591",192.555
="2026/04/02 16:25:01.611",192.552
="2026/04/02 16:25:01.631",192.552
="2026/04/02 16:25:01.651",192.551
="2026/04/02 16:25:01.671",192.556
="2026/04/02 16:25:01.691",192.551
="2026/04/02 16:25:01.711",192.551
="2026/04/02 16:25:01.731",192.554
="2026/04/02 16:25:01.751",192.561
="2026/04/02 16:25:01.771",192.563
="2026/04/02 16:25:01.791",192.56
="2026/04/02 16:25:01.811",192.56
="2026/04/02 16:25:01.831",192.559
="2026/04/02 16:25:01.851",192.557
="2026/04/02 16:25:01.871",192.55
="2026/04/02 16:25:01.891",192.549
="2026/04/02 16:25:01.911",192.555
="2026/04/02 16:25:01.931",192.553
="2026/04/02 16:25:01.951",192.552
="2026/04/02 16:25:01.971",192.554
="2026/04/02 16:25:01.991",192.547
="2026/04/02 16:25:02.609",192.552
="2026/04/02 16:25:02.629",192.554
="2026/04/02 16:25:02.649",192.551
="2026/04/02 16:25:02.669",192.547
="2026/04/02 16:25:02.689",192.549
="2026/04/02 16:25:02.709",192.549
="2026/04/02 16:25:02.729",192.549
="2026/04/02 16:25:02.749",192.546
="2026/04/02 16:25:02.769",192.55
="2026/04/02 16:25:02.789",192.547
="2026/04/02 16:25:02.809",192.55
="2026/04/02 16:25:02.829",192.546
="2026/04/02 16:25:02.849",192.547
="2026/04/02 16:25:02.869",192.553
="2026/04/02 16:25:02.889",192.552
="2026/04/02 16:25:02.909",192.554
="2026/04/02 16:25:02.929",192.551
="2026/04/02 16:25:02.949",192.555
="2026/04/02 16:25:02.969",192.554
="2026/04/02 16:25:02.989",192.553
="2026/04/02 16:25:03.009",192.555
="2026/04/02 16:25:03.029",192.554
="2026/04/02 16:25:03.049",192.554
="2026/04/02 16:25:03.069",192.552
="2026/04/02 16:25:03.089",192.553
="2026/04/02 16:25:03.109",192.558
="2026/04/02 16:25:03.129",192.548
="2026/04/02 16:25:03.149",192.548
="2026/04/02 16:25:03.169",192.549
="2026/04/02 16:25:03.189",192.55
="2026/04/02 16:25:03.209",192.549
="2026/04/02 16:25:03.229",192.549
="2026/04/02 16:25:03.249",192.556
="2026/04/02 16:25:03.269",192.557
="2026/04/02 16:25:03.289",192.554
="2026/04/02 16:25:03.309",192.552
="2026/04/02 16:25:03.329",192.558
="2026/04/02 16:25:03.349",192.559
="2026/04/02 16:25:03.369",192.554
="2026/04/02 16:25:03.389",192.535
="2026/04/02 16:25:03.409",192.541
="2026/04/02 16:25:03.429",192.551
="2026/04/02 16:25:03.449",192.553
="2026/04/02 16:25:03.469",192.546
="2026/04/02 16:25:03.489",192.551
="2026/04/02 16:25:03.509",192.557
="2026/04/02 16:25:03.529",192.555
="2026/04/02 16:25:03.549",192.56
="2026/04/02 16:25:03.569",192.519
="2026/04/02 16:25:03.589",192.526
="2026/04/02 16:25:04.208",192.527
="2026/04/02 16:25:04.228",192.53
="2026/04/02 16:25:04.248",192.527
="2026/04/02 16:25:04.268",192.526
="2026/04/02 16:25:04.288",192.527
="2026/04/02 16:25:04.308",192.528
="2026/04/02 16:25:04.328",192.524
="2026/04/02 16:25:04.348",192.53
="2026/04/02 16:25:04.368",192.526
="2026/04/02 16:25:04.388",192.521
="2026/04/02 16:25:04.408",192.524
="2026/04/02 16:25:04.428",192.53
="2026/04/02 16:25:04.448",192.522
="2026/04/02 16:25:04.468",192.512
="2026/04/02 16:25:04.488",192.518
="2026/04/02 16:25:04.508",192.52
="2026/04/02 16:25:04.528",192.523
="2026/04/02 16:25:04.548",192.519
="2026/04/02 16:25:04.568",192.522
="2026/04/02 16:25:04.588",192.525
="2026/04/02 16:25:04.608",192.524
="2026/04/02 16:25:04.628",192.522
="2026/04/02 16:25:04.648",192.52
="2026/04/02 16:25:04.668",192.527
="2026/04/02 16:25:04.688",192.534
="2026/04/02 16:25:04.708",192.528
="2026/04/02 16:25:04.728",192.525
="2026/04/02 16:25:04.748",192.525
="2026/04/02 16:25:04.768",192.527
="2026/04/02 16:25:04.788",192.526
="2026/04/02 16:25:04.808",192.522
="2026/04/02 16:25:04.828",192.565
="2026/04/02 16:25:04.848",192.528
="2026/04/02 16:25:04.868",192.527
="2026/04/02 16:25:04.888",192.526
="2026/04/02 16:25:04.908",192.527
="2026/04/02 16:25:04.928",192.56
="2026/04/02 16:25:04.948",192.561
="2026/04/02 16:25:04.968",192.518
="2026/04/02 16:25:04.988",192.554
="2026/04/02 16:25:05.008",192.558
="2026/04/02 16:25:05.028",192.56
="2026/04/02 16:25:05.048",192.562
="2026/04/02 16:25:05.068",192.556
="2026/04/02 16:25:05.088",192.562
="2026/04/02 16:25:05.108",192.564
="2026/04/02 16:25:05.128",192.562
="2026/04/02 16:25:05.148",192.556
="2026/04/02 16:25:05.168",192.559
="2026/04/02 16:25:05.188",192.562
="2026/04/02 16:25:05.806",192.558
="2026/04/02 16:25:05.826",192.557
="2026/04/02 16:25:05.846",192.562
="2026/04/02 16:25:05.866",192.518
="2026/04/02 16:25:05.886",192.559
="2026/04/02 16:25:05.906",192.52
="2026/04/02 16:25:05.926",192.519
="2026/04/02 16:25:05.946",192.566
="2026/04/02 16:25:05.966",192.522
="2026/04/02 16:25:05.986",192.525
="2026/04/02 16:25:06.006",192.567
="2026/04/02 16:25:06.026",192.525
="2026/04/02 16:25:06.046",192.531
="2026/04/02 16:25:06.066",192.524
="2026/04/02 16:25:06.086",192.567
="2026/04/02 16:25:06.106",192.527
="2026/04/02 16:25:06.126",192.522
="2026/04/02 16:25:06.146",192.519
="2026/04/02 16:25:06.166",192.52
="2026/04/02 16:25:06.186",192.52
="2026/04/02 16:25:06.206",192.522
="2026/04/02 16:25:06.226",192.523
="2026/04/02 16:25:06.246",192.527
="2026/04/02 16:25:06.266",192.527
="2026/04/02 16:25:06.286",192.525
="2026/04/02 16:25:06.306",192.522
="2026/04/02 16:25:06.326",192.521
="2026/04/02 16:25:06.346",192.519
="2026/04/02 16:25:06.366",192.522
="2026/04/02 16:25:06.386",192.522
="2026/04/02 16:25:06.406",192.524
="2026/04/02 16:25:06.426",192.526
="2026/04/02 16:25:06.446",192.527
="2026/04/02 16:25:06.466",192.53
="2026/04/02 16:25:06.486",192.528
="2026/04/02 16:25:06.506",192.532
="2026/04/02 16:25:06.526",192.531
="2026/04/02 16:25:06.546",192.535
="2026/04/02 16:25:06.566",192.533
="2026/04/02 16:25:06.586",192.532
="2026/04/02 16:25:06.606",192.527
="2026/04/02 16:25:06.626",192.53
="2026/04/02 16:25:06.646",192.566
="2026/04/02 16:25:06.666",192.523
="2026/04/02 16:25:06.686",192.562
="2026/04/02 16:25:06.706",192.562
="2026/04/02 16:25:06.726",192.563
="2026/04/02 16:25:06.746",192.562
="2026/04/02 16:25:06.766",192.563
="2026/04/02 16:25:06.786",192.568
="2026/04/02 16:25:07.404",192.568
="2026/04/02 16:25:07.424",192.525
="2026/04/02 16:25:07.444",192.562
="2026/04/02 16:25:07.464",192.526
="2026/04/02 16:25:07.484",192.558
="2026/04/02 16:25:07.504",192.553
="2026/04/02 16:25:07.524",192.547
="2026/04/02 16:25:07.544",192.545
="2026/04/02 16:25:07.564",192.545
="2026/04/02 16:25:07.584",192.545
="2026/04/02 16:25:07.604",192.541
="2026/04/02 16:25:07.624",192.54
="2026/04/02 16:25:07.644",192.541
="2026/04/02 16:25:07.664",192.549
="2026/04/02 16:25:07.684",192.55
="2026/04/02 16:25:07.704",192.55
="2026/04/02 16:25:07.724",192.554
="2026/04/02 16:25:07.744",192.553
="2026/04/02 16:25:07.764",192.552
="2026/04/02 16:25:07.784",192.553
="2026/04/02 16:25:07.804",192.548
="2026/04/02 16:25:07.824",192.548
="2026/04/02 16:25:07.844",192.558
="2026/04/02 16:25:07.864",192.555
="2026/04/02 16:25:07.884",192.56
="2026/04/02 16:25:07.904",192.557
="2026/04/02 16:25:07.924",192.558
="2026/04/02 16:25:07.944",192.562
="2026/04/02 16:25:07.964",192.563
="2026/04/02 16:25:07.984",192.527
="2026/04/02 16:25:08.004",192.565
="2026/04/02 16:25:08.024",192.565
="2026/04/02 16:25:08.044",192.526
="2026/04/02 16:25:08.064",192.526
="2026/04/02 16:25:08.084",192.53
="2026/04/02 16:25:08.104",192.527
="2026/04/02 16:25:08.124",192.568
="2026/04/02 16:25:08.144",192.528
="2026/04/02 16:25:08.164",192.53
="2026/04/02 16:25:08.184",192.524
="2026/04/02 16:25:08.204",192.522
="2026/04/02 16:25:08.224",192.527
="2026/04/02 16:25:08.244",192.524
="2026/04/02 16:25:08.264",192.52
="2026/04/02 16:25:08.284",192.525
="2026/04/02 16:25:08.304",192.565
="2026/04/02 16:25:08.324",192.527
="2026/04/02 16:25:08.344",192.522
="2026/04/02 16:25:08.364",192.519
="2026/04/02 16:25:08.384",192.524
="2026/04/02 16:25:09.003",192.525
="2026/04/02 16:25:09.023",192.524
="2026/04/02 16:25:09.043",192.525
="2026/04/02 16:25:09.063",192.525
="2026/04/02 16:25:09.083",192.521
="2026/04/02 16:25:09.103",192.523
="2026/04/02 16:25:09.123",192.525
="2026/04/02 16:25:09.143",192.525
="2026/04/02 16:25:09.163",192.527
="2026/04/02 16:25:09.183",192.531
="2026/04/02 16:25:09.203",192.532
="2026/04/02 16:25:09.223",192.525
="2026/04/02 16:25:09.243",192.524
="2026/04/02 16:25:09.263",192.526
="2026/04/02 16:25:09.283",192.529
="2026/04/02 16:25:09.303",192.524
="2026/04/02 16:25:09.323",192.522
="2026/04/02 16:25:09.343",192.524
="2026/04/02 16:25:09.363",192.527
="2026/04/02 16:25:09.383",192.522
="2026/04/02 16:25:09.403",192.523
="2026/04/02 16:25:09.423",192.526
="2026/04/02 16:25:09.443",192.528
="2026/04/02 16:25:09.463",192.529
="2026/04/02 16:25:09.483",192.522
="2026/04/02 16:25:09.503",192.564
="2026/04/02 16:25:09.523",192.526
="2026/04/02 16:25:09.543",192.537
="2026/04/02 16:25:09.563",192.536
="2026/04/02 16:25:09.583",192.531
="2026/04/02 16:25:09.603",192.566
="2026/04/02 16:25:09.623",192.567
="2026/04/02 16:25:09.643",192.568
="2026/04/02 16:25:09.663",192.568
="2026/04/02 16:25:09.683",192.564
="2026/04/02 16:25:09.703",192.564
="2026/04/02 16:25:09.723",192.565
="2026/04/02 16:25:09.743",192.564
="2026/04/02 16:25:09.763",192.562
="2026/04/02 16:25:09.783",192.566
="2026/04/02 16:25:09.803",192.567
="2026/04/02 16:25:09.823",192.566
="2026/04/02 16:25:09.843",192.567
="2026/04/02 16:25:09.863",192.559
="2026/04/02 16:25:09.883",192.551
="2026/04/02 16:25:09.903",192.548
="2026/04/02 16:25:09.923",192.546
="2026/04/02 16:25:09.943",192.547
="2026/04/02 16:25:09.963",192.541
="2026/04/02 16:25:09.983",192.552
="2026/04/02 16:25:10.601",192.571
="2026/04/02 16:25:10.621",192.574
="2026/04/02 16:25:10.641",192.566
="2026/04/02 16:25:10.661",192.565
="2026/04/02 16:25:10.681",192.553
="2026/04/02 16:25:10.701",192.554
="2026/04/02 16:25:10.721",192.515
="2026/04/02 16:25:10.741",192.554
="2026/04/02 16:25:10.761",192.524
="2026/04/02 16:25:10.781",192.537
="2026/04/02 16:25:10.801",192.529
="2026/04/02 16:25:10.821",192.526
="2026/04/02 16:25:10.841",192.527
="2026/04/02 16:25:10.861",192.532
="2026/04/02 16:25:10.881",192.531
="2026/04/02 16:25:10.901",192.529
="2026/04/02 16:25:10.921",192.527
="2026/04/02 16:25:10.941",192.53
="2026/04/02 16:25:10.961",192.529
="2026/04/02 16:25:10.981",192.528
="2026/04/02 16:25:11.001",192.526
="2026/04/02 16:25:11.021",192.528
="2026/04/02 16:25:11.041",192.53
="2026/04/02 16:25:11.061",192.526
="2026/04/02 16:25:11.081",192.527
="2026/04/02 16:25:11.101",192.528
="2026/04/02 16:25:11.121",192.532
="2026/04/02 16:25:11.141",192.529
="2026/04/02 16:25:11.161",192.531
="2026/04/02 16:25:11.181",192.53
="2026/04/02 16:25:11.201",192.53
="2026/04/02 16:25:11.221",192.53
="2026/04/02 16:25:11.241",192.531
="2026/04/02 16:25:11.261",192.53
="2026/04/02 16:25:11.281",192.533
="2026/04/02 16:25:11.301",192.532
="2026/04/02 16:25:11.321",192.532
="2026/04/02 16:25:11.341",192.53
="2026/04/02 16:25:11.361",192.528
="2026/04/02 16:25:11.381",192.527
="2026/04/02 16:25:11.401",192.524
="2026/04/02 16:25:11.421",192.526
="2026/04/02 16:25:11.441",192.524
="2026/04/02 16:25:11.461",192.521
="2026/04/02 16:25:11.481",192.523
="2026/04/02 16:25:11.501",192.523
="2026/04/02 16:25:11.521",192.52
="2026/04/02 16:25:11.541",192.522
="2026/04/02 16:25:11.561",192.527
="2026/04/02 16:25:11.581",192.531
="2026/04/02 16:25:12.200",192.53
="2026/04/02 16:25:12.220",192.53
="2026/04/02 16:25:12.240",192.532
="2026/04/02 16:25:12.260",192.532
="2026/04/02 16:25:12.280",192.532
="2026/04/02 16:25:12.300",192.531
="2026/04/02 16:25:12.320",192.528
="2026/04/02 16:25:12.340",192.528
="2026/04/02 16:25:12.360",192.531
="2026/04/02 16:25:12.380",192.527
="2026/04/02 16:25:12.400",192.528
="2026/04/02 16:25:12.420",192.528
="2026/04/02 16:25:12.440",192.529
="2026/04/02 16:25:12.460",192.528
="2026/04/02 16:25:12.480",192.527
="2026/04/02 16:25:12.500",192.528
="2026/04/02 16:25:12.520",192.525
="2026/04/02 16:25:12.540",192.528
="2026/04/02 16:25:12.560",192.53
="2026/04/02 16:25:12.580",192.532
="2026/04/02 16:25:12.600",192.53
="2026/04/02 16:25:12.620",192.529
="2026/04/02 16:25:12.640",192.531
="2026/04/02 16:25:12.660",192.531
="2026/04/02 16:25:12.680",192.531
="2026/04/02 16:25:12.700",192.531
="2026/04/02 16:25:12.720",192.53
="2026/04/02 16:25:12.740",192.531
="2026/04/02 16:25:12.760",192.531
="2026/04/02 16:25:12.780",192.529
="2026/04/02 16:25:12.800",192.531
="2026/04/02 16:25:12.820",192.531
="2026/04/02 16:25:12.840",192.531
="2026/04/02 16:25:12.860",192.53
="2026/04/02 16:25:12.880",192.527
="2026/04/02 16:25:12.900",192.529
="2026/04/02 16:25:12.920",192.531
="2026/04/02 16:25:12.940",192.524
="2026/04/02 16:25:12.960",192.516
="2026/04/02 16:25:12.980",192.56
="2026/04/02 16:25:13.000",192.518
="2026/04/02 16:25:13.020",192.552
="2026/04/02 16:25:13.040",192.551
="2026/04/02 16:25:13.060",192.556
="2026/04/02 16:25:13.080",192.518
