code,type,time,value1,value2,value3
dist_01,input,1775476798.352,187.54,,
dist_01,input,1775476798.372,187.512,,
dist_01,input,1775476798.392,187.52,,
dist_01,input,1775476798.412,187.531,,
dist_01,input,1775476798.432,187.522,,
dist_01,input,1775476798.452,187.538,,
dist_01,input,1775476798.472,187.537,,
dist_01,input,1775476798.492,187.543,,
dist_01,input,1775476798.512,187.514,,
dist_01,input,1775476798.532,187.572,,
dist_01,input,1775476798.552,187.555,,
dist_01,input,1775476798.572,187.51,,
dist_01,input,1775476798.592,187.529,,
dist_01,input,1775476798.612,187.56,,
dist_01,input,1775476798.632,187.529,,
dist_01,input,1775476798.652,187.51,,
dist_01,input,1775476798.672,187.551,,
dist_01,input,1775476798.692,187.551,,
dist_01,input,1775476798.712,187.544,,
dist_01,input,1775476798.732,187.536,,
dist_01,input,1775476798.752,187.534,,
dist_01,input,1775476798.772,187.505,,
dist_01,input,1775476798.792,187.543,,
dist_01,input,1775476798.812,187.53,,
dist_01,input,1775476798.832,187.498,,
dist_01,input,1775476798.852,187.554,,
dist_01,input,1775476798.872,187.531,,
dist_01,input,1775476798.892,187.544,,
dist_01,input,1775476798.912,187.533,,
dist_01,input,1775476798.932,187.522,,
dist_01,input,1775476798.952,187.558,,
dist_01,input,1775476798.972,187.536,,
dist_01,input,1775476798.992,187.566,,
dist_01,input,1775476799.012,187.512,,
dist_01,input,1775476799.032,187.495,,
dist_01,input,1775476799.052,187.567,,
dist_01,input,1775476799.072,187.534,,
dist_01,input,1775476799.092,187.539,,
dist_01,input,1775476799.112,187.531,,
dist_01,input,1775476799.132,187.568,,
dist_01,input,1775476799.152,187.555,,
dist_01,input,1775476799.172,187.518,,
dist_01,input,1775476799.192,187.556,,
dist_01,input,1775476799.212,187.541,,
dist_01,input,1775476799.232,187.519,,
dist_01,input,1775476799.252,187.53,,
dist_01,input,1775476799.272,187.534,,
v00033,vibr,1775476798.04,0.00413,0.0039,-0.00368
v00033,vibr,1775476798.06,0.00591,0.0007,-0.00052
v00033,vibr,1775476798.08,-0.00451,-0.009,0.01078
v00033,vibr,1775476798.1,0.00639,0.00453,-0.00961
v00033,vibr,1775476798.12,-0.00137,0.00101,0.00204
v00033,vibr,1775476798.14,0.00151,-0.00501,-0.00179
v00033,vibr,1775476798.16,-0.00132,0.00271,0.00319
v00033,vibr,1775476798.18,0.00219,0.00161,-0.00041
v00033,vibr,1775476798.2,-0.00466,0.00471,-0.00751
v00033,vibr,1775476798.22,-0.00281,-0.00037,0.00004
v00033,vibr,1775476798.24,0.00931,0.00355,-0.00074
v00033,vibr,1775476798.26,-0.00016,0.0029,-0.00109
v00033,vibr,1775476798.28,-0.00364,-0.01128,-0.00814
v00033,vibr,1775476798.3,-0.00357,0.00201,0.00372
v00033,vibr,1775476798.32,0.00007,0.00219,0.00034
v00033,vibr,1775476798.34,0.00437,-0.00552,-0.00365
v00033,vibr,1775476798.36,0.00007,-0.00406,-0.00621
v00033,vibr,1775476798.38,0.00326,-0.00215,-0.00425
v00033,vibr,1775476798.4,-0.0032,-0.00504,0.00004
v00033,vibr,1775476798.42,0.00452,-0.00625,0.00588
v00033,vibr,1775476798.44,0.00769,0.004,0.00784
v00033,vibr,1775476798.46,-0.00055,0.00394,-0.00956
v00033,vibr,1775476798.48,0.0006,-0.00425,0.00598
v00033,vibr,1775476798.5,0.00321,-0.00742,0.00474
v00033,vibr,1775476798.52,0.0026,0.00381,-0.00246
v00033,vibr,1775476798.54,0.00436,-0.00511,0.00077
v00033,vibr,1775476798.56,0.00248,-0.00366,0.00279
v00033,vibr,1775476798.58,0.00528,0.00172,0.00279
v00033,vibr,1775476798.6,-0.00798,0.00039,-0.00078
v00033,vibr,1775476798.62,-0.00211,-0.00298,-0.00402
v00033,vibr,1775476798.64,0.0014,0.00145,0.00447
v00033,vibr,1775476798.66,0.00228,0.00026,-0.00055
v00033,vibr,1775476798.68,0.00102,-0.00109,-0.01104
v00033,vibr,1775476798.7,-0.00164,0.00226,0.0004
v00033,vibr,1775476798.72,-0.0011,0.00413,-0.00353
v00033,vibr,1775476798.74,-0.00471,-0.00066,-0.00145
v00033,vibr,1775476798.76,-0.0022,-0.00552,0.00107
v00033,vibr,1775476798.78,-0.0031,0.00949,-0.00081
v00033,vibr,1775476798.8,0.00016,0.00404,-0.00581
v00033,vibr,1775476798.82,-0.00624,0.0033,-0.00513
v00033,vibr,1775476798.84,-0.00096,-0.00077,0.01306
v00033,vibr,1775476798.86,0.00631,0.00566,0.00171
v00033,vibr,1775476798.88,-0.00081,0.00158,0.00668
v00033,vibr,1775476798.9,0.00326,0.00047,-0.00478
v00033,vibr,1775476798.92,0.00784,0.00125,-0.00858
v00033,vibr,1775476798.94,-0.00524,-0.00736,0.00108
v00033,vibr,1775476798.96,-0.00436,0.0025,0.0009
v00033,vibr,1775476798.98,-0.00085,0.00929,-0.00363
v00033,vibr,1775476799,-0.00791,-0.00553,0.0006
v00033,vibr,1775476799.02,-0.00311,0.00561,0.00239
s00017-2,sgd,1775476798,133.7524,,
s00017-2,sgd,1775476798.02,133.59059,,
s00017-2,sgd,1775476798.04,133.58235,,
s00017-2,sgd,1775476798.06,133.70502,,
s00017-2,sgd,1775476798.08,133.76871,,
s00017-2,sgd,1775476798.1,133.66484,,
s00017-2,sgd,1775476798.12,133.47124,,
s00017-2,sgd,1775476798.14,133.39246,,
s00017-2,sgd,1775476798.16,133.3286,,
s00017-2,sgd,1775476798.18,133.44945,,
s00017-2,sgd,1775476798.2,133.81233,,
s00017-2,sgd,1775476798.22,133.80164,,
s00017-2,sgd,1775476798.24,133.62769,,
s00017-2,sgd,1775476798.26,133.51517,,
s00017-2,sgd,1775476798.28,133.54576,,
s00017-2,sgd,1775476798.3,133.70557,,
s00017-2,sgd,1775476798.32,133.88055,,
s00017-2,sgd,1775476798.34,133.96507,,
s00017-2,sgd,1775476798.36,133.9863,,
s00017-2,sgd,1775476798.38,133.86569,,
s00017-2,sgd,1775476798.4,133.71829,,
s00017-2,sgd,1775476798.42,133.6416,,
s00017-2,sgd,1775476798.44,133.6754,,
s00017-2,sgd,1775476798.46,133.86191,,
s00017-2,sgd,1775476798.48,133.78085,,
s00017-2,sgd,1775476798.5,133.61227,,
s00017-2,sgd,1775476798.52,133.6859,,
s00017-2,sgd,1775476798.54,133.67992,,
s00017-2,sgd,1775476798.56,133.66612,,
s00017-2,sgd,1775476798.58,133.8273,,
s00017-2,sgd,1775476798.6,133.83588,,
s00017-2,sgd,1775476798.62,133.76814,,
s00017-2,sgd,1775476798.64,133.80579,,
s00017-2,sgd,1775476798.66,133.85008,,
s00017-2,sgd,1775476798.68,133.85696,,
s00017-2,sgd,1775476798.7,133.8625,,
s00017-2,sgd,1775476798.72,133.99403,,
s00017-2,sgd,1775476798.74,133.90356,,
s00017-2,sgd,1775476798.76,133.85498,,
s00017-2,sgd,1775476798.78,133.85495,,
s00017-2,sgd,1775476798.8,133.75749,,
s00017-2,sgd,1775476798.82,133.66199,,
s00017-2,sgd,1775476798.84,133.5808,,
s00017-2,sgd,1775476798.86,133.57222,,
s00017-2,sgd,1775476798.88,133.70772,,
s00017-2,sgd,1775476798.9,133.75722,,
s00017-2,sgd,1775476798.92,133.74144,,
s00017-2,sgd,1775476798.94,133.76674,,
s00017-2,sgd,1775476798.96,133.6176,,
s00017-2,sgd,1775476798.98,133.62881,,
s00017-3,sgd,1775476798,249.27882,,
s00017-3,sgd,1775476798.02,253.48624,,
s00017-3,sgd,1775476798.04,255.73189,,
s00017-3,sgd,1775476798.06,252.21149,,
s00017-3,sgd,1775476798.08,250.32942,,
s00017-3,sgd,1775476798.1,252.92995,,
s00017-3,sgd,1775476798.12,255.24687,,
s00017-3,sgd,1775476798.14,251.47757,,
s00017-3,sgd,1775476798.16,249.61569,,
s00017-3,sgd,1775476798.18,254.02261,,
s00017-3,sgd,1775476798.2,256.51688,,
s00017-3,sgd,1775476798.22,252.38661,,
s00017-3,sgd,1775476798.24,249.7323,,
s00017-3,sgd,1775476798.26,253.33841,,
s00017-3,sgd,1775476798.28,255.44841,,
s00017-3,sgd,1775476798.3,252.22359,,
s00017-3,sgd,1775476798.32,250.4547,,
s00017-3,sgd,1775476798.34,253.52585,,
s00017-3,sgd,1775476798.36,255.75597,,
s00017-3,sgd,1775476798.38,251.97243,,
s00017-3,sgd,1775476798.4,250.33952,,
s00017-3,sgd,1775476798.42,253.85536,,
s00017-3,sgd,1775476798.44,256.43375,,
s00017-3,sgd,1775476798.46,252.69106,,
s00017-3,sgd,1775476798.48,250.21562,,
s00017-3,sgd,1775476798.5,253.03677,,
s00017-3,sgd,1775476798.52,254.69049,,
s00017-3,sgd,1775476798.54,252.13152,,
s00017-3,sgd,1775476798.56,250.40016,,
s00017-3,sgd,1775476798.58,253.35406,,
s00017-3,sgd,1775476798.6,255.93694,,
s00017-3,sgd,1775476798.62,252.63055,,
s00017-3,sgd,1775476798.64,250.47871,,
s00017-3,sgd,1775476798.66,253.31607,,
s00017-3,sgd,1775476798.68,255.93175,,
s00017-3,sgd,1775476798.7,252.67867,,
s00017-3,sgd,1775476798.72,249.6006,,
s00017-3,sgd,1775476798.74,252.98506,,
s00017-3,sgd,1775476798.76,255.88182,,
s00017-3,sgd,1775476798.78,253.25635,,
s00017-3,sgd,1775476798.8,250.06979,,
s00017-3,sgd,1775476798.82,253.02792,,
s00017-3,sgd,1775476798.84,255.35132,,
s00017-3,sgd,1775476798.86,252.34615,,
s00017-3,sgd,1775476798.88,250.3201,,
s00017-3,sgd,1775476798.9,253.57082,,
s00017-3,sgd,1775476798.92,256.19226,,
s00017-3,sgd,1775476798.94,252.67282,,
s00017-3,sgd,1775476798.96,250.24771,,
s00017-3,sgd,1775476798.98,253.43887,,
s0017-1,sgd,1775476798,226.05983,,
s0017-1,sgd,1775476798.02,226.44356,,
s0017-1,sgd,1775476798.04,226.95897,,
s0017-1,sgd,1775476798.06,226.57759,,
s0017-1,sgd,1775476798.08,226.53447,,
s0017-1,sgd,1775476798.1,226.88248,,
s0017-1,sgd,1775476798.12,226.34549,,
s0017-1,sgd,1775476798.14,225.61444,,
s0017-1,sgd,1775476798.16,225.18436,,
s0017-1,sgd,1775476798.18,225.99747,,
s0017-1,sgd,1775476798.2,227.06575,,
s0017-1,sgd,1775476798.22,226.84972,,
s0017-1,sgd,1775476798.24,226.44121,,
s0017-1,sgd,1775476798.26,226.18385,,
s0017-1,sgd,1775476798.28,226.51814,,
s0017-1,sgd,1775476798.3,227.27007,,
s0017-1,sgd,1775476798.32,226.65988,,
s0017-1,sgd,1775476798.34,226.49908,,
s0017-1,sgd,1775476798.36,227.35715,,
s0017-1,sgd,1775476798.38,227.45128,,
s0017-1,sgd,1775476798.4,226.91402,,
s0017-1,sgd,1775476798.42,226.24385,,
s0017-1,sgd,1775476798.44,226.0976,,
s0017-1,sgd,1775476798.46,226.32016,,
s0017-1,sgd,1775476798.48,226.30951,,
s0017-1,sgd,1775476798.5,226.18906,,
s0017-1,sgd,1775476798.52,226.22728,,
s0017-1,sgd,1775476798.54,225.49927,,
s0017-1,sgd,1775476798.56,225.35333,,
s0017-1,sgd,1775476798.58,226.37968,,
s0017-1,sgd,1775476798.6,227.42822,,
s0017-1,sgd,1775476798.62,227.54649,,
s0017-1,sgd,1775476798.64,227.235,,
s0017-1,sgd,1775476798.66,227.04431,,
s0017-1,sgd,1775476798.68,227.17403,,
s0017-1,sgd,1775476798.7,227.03406,,
s0017-1,sgd,1775476798.72,226.88434,,
s0017-1,sgd,1775476798.74,227.10422,,
s0017-1,sgd,1775476798.76,226.52095,,
s0017-1,sgd,1775476798.78,226.05931,,
s0017-1,sgd,1775476798.8,225.69232,,
s0017-1,sgd,1775476798.82,225.77211,,
s0017-1,sgd,1775476798.84,226.06563,,
s0017-1,sgd,1775476798.86,226.65057,,
s0017-1,sgd,1775476798.88,227.06386,,
s0017-1,sgd,1775476798.9,226.58809,,
s0017-1,sgd,1775476798.92,226.40833,,
s0017-1,sgd,1775476798.94,225.96292,,
s0017-1,sgd,1775476798.96,226.13501,,
s0017-1,sgd,1775476798.98,226.57352,,
s0017-2,sgd,1775476798,133.7524,,
s0017-2,sgd,1775476798.02,133.59059,,
s0017-2,sgd,1775476798.04,133.58235,,
s0017-2,sgd,1775476798.06,133.70502,,
s0017-2,sgd,1775476798.08,133.76871,,
s0017-2,sgd,1775476798.1,133.66484,,
s0017-2,sgd,1775476798.12,133.47124,,
s0017-2,sgd,1775476798.14,133.39246,,
s0017-2,sgd,1775476798.16,133.3286,,
s0017-2,sgd,1775476798.18,133.44945,,
s0017-2,sgd,1775476798.2,133.81233,,
s0017-2,sgd,1775476798.22,133.80164,,
s0017-2,sgd,1775476798.24,133.62769,,
s0017-2,sgd,1775476798.26,133.51517,,
s0017-2,sgd,1775476798.28,133.54576,,
s0017-2,sgd,1775476798.3,133.70557,,
s0017-2,sgd,1775476798.32,133.88055,,
s0017-2,sgd,1775476798.34,133.96507,,
s0017-2,sgd,1775476798.36,133.9863,,
s0017-2,sgd,1775476798.38,133.86569,,
s0017-2,sgd,1775476798.4,133.71829,,
s0017-2,sgd,1775476798.42,133.6416,,
s0017-2,sgd,1775476798.44,133.6754,,
s0017-2,sgd,1775476798.46,133.86191,,
s0017-2,sgd,1775476798.48,133.78085,,
s0017-2,sgd,1775476798.5,133.61227,,
s0017-2,sgd,1775476798.52,133.6859,,
s0017-2,sgd,1775476798.54,133.67992,,
s0017-2,sgd,1775476798.56,133.66612,,
s0017-2,sgd,1775476798.58,133.8273,,
s0017-2,sgd,1775476798.6,133.83588,,
s0017-2,sgd,1775476798.62,133.76814,,
s0017-2,sgd,1775476798.64,133.80579,,
s0017-2,sgd,1775476798.66,133.85008,,
s0017-2,sgd,1775476798.68,133.85696,,
s0017-2,sgd,1775476798.7,133.8625,,
s0017-2,sgd,1775476798.72,133.99403,,
s0017-2,sgd,1775476798.74,133.90356,,
s0017-2,sgd,1775476798.76,133.85498,,
s0017-2,sgd,1775476798.78,133.85495,,
s0017-2,sgd,1775476798.8,133.75749,,
s0017-2,sgd,1775476798.82,133.66199,,
s0017-2,sgd,1775476798.84,133.5808,,
s0017-2,sgd,1775476798.86,133.57222,,
s0017-2,sgd,1775476798.88,133.70772,,
s0017-2,sgd,1775476798.9,133.75722,,
s0017-2,sgd,1775476798.92,133.74144,,
s0017-2,sgd,1775476798.94,133.76674,,
s0017-2,sgd,1775476798.96,133.6176,,
s0017-2,sgd,1775476798.98,133.62881,,
s0017-3,sgd,1775476798,249.27882,,
s0017-3,sgd,1775476798.02,253.48624,,
s0017-3,sgd,1775476798.04,255.73189,,
s0017-3,sgd,1775476798.06,252.21149,,
s0017-3,sgd,1775476798.08,250.32942,,
s0017-3,sgd,1775476798.1,252.92995,,
s0017-3,sgd,1775476798.12,255.24687,,
s0017-3,sgd,1775476798.14,251.47757,,
s0017-3,sgd,1775476798.16,249.61569,,
s0017-3,sgd,1775476798.18,254.02261,,
s0017-3,sgd,1775476798.2,256.51688,,
s0017-3,sgd,1775476798.22,252.38661,,
s0017-3,sgd,1775476798.24,249.7323,,
s0017-3,sgd,1775476798.26,253.33841,,
s0017-3,sgd,1775476798.28,255.44841,,
s0017-3,sgd,1775476798.3,252.22359,,
s0017-3,sgd,1775476798.32,250.4547,,
s0017-3,sgd,1775476798.34,253.52585,,
s0017-3,sgd,1775476798.36,255.75597,,
s0017-3,sgd,1775476798.38,251.97243,,
s0017-3,sgd,1775476798.4,250.33952,,
s0017-3,sgd,1775476798.42,253.85536,,
s0017-3,sgd,1775476798.44,256.43375,,
s0017-3,sgd,1775476798.46,252.69106,,
s0017-3,sgd,1775476798.48,250.21562,,
s0017-3,sgd,1775476798.5,253.03677,,
s0017-3,sgd,1775476798.52,254.69049,,
s0017-3,sgd,1775476798.54,252.13152,,
s0017-3,sgd,1775476798.56,250.40016,,
s0017-3,sgd,1775476798.58,253.35406,,
s0017-3,sgd,1775476798.6,255.93694,,
s0017-3,sgd,1775476798.62,252.63055,,
s0017-3,sgd,1775476798.64,250.47871,,
s0017-3,sgd,1775476798.66,253.31607,,
s0017-3,sgd,1775476798.68,255.93175,,
s0017-3,sgd,1775476798.7,252.67867,,
s0017-3,sgd,1775476798.72,249.6006,,
s0017-3,sgd,1775476798.74,252.98506,,
s0017-3,sgd,1775476798.76,255.88182,,
s0017-3,sgd,1775476798.78,253.25635,,
s0017-3,sgd,1775476798.8,250.06979,,
s0017-3,sgd,1775476798.82,253.02792,,
s0017-3,sgd,1775476798.84,255.35132,,
s0017-3,sgd,1775476798.86,252.34615,,
s0017-3,sgd,1775476798.88,250.3201,,
s0017-3,sgd,1775476798.9,253.57082,,
s0017-3,sgd,1775476798.92,256.19226,,
s0017-3,sgd,1775476798.94,252.67282,,
s0017-3,sgd,1775476798.96,250.24771,,
s0017-3,sgd,1775476798.98,253.43887,,
s0011-1,sgd,1775476785,73.3295,,
s0011-1,sgd,1775476785,72.48601,,
s0011-1,sgd,1775476785,73.19997,,
s0011-1,sgd,1775476785,74.35217,,
s0011-1,sgd,1775476786,75.40511,,
s0011-1,sgd,1775476786,76.10596,,
s0011-1,sgd,1775476786,74.78362,,
s0011-1,sgd,1775476786,74.4323,,
s0011-1,sgd,1775476786,74.24497,,
s0011-1,sgd,1775476786,74.29231,,
s0011-1,sgd,1775476786,74.28977,,
s0011-1,sgd,1775476786,73.25031,,
s0011-1,sgd,1775476786,73.64232,,
s0011-1,sgd,1775476786,74.81018,,
s0011-1,sgd,1775476786,74.61407,,
s0011-1,sgd,1775476786,75.33232,,
s0011-1,sgd,1775476786,74.84153,,
s0011-1,sgd,1775476786,73.45618,,
s0011-1,sgd,1775476786,73.29089,,
s0011-1,sgd,1775476786,71.2037,,
s0011-1,sgd,1775476786,68.01725,,
s0011-1,sgd,1775476786,63.72836,,
s0011-1,sgd,1775476786,56.53988,,
s0011-1,sgd,1775476786,53.97748,,
s0011-1,sgd,1775476786,57.22208,,
s0011-1,sgd,1775476786,61.69845,,
s0011-1,sgd,1775476786,65.51469,,
s0011-1,sgd,1775476786,71.08499,,
s0011-1,sgd,1775476786,74.98142,,
s0011-1,sgd,1775476786,72.25658,,
s0011-1,sgd,1775476786,68.5371,,
s0011-1,sgd,1775476786,61.60361,,
s0011-1,sgd,1775476786,55.82403,,
s0011-1,sgd,1775476786,56.43215,,
s0011-1,sgd,1775476786,60.81319,,
s0011-1,sgd,1775476786,66.40427,,
s0011-1,sgd,1775476786,73.06573,,
s0011-1,sgd,1775476786,76.00021,,
s0011-1,sgd,1775476786,71.23268,,
s0011-1,sgd,1775476786,62.69292,,
s0011-1,sgd,1775476786,55.85976,,
s0011-1,sgd,1775476786,53.00382,,
s0011-1,sgd,1775476786,55.36261,,
s0011-1,sgd,1775476786,61.63364,,
s0011-1,sgd,1775476786,69.98158,,
s0011-1,sgd,1775476786,76.36011,,
s0011-1,sgd,1775476786,75.51575,,
s0011-1,sgd,1775476786,73.02776,,
s0011-1,sgd,1775476786,67.55761,,
s0011-1,sgd,1775476786,61.14808,,
s0011-2,sgd,1775476785,0,,
s0011-2,sgd,1775476785,0,,
s0011-2,sgd,1775476785,0,,
s0011-2,sgd,1775476785,0,,
s0011-2,sgd,1775476786,0,,
s0011-2,sgd,1775476786,0,,
s0011-2,sgd,1775476786,0,,
s0011-2,sgd,1775476786,0,,
s0011-2,sgd,1775476786,0,,
s0011-2,sgd,1775476786,0,,
s0011-2,sgd,1775476786,0,,
s0011-2,sgd,1775476786,0,,
s0011-2,sgd,1775476786,0,,
s0011-2,sgd,1775476786,0,,
s0011-2,sgd,1775476786,0,,
s0011-2,sgd,1775476786,0,,
s0011-2,sgd,1775476786,0,,
s0011-2,sgd,1775476786,0,,
s0011-2,sgd,1775476786,0,,
s0011-2,sgd,1775476786,0,,
s0011-2,sgd,1775476786,0,,
s0011-2,sgd,1775476786,0,,
s0011-2,sgd,1775476786,0,,
s0011-2,sgd,1775476786,0,,
s0011-2,sgd,1775476786,0,,
s0011-2,sgd,1775476786,0,,
s0011-2,sgd,1775476786,0,,
s0011-2,sgd,1775476786,0,,
s0011-2,sgd,1775476786,0,,
s0011-2,sgd,1775476786,0,,
s0011-2,sgd,1775476786,0,,
s0011-2,sgd,1775476786,0,,
s0011-2,sgd,1775476786,0,,
s0011-2,sgd,1775476786,0,,
s0011-2,sgd,1775476786,0,,
s0011-2,sgd,1775476786,0,,
s0011-2,sgd,1775476786,0,,
s0011-2,sgd,1775476786,0,,
s0011-2,sgd,1775476786,0,,
s0011-2,sgd,1775476786,0,,
s0011-2,sgd,1775476786,0,,
s0011-2,sgd,1775476786,0,,
s0011-2,sgd,1775476786,0,,
s0011-2,sgd,1775476786,0,,
s0011-2,sgd,1775476786,0,,
s0011-2,sgd,1775476786,0,,
s0011-2,sgd,1775476786,0,,
s0011-2,sgd,1775476786,0,,
s0011-2,sgd,1775476786,0,,
s0011-2,sgd,1775476786,0,,
s0011-3,sgd,1775476785,173.94438,,
s0011-3,sgd,1775476785,192.84793,,
s0011-3,sgd,1775476785,215.30907,,
s0011-3,sgd,1775476785,217.10832,,
s0011-3,sgd,1775476786,196.08047,,
s0011-3,sgd,1775476786,179.68854,,
s0011-3,sgd,1775476786,193.66728,,
s0011-3,sgd,1775476786,217.37766,,
s0011-3,sgd,1775476786,217.73438,,
s0011-3,sgd,1775476786,193.07445,,
s0011-3,sgd,1775476786,174.87164,,
s0011-3,sgd,1775476786,185.4299,,
s0011-3,sgd,1775476786,211.71721,,
s0011-3,sgd,1775476786,222.32574,,
s0011-3,sgd,1775476786,202.17743,,
s0011-3,sgd,1775476786,179.59676,,
s0011-3,sgd,1775476786,181.67482,,
s0011-3,sgd,1775476786,202.42343,,
s0011-3,sgd,1775476786,218.50908,,
s0011-3,sgd,1775476786,207.52907,,
s0011-3,sgd,1775476786,185.76205,,
s0011-3,sgd,1775476786,175.19272,,
s0011-3,sgd,1775476786,180.58046,,
s0011-3,sgd,1775476786,189.43944,,
s0011-3,sgd,1775476786,188.45673,,
s0011-3,sgd,1775476786,188.62752,,
s0011-3,sgd,1775476786,192.14758,,
s0011-3,sgd,1775476786,207.04028,,
s0011-3,sgd,1775476786,212.43301,,
s0011-3,sgd,1775476786,202.12878,,
s0011-3,sgd,1775476786,192.18459,,
s0011-3,sgd,1775476786,180.82375,,
s0011-3,sgd,1775476786,174.21745,,
s0011-3,sgd,1775476786,180.42319,,
s0011-3,sgd,1775476786,186.1712,,
s0011-3,sgd,1775476786,187.89944,,
s0011-3,sgd,1775476786,211.30833,,
s0011-3,sgd,1775476786,221.99458,,
s0011-3,sgd,1775476786,198.62941,,
s0011-3,sgd,1775476786,181.71419,,
s0011-3,sgd,1775476786,175.84358,,
s0011-3,sgd,1775476786,170.51308,,
s0011-3,sgd,1775476786,172.95772,,
s0011-3,sgd,1775476786,179.92882,,
s0011-3,sgd,1775476786,199.3006,,
s0011-3,sgd,1775476786,228.14606,,
s0011-3,sgd,1775476786,218.02847,,
s0011-3,sgd,1775476786,182.88094,,
s0011-3,sgd,1775476786,172.94397,,
s0011-3,sgd,1775476786,180.88139,,
v00028,vibr,1775476798.04,0.00049,0.00145,-0.00263
v00028,vibr,1775476798.06,0.00323,-0.00012,-0.00769
v00028,vibr,1775476798.08,0.00312,0.00188,-0.00471
v00028,vibr,1775476798.1,-0.00504,-0.00386,0.00386
v00028,vibr,1775476798.12,0.00288,-0.00546,0.00188
v00028,vibr,1775476798.14,0.00466,0.00359,0.0032
v00028,vibr,1775476798.16,0.00646,-0.00105,-0.00338
v00028,vibr,1775476798.18,0.00554,0.00779,-0.00674
v00028,vibr,1775476798.2,-0.00428,0.00493,0.00047
v00028,vibr,1775476798.22,-0.0046,-0.00118,-0.00476
v00028,vibr,1775476798.24,0.00359,-0.00379,-0.00638
v00028,vibr,1775476798.26,0.00826,0.00296,0.00433
v00028,vibr,1775476798.28,0.00616,0.00418,-0.00557
v00028,vibr,1775476798.3,-0.00361,-0.00557,-0.00206
v00028,vibr,1775476798.32,0.00096,-0.00405,-0.0065
v00028,vibr,1775476798.34,0.00585,0.0025,0.00553
v00028,vibr,1775476798.36,0.00176,0.0016,-0.00241
v00028,vibr,1775476798.38,0.00509,0.00221,-0.00094
v00028,vibr,1775476798.4,-0.00888,0.00512,0.00246
v00028,vibr,1775476798.42,-0.00655,-0.00133,-0.00115
v00028,vibr,1775476798.44,0.00347,0.00398,-0.00767
v00028,vibr,1775476798.46,0.00603,0.00517,0.00082
v00028,vibr,1775476798.48,-0.00374,-0.00585,-0.00487
v00028,vibr,1775476798.5,-0.00015,0.00413,0.00061
v00028,vibr,1775476798.52,0.00341,0.00604,0.00718
v00028,vibr,1775476798.54,-0.00005,-0.00509,-0.0072
v00028,vibr,1775476798.56,0.00263,0.00374,0.00178
v00028,vibr,1775476798.58,-0.00248,-0.00011,0.00263
v00028,vibr,1775476798.6,-0.00339,0.01222,-0.00937
v00028,vibr,1775476798.62,0.00577,0.00287,-0.00183
v00028,vibr,1775476798.64,-0.00084,-0.00754,0.01264
v00028,vibr,1775476798.66,0.00186,0.00168,-0.00466
v00028,vibr,1775476798.68,0.00573,0.01063,-0.0091
v00028,vibr,1775476798.7,0.00158,-0.00144,0.00544
v00028,vibr,1775476798.72,-0.00002,0.00241,-0.01547
v00028,vibr,1775476798.74,0.00649,0.00528,-0.00468
v00028,vibr,1775476798.76,0.01096,0.00131,0.00695
v00028,vibr,1775476798.78,0.00431,-0.00411,-0.00363
v00028,vibr,1775476798.8,-0.00133,-0.00547,-0.00007
v00028,vibr,1775476798.82,0.00789,0.00774,0.00119
v00028,vibr,1775476798.84,0.00553,0.00118,-0.0056
v00028,vibr,1775476798.86,0.00598,0.00497,0.005
v00028,vibr,1775476798.88,-0.00136,0.00106,0.00817
v00028,vibr,1775476798.9,-0.00003,0.00373,0.0002
v00028,vibr,1775476798.92,0.00639,0.00004,-0.00822
v00028,vibr,1775476798.94,-0.00799,-0.00236,-0.01551
v00028,vibr,1775476798.96,0.00147,-0.00023,-0.0016
v00028,vibr,1775476798.98,0.00708,0.00576,-0.00021
v00028,vibr,1775476799,-0.00007,0.004,0.00482
v00028,vibr,1775476799.02,-0.00324,-0.00081,0.01363
v00029,vibr,1775476798,-0.029,0.02668,-0.11896
v00029,vibr,1775476798.02,0.17648,0.20182,-0.42189
v00029,vibr,1775476798.04,0.11335,-0.02204,-0.09853
v00029,vibr,1775476798.06,-0.06639,-0.03656,0.64873
v00029,vibr,1775476798.08,0.01963,0.04902,0.0282
v00029,vibr,1775476798.1,0.02692,0.04443,-0.35421
v00029,vibr,1775476798.12,0.0355,0.21996,-0.03782
v00029,vibr,1775476798.14,-0.05554,0.01948,0.01377
v00029,vibr,1775476798.16,-0.08068,-0.21388,0.30133
v00029,vibr,1775476798.18,0.04979,0.07017,0.05089
v00029,vibr,1775476798.2,0.09637,0.05461,-0.33071
v00029,vibr,1775476798.22,-0.0649,0.007,0.13818
v00029,vibr,1775476798.24,-0.04997,0.09474,-0.01258
v00029,vibr,1775476798.26,0.0524,0.06132,0.09396
v00029,vibr,1775476798.28,0.16929,0.10601,-0.11427
v00029,vibr,1775476798.3,-0.00692,-0.12435,0.05563
v00029,vibr,1775476798.32,-0.04612,0.0065,0.08214
v00029,vibr,1775476798.34,0.04592,0.17821,-0.3103
v00029,vibr,1775476798.36,0.05846,0.04709,-0.03613
v00029,vibr,1775476798.38,-0.00879,0.02631,0.18582
v00029,vibr,1775476798.4,-0.02946,-0.09648,0.35399
v00029,vibr,1775476798.42,0.00791,-0.06749,0.12878
v00029,vibr,1775476798.44,0.15843,0.16126,-0.34437
v00029,vibr,1775476798.46,-0.00489,0.03078,0.15978
v00029,vibr,1775476798.48,-0.0877,-0.0909,0.14131
