time,dist_01.dist,s00017-2.chdata,s00017-3.chdata,s00018-1.chdata,s00018-2.chdata,s00018-3.chdata,s0011-1.chdata,s0011-2.chdata,s0011-3.chdata,s0017-1.chdata,s0017-2.chdata,s0017-3.chdata,v00013.AccX,v00013.AccY,v00013.AccZ,v00023.AccX,v00023.AccY,v00023.AccZ,v00024.AccX,v00024.AccY,v00024.AccZ,v00028.AccX,v00028.AccY,v00028.AccZ,v00029.AccX,v00029.AccY,v00029.AccZ,v00033.AccX,v00033.AccY,v00033.AccZ
10.63999,187.449,133.79788,251.8964,0,0,0,70.677035,0,198.603589,225.104544,133.79788,251.8964,0.003187,-0.005777,0.004117,0.003776,-0.001889,-0.005555,-0.009244,0.007126,-0.004806,-0.003095,-0.001076,-0.008075,-0.00939,0.007719,0.014274,0.00534,-0.001162,0.002148
10.65999,187.449,133.789384,251.790094,0,0,0,70.672863,0,198.599804,225.16214,133.789384,251.790094,0.006698,0.003665,-0.000498,-0.001417,0.005966,-0.010308,-0.000594,-0.002905,0.005365,0.000158,-0.002669,-0.005711,0.002344,-0.002055,-0.003131,0.002102,0.002528,-0.004537
10.67999,187.449,133.914286,252.264187,0,0,0,70.668691,0,198.596018,225.549851,133.914286,252.264187,-0.003935,0.002041,0.001889,-0.003249,0.009738,-0.0099,0.003918,-0.002,-0.008063,0.007226,-0.005988,-0.00522,-0.008135,0.007485,0.002337,-0.000789,-0.002218,-0.001362
10.69999,187.449,133.997957,252.609473,0,0,0,70.664519,0,198.592233,225.201439,133.997957,252.609473,-0.002241,-0.001048,0.004129,0.003716,0.000165,0.000585,0.005299,0.004866,0.007212,0.003682,0.003725,0.006024,-0.002293,-0.003614,-0.003237,0.000639,-0.003379,0.002168
10.71999,187.449,133.941529,252.533959,0,0,0,70.660347,0,198.588448,224.729632,133.941529,252.533959,-0.004349,-0.00017,-0.020847,0.000372,0.001249,0.004878,-0.000357,0.001392,-0.003914,-0.006085,0.001121,0.000353,-0.001251,0.000678,0.008504,0.001819,-0.001191,-0.000768
10.73999,187.449,133.917462,252.55265,0,0,0,70.656176,0,198.584662,224.760714,133.917462,252.55265,-0.007498,0.00072,0.013432,-0.000869,-0.003108,0.00562,0.001239,0.005728,-0.008698,0.000357,-0.004037,-0.009985,-0.00078,-0.008985,0.006061,-0.001338,0.000839,-0.00043
10.75999,187.449,133.885077,252.595908,0,0,0,70.652004,0,198.580877,225.279704,133.885077,252.595908,0.004314,-0.007936,0.004405,-0.005448,0.002807,0.000313,-0.000269,0.000163,-0.001664,-0.004647,-0.002741,-0.004453,0.002178,0.003054,0.003731,-0.007237,-0.001409,-0.005367
10.77999,187.449,133.7874,252.630322,0,0,0,70.647832,0,198.577091,225.4744,133.7874,252.630322,-0.000567,-0.000894,-0.005155,0.001936,0.003839,-0.010984,0.00042,0.001999,-0.008297,-0.000152,0.007075,0.006045,-0.000748,0.005409,0.00435,-0.005091,-0.002469,0.003495
10.79999,187.449,133.902181,252.673788,0,0,0,70.64366,0,198.573306,225.183969,133.902181,252.673788,-0.014623,0.000409,-0.000882,0.003139,0.008238,0.004062,-0.005427,-0.006795,0.001985,-0.005337,0.000393,0.000743,-0.003509,0.000762,-0.000238,-0.001102,-0.00171,-0.003317
10.81999,187.449,134.132912,252.688313,0,0,0,70.639488,0,198.569521,224.878177,134.132912,252.688313,-0.005625,0.00057,0.000769,0.006528,-0.001015,0.005069,0.000307,0.003015,0.000211,-0.000522,-0.001199,-0.002958,-0.0032,0.00172,-0.012704,-0.006587,0.000449,-0.006648
10.83999,187.449,134.102875,252.623933,0,0,0,70.635317,0,198.565735,225.485798,134.102875,252.623933,0.005024,0.001749,-0.00005,0.00681,0.006266,0.002561,-0.005567,-0.002527,0.004698,-0.001989,-0.001,0.002837,0.003337,0.007897,0.000133,0.004064,-0.005697,0.002595
10.85999,187.449,133.922682,252.162587,0,0,0,70.631145,0,198.56195,225.743628,133.922682,252.162587,-0.002176,-0.006786,-0.005957,0.001503,-0.002815,0.007138,0.008813,0.004087,-0.004685,0.002178,-0.005198,0.012005,-0.005196,0.006381,-0.004648,0.00488,-0.003161,-0.01715
10.87999,187.449,133.800634,251.888324,0,0,0,70.626973,0,198.558164,225.486675,133.800634,251.888324,0.004746,-0.004671,0.005184,0.003069,0.005196,-0.004654,0.000284,0.001351,0.003955,-0.002817,-0.002421,-0.005721,0.002656,0.003082,-0.003121,0.000982,0.004376,-0.005166
10.89999,187.449,133.753165,252.177688,0,0,0,70.622801,0,198.554379,224.969042,133.753165,252.177688,0.002701,-0.000042,-0.001087,0.005379,0.000862,-0.008378,0.006107,0.00226,-0.000228,0.007944,0.002048,-0.000972,-0.002437,0.006058,0.004286,0.00114,0.00506,0.003685
10.91999,187.449,133.832508,252.657508,0,0,0,70.618629,0,198.550594,225.055035,133.832508,252.657508,0.007088,-0.004618,-0.010725,0.002292,0.003619,0.016737,-0.002815,-0.005086,-0.004548,0.000664,0.00285,0.003448,0.004466,-0.008882,0.00349,-0.000829,-0.008713,-0.006974
10.93999,187.449,133.9475,252.92363,0,0,0,70.614458,0,198.546808,225.604841,133.9475,252.92363,-0.001266,0.003226,0.004282,0.004629,0.001341,0.011133,0.002477,0.004875,0.004205,-0.000869,-0.000708,0.000402,0.002321,-0.004902,0.00306,-0.0017,0.002184,-0.003962
10.95999,187.449,133.922103,252.857505,0,0,0,70.610286,0,198.543023,225.714832,133.922103,252.857505,-0.003059,0.008367,-0.003926,0.002901,-0.003727,-0.001493,-0.001758,0.00528,0.000162,0.010944,-0.003009,0.00102,0.003559,-0.000572,-0.007265,0.004367,0.009016,0.000258
10.97999,187.449,133.885929,252.733705,0,0,0,70.606114,0,198.539237,225.779496,133.885929,252.733705,0.001078,-0.004223,-0.002641,-0.001658,0.004935,-0.011055,0.000559,-0.006134,-0.007186,-0.006621,0.001278,-0.006616,0.00271,0.000599,0.000626,0.002341,0.001944,-0.002958
10.99999,187.449,133.860253,252.560791,0,0,0,70.601942,0,198.535452,226.053706,133.860253,252.560791,0.006937,0.002357,0.004436,0.000189,0.000342,0.005731,0.009255,-0.001622,-0.003782,0.002395,-0.003567,-0.001093,-0.003647,-0.002598,-0.008285,-0.006845,-0.007585,-0.004869
11.019989,187.449,133.770387,252.717498,0,0,0,70.885619,0,198.261426,225.744992,133.770387,252.717498,-0.002085,-0.000998,0.005419,-0.004018,-0.005247,0.011897,-0.006072,0.001488,0.005085,0.006678,-0.000761,-0.005458,0.009073,0.003757,0.001055,0.002955,-0.000024,-0.002171
11.039989,187.449,133.705144,252.90827,0,0,0,70.877934,0,198.270037,224.798257,133.705144,252.90827,-0.000381,0.002518,-0.001966,0.006604,0.003905,-0.00701,-0.000533,-0.000729,-0.009063,0.005471,0.002328,0.006584,-0.01063,-0.001607,0.005897,-0.002147,0.003798,0.002887
11.059989,187.449,133.677015,252.92823,0,0,0,70.87025,0,198.278648,224.922604,133.677015,252.92823,-0.005647,-0.006415,0.002098,0.003682,-0.000098,-0.000673,-0.002869,-0.00023,-0.0086,-0.001446,-0.000389,-0.005144,0.000544,-0.000361,-0.005224,0.000029,-0.001907,-0.007834
11.079989,187.449,133.731311,252.73692,0,0,0,70.862565,0,198.287259,225.540646,133.731311,252.73692,-0.002602,-0.000723,0.00171,-0.004796,-0.004308,0.006566,0.000608,-0.002049,-0.006841,0.000759,0.001199,0.004355,0.00138,-0.001329,-0.006929,-0.00072,-0.004449,-0.002933
11.099989,187.449,133.931765,252.472689,0,0,0,70.85488,0,198.295869,225.80842,133.931765,252.472689,-0.011525,-0.007736,0.005488,0.001766,0.004335,0.014206,0.003269,-0.0011,-0.00646,-0.00009,0.00198,-0.000557,0.00176,-0.005878,0.006593,0.000979,-0.002161,-0.0036
11.119989,187.449,133.981134,252.446184,0,0,0,70.847195,0,198.30448,225.290832,133.981134,252.446184,-0.004294,0.003204,-0.005974,0.003269,0.001372,-0.006509,0.000881,-0.003249,-0.004821,-0.008426,0.005978,0.004937,0.002729,-0.004921,-0.001026,0.006407,0.003017,0.001767
11.139989,187.449,133.83179,252.430249,0,0,0,70.83951,0,198.313091,224.485962,133.83179,252.430249,-0.001162,0.000142,-0.002002,-0.000648,0.002389,0.004454,0.00036,0.006995,0.006284,0.001345,0.000483,0.00509,-0.007225,-0.003061,-0.008806,0.002342,0.000651,-0.005706
11.159989,187.449,133.816368,252.140565,0,0,0,70.831826,0,198.321702,223.913007,133.816368,252.140565,0.000089,0.008106,-0.011345,0.002548,-0.001258,0.002641,-0.000979,-0.001535,0.000113,0.002629,0.002089,-0.001466,0.009051,-0.001321,-0.003693,0.006898,-0.000319,-0.001332
11.179989,187.449,133.839378,251.848367,0,0,0,70.824141,0,198.330313,224.23019,133.839378,251.848367,0.005287,0.000354,0.005551,0.00168,-0.005588,0.005429,0.001229,0.001938,-0.006247,-0.005236,0.00245,-0.00185,-0.003933,0.001608,-0.006469,-0.004654,-0.003528,-0.013523
11.199989,187.447202,133.850874,252.032191,0,0,0,70.816456,0,198.338923,225.29161,133.850874,252.032191,-0.002546,0.001619,-0.002955,0.005738,-0.003261,-0.005354,0.000161,0.00235,-0.005081,-0.00613,0.009276,0.003577,-0.000892,0.000241,0.005803,-0.001522,-0.000152,-0.001347
11.219989,187.445899,133.778539,252.439102,0,0,0,70.808771,0,198.347534,225.810192,133.778539,252.439102,-0.004839,0.006727,0.004446,-0.004914,0.002367,0.000927,-0.004797,-0.006435,-0.00432,-0.003771,0.005342,-0.005565,-0.001989,0.002329,0.00559,-0.006277,0.001019,-0.014773
11.239989,187.449247,133.794132,252.543964,0,0,0,70.801087,0,198.356145,225.576126,133.794132,252.543964,-0.003191,-0.003215,-0.0143,0.002576,-0.000468,-0.006926,0.004415,-0.003212,-0.002141,-0.006329,-0.003235,0.014779,-0.00269,0.00295,0.0049,0.001366,-0.004297,-0.008413
11.259989,187.452449,133.879604,252.555704,0,0,0,70.793402,0,198.364756,225.605754,133.879604,252.555704,-0.010056,-0.007188,0.000162,0.001441,-0.00012,-0.00773,0.00395,-0.005649,0.000649,0.002605,0.003496,0.004156,-0.00245,-0.002167,-0.007533,0.0021,-0.003121,0.007801
11.279989,187.451652,133.960067,252.582646,0,0,0,70.785717,0,198.373367,225.901991,133.960067,252.582646,0.002903,0.000816,0.009705,-0.004847,0.002359,0.002914,0.000412,-0.001712,0.002369,-0.006555,0.002131,0.002581,-0.000101,0.000359,-0.004841,-0.007155,-0.00302,-0.000735
11.299989,187.451798,133.916134,252.56332,0,0,0,70.778032,0,198.381977,226.153945,133.916134,252.56332,0.006078,0.004858,0.004583,0.008403,0.000641,0.013294,-0.001419,0.002018,-0.013781,-0.000853,0.00283,0.00295,0.003848,-0.005787,-0.007229,0.002235,-0.000361,0.004047
11.319989,187.454899,133.746431,252.645586,0,0,0,70.770347,0,198.390588,226.795296,133.746431,252.645586,-0.003165,-0.001686,-0.001377,-0.002634,0.003189,-0.000593,-0.0008,0.00132,-0.002786,-0.007896,-0.003017,-0.006645,0.006299,-0.001322,0.008721,0.000211,0.000689,0.008228
11.339989,187.455551,133.780502,252.726716,0,0,0,70.762663,0,198.399199,226.42381,133.780502,252.726716,-0.007028,-0.009266,-0.001,0.002347,0.002091,-0.01841,0.001229,-0.002978,-0.00319,0.004953,0.005235,-0.002672,-0.000296,-0.007976,0.007371,-0.008975,-0.005087,0.003623
11.359989,187.454551,133.870862,252.696076,0,0,0,70.754978,0,198.40781,224.852623,133.870862,252.696076,-0.001043,0.003063,0.010993,-0.001418,0.000551,0.008365,0.003489,-0.000501,0.000168,-0.003066,0.002022,-0.003899,-0.009355,-0.004832,0.001223,0.010929,-0.000772,0.00308
11.379989,187.451753,133.787036,252.654653,0,0,0,70.747293,0,198.416421,224.259195,133.787036,252.654653,-0.003079,-0.002767,0.01083,0.006825,-0.005587,0.010339,-0.009993,-0.017621,0.003828,0.004306,0.00275,0.009902,-0.001184,-0.003631,-0.003407,-0.000664,-0.00008,-0.002917
11.399989,187.449899,133.835973,252.643696,0,0,0,70.739608,0,198.425031,224.720497,133.835973,252.643696,0.002197,-0.000441,0.008881,-0.001765,0.003765,-0.004302,-0.006132,-0.001999,-0.002087,0.001472,-0.002667,-0.004052,-0.00138,0.006414,-0.000901,-0.00074,-0.011614,-0.00267
11.419989,187.451,133.841227,252.531222,0,0,0,70.731923,0,198.433642,225.209542,133.841227,252.531222,0.000161,0.00034,0.001694,-0.005108,-0.001927,-0.002751,0.01128,0.001368,-0.005728,0.00197,-0.003809,-0.013365,-0.00097,-0.01177,0.007495,-0.00127,0.004611,0.009313
11.439989,187.449202,133.784451,252.525913,0,0,0,70.724239,0,198.442253,224.949693,133.784451,252.525913,-0.009855,0.005627,-0.003437,-0.000662,-0.004898,-0.010936,-0.010818,0.006617,-0.008528,0.00281,0.007964,0.00479,0.004377,-0.003934,0.001373,-0.004588,0.00486,0.001224
11.459989,187.448348,133.898467,252.628024,0,0,0,70.716554,0,198.450864,225.028067,133.898467,252.628024,0.000544,0.000463,-0.00353,0.001519,-0.001052,-0.004234,-0.01005,0.003412,0.011359,-0.001578,-0.000355,0.007998,0.002281,-0.000652,-0.004937,0.000997,-0.004385,0.007047
11.479989,187.45,133.951291,252.672106,0,0,0,70.708869,0,198.459474,225.513254,133.951291,252.672106,-0.001579,0.007506,0.001637,0.003079,0.002088,-0.021011,-0.000305,0.004809,-0.00678,-0.00214,-0.001549,0.003313,-0.007085,0.002079,-0.003581,0.002839,-0.006819,0.000564
11.499989,187.448202,133.927213,252.603768,0,0,0,70.701184,0,198.468085,226.122226,133.927213,252.603768,0.006126,0.002743,-0.005016,0.006808,0.003219,-0.004719,0.002798,0.00493,-0.005191,0.001468,0.001069,-0.004186,0.000556,-0.005996,-0.007208,-0.005735,-0.000663,0.011784
11.519989,187.447348,133.841037,252.521195,0,0,0,70.693499,0,198.476696,226.120321,133.841037,252.521195,0.001003,-0.006415,-0.00579,-0.003984,0.005519,0.004225,-0.009223,0.007878,-0.017373,-0.000389,0.002309,-0.005869,0.00129,-0.002032,0.008681,0.002825,-0.002109,-0.004391
11.539989,187.450348,133.762493,252.512225,0,0,0,70.685815,0,198.485307,225.578117,133.762493,252.512225,-0.000309,-0.003652,-0.00554,0.002576,0.00575,-0.029491,0.006072,-0.014848,0.006587,0.00045,0.00233,0.006653,0.00217,0.006755,0.004622,-0.002927,-0.005198,0.006274
11.559989,187.450652,133.782889,252.315838,0,0,0,70.67813,0,198.493918,225.324679,133.782889,252.315838,0.002109,0.000278,-0.007599,0.004709,-0.007633,-0.015148,0.002932,0.029176,0.002662,0.002739,-0.001938,0.000953,-0.005876,0.003362,-0.001507,0.000048,0.003765,0.008789
11.579989,187.447652,133.779042,251.959915,0,0,0,70.670445,0,198.502528,226.157913,133.779042,251.959915,-0.004566,0.001919,-0.010278,0.002061,-0.006581,-0.012761,-0.013291,0.006373,-0.004046,0.000631,-0.003749,-0.006526,0.000007,0.005139,-0.004838,0.00041,0.012255,0.000714
11.599989,187.446899,133.821117,251.835518,0,0,0,70.66276,0,198.511139,226.451449,133.821117,251.835518,0.001976,-0.010343,-0.002304,0.004619,-0.005501,0.00481,-0.018167,-0.007362,0.002666,0.005287,0.002387,0.005613,-0.002249,-0.000667,-0.007079,0.002609,0.001346,-0.004477
11.619989,187.448,133.901746,251.738873,0,0,0,70.655075,0,198.51975,225.743858,133.901746,251.738873,-0.001918,-0.004503,-0.000881,0.002061,0.004344,-0.003985,0.001959,-0.002373,-0.005446,0.001592,0.00286,0.007179,0.002907,0.007046,-0.00626,0.001691,-0.000939,-0.00435
11.639989,187.446652,133.855466,251.842072,0,0,0,70.647391,0,198.528361,225.372418,133.855466,251.842072,0.005376,0.001737,0.002188,0.00282,0.000912,-0.012585,-0.009693,0.008604,0.001516,0.00105,-0.005845,-0.003144,-0.000618,0.00635,0.009911,0.004129,-0.00166,-0.001622
11.659989,187.443652,133.319101,251.970938,0,0,0,70.639706,0,198.536972,225.295723,133.319101,251.970938,-0.004085,0.004888,-0.009733,-0.002067,-0.011663,0.009388,-0.011109,0.002104,0.00166,-0.005326,-0.001452,0.001907,0.001899,0.010138,0.013518,0.002761,0.005476,0.003477
11.679989,187.444247,133.412378,251.938098,0,0,0,70.632021,0,198.545582,225.400101,133.412378,251.938098,0.001897,0.002491,-0.008301,0.003927,-0.005853,-0.00797,0.015815,0.003139,0.00131,0.000017,-0.004848,-0.005656,0.007067,-0.00737,-0.006599,0.000471,0.002132,0.006878
11.699989,187.447,133.955306,252.194326,0,0,0,70.624336,0,198.554193,225.552195,133.955306,252.194326,0.003879,0.000161,0.007811,-0.001917,0.006523,-0.022652,0.002687,-0.01514,0.000071,-0.001029,-0.000762,-0.015914,-0.014388,0.007142,0.004854,-0.002278,0.004189,0.00599
11.719989,187.445652,134.119808,252.456323,0,0,0,70.616651,0,198.562804,225.691772,134.119808,252.456323,0.005709,0.004318,-0.005932,-0.005098,-0.005323,0.002646,0.010166,-0.003277,0.004657,-0.003758,-0.004298,-0.003847,-0.010562,0.020523,0.001752,-0.005798,0.000292,-0.001806
11.739989,187.444449,133.896345,252.126815,0,0,0,70.608967,0,198.571415,225.278052,133.896345,252.126815,-0.001596,-0.002966,-0.000043,-0.000962,0.003915,-0.005415,-0.006661,-0.009477,0.012835,0.004455,-0.002081,0.000977,-0.002205,0.012485,-0.018878,-0.002802,0.005497,0.000029
11.759989,187.445449,133.730503,251.911541,0,0,0,70.601282,0,198.580026,224.950214,133.730503,251.911541,-0.003779,-0.006168,-0.006616,0.004507,0.006249,-0.019102,0.007332,-0.007441,0.011171,-0.001876,-0.000641,-0.003907,0.007145,0.006353,-0.00035,0.002107,0.003641,-0.004098
11.779989,187.446449,133.795803,251.9831,0,0,0,70.593597,0,198.588636,225.415339,133.795803,251.9831,0.007524,-0.007319,0.015118,0.001132,0.001283,0.028243,0.005031,-0.011598,-0.000144,0.005196,0.003348,-0.009057,-0.001985,-0.001755,0.010864,0.00203,-0.000118,0.001127
11.799989,187.447449,133.910896,251.92894,0,0,0,70.585912,0,198.597247,225.390804,133.910896,251.92894,0.00747,-0.002093,-0.000491,-0.002028,-0.001888,-0.014626,0.010217,-0.018616,-0.00062,-0.000347,-0.001927,0.003093,-0.010595,0.000789,-0.002473,-0.004516,-0.005427,-0.002558
11.819989,187.449348,133.983659,251.749381,0,0,0,70.578228,0,198.605858,224.976992,133.983659,251.749381,0.003632,-0.011375,0.002368,0.000629,0.004167,0.008147,0.002025,-0.027485,0.004117,0.001149,-0.002999,0.00351,-0.004513,-0.0166,-0.003549,-0.000422,0.001716,-0.003909
11.839989,187.450101,133.944402,251.783761,0,0,0,70.570543,0,198.614469,225.098122,133.944402,251.783761,0.011635,-0.005513,0.017251,-0.005247,0.00454,-0.00931,0.01996,-0.004893,-0.016878,-0.003487,0.003476,0.00379,-0.001092,-0.005966,0.001447,-0.002219,-0.001808,0.004915
11.859989,187.449899,133.918894,251.934426,0,0,0,70.562858,0,198.62308,225.612472,133.918894,251.934426,0.010491,-0.000753,0.004197,-0.000403,0.00481,0.010599,0.012874,-0.000293,-0.019509,-0.002221,0.001841,-0.003286,0.009234,0.006903,0.00115,0.005016,-0.005168,-0.005204
11.879989,187.451449,133.79717,251.940287,0,0,0,70.555173,0,198.63169,225.458848,133.79717,251.940287,0.001855,-0.003448,0.023359,0.004687,0.001842,-0.00653,-0.010417,0.010814,-0.016882,0.002657,-0.003157,0.001787,0.013807,-0.020344,0.00158,-0.000117,-0.000653,-0.002981
11.899989,187.453348,133.754354,251.829453,0,0,0,70.547488,0,198.640301,224.754313,133.754354,251.829453,-0.001328,-0.00427,0.011247,-0.001886,-0.001308,0.007912,-0.000776,-0.003502,-0.000879,0.003759,0.002897,-0.003197,0.007624,-0.009486,-0.005706,0.001279,-0.001539,0.012351
11.919989,187.455899,133.954136,251.957796,0,0,0,70.539804,0,198.648912,224.73677,133.954136,251.957796,-0.00092,-0.002301,0.017057,0.001328,-0.004178,0.003662,-0.009225,-0.011555,-0.005717,-0.002207,-0.004196,-0.00373,-0.002484,0.009359,0.006723,0.006267,-0.00187,0.003415
11.939989,187.458348,133.95453,252.171298,0,0,0,70.532119,0,198.657523,224.932898,133.95453,252.171298,-0.014932,0.011742,-0.022777,0.002249,0.003006,0.011675,0.002503,-0.006233,-0.004351,-0.00217,-0.006389,-0.000052,-0.001491,-0.002893,0.00651,0.002422,0.002088,-0.003276
11.959989,187.459551,133.834219,252.154839,0,0,0,70.524434,0,198.666133,224.994485,133.834219,252.154839,-0.005635,0.005474,-0.001912,0.00281,-0.002257,-0.013016,-0.002707,-0.000663,0.009142,-0.00303,0.004214,-0.003198,-0.007027,0.011112,-0.012219,0.005218,-0.006225,0.001887
11.979989,187.459,133.817669,251.996151,0,0,0,70.516749,0,198.674744,225.069387,133.817669,251.996151,0.008552,0.006419,0.003447,0.010206,0.001198,0.009847,-0.00289,-0.006407,-0.005801,0.006015,0.00344,-0.004169,0.006712,-0.011487,-0.008252,-0.004195,0.000356,0.004948
11.999989,187.456753,133.917883,251.865275,0,0,0,70.509064,0,198.683355,225.029523,133.917883,251.865275,0.00922,-0.006493,0.014973,0.002075,0.000141,0.005393,-0.00222,0.002425,-0.015295,-0.005034,-0.000538,-0.002721,0.0238,-0.017177,-0.002643,-0.001661,0.00014,0.001102
12.019989,187.454449,133.91811,252.270688,0,0,0,70.106082,0,198.822162,224.801111,133.91811,252.270688,0.002584,0.000496,0.012841,-0.005756,0.00101,-0.007942,0.003707,0.005868,-0.007055,0.001866,-0.004228,-0.007787,0.008789,-0.007765,-0.000651,-0.003019,-0.002009,-0.002228
12.039989,187.454551,133.885229,252.743989,0,0,0,70.113518,0,198.821994,224.663349,133.885229,252.743989,0.006238,-0.013782,0.003196,-0.003261,0.004738,-0.004552,-0.000198,-0.008212,0.004363,0.000401,0.001777,0.001495,-0.010869,-0.000994,-0.013643,-0.00226,0.001818,-0.007877
12.059988,187.454449,133.962736,252.854247,0,0,0,70.120954,0,198.821826,225.160146,133.962736,252.854247,-0.000526,-0.000308,-0.006964,-0.001631,0.00507,0.001866,0.007096,0.024111,-0.001836,-0.001479,0.002879,0.004378,-0.012209,0.020318,0.007178,-0.005188,0.00214,-0.000864
12.079988,187.455,133.873951,252.760814,0,0,0,70.12839,0,198.821658,225.550117,133.873951,252.760814,-0.007256,-0.014642,-0.015905,0.000179,0.001202,0.005318,-0.005903,-0.023053,-0.003829,-0.00134,0.001421,0.006299,0.001712,0.026417,0.009499,0.003185,-0.006195,0.004097
12.099988,187.455449,133.774687,252.710069,0,0,0,70.135826,0,198.82149,225.469376,133.774687,252.710069,0.0105,-0.002627,-0.009084,-0.00033,-0.000749,0.007948,0.006513,-0.003901,0.017198,0.008634,-0.004067,-0.003574,0.003079,-0.000475,0.014917,-0.000208,-0.010138,-0.005095
12.119988,187.455551,133.808621,252.549712,0,0,0,70.143262,0,198.821322,225.448402,133.808621,252.549712,-0.000534,0.000518,0.004352,-0.003528,0.002698,0.013287,0.005361,-0.002491,0.007256,0.005692,-0.009407,0.004815,0.005179,0.005097,-0.007487,-0.00102,0.00776,-0.006139
12.139988,187.455,133.854723,252.315857,0,0,0,70.150698,0,198.821154,225.571008,133.854723,252.315857,-0.00073,0.005347,0.007118,-0.005509,-0.000928,-0.001042,0.008928,0.000228,0.001693,-0.003724,0.002213,0.006379,-0.01202,0.002551,0.000076,-0.003189,-0.005582,-0.003432
12.159988,187.452753,133.835121,252.271036,0,0,0,70.158134,0,198.820986,225.409454,133.835121,252.271036,-0.007046,0.002062,-0.0095,0.002176,0.008804,-0.006187,0.002164,0.001339,-0.002627,-0.000642,-0.000189,-0.01005,-0.001306,-0.003526,-0.004138,-0.00319,-0.002342,-0.009397
12.179988,187.45001,133.818929,252.34025,0,0,0,70.16557,0,198.820818,225.145224,133.818929,252.34025,-0.004501,-0.000908,0.00704,-0.000309,0.004003,-0.003612,0.001281,0.003319,0.004166,-0.003478,-0.004048,0.003312,-0.003079,-0.006778,0.003965,-0.005908,-0.00277,0.00718
12.199988,187.450031,133.804508,252.397417,0,0,0,70.173006,0,198.82065,224.978397,133.804508,252.397417,-0.001342,0.002238,0.001663,0.000709,0.000392,0.001687,0.00134,0.000562,-0.003466,-0.001471,0.005035,0.00262,0.002037,-0.003912,0.013325,0.005313,-0.00351,-0.006522
12.219988,187.450053,133.83816,252.368777,0,0,0,70.180442,0,198.820482,225.017237,133.83816,252.368777,-0.005348,-0.004446,-0.008784,-0.002308,-0.001309,0.00111,-0.009154,-0.002708,-0.00364,-0.005268,-0.001166,0.000691,0.003569,0.002676,-0.000832,0.000543,0.005255,-0.003442
12.239988,187.450075,133.897745,252.096669,0,0,0,70.187878,0,198.820314,225.345158,133.897745,252.096669,-0.000233,0.001447,0.006431,0.006335,0.003787,0.010774,0.003153,0.016469,0.003486,0.001726,0.001978,-0.001249,0.001621,-0.002617,-0.008276,0.003268,-0.001086,-0.00358
12.259988,187.450096,133.975265,252.181011,0,0,0,70.195314,0,198.820146,225.185483,133.975265,252.181011,-0.003548,0.000201,-0.005503,0.004861,0.005299,0.001415,-0.005825,-0.003049,0.000702,-0.005546,-0.002617,0.002998,-0.011003,0.007874,-0.002014,0.00301,-0.00156,-0.005259
12.279988,187.450118,134.013578,252.613497,0,0,0,70.20275,0,198.819978,225.156187,134.013578,252.613497,0.002646,-0.00061,-0.008508,-0.000897,-0.000936,-0.006335,-0.000453,-0.005299,0.00146,-0.00504,0.000948,-0.004626,0.000593,-0.00932,0.005046,-0.005505,0.001488,0.002026
12.299988,187.45014,134.017348,252.654726,0,0,0,70.210186,0,198.81981,225.264437,134.017348,252.654726,-0.003566,-0.002869,-0.022841,0.004227,-0.006017,-0.008269,-0.00009,0.001936,0.005827,0.001776,0.009845,-0.000402,-0.006876,0.001054,-0.01239,-0.002732,-0.001069,0.003679
12.319988,187.450161,134.025905,252.132265,0,0,0,70.217622,0,198.819642,225.621192,134.025905,252.132265,0.000138,-0.00276,-0.013985,0.000082,0.000106,-0.004092,0.001239,0.011424,-0.001726,0.006427,-0.005591,0.004047,0.008301,0.006697,-0.000797,-0.005209,-0.003609,0.011256
12.339988,187.450183,133.99244,251.826628,0,0,0,70.225058,0,198.819474,226.503484,133.99244,251.826628,0.006156,-0.001121,0.009606,0.004228,0.003958,0.006634,0.002209,-0.005,-0.003209,0.003971,-0.003121,-0.008952,0.004972,0.004002,0.000949,0.004874,-0.007817,-0.002272
12.359988,187.450205,133.92466,251.884746,0,0,0,70.232494,0,198.819306,227.06827,133.92466,251.884746,0.004041,-0.003569,0.001735,-0.000067,-0.003955,0.004501,0.000251,-0.00549,0.004965,-0.005384,0.002667,-0.005132,0.007758,0.007768,0.0003,-0.002126,0.000375,-0.00233
12.379988,187.450226,133.995748,251.949791,0,0,0,70.23993,0,198.819138,226.401028,133.995748,251.949791,-0.008533,-0.006318,-0.005756,-0.003648,-0.00315,0.007188,-0.001899,-0.002292,-0.001636,-0.002762,0.004309,-0.004211,-0.012898,-0.010449,-0.004607,-0.004419,0.001389,0.000808
12.399988,187.450248,134.008283,252.007965,0,0,0,70.247366,0,198.81897,225.56169,134.008283,252.007965,0.003333,-0.007969,0.01167,0.003436,0.004735,0.004741,0.003917,0.004266,-0.000021,0.000598,-0.001816,-0.00356,0.002551,0.000434,-0.003301,0.009871,0.003589,-0.004437
12.419988,187.45027,133.915355,252.048206,0,0,0,70.254802,0,198.818802,225.287513,133.915355,252.048206,0.000122,-0.005541,0.000986,-0.003146,-0.006124,0.011366,-0.004855,-0.003315,-0.005587,0.004418,-0.004089,0.012181,0.000091,0.002669,0.002926,-0.004731,-0.001307,0.001736
