time,dist_01.dist,s00017-2.chdata,s00017-3.chdata,s00018-1.chdata,s00018-2.chdata,s00018-3.chdata,s0011-1.chdata,s0011-2.chdata,s0011-3.chdata,s0017-1.chdata,s0017-2.chdata,s0017-3.chdata,v00013.AccX,v00013.AccY,v00013.AccZ,v00023.AccX,v00023.AccY,v00023.AccZ,v00024.AccX,v00024.AccY,v00024.AccZ,v00028.AccX,v00028.AccY,v00028.AccZ,v00029.AccX,v00029.AccY,v00029.AccZ,v00033.AccX,v00033.AccY,v00033.AccZ
76.339927,182.862516,127.755756,303.605315,0,0,0,47.51392,0,176.868724,240.09778,127.755756,303.605315,0.002262,0.004634,-0.007017,0.00083,-0.00213,0.000671,0.013083,-0.003714,-0.0456,0.009423,-0.002575,0.002668,0.004125,-0.004036,-0.007431,0.001081,-0.000894,-0.004632
76.359927,182.862969,127.835003,303.386074,0,0,0,47.506174,0,176.886198,240.169012,127.835003,303.386074,0.001762,0.003982,0.006261,-0.001462,0.00062,-0.006663,-0.001587,-0.002794,0.021894,0.006969,0.001575,0.003328,0.021806,0.015828,-0.033167,0.000512,0.003534,-0.006154
76.379927,182.863422,127.801424,303.179005,0,0,0,47.498428,0,176.903672,239.784608,127.801424,303.179005,0.002736,-0.003782,-0.00177,-0.000324,-0.003037,-0.00665,-0.030474,-0.018413,-0.0244,-0.000164,0.00153,0.00333,0.002152,0.027737,-0.078823,-0.005817,-0.002697,-0.004715
76.399927,182.863875,127.647254,303.789203,0,0,0,47.490682,0,176.921146,239.90607,127.647254,303.789203,-0.004155,-0.00106,-0.005277,-0.00045,0.000806,-0.006002,-0.010185,0.13714,-0.091296,-0.010532,0.002347,-0.001761,0.012263,0.009527,-0.069843,-0.002104,-0.004683,-0.008715
76.419927,182.864328,127.478197,304.392669,0,0,0,47.482936,0,176.93862,239.809226,127.478197,304.392669,0.005236,0.005695,-0.001793,-0.002283,-0.002677,0.001762,0.045775,-0.038654,-0.034329,-0.004413,0.008428,-0.004849,0.005276,0.014073,0.019473,0.007883,0.004696,-0.003509
76.439927,182.864782,127.414092,304.120176,0,0,0,47.475191,0,176.956094,238.919456,127.414092,304.120176,0.012862,-0.001613,0.002415,-0.002818,0.004394,0.000305,0.032619,-0.027683,-0.080968,0.006072,0.002193,-0.003704,-0.004973,-0.003575,0.051733,0.00251,-0.003659,-0.0118
76.459927,182.865235,127.482708,304.333017,0,0,0,47.467445,0,176.973568,239.369162,127.482708,304.333017,-0.001178,-0.000982,0.000856,0.000847,0.000544,-0.000676,-0.034265,0.123337,-0.190709,0.003081,-0.006857,0.005795,-0.009603,-0.0392,0.073431,-0.006328,-0.003491,0.001172
76.479927,182.865688,127.490154,304.623091,0,0,0,47.459699,0,176.991042,240.571793,127.490154,304.623091,0.000793,-0.000213,-0.001352,0.00082,-0.000626,-0.006818,-0.023142,-0.05638,-0.127393,0.003429,0.004907,0.006527,-0.009251,0.006153,0.026363,-0.000422,-0.004437,0.006341
76.499927,182.866141,127.560811,303.819775,0,0,0,47.451953,0,177.008516,240.981117,127.560811,303.819775,0.00365,0.004204,-0.001808,-0.004381,0.001512,0.012659,0.024526,0.050725,-0.130259,-0.006583,0.000845,-0.002935,0.01546,0.068064,-0.031359,0.001752,0.003461,-0.009841
76.519927,182.866594,127.624976,303.390989,0,0,0,47.444207,0,177.02599,240.670991,127.624976,303.390989,-0.000863,0.005386,-0.006154,-0.002866,0.000524,0.002617,0.023255,0.092758,-0.172725,-0.003153,-0.003375,-0.014239,0.003604,-0.021222,-0.015589,-0.00372,-0.003186,-0.002706
76.539927,182.867047,127.497308,303.474638,0,0,0,47.436462,0,177.043464,240.533639,127.497308,303.474638,0.000505,-0.000309,-0.010554,-0.001834,-0.001742,-0.01112,-0.005465,0.037593,-0.077569,-0.000031,0.001203,0.001562,0.012019,0.009038,-0.005447,0.00446,-0.000042,0.006018
76.559927,182.8675,127.536654,302.947033,0,0,0,47.428716,0,177.060938,240.459739,127.536654,302.947033,-0.01318,0.001354,-0.004931,0.006719,-0.004131,0.004513,-0.052428,-0.042328,0.002628,0.002242,0.005923,0.00445,0.007507,0.016722,-0.005171,-0.000741,-0.000658,-0.003316
76.579927,182.867953,127.597418,303.219605,0,0,0,47.42097,0,177.078412,239.568223,127.597418,303.219605,0.00042,-0.005485,0.007196,0.004538,0.001171,0.006224,-0.048834,0.018417,-0.027798,-0.010374,0.004406,-0.009608,-0.012726,-0.006415,-0.01603,-0.000112,0.003794,0.002638
76.599927,182.868406,127.455211,304.326362,0,0,0,47.413224,0,177.095886,239.786389,127.455211,304.326362,-0.003874,-0.000678,-0.010385,-0.003819,-0.003592,-0.003066,0.023944,0.040221,-0.008631,0.007385,0.008903,-0.003592,0.001468,-0.002764,-0.013948,0.003985,0.003999,0.002461
76.619927,182.868859,127.377861,304.114769,0,0,0,47.405478,0,177.11336,241.023852,127.377861,304.114769,-0.006182,0.003286,-0.004163,0.00152,0.003384,0.007142,0.079029,-0.06894,0.056601,-0.012347,0.000292,-0.000461,-0.013346,-0.018174,0.038289,0.005953,0.000891,0.001354
76.639927,182.869312,127.359985,303.997866,0,0,0,47.397733,0,177.130834,240.733812,127.359985,303.997866,0.00743,0.001766,-0.002107,-0.000652,-0.004023,0.002298,0.039944,-0.019862,0.038189,0.004249,0.000649,-0.000599,-0.011965,-0.000774,0.019729,-0.003027,-0.005566,0.001679
76.659927,182.869765,127.555522,304.789331,0,0,0,47.389987,0,177.148308,239.903287,127.555522,304.789331,-0.004078,0.002099,-0.004521,0.000346,-0.003163,-0.00046,-0.035185,0.050353,-0.036476,0.010418,-0.001791,-0.000201,0.006193,0.014335,0.01681,-0.004176,-0.004325,-0.002734
76.679927,182.870218,127.644964,304.060697,0,0,0,47.382241,0,177.165782,239.773595,127.644964,304.060697,-0.000802,-0.004027,-0.001043,-0.004213,-0.000121,-0.007444,-0.022906,-0.058091,-0.128314,-0.006478,0.003849,-0.003677,0.010355,-0.001223,0.009068,0.003492,-0.000992,-0.000668
76.699927,182.870671,127.595483,302.929376,0,0,0,47.374495,0,177.183256,239.803369,127.595483,302.929376,0.001531,0.002924,0.005177,0.002346,-0.002182,-0.003246,0.00177,-0.047989,0.056181,-0.00106,0.000542,-0.000392,0.007291,0.025213,0.007187,-0.002707,0.001302,-0.010574
76.719927,182.871125,127.711483,303.478926,0,0,0,47.36675,0,177.20073,239.827043,127.711483,303.478926,0.002676,-0.003118,-0.00305,-0.003748,0.004017,0.000935,0.025184,0.02551,0.053871,0.004081,-0.00222,0.005628,0.00195,0.005453,-0.029226,0.009326,0.002346,0.005889
76.739927,182.871578,127.785201,303.493215,0,0,0,47.359004,0,177.218204,239.713278,127.785201,303.493215,-0.001226,0.00234,0.000318,0.002328,0.004518,-0.004091,0.028319,-0.012689,0.009493,-0.005076,-0.010261,-0.003357,0.014484,0.009425,-0.018042,0.002864,-0.003359,0.00038
76.759927,182.872031,127.621373,302.87796,0,0,0,47.351258,0,177.235678,240.241827,127.621373,302.87796,0.000972,-0.00039,-0.005827,-0.000191,0.001003,-0.006192,0.008423,-0.037968,0.027314,-0.004213,-0.003923,0.007789,0.00369,-0.012649,-0.029528,-0.007113,-0.001417,-0.006644
76.779927,182.872484,127.417676,303.995397,0,0,0,47.343512,0,177.253152,240.413915,127.417676,303.995397,-0.003952,-0.00027,-0.009507,-0.003239,-0.005994,0.004401,-0.028993,-0.018193,0.069695,-0.006372,-0.00389,-0.007613,0.007077,0.004228,0.01684,-0.006861,-0.004987,-0.001748
76.799927,182.872937,127.395937,304.580725,0,0,0,47.335766,0,177.270626,240.13419,127.395937,304.580725,-0.002266,-0.001565,0.007079,0.005249,-0.003918,0.007847,-0.022903,0.045825,0.068415,-0.009787,0.005336,-0.003037,-0.016105,-0.023488,0.051613,0.009042,0.000251,-0.004938
76.819927,182.87339,127.445468,303.599532,0,0,0,47.328021,0,177.2881,239.707494,127.445468,303.599532,0.004226,0.003013,0.003045,-0.001455,0.000195,0.000318,0.006552,-0.042555,-0.033536,0.001319,-0.001116,0.001274,-0.006545,0.005015,0.029801,0.003052,-0.000985,0.002353
76.839927,182.873843,127.358699,303.715561,0,0,0,47.320275,0,177.305574,239.730201,127.358699,303.715561,-0.000961,0.001326,-0.002918,-0.000643,0.000469,0.002024,0.020569,0.063858,-0.031708,-0.000533,-0.002136,-0.001809,0.005267,0.012852,0.008687,-0.00511,0.005496,-0.004604
76.859927,182.874296,127.361399,303.950798,0,0,0,47.312529,0,177.323048,240.102772,127.361399,303.950798,-0.000053,-0.003233,-0.00286,-0.005143,0.00051,-0.005761,0.045618,0.02333,-0.074194,0.000167,-0.001961,0.002135,0.009933,0.010977,0.005212,-0.00508,0.001355,0.000172
76.879927,182.874749,127.620595,303.29235,0,0,0,47.304783,0,177.340522,240.46772,127.620595,303.29235,0.000628,0.003216,0.00251,0.001376,0.001566,0.000327,-0.002801,-0.042329,-0.038074,-0.007741,-0.000246,-0.002632,0.008376,-0.002749,0.008159,0.002502,-0.010098,0.005829
76.899927,182.883927,127.742803,303.61559,0,0,0,47.297037,0,177.357996,239.675455,127.742803,303.61559,-0.000595,0.00337,-0.001097,-0.000603,-0.002774,-0.001533,-0.028895,0.042128,0.003966,-0.001692,-0.004664,-0.007512,-0.008149,-0.005231,-0.027917,0.012045,0.001368,0.007335
76.919927,182.895,127.6808,303.71181,0,0,0,47.289292,0,177.37547,238.894587,127.6808,303.71181,0.001433,-0.001293,-0.002704,0.002449,0.009764,-0.002506,-0.033314,0.021667,0.065554,-0.006124,-0.002578,0.004227,0.003397,0.003876,-0.027552,0.006799,0.003024,0.009293
76.939927,182.889198,127.535794,302.924841,0,0,0,47.281546,0,177.392944,239.362565,127.535794,302.924841,0.001599,-0.002765,0.001475,0.002281,-0.001718,-0.001065,0.008635,-0.015732,0.0358,0.003086,0.003069,-0.004607,-0.00729,-0.014153,0.016269,0.001778,-0.004243,-0.000464
76.959927,182.87709,127.409583,303.47811,0,0,0,47.2738,0,177.410418,239.404542,127.409583,303.47811,-0.002395,0.001136,-0.004089,0.003067,0.006061,-0.000353,0.024751,0.001097,0.019221,-0.006983,0.001904,0.000282,0.003161,-0.002433,0.054699,-0.006001,0.002057,0.003605
76.979927,182.870107,127.303669,304.114124,0,0,0,47.266054,0,177.427892,239.384684,127.303669,304.114124,-0.010142,0.00124,-0.000274,0.002432,-0.00483,-0.005342,0.028985,0.003711,-0.026113,-0.004928,-0.002065,-0.001314,-0.000476,0.002671,0.030799,-0.004655,0.000825,-0.003743
76.999927,182.872124,127.172791,303.523087,0,0,0,47.258308,0,177.445366,240.093986,127.172791,303.523087,-0.007032,0.0012,-0.003259,-0.001914,-0.00755,-0.007612,-0.007057,0.03368,-0.036662,-0.002021,0.000769,0.003492,0.008108,0.011926,-0.022544,0.001537,0.001169,-0.007128
77.019927,182.881802,127.326243,303.923387,0,0,0,47.941356,0,177.652881,240.38971,127.326243,303.923387,-0.004988,-0.00157,-0.001815,-0.001531,0.001746,0.006647,-0.023221,-0.018766,-0.118728,0.000371,-0.003096,-0.000306,0.012066,0.038512,-0.051743,0.006791,-0.002367,-0.000355
77.039927,182.891232,127.41899,304.286537,0,0,0,47.940408,0,177.653002,240.019727,127.41899,304.286537,-0.002758,-0.003463,-0.006343,-0.002666,0.002836,0.007218,0.004488,0.019389,-0.114487,0.002672,-0.004096,-0.000828,-0.003622,0.004336,0.030925,-0.000075,-0.002051,0.001214
77.059927,182.891322,127.461584,303.399823,0,0,0,47.93946,0,177.653124,239.715227,127.461584,303.399823,-0.001654,0.003444,-0.001498,-0.00008,-0.003138,-0.006649,-0.004666,0.018055,-0.010015,-0.005281,0.000902,0.001661,-0.000621,-0.02012,0.044172,-0.007383,-0.002488,-0.00155
77.079926,182.879074,127.538667,303.418409,0,0,0,47.938512,0,177.653245,239.308226,127.538667,303.418409,0.000303,0.001139,0.005972,0.003337,0.002041,-0.002147,0.012098,-0.015437,-0.022562,-0.001813,0.007167,0.002447,-0.011261,-0.000802,0.025021,-0.005467,0.006039,-0.001032
77.099926,182.864876,127.531039,304.008785,0,0,0,47.937564,0,177.653367,238.85369,127.531039,304.008785,-0.002121,0.001519,-0.000396,-0.001383,0.001542,0.007285,-0.008245,0.029464,0.045579,-0.000236,-0.001219,0.000647,0.006315,0.011047,-0.018908,0.006416,-0.002458,0.003762
77.119926,182.869926,127.514043,303.468001,0,0,0,47.936617,0,177.653488,239.333207,127.514043,303.468001,0.003051,-0.001339,-0.002761,0.006152,-0.001429,0.004769,0.001962,0.0051,0.03233,0.001374,-0.006371,0.003489,0.004766,-0.002699,-0.016978,0.00098,-0.002689,0.002724
77.139926,182.890373,127.409257,303.351404,0,0,0,47.935669,0,177.653609,240.198129,127.409257,303.351404,0.00048,0.002695,0.000647,-0.0019,-0.006212,-0.003818,0.013328,-0.03831,0.019736,-0.004857,-0.000651,-0.004909,0.009174,0.007901,-0.00085,0.000731,-0.002311,0.006167
77.159926,182.899768,127.217597,303.996454,0,0,0,47.934721,0,177.653731,240.616176,127.217597,303.996454,-0.00229,0.002013,0.003759,-0.007858,0.00189,-0.001867,-0.003099,0.028393,-0.038814,-0.000088,-0.003539,-0.00495,-0.000833,0.017843,0.007549,-0.004341,0.003249,-0.002398
77.179926,182.887181,127.204406,303.729576,0,0,0,47.933773,0,177.653852,239.97666,127.204406,303.729576,-0.004492,0.003036,0.003112,0.00014,-0.000581,-0.006503,-0.018613,0.027624,-0.039678,0.004124,-0.003769,0.009357,0.006473,0.007747,-0.012635,0.002395,-0.003146,0.005052
77.199926,182.867413,127.331271,303.775526,0,0,0,47.932825,0,177.653974,239.421504,127.331271,303.775526,0.003221,-0.001802,0.001117,0.000339,-0.002453,-0.004497,0.003638,0.010663,-0.065295,-0.000533,0.002108,0.000852,0.011013,0.015212,0.006389,0.013947,-0.013522,-0.008898
77.219926,182.863802,127.459687,304.058435,0,0,0,47.931878,0,177.654095,239.780804,127.459687,304.058435,-0.009752,0.000342,-0.006004,-0.000726,0.000041,-0.001491,0.010296,-0.026931,-0.038489,0.001572,-0.003778,0.002603,-0.003088,-0.004348,0.052201,-0.005857,0.00271,-0.00344
77.239926,182.880819,127.423944,303.149116,0,0,0,47.93093,0,177.654216,240.52054,127.423944,303.149116,0.002993,-0.004552,0.001871,0.00195,-0.004204,0.001848,0.017474,0.006406,0.003943,0.005326,-0.000751,0.003009,-0.001078,-0.013606,0.035931,-0.008212,0.001963,-0.008431
77.259926,182.89657,127.483898,302.900019,0,0,0,47.929982,0,177.654338,240.16356,127.483898,302.900019,0.004823,0.000212,-0.009926,-0.004506,-0.001151,0.009402,0.00116,-0.024426,0.058808,-0.006516,-0.004865,0.001506,-0.009907,-0.005849,-0.000864,-0.004833,0.004361,0.006325
77.279926,182.893859,127.526145,303.771375,0,0,0,47.929034,0,177.654459,239.449216,127.526145,303.771375,-0.00333,0.001316,-0.002438,-0.005407,-0.001768,-0.000862,-0.01516,-0.030757,0.086648,-0.002017,0.005512,-0.000313,0.005473,0.022236,-0.05778,0.007355,-0.00636,0.001827
77.299926,182.877859,127.542909,303.551883,0,0,0,47.928086,0,177.654581,239.504057,127.542909,303.551883,-0.002553,0.002227,0.004983,0.000488,0.001777,0.005297,0.005195,0.03679,0.03264,-0.003863,0.004374,-0.002014,0.013022,0.002444,-0.050577,0.012003,0.001391,0.000186
77.319926,182.866322,127.55927,303.392984,0,0,0,47.927139,0,177.654702,239.384822,127.55927,303.392984,-0.000258,0.000985,-0.001615,-0.000008,0.000873,-0.002053,0.01885,-0.013981,0.034363,-0.00114,-0.001907,0.00868,0.011705,-0.009267,0.020846,-0.002327,-0.000483,0.006287
77.339926,182.867909,127.472132,304.174538,0,0,0,47.926191,0,177.654823,238.969673,127.472132,304.174538,-0.002053,0.000303,-0.000415,0.000807,-0.003135,-0.012661,0.006008,-0.03582,-0.002394,-0.000223,-0.001701,-0.003754,0.005294,0.017601,0.001682,-0.01326,0.000676,0.001906
77.359926,182.881587,127.401211,303.95553,0,0,0,47.925243,0,177.654945,238.886582,127.401211,303.95553,-0.000466,0.004913,-0.016391,-0.004779,-0.00315,-0.005078,-0.008766,0.032676,-0.005917,-0.002233,-0.00453,0.000913,-0.007493,0.001191,-0.007775,-0.00263,-0.009323,-0.002444
77.379926,182.89457,127.505153,303.498522,0,0,0,47.924295,0,177.655066,239.344192,127.505153,303.498522,0.006405,-0.002732,0.001563,-0.002937,-0.006358,-0.003854,-0.008272,-0.013129,-0.006607,0.001835,-0.002577,-0.004311,0.001148,-0.000444,0.043669,0.004713,0.004788,0.000011
77.399926,182.892305,127.638935,303.911333,0,0,0,47.923347,0,177.655188,240.128975,127.638935,303.911333,0.003979,0.001664,0.005127,0.000846,-0.002863,0.00151,0.017196,-0.024558,0.023668,-0.004516,0.004265,-0.001431,0.001808,-0.001536,0.048204,0.007948,0.008486,0.00552
77.419926,182.87552,127.654235,303.680273,0,0,0,47.9224,0,177.655309,240.049665,127.654235,303.680273,0.00125,0.005237,0.002679,0.004357,-0.004554,0.003104,0.015726,0.015621,0.00497,0.006639,-0.007825,-0.000264,0.000186,-0.004559,0.002121,-0.002073,-0.006504,0.006616
77.439926,182.866339,127.55731,303.0161,0,0,0,47.921452,0,177.65543,239.293882,127.55731,303.0161,0.006869,-0.004504,0.000299,0.006094,0.008322,-0.001911,0.000297,0.001622,0.038436,0.005325,-0.007352,-0.008838,0.014806,0.021713,-0.041369,-0.006494,-0.000353,-0.002556
77.459926,182.873802,127.490925,303.153352,0,0,0,47.920504,0,177.655552,239.654213,127.490925,303.153352,-0.000602,0.001966,-0.003127,0.000122,0.004783,0.001059,-0.013658,-0.000921,0.043671,-0.006247,0.003848,0.000665,0.000603,0.013043,-0.045057,-0.003471,0.004532,-0.000199
77.479926,182.885463,127.587979,303.023613,0,0,0,47.919556,0,177.655673,240.59366,127.587979,303.023613,0.000137,-0.003749,-0.00033,0.001704,0.002,-0.00162,-0.007802,0.002358,0.021094,-0.004646,0.00376,0.007256,0.004555,-0.016122,-0.008944,0.003036,0.004719,0.00531
77.499926,182.889215,127.633124,302.940766,0,0,0,47.918609,0,177.655795,240.315166,127.633124,302.940766,0.003806,-0.001937,0.004741,0.001132,0.004032,0.007596,0.016181,0.015322,-0.007654,-0.006075,-0.003384,0.003554,0.006433,0.009345,0.030315,0.007344,-0.011948,0.001903
77.519926,182.882983,127.562712,303.641898,0,0,0,47.917661,0,177.655916,239.948885,127.562712,303.641898,0.001608,0.002513,0.005358,0.00395,-0.003701,-0.010483,0.015553,-0.002623,-0.027447,-0.001328,-0.015037,0.00881,0.01459,0.027184,-0.014712,0.004142,-0.014949,-0.003281
77.539926,182.87443,127.521472,303.512241,0,0,0,47.916713,0,177.656037,240.121794,127.521472,303.512241,-0.003511,-0.007373,-0.006954,-0.00131,-0.008552,-0.005698,-0.004077,0.003138,-0.036178,0.007428,0.002096,-0.005327,-0.004937,-0.002181,0.008155,-0.00665,0.00134,0.01031
77.559926,182.870893,127.532927,303.212171,0,0,0,47.915765,0,177.656159,240.10907,127.532927,303.212171,0.004131,0.00321,-0.000136,-0.003173,0.001004,0.000547,-0.004987,-0.008656,-0.021345,-0.003948,-0.001775,-0.000159,-0.003127,-0.000058,0.048012,-0.005335,0.003492,-0.000261
77.579926,182.876463,127.523465,303.964794,0,0,0,47.914817,0,177.65628,239.884373,127.523465,303.964794,0.002755,0.000949,-0.003637,0.005866,0.007227,0.004187,0.009108,0.001024,-0.010789,-0.005614,-0.005984,0.003815,-0.009845,0.003955,0.041694,0.012305,-0.001292,-0.00573
77.599926,182.886909,127.529557,303.95154,0,0,0,47.91387,0,177.656402,240.085322,127.529557,303.95154,0.003298,-0.005317,0.009531,0.000062,0.000156,0.000743,0.021165,-0.011822,0.009973,-0.007413,-0.006159,-0.00428,0.011391,-0.004519,-0.009361,0.010059,0.000184,-0.00305
77.619926,182.890322,127.685292,303.007621,0,0,0,47.912922,0,177.656523,240.018501,127.685292,303.007621,-0.000735,-0.009255,0.002188,-0.004483,-0.005091,0.005423,0.015172,0.010945,0.032198,0.010752,0.007001,-0.004639,0.013552,0.010355,-0.036689,-0.01941,0.003886,-0.005361
77.639926,182.880306,127.702598,303.109717,0,0,0,47.911974,0,177.656644,240.029618,127.702598,303.109717,-0.005014,0.002925,0.000088,-0.005795,-0.000886,-0.005908,-0.001548,0.004275,-0.029879,-0.001614,-0.001319,0.005871,0.00558,0.027885,-0.0394,-0.001238,-0.001022,-0.005071
77.659926,182.86843,127.574447,303.252161,0,0,0,47.911026,0,177.656766,240.25266,127.574447,303.252161,-0.000676,-0.002868,-0.001026,0.002509,-0.001348,-0.005502,-0.008704,0.017501,-0.002931,-0.005815,-0.006252,0.001168,0.0028,-0.008166,-0.018518,0.01228,-0.006271,0.000071
77.679926,182.868909,127.57939,302.902334,0,0,0,47.910078,0,177.656887,239.421626,127.57939,302.902334,-0.002055,0.000756,0.005456,0.00249,0.000055,0.003885,0.001532,-0.002505,-0.043837,-0.008351,0.003274,-0.006621,-0.009464,-0.003588,0.018772,0.012091,0.002288,0.004494
77.699926,182.882141,127.448995,303.500938,0,0,0,47.909131,0,177.657009,239.254261,127.448995,303.500938,-0.003395,0.000262,-0.001494,-0.002083,0.002381,0.003322,0.007139,0.015523,-0.06822,0.008637,0.005771,0.001271,0.004767,0.001611,0.039673,-0.004757,0.003336,0.006403
77.719926,182.890107,127.27659,303.707251,0,0,0,47.908183,0,177.65713,239.502215,127.27659,303.707251,-0.00077,0.003189,0.000911,-0.008446,-0.006069,-0.003614,0.003613,0.016267,-0.044937,-0.006165,-0.00763,0.013534,-0.009955,-0.022939,0.028601,-0.004611,-0.000904,-0.002467
77.739926,182.880521,127.377731,302.910199,0,0,0,47.907235,0,177.657251,239.729378,127.377731,302.910199,-0.004476,0.001407,0.001059,0.000048,0.002986,0.00169,0.007615,-0.007531,-0.005815,0.000854,-0.01297,-0.000797,-0.004839,0.012617,0.023748,-0.008715,-0.007974,0.000668
77.759926,182.866876,127.402728,303.581262,0,0,0,47.906287,0,177.657373,239.757638,127.402728,303.581262,0.001069,-0.00402,-0.006592,-0.001265,0.002382,-0.001578,-0.0057,0.005252,-0.009566,-0.002328,0.008111,-0.000671,0.001606,0.019057,0.00751,0.003036,0.000459,0.005911
77.779926,182.867909,127.385315,304.159567,0,0,0,47.905339,0,177.657494,240.016716,127.385315,304.159567,-0.000713,0.002137,-0.005544,0.003602,0.002998,-0.002287,-0.003777,0.011766,-0.021436,-0.009055,0.019468,0.006463,0.002547,-0.01314,-0.031575,0.007225,0.010652,-0.002399
77.799926,182.879802,127.471101,303.345716,0,0,0,47.904392,0,177.657616,240.280303,127.471101,303.345716,0.006194,0.001971,0.00794,-0.007907,-0.002549,0.004545,0.010925,-0.004041,0.00536,0.007359,-0.002628,0.007377,0.00255,0.02161,-0.028482,-0.000222,0.002172,0.004823
77.819926,182.886107,127.575772,303.325962,0,0,0,47.903444,0,177.657737,240.502596,127.575772,303.325962,-0.005556,0.005756,0.001554,-0.001444,-0.003287,0.001133,0.004484,0.00405,-0.011587,0.008795,-0.011637,0.002478,0.003048,0.006307,-0.017202,-0.007712,-0.006548,0.005328
77.839926,182.880091,127.651191,303.745997,0,0,0,47.902496,0,177.657858,240.595637,127.651191,303.745997,-0.006895,-0.004312,0.003523,-0.005684,-0.001457,-0.006133,0.002796,0.019672,0.004231,-0.006493,0.003723,0.006365,-0.005598,-0.021068,0.011264,-0.009354,0.002646,0.006456
77.859926,182.870876,127.612126,303.408093,0,0,0,47.901548,0,177.65798,240.357747,127.612126,303.408093,-0.002785,-0.001869,0.016073,0.005289,-0.006043,0.001252,0.007512,-0.01795,-0.017549,-0.007995,0.004786,-0.001819,-0.011189,-0.014276,0.04087,0.002874,0.004085,0.00108
77.879926,182.867043,127.504581,303.608168,0,0,0,47.9006,0,177.658101,239.782783,127.504581,303.608168,0.004154,0.000182,-0.009803,0.000976,-0.001138,-0.000244,0.008805,-0.010698,-0.016265,-0.004334,-0.007135,0.005542,0.003884,0.011185,0.020138,0.007792,0.000693,-0.008036
77.899926,182.86714,127.513864,303.831021,0,0,0,47.899653,0,177.658223,239.901658,127.513864,303.831021,-0.001429,-0.002211,-0.005945,0.002295,-0.001837,-0.009735,0.004048,0.00006,0.040389,0.002833,-0.008704,-0.000129,0.005982,0.001666,-0.009211,0.002211,0.001118,0.002082
77.919926,182.867237,127.577821,302.905409,0,0,0,47.898705,0,177.658344,240.292941,127.577821,302.905409,-0.00407,-0.006723,0.002897,-0.002114,0.005114,-0.004719,0.012558,-0.008637,-0.009393,0.010741,0.011056,0.000697,0.002812,0.005316,-0.011572,-0.007703,-0.000454,0.006045
77.939926,182.867334,127.631012,303.178498,0,0,0,47.897757,0,177.658465,240.327118,127.631012,303.178498,0.004618,0.001669,-0.010321,-0.003595,0.004433,0.006697,0.003434,0.005358,0.015825,-0.006695,-0.001254,-0.003315,0.016011,0.023841,-0.013473,-0.007033,-0.000679,0.00603
77.959926,182.867431,127.622632,304.296211,0,0,0,47.896809,0,177.658587,240.033267,127.622632,304.296211,0.003713,0.005765,0.006756,-0.003421,0.002368,0.008254,0.012626,0.009286,-0.028235,-0.006431,-0.004438,0.008745,-0.004005,-0.001904,0.011009,0.00637,0.00204,-0.002269
77.979926,182.867528,127.5932,303.682178,0,0,0,47.895861,0,177.658708,239.510358,127.5932,303.682178,0.003102,0.004734,-0.005833,0.003036,0.001125,0.008788,-0.002922,-0.005266,0.008263,-0.008333,0.000731,-0.002478,-0.010695,-0.009612,0.031175,0.000293,-0.005392,0.002542
77.999926,182.867625,127.569139,303.279236,0,0,0,47.894914,0,177.65883,239.283799,127.569139,303.279236,0.001835,-0.003161,-0.005033,0.008848,0.004328,0.002215,-0.014338,0.009724,0.021591,0.009713,-0.00198,-0.002789,-0.01063,0.008173,0.022891,-0.000965,0.001096,-0.00291
78.019926,182.867722,127.36287,304.029972,0,0,0,47.668879,0,175.000192,239.422758,127.36287,304.029972,-0.004456,-0.000211,-0.001234,-0.002717,-0.002933,0.003356,-0.005214,0.002946,0.025914,0.006353,-0.003654,-0.002421,0.0136,-0.000418,-0.036807,-0.014759,-0.004828,-0.002203
78.039926,182.867819,127.044745,303.622382,0,0,0,47.667492,0,174.997364,240.167741,127.044745,303.622382,0.001627,0.002331,-0.007467,-0.003328,-0.0057,-0.008506,0.017236,-0.019237,0.025272,-0.004769,0.001979,0.008161,0.007184,0.015221,-0.024228,-0.002117,0.006029,-0.001114
78.059926,182.867916,127.278483,303.192031,0,0,0,47.666106,0,174.994536,239.975428,127.278483,303.192031,-0.002106,0.001653,0.00593,-0.005552,0.001254,-0.002064,0.020399,-0.006269,-0.009839,-0.011216,0.001133,-0.002769,-0.000053,0.01528,0.009205,0.008042,0.001537,0.000883
78.079926,182.868013,127.525083,303.757772,0,0,0,47.66472,0,174.991708,239.435304,127.525083,303.757772,0.003798,0.00438,0.005631,-0.004693,0.002416,-0.005138,0.006203,0.016037,0.042464,-0.000331,0.007297,0.006196,0.009355,-0.005373,0.023567,0.00529,-0.003063,0.004875
78.099926,182.868109,127.478597,303.294248,0,0,0,47.663333,0,174.98888,239.613687,127.478597,303.294248,0.003252,-0.000542,-0.00776,-0.003584,0.001782,-0.000746,-0.011564,-0.00265,-0.005859,0.008427,0.001053,0.004148,0.004229,0.016687,-0.013103,-0.009026,-0.00576,0.001224
78.119925,182.868206,127.435789,302.840308,0,0,0,47.661947,0,174.986051,239.483688,127.435789,302.840308,-0.003843,-0.001357,0.003169,-0.003241,0.003304,-0.006259,-0.002205,0.000936,0.016077,0.003349,-0.005804,-0.001688,-0.002256,0.01149,-0.01065,-0.011381,0.002728,-0.0069
