time,dist_01.dist
="2026/04/02 15:53:46.833",192.338
="2026/04/02 15:53:46.853",192.35
="2026/04/02 15:53:46.873",192.356
="2026/04/02 15:53:46.893",192.339
="2026/04/02 15:53:46.913",192.322
="2026/04/02 15:53:46.933",192.369
="2026/04/02 15:53:46.953",192.409
="2026/04/02 15:53:46.973",192.389
="2026/04/02 15:53:46.993",192.343
="2026/04/02 15:53:47.013",192.354
="2026/04/02 15:53:47.033",192.417
="2026/04/02 15:53:47.053",192.426
="2026/04/02 15:53:47.073",192.394
="2026/04/02 15:53:47.093",192.399
="2026/04/02 15:53:47.113",192.431
="2026/04/02 15:53:47.133",192.434
="2026/04/02 15:53:47.153",192.443
="2026/04/02 15:53:47.173",192.445
="2026/04/02 15:53:47.807",192.44
="2026/04/02 15:53:47.827",192.477
="2026/04/02 15:53:47.847",192.47
="2026/04/02 15:53:47.867",192.466
="2026/04/02 15:53:47.887",192.462
="2026/04/02 15:53:47.907",192.466
="2026/04/02 15:53:47.927",192.478
="2026/04/02 15:53:47.947",192.466
="2026/04/02 15:53:47.967",192.459
="2026/04/02 15:53:47.987",192.481
="2026/04/02 15:53:48.007",192.491
="2026/04/02 15:53:48.027",192.465
="2026/04/02 15:53:48.047",192.458
="2026/04/02 15:53:48.067",192.487
="2026/04/02 15:53:48.087",192.499
="2026/04/02 15:53:48.107",192.508
="2026/04/02 15:53:48.127",192.502
="2026/04/02 15:53:48.147",192.489
="2026/04/02 15:53:48.167",192.497
="2026/04/02 15:53:48.187",192.524
="2026/04/02 15:53:48.207",192.524
="2026/04/02 15:53:48.227",192.515
="2026/04/02 15:53:48.247",192.508
="2026/04/02 15:53:48.267",192.499
="2026/04/02 15:53:48.287",192.511
="2026/04/02 15:53:48.307",192.527
="2026/04/02 15:53:48.327",192.506
="2026/04/02 15:53:48.347",192.492
="2026/04/02 15:53:48.367",192.526
="2026/04/02 15:53:48.387",192.554
="2026/04/02 15:53:48.407",192.544
="2026/04/02 15:53:48.427",192.515
="2026/04/02 15:53:48.447",192.533
="2026/04/02 15:53:48.467",192.57
="2026/04/02 15:53:48.487",192.583
="2026/04/02 15:53:48.507",192.545
="2026/04/02 15:53:48.527",192.529
="2026/04/02 15:53:48.547",192.58
="2026/04/02 15:53:48.567",192.6
="2026/04/02 15:53:48.587",192.565
="2026/04/02 15:53:48.607",192.551
="2026/04/02 15:53:48.627",192.591
="2026/04/02 15:53:48.647",192.616
="2026/04/02 15:53:48.667",192.608
="2026/04/02 15:53:48.687",192.575
="2026/04/02 15:53:48.707",192.576
="2026/04/02 15:53:48.727",192.609
="2026/04/02 15:53:48.747",192.611
="2026/04/02 15:53:48.767",192.601
="2026/04/02 15:53:48.787",192.597
="2026/04/02 15:53:49.421",192.599
="2026/04/02 15:53:49.441",192.6
="2026/04/02 15:53:49.461",192.617
="2026/04/02 15:53:49.481",192.633
="2026/04/02 15:53:49.501",192.61
="2026/04/02 15:53:49.521",192.611
="2026/04/02 15:53:49.541",192.624
="2026/04/02 15:53:49.561",192.649
="2026/04/02 15:53:49.581",192.664
="2026/04/02 15:53:49.601",192.634
="2026/04/02 15:53:49.621",192.619
="2026/04/02 15:53:49.641",192.646
="2026/04/02 15:53:49.661",192.67
="2026/04/02 15:53:49.681",192.667
="2026/04/02 15:53:49.701",192.655
="2026/04/02 15:53:49.721",192.64
="2026/04/02 15:53:49.741",192.65
="2026/04/02 15:53:49.761",192.681
="2026/04/02 15:53:49.781",192.698
="2026/04/02 15:53:49.801",192.679
="2026/04/02 15:53:49.821",192.667
="2026/04/02 15:53:49.841",192.665
="2026/04/02 15:53:49.861",192.689
="2026/04/02 15:53:49.881",192.713
="2026/04/02 15:53:49.901",192.646
="2026/04/02 15:53:49.921",192.641
="2026/04/02 15:53:49.941",192.645
="2026/04/02 15:53:49.961",192.651
="2026/04/02 15:53:49.981",192.662
="2026/04/02 15:53:50.001",192.688
="2026/04/02 15:53:50.021",192.697
="2026/04/02 15:53:50.041",192.679
="2026/04/02 15:53:50.061",192.663
="2026/04/02 15:53:50.081",192.686
="2026/04/02 15:53:50.101",192.72
="2026/04/02 15:53:50.121",192.712
="2026/04/02 15:53:50.141",192.676
="2026/04/02 15:53:50.161",192.684
="2026/04/02 15:53:50.181",192.713
="2026/04/02 15:53:50.201",192.738
="2026/04/02 15:53:50.221",192.724
="2026/04/02 15:53:50.241",192.706
="2026/04/02 15:53:50.261",192.701
="2026/04/02 15:53:50.281",192.727
="2026/04/02 15:53:50.301",192.743
="2026/04/02 15:53:50.321",192.757
="2026/04/02 15:53:50.341",192.748
="2026/04/02 15:53:50.361",192.726
="2026/04/02 15:53:50.381",192.74
="2026/04/02 15:53:50.401",192.78
="2026/04/02 15:53:51.019",192.783
="2026/04/02 15:53:51.039",192.734
="2026/04/02 15:53:51.059",192.717
="2026/04/02 15:53:51.079",192.751
="2026/04/02 15:53:51.099",192.796
="2026/04/02 15:53:51.119",192.786
="2026/04/02 15:53:51.139",192.766
="2026/04/02 15:53:51.159",192.761
="2026/04/02 15:53:51.179",192.784
="2026/04/02 15:53:51.199",192.807
="2026/04/02 15:53:51.219",192.806
="2026/04/02 15:53:51.239",192.814
="2026/04/02 15:53:51.259",192.808
="2026/04/02 15:53:51.279",192.798
="2026/04/02 15:53:51.299",192.837
="2026/04/02 15:53:51.319",192.888
="2026/04/02 15:53:51.339",192.869
="2026/04/02 15:53:51.359",192.808
="2026/04/02 15:53:51.379",192.809
="2026/04/02 15:53:51.399",192.898
="2026/04/02 15:53:51.419",192.911
="2026/04/02 15:53:51.439",192.879
="2026/04/02 15:53:51.459",192.828
="2026/04/02 15:53:51.479",192.853
="2026/04/02 15:53:51.499",192.903
="2026/04/02 15:53:51.519",192.924
="2026/04/02 15:53:51.539",192.918
="2026/04/02 15:53:51.559",192.889
="2026/04/02 15:53:51.579",192.849
="2026/04/02 15:53:51.599",192.903
="2026/04/02 15:53:51.619",192.961
="2026/04/02 15:53:51.639",192.961
="2026/04/02 15:53:51.659",192.902
="2026/04/02 15:53:51.679",192.893
="2026/04/02 15:53:51.699",192.935
="2026/04/02 15:53:51.719",192.966
="2026/04/02 15:53:51.739",192.965
="2026/04/02 15:53:51.759",192.928
="2026/04/02 15:53:51.779",192.935
="2026/04/02 15:53:51.799",192.962
="2026/04/02 15:53:51.819",192.963
="2026/04/02 15:53:51.839",192.958
="2026/04/02 15:53:51.859",192.971
="2026/04/02 15:53:51.879",192.978
="2026/04/02 15:53:51.899",192.982
="2026/04/02 15:53:51.919",192.968
="2026/04/02 15:53:51.939",192.97
="2026/04/02 15:53:51.959",192.988
="2026/04/02 15:53:51.979",193.012
="2026/04/02 15:53:51.999",193.001
="2026/04/02 15:53:52.618",192.973
="2026/04/02 15:53:52.638",192.972
="2026/04/02 15:53:52.658",192.987
="2026/04/02 15:53:52.678",193.018
="2026/04/02 15:53:52.698",193.035
="2026/04/02 15:53:52.718",193.029
="2026/04/02 15:53:52.738",193.02
="2026/04/02 15:53:52.758",193.016
="2026/04/02 15:53:52.778",193.046
="2026/04/02 15:53:52.798",193.084
="2026/04/02 15:53:52.818",193.069
="2026/04/02 15:53:52.838",193.035
="2026/04/02 15:53:52.858",193.037
="2026/04/02 15:53:52.878",193.091
="2026/04/02 15:53:52.898",193.093
="2026/04/02 15:53:52.918",193.043
="2026/04/02 15:53:52.938",193.029
="2026/04/02 15:53:52.958",193.088
="2026/04/02 15:53:52.978",193.135
="2026/04/02 15:53:52.998",193.101
="2026/04/02 15:53:53.018",193.071
="2026/04/02 15:53:53.038",193.094
="2026/04/02 15:53:53.058",193.11
="2026/04/02 15:53:53.078",193.108
="2026/04/02 15:53:53.098",193.122
="2026/04/02 15:53:53.118",193.14
="2026/04/02 15:53:53.138",193.099
="2026/04/02 15:53:53.158",193.101
="2026/04/02 15:53:53.178",193.154
="2026/04/02 15:53:53.198",193.166
="2026/04/02 15:53:53.218",193.144
="2026/04/02 15:53:53.238",193.135
="2026/04/02 15:53:53.258",193.143
="2026/04/02 15:53:53.278",193.161
="2026/04/02 15:53:53.298",193.165
="2026/04/02 15:53:53.318",193.153
="2026/04/02 15:53:53.338",193.13
="2026/04/02 15:53:53.358",193.153
="2026/04/02 15:53:53.378",193.173
="2026/04/02 15:53:53.398",193.206
="2026/04/02 15:53:53.418",193.202
="2026/04/02 15:53:53.438",193.184
="2026/04/02 15:53:53.458",193.158
="2026/04/02 15:53:53.478",193.199
="2026/04/02 15:53:53.498",193.185
="2026/04/02 15:53:53.518",193.18
="2026/04/02 15:53:53.538",193.193
="2026/04/02 15:53:53.558",193.196
="2026/04/02 15:53:53.578",193.221
="2026/04/02 15:53:53.598",193.201
="2026/04/02 15:53:54.232",193.196
="2026/04/02 15:53:54.252",193.216
="2026/04/02 15:53:54.272",193.202
="2026/04/02 15:53:54.292",193.197
="2026/04/02 15:53:54.312",193.214
="2026/04/02 15:53:54.332",193.212
="2026/04/02 15:53:54.352",193.197
="2026/04/02 15:53:54.372",193.192
="2026/04/02 15:53:54.392",193.208
="2026/04/02 15:53:54.412",193.214
="2026/04/02 15:53:54.432",193.215
="2026/04/02 15:53:54.452",193.207
="2026/04/02 15:53:54.472",193.213
="2026/04/02 15:53:54.492",193.223
="2026/04/02 15:53:54.512",193.221
="2026/04/02 15:53:54.532",193.213
="2026/04/02 15:53:54.552",193.207
="2026/04/02 15:53:54.572",193.221
="2026/04/02 15:53:54.592",193.241
="2026/04/02 15:53:54.612",193.232
="2026/04/02 15:53:54.632",193.221
="2026/04/02 15:53:54.652",193.25
="2026/04/02 15:53:54.672",193.286
="2026/04/02 15:53:54.692",193.28
="2026/04/02 15:53:54.712",193.248
="2026/04/02 15:53:54.732",193.222
="2026/04/02 15:53:54.752",193.248
="2026/04/02 15:53:54.772",193.296
="2026/04/02 15:53:54.792",193.292
="2026/04/02 15:53:54.812",193.235
="2026/04/02 15:53:54.832",193.218
="2026/04/02 15:53:54.852",193.285
="2026/04/02 15:53:54.872",193.318
="2026/04/02 15:53:54.892",193.304
="2026/04/02 15:53:54.912",193.278
="2026/04/02 15:53:54.932",193.264
="2026/04/02 15:53:54.952",193.306
="2026/04/02 15:53:54.972",193.33
="2026/04/02 15:53:54.992",193.334
="2026/04/02 15:53:55.012",193.345
="2026/04/02 15:53:55.032",193.326
="2026/04/02 15:53:55.052",193.334
="2026/04/02 15:53:55.072",193.358
="2026/04/02 15:53:55.092",193.361
="2026/04/02 15:53:55.112",193.33
="2026/04/02 15:53:55.132",193.318
="2026/04/02 15:53:55.152",193.348
="2026/04/02 15:53:55.172",193.396
="2026/04/02 15:53:55.192",193.379
="2026/04/02 15:53:55.212",193.355
="2026/04/02 15:53:55.878",193.35
="2026/04/02 15:53:55.898",193.366
="2026/04/02 15:53:55.918",193.397
="2026/04/02 15:53:55.938",193.398
="2026/04/02 15:53:55.958",193.381
="2026/04/02 15:53:55.978",193.361
="2026/04/02 15:53:55.998",193.37
="2026/04/02 15:53:56.018",193.418
="2026/04/02 15:53:56.038",193.442
="2026/04/02 15:53:56.058",193.415
="2026/04/02 15:53:56.078",193.368
="2026/04/02 15:53:56.098",193.399
="2026/04/02 15:53:56.118",193.453
="2026/04/02 15:53:56.138",193.451
="2026/04/02 15:53:56.158",193.423
="2026/04/02 15:53:56.178",193.406
="2026/04/02 15:53:56.198",193.441
="2026/04/02 15:53:56.218",193.456
="2026/04/02 15:53:56.238",193.461
="2026/04/02 15:53:56.258",193.425
="2026/04/02 15:53:56.278",193.406
="2026/04/02 15:53:56.298",193.415
="2026/04/02 15:53:56.318",193.45
="2026/04/02 15:53:56.338",193.416
="2026/04/02 15:53:56.358",193.372
="2026/04/02 15:53:56.378",193.408
="2026/04/02 15:53:56.398",193.402
="2026/04/02 15:53:56.418",193.399
="2026/04/02 15:53:56.438",193.347
="2026/04/02 15:53:56.458",193.393
="2026/04/02 15:53:56.478",193.38
="2026/04/02 15:53:56.498",193.38
="2026/04/02 15:53:56.518",193.368
="2026/04/02 15:53:56.538",193.376
="2026/04/02 15:53:56.558",193.389
="2026/04/02 15:53:56.578",193.364
="2026/04/02 15:53:56.598",193.382
="2026/04/02 15:53:56.618",193.284
="2026/04/02 15:53:56.638",193.245
="2026/04/02 15:53:56.658",193.229
="2026/04/02 15:53:56.678",193.222
="2026/04/02 15:53:56.698",193.208
="2026/04/02 15:53:56.718",193.112
="2026/04/02 15:53:56.738",193.139
="2026/04/02 15:53:56.758",193.242
="2026/04/02 15:53:56.778",193.153
="2026/04/02 15:53:56.798",193.155
="2026/04/02 15:53:56.818",193.303
="2026/04/02 15:53:56.838",193.321
="2026/04/02 15:53:56.858",193.262
="2026/04/02 15:53:57.635",193.273
="2026/04/02 15:53:57.655",193.271
="2026/04/02 15:53:57.675",193.298
="2026/04/02 15:53:57.695",193.3
="2026/04/02 15:53:57.715",193.261
="2026/04/02 15:53:57.735",193.278
="2026/04/02 15:53:57.755",193.279
="2026/04/02 15:53:57.775",193.283
="2026/04/02 15:53:57.795",193.285
="2026/04/02 15:53:57.815",193.28
="2026/04/02 15:53:57.835",193.244
="2026/04/02 15:53:57.855",193.264
="2026/04/02 15:53:57.875",193.263
="2026/04/02 15:53:57.895",193.308
="2026/04/02 15:53:57.915",193.305
="2026/04/02 15:53:57.935",193.246
="2026/04/02 15:53:57.955",193.233
="2026/04/02 15:53:57.975",193.291
="2026/04/02 15:53:57.995",193.28
="2026/04/02 15:53:58.015",193.262
="2026/04/02 15:53:58.035",193.155
="2026/04/02 15:53:58.055",193.159
="2026/04/02 15:53:58.075",193.159
="2026/04/02 15:53:58.095",193.021
="2026/04/02 15:53:58.115",192.958
="2026/04/02 15:53:58.135",193.091
="2026/04/02 15:53:58.155",193.006
="2026/04/02 15:53:58.175",192.857
="2026/04/02 15:53:58.195",192.92
="2026/04/02 15:53:58.215",192.92
="2026/04/02 15:53:58.235",192.77
="2026/04/02 15:53:58.255",192.782
="2026/04/02 15:53:58.275",192.832
="2026/04/02 15:53:58.295",192.895
="2026/04/02 15:53:58.315",192.947
="2026/04/02 15:53:58.335",192.943
="2026/04/02 15:53:58.355",192.831
="2026/04/02 15:53:58.375",192.835
="2026/04/02 15:53:58.395",192.899
="2026/04/02 15:53:58.415",192.915
="2026/04/02 15:53:58.435",192.78
="2026/04/02 15:53:58.455",192.809
="2026/04/02 15:53:58.475",192.926
="2026/04/02 15:53:58.495",192.86
="2026/04/02 15:53:58.515",192.841
="2026/04/02 15:53:58.535",192.909
="2026/04/02 15:53:58.555",192.891
="2026/04/02 15:53:58.575",192.906
="2026/04/02 15:53:58.595",192.845
="2026/04/02 15:53:58.615",192.79
="2026/04/02 15:53:58.674",192.83
="2026/04/02 15:53:58.694",192.84
="2026/04/02 15:53:58.714",192.85
="2026/04/02 15:53:58.734",192.815
="2026/04/02 15:53:58.754",192.757
="2026/04/02 15:53:58.774",192.703
="2026/04/02 15:53:58.794",192.657
="2026/04/02 15:53:58.814",192.683
="2026/04/02 15:53:58.834",192.683
="2026/04/02 15:53:58.854",192.749
="2026/04/02 15:53:58.874",192.749
="2026/04/02 15:53:58.894",192.749
="2026/04/02 15:53:58.914",192.749
="2026/04/02 15:53:58.934",192.749
="2026/04/02 15:53:58.954",192.667
="2026/04/02 15:53:58.974",192.637
="2026/04/02 15:53:58.994",192.596
="2026/04/02 15:53:59.014",192.595
="2026/04/02 15:53:59.034",192.596
="2026/04/02 15:53:59.054",192.594
="2026/04/02 15:53:59.074",192.616
="2026/04/02 15:53:59.094",192.616
="2026/04/02 15:53:59.114",192.575
="2026/04/02 15:53:59.134",192.589
="2026/04/02 15:53:59.154",192.589
="2026/04/02 15:53:59.174",192.597
="2026/04/02 15:53:59.194",192.597
="2026/04/02 15:53:59.214",192.557
="2026/04/02 15:53:59.234",192.586
="2026/04/02 15:53:59.254",192.586
="2026/04/02 15:53:59.274",192.586
="2026/04/02 15:53:59.294",192.586
="2026/04/02 15:53:59.314",192.586
="2026/04/02 15:53:59.334",192.586
="2026/04/02 15:53:59.354",192.586
="2026/04/02 15:53:59.374",192.772
="2026/04/02 15:53:59.394",192.719
="2026/04/02 15:53:59.414",192.671
="2026/04/02 15:53:59.434",192.599
="2026/04/02 15:53:59.454",192.587
="2026/04/02 15:53:59.474",192.587
="2026/04/02 15:53:59.494",192.689
="2026/04/02 15:53:59.514",192.717
="2026/04/02 15:53:59.534",192.731
="2026/04/02 15:53:59.554",192.686
="2026/04/02 15:53:59.574",192.65
="2026/04/02 15:53:59.594",192.656
="2026/04/02 15:53:59.614",192.668
="2026/04/02 15:53:59.634",192.661
="2026/04/02 15:53:59.654",192.647
="2026/04/02 15:54:00.368",192.628
="2026/04/02 15:54:00.388",192.66
="2026/04/02 15:54:00.408",192.664
="2026/04/02 15:54:00.428",192.66
="2026/04/02 15:54:00.448",192.66
="2026/04/02 15:54:00.468",192.606
="2026/04/02 15:54:00.488",192.595
="2026/04/02 15:54:00.508",192.6
="2026/04/02 15:54:00.528",192.569
="2026/04/02 15:54:00.548",192.6
="2026/04/02 15:54:00.568",192.562
="2026/04/02 15:54:00.588",192.546
="2026/04/02 15:54:00.608",192.55
="2026/04/02 15:54:00.628",192.61
="2026/04/02 15:54:00.648",192.609
="2026/04/02 15:54:00.668",192.53
="2026/04/02 15:54:00.688",192.558
="2026/04/02 15:54:00.708",192.624
="2026/04/02 15:54:00.728",192.558
="2026/04/02 15:54:00.748",192.601
="2026/04/02 15:54:00.768",192.556
="2026/04/02 15:54:00.788",192.568
="2026/04/02 15:54:00.808",192.618
="2026/04/02 15:54:00.828",192.585
="2026/04/02 15:54:00.848",192.534
="2026/04/02 15:54:00.868",192.587
="2026/04/02 15:54:00.888",192.589
="2026/04/02 15:54:00.908",192.576
="2026/04/02 15:54:00.928",192.583
="2026/04/02 15:54:00.948",192.567
="2026/04/02 15:54:00.968",192.575
="2026/04/02 15:54:00.988",192.598
="2026/04/02 15:54:01.008",192.598
="2026/04/02 15:54:01.028",192.558
="2026/04/02 15:54:01.048",192.58
="2026/04/02 15:54:01.068",192.589
="2026/04/02 15:54:01.088",192.599
="2026/04/02 15:54:01.108",192.591
="2026/04/02 15:54:01.128",192.57
="2026/04/02 15:54:01.148",192.572
="2026/04/02 15:54:01.168",192.599
="2026/04/02 15:54:01.188",192.584
="2026/04/02 15:54:01.208",192.578
="2026/04/02 15:54:01.228",192.577
="2026/04/02 15:54:01.248",192.588
="2026/04/02 15:54:01.268",192.556
="2026/04/02 15:54:01.288",192.583
="2026/04/02 15:54:01.308",192.596
="2026/04/02 15:54:01.328",192.57
="2026/04/02 15:54:01.348",192.563
="2026/04/02 15:54:01.966",192.567
="2026/04/02 15:54:01.986",192.59
="2026/04/02 15:54:02.006",192.583
="2026/04/02 15:54:02.026",192.562
="2026/04/02 15:54:02.046",192.565
="2026/04/02 15:54:02.066",192.571
="2026/04/02 15:54:02.086",192.586
="2026/04/02 15:54:02.106",192.569
="2026/04/02 15:54:02.126",192.562
="2026/04/02 15:54:02.146",192.574
="2026/04/02 15:54:02.166",192.588
="2026/04/02 15:54:02.186",192.577
="2026/04/02 15:54:02.206",192.555
="2026/04/02 15:54:02.226",192.571
="2026/04/02 15:54:02.246",192.594
="2026/04/02 15:54:02.266",192.565
="2026/04/02 15:54:02.286",192.575
="2026/04/02 15:54:02.306",192.561
="2026/04/02 15:54:02.326",192.578
="2026/04/02 15:54:02.346",192.569
="2026/04/02 15:54:02.366",192.583
="2026/04/02 15:54:02.386",192.574
="2026/04/02 15:54:02.406",192.563
="2026/04/02 15:54:02.426",192.573
="2026/04/02 15:54:02.446",192.569
="2026/04/02 15:54:02.466",192.569
="2026/04/02 15:54:02.486",192.579
="2026/04/02 15:54:02.506",192.563
="2026/04/02 15:54:02.526",192.559
="2026/04/02 15:54:02.546",192.572
="2026/04/02 15:54:02.566",192.587
="2026/04/02 15:54:02.586",192.559
="2026/04/02 15:54:02.606",192.563
="2026/04/02 15:54:02.626",192.571
="2026/04/02 15:54:02.646",192.571
="2026/04/02 15:54:02.666",192.569
="2026/04/02 15:54:02.686",192.565
="2026/04/02 15:54:02.706",192.564
="2026/04/02 15:54:02.726",192.581
="2026/04/02 15:54:02.746",192.568
="2026/04/02 15:54:02.766",192.559
="2026/04/02 15:54:02.786",192.563
="2026/04/02 15:54:02.806",192.586
="2026/04/02 15:54:02.826",192.558
="2026/04/02 15:54:02.846",192.561
="2026/04/02 15:54:02.866",192.573
="2026/04/02 15:54:02.886",192.566
="2026/04/02 15:54:02.906",192.563
="2026/04/02 15:54:02.926",192.576
="2026/04/02 15:54:02.946",192.567
="2026/04/02 15:54:03.564",192.576
="2026/04/02 15:54:03.584",192.571
="2026/04/02 15:54:03.604",192.564
="2026/04/02 15:54:03.624",192.567
="2026/04/02 15:54:03.644",192.591
="2026/04/02 15:54:03.664",192.574
="2026/04/02 15:54:03.684",192.551
="2026/04/02 15:54:03.704",192.571
="2026/04/02 15:54:03.724",192.585
="2026/04/02 15:54:03.744",192.573
="2026/04/02 15:54:03.764",192.562
="2026/04/02 15:54:03.784",192.572
="2026/04/02 15:54:03.804",192.581
="2026/04/02 15:54:03.824",192.577
="2026/04/02 15:54:03.844",192.564
="2026/04/02 15:54:03.864",192.57
="2026/04/02 15:54:03.884",192.592
="2026/04/02 15:54:03.904",192.577
="2026/04/02 15:54:03.924",192.56
="2026/04/02 15:54:03.944",192.567
="2026/04/02 15:54:03.964",192.586
="2026/04/02 15:54:03.984",192.576
="2026/04/02 15:54:04.004",192.575
="2026/04/02 15:54:04.024",192.57
="2026/04/02 15:54:04.044",192.578
="2026/04/02 15:54:04.064",192.579
="2026/04/02 15:54:04.084",192.577
="2026/04/02 15:54:04.104",192.576
="2026/04/02 15:54:04.124",192.582
="2026/04/02 15:54:04.144",192.573
="2026/04/02 15:54:04.164",192.569
="2026/04/02 15:54:04.184",192.576
="2026/04/02 15:54:04.204",192.579
="2026/04/02 15:54:04.224",192.576
="2026/04/02 15:54:04.244",192.567
="2026/04/02 15:54:04.264",192.57
="2026/04/02 15:54:04.284",192.575
="2026/04/02 15:54:04.304",192.576
="2026/04/02 15:54:04.324",192.564
="2026/04/02 15:54:04.344",192.57
="2026/04/02 15:54:04.364",192.573
="2026/04/02 15:54:04.384",192.566
="2026/04/02 15:54:04.404",192.57
="2026/04/02 15:54:04.424",192.573
="2026/04/02 15:54:04.444",192.571
="2026/04/02 15:54:04.464",192.567
="2026/04/02 15:54:04.484",192.576
="2026/04/02 15:54:04.504",192.564
="2026/04/02 15:54:04.524",192.565
="2026/04/02 15:54:04.544",192.571
="2026/04/02 15:54:05.162",192.569
="2026/04/02 15:54:05.182",192.564
="2026/04/02 15:54:05.202",192.573
="2026/04/02 15:54:05.222",192.555
="2026/04/02 15:54:05.242",192.56
="2026/04/02 15:54:05.262",192.58
="2026/04/02 15:54:05.282",192.572
="2026/04/02 15:54:05.302",192.551
="2026/04/02 15:54:05.322",192.562
="2026/04/02 15:54:05.342",192.577
="2026/04/02 15:54:05.362",192.575
="2026/04/02 15:54:05.382",192.573
="2026/04/02 15:54:05.402",192.568
="2026/04/02 15:54:05.422",192.578
="2026/04/02 15:54:05.442",192.594
="2026/04/02 15:54:05.462",192.581
="2026/04/02 15:54:05.482",192.575
="2026/04/02 15:54:05.502",192.592
="2026/04/02 15:54:05.522",192.595
="2026/04/02 15:54:05.542",192.565
="2026/04/02 15:54:05.562",192.564
="2026/04/02 15:54:05.582",192.577
="2026/04/02 15:54:05.602",192.569
="2026/04/02 15:54:05.622",192.551
="2026/04/02 15:54:05.642",192.542
="2026/04/02 15:54:05.662",192.546
="2026/04/02 15:54:05.682",192.55
="2026/04/02 15:54:05.702",192.542
="2026/04/02 15:54:05.722",192.54
="2026/04/02 15:54:05.742",192.551
="2026/04/02 15:54:05.762",192.562
="2026/04/02 15:54:05.782",192.544
="2026/04/02 15:54:05.802",192.544
="2026/04/02 15:54:05.822",192.567
="2026/04/02 15:54:05.842",192.57
="2026/04/02 15:54:05.862",192.552
="2026/04/02 15:54:05.882",192.548
="2026/04/02 15:54:05.902",192.563
="2026/04/02 15:54:05.922",192.57
="2026/04/02 15:54:05.942",192.561
="2026/04/02 15:54:05.962",192.553
="2026/04/02 15:54:05.982",192.558
="2026/04/02 15:54:06.002",192.567
="2026/04/02 15:54:06.022",192.557
="2026/04/02 15:54:06.042",192.555
="2026/04/02 15:54:06.062",192.56
="2026/04/02 15:54:06.082",192.568
="2026/04/02 15:54:06.102",192.562
="2026/04/02 15:54:06.122",192.556
="2026/04/02 15:54:06.142",192.561
="2026/04/02 15:54:06.760",192.568
="2026/04/02 15:54:06.780",192.555
="2026/04/02 15:54:06.800",192.548
="2026/04/02 15:54:06.820",192.554
="2026/04/02 15:54:06.840",192.559
="2026/04/02 15:54:06.860",192.552
="2026/04/02 15:54:06.880",192.55
="2026/04/02 15:54:06.900",192.555
="2026/04/02 15:54:06.920",192.559
="2026/04/02 15:54:06.940",192.552
="2026/04/02 15:54:06.960",192.545
="2026/04/02 15:54:06.980",192.559
="2026/04/02 15:54:07.000",192.572
="2026/04/02 15:54:07.020",192.562
="2026/04/02 15:54:07.040",192.548
="2026/04/02 15:54:07.060",192.557
="2026/04/02 15:54:07.080",192.573
="2026/04/02 15:54:07.100",192.559
="2026/04/02 15:54:07.120",192.549
="2026/04/02 15:54:07.140",192.563
="2026/04/02 15:54:07.160",192.561
="2026/04/02 15:54:07.180",192.561
="2026/04/02 15:54:07.200",192.553
="2026/04/02 15:54:07.220",192.559
="2026/04/02 15:54:07.240",192.566
="2026/04/02 15:54:07.260",192.566
="2026/04/02 15:54:07.280",192.546
="2026/04/02 15:54:07.300",192.551
="2026/04/02 15:54:07.320",192.572
="2026/04/02 15:54:07.340",192.564
="2026/04/02 15:54:07.360",192.548
="2026/04/02 15:54:07.380",192.556
="2026/04/02 15:54:07.400",192.562
="2026/04/02 15:54:07.420",192.56
="2026/04/02 15:54:07.440",192.552
="2026/04/02 15:54:07.460",192.56
="2026/04/02 15:54:07.480",192.567
="2026/04/02 15:54:07.500",192.563
="2026/04/02 15:54:07.520",192.547
="2026/04/02 15:54:07.540",192.551
="2026/04/02 15:54:07.560",192.574
="2026/04/02 15:54:07.580",192.567
="2026/04/02 15:54:07.600",192.547
="2026/04/02 15:54:07.620",192.552
="2026/04/02 15:54:07.640",192.565
="2026/04/02 15:54:07.660",192.562
="2026/04/02 15:54:07.680",192.551
="2026/04/02 15:54:07.700",192.554
="2026/04/02 15:54:07.720",192.562
="2026/04/02 15:54:07.740",192.561
="2026/04/02 15:54:08.358",192.55
="2026/04/02 15:54:08.378",192.553
="2026/04/02 15:54:08.398",192.57
="2026/04/02 15:54:08.418",192.564
="2026/04/02 15:54:08.438",192.547
="2026/04/02 15:54:08.458",192.55
="2026/04/02 15:54:08.478",192.561
="2026/04/02 15:54:08.498",192.563
="2026/04/02 15:54:08.518",192.549
="2026/04/02 15:54:08.538",192.549
="2026/04/02 15:54:08.558",192.561
="2026/04/02 15:54:08.578",192.557
="2026/04/02 15:54:08.598",192.55
="2026/04/02 15:54:08.618",192.558
="2026/04/02 15:54:08.638",192.566
="2026/04/02 15:54:08.658",192.561
="2026/04/02 15:54:08.678",192.548
="2026/04/02 15:54:08.698",192.552
="2026/04/02 15:54:08.718",192.565
="2026/04/02 15:54:08.738",192.563
="2026/04/02 15:54:08.758",192.554
="2026/04/02 15:54:08.778",192.553
="2026/04/02 15:54:08.798",192.561
="2026/04/02 15:54:08.818",192.564
="2026/04/02 15:54:08.838",192.555
="2026/04/02 15:54:08.858",192.558
="2026/04/02 15:54:08.878",192.564
="2026/04/02 15:54:08.898",192.559
="2026/04/02 15:54:08.918",192.547
="2026/04/02 15:54:08.938",192.56
="2026/04/02 15:54:08.958",192.563
