code,type,time,value1,value2,value3
v00023,vibr,1775479475,-0.002,-0.00078,0.00433
v00023,vibr,1775479475.02,-0.00308,-0.00186,0.00071
s0011-1,sgd,1775479438,80.34397,,
s0011-1,sgd,1775479438,78.13548,,
s0011-1,sgd,1775479438,75.35432,,
s0011-1,sgd,1775479438,73.61474,,
s0011-1,sgd,1775479438,72.50274,,
s0011-1,sgd,1775479438,74.08051,,
s0011-1,sgd,1775479438,76.99158,,
s0011-1,sgd,1775479438,79.38992,,
s0011-1,sgd,1775479438,79.88859,,
s0011-1,sgd,1775479438,79.36028,,
s0011-1,sgd,1775479438,79.77852,,
s0011-1,sgd,1775479438,77.85991,,
s0011-1,sgd,1775479438,74.05515,,
s0011-1,sgd,1775479438,74.00431,,
s0011-1,sgd,1775479438,76.37542,,
s0011-1,sgd,1775479438,78.68773,,
s0011-1,sgd,1775479438,81.01533,,
s0011-1,sgd,1775479438,80.46027,,
s0011-1,sgd,1775479438,78.92586,,
s0011-1,sgd,1775479438,76.65479,,
s0011-1,sgd,1775479438,74.79508,,
s0011-1,sgd,1775479438,75.8486,,
s0011-1,sgd,1775479438,77.28625,,
s0011-1,sgd,1775479438,77.92625,,
s0011-1,sgd,1775479438,78.30955,,
s0011-1,sgd,1775479438,77.42796,,
s0011-1,sgd,1775479438,77.01473,,
s0011-1,sgd,1775479438,76.87459,,
s0011-1,sgd,1775479438,77.61633,,
s0011-1,sgd,1775479438,78.04715,,
s0011-1,sgd,1775479438,77.52879,,
s0011-1,sgd,1775479438,77.22785,,
s0011-1,sgd,1775479438,77.07478,,
s0011-1,sgd,1775479438,77.25422,,
s0011-1,sgd,1775479438,77.78638,,
s0011-1,sgd,1775479438,77.88428,,
s0011-1,sgd,1775479438,77.21273,,
s0011-1,sgd,1775479438,76.56876,,
s0011-1,sgd,1775479438,76.83154,,
s0011-1,sgd,1775479438,77.65483,,
s0011-1,sgd,1775479438,77.48209,,
s0011-1,sgd,1775479438,76.5993,,
s0011-1,sgd,1775479438,76.6616,,
s0011-1,sgd,1775479438,77.14604,,
s0011-1,sgd,1775479438,77.95565,,
s0011-1,sgd,1775479439,77.96718,,
s0011-1,sgd,1775479439,76.56049,,
s0011-1,sgd,1775479439,74.69131,,
s0011-1,sgd,1775479439,69.84706,,
s0011-1,sgd,1775479439,59.39098,,
s0011-2,sgd,1775479438,0,,
s0011-2,sgd,1775479438,0,,
s0011-2,sgd,1775479438,0,,
s0011-2,sgd,1775479438,0,,
s0011-2,sgd,1775479438,0,,
s0011-2,sgd,1775479438,0,,
s0011-2,sgd,1775479438,0,,
s0011-2,sgd,1775479438,0,,
s0011-2,sgd,1775479438,0,,
s0011-2,sgd,1775479438,0,,
s0011-2,sgd,1775479438,0,,
s0011-2,sgd,1775479438,0,,
s0011-2,sgd,1775479438,0,,
s0011-2,sgd,1775479438,0,,
s0011-2,sgd,1775479438,0,,
s0011-2,sgd,1775479438,0,,
s0011-2,sgd,1775479438,0,,
s0011-2,sgd,1775479438,0,,
s0011-2,sgd,1775479438,0,,
s0011-2,sgd,1775479438,0,,
s0011-2,sgd,1775479438,0,,
s0011-2,sgd,1775479438,0,,
s0011-2,sgd,1775479438,0,,
s0011-2,sgd,1775479438,0,,
s0011-2,sgd,1775479438,0,,
s0011-2,sgd,1775479438,0,,
s0011-2,sgd,1775479438,0,,
s0011-2,sgd,1775479438,0,,
s0011-2,sgd,1775479438,0,,
s0011-2,sgd,1775479438,0,,
s0011-2,sgd,1775479438,0,,
s0011-2,sgd,1775479438,0,,
s0011-2,sgd,1775479438,0,,
s0011-2,sgd,1775479438,0,,
s0011-2,sgd,1775479438,0,,
s0011-2,sgd,1775479438,0,,
s0011-2,sgd,1775479438,0,,
s0011-2,sgd,1775479438,0,,
s0011-2,sgd,1775479438,0,,
s0011-2,sgd,1775479438,0,,
s0011-2,sgd,1775479438,0,,
s0011-2,sgd,1775479438,0,,
s0011-2,sgd,1775479438,0,,
s0011-2,sgd,1775479438,0,,
s0011-2,sgd,1775479438,0,,
s0011-2,sgd,1775479439,0,,
s0011-2,sgd,1775479439,0,,
s0011-2,sgd,1775479439,0,,
s0011-2,sgd,1775479439,0,,
s0011-2,sgd,1775479439,0,,
s0011-3,sgd,1775479438,177.9966,,
s0011-3,sgd,1775479438,186.09425,,
s0011-3,sgd,1775479438,206.32558,,
s0011-3,sgd,1775479438,212.31155,,
s0011-3,sgd,1775479438,206.22322,,
s0011-3,sgd,1775479438,182.62704,,
s0011-3,sgd,1775479438,177.67319,,
s0011-3,sgd,1775479438,205.9005,,
s0011-3,sgd,1775479438,224.38095,,
s0011-3,sgd,1775479438,214.33134,,
s0011-3,sgd,1775479438,180.54417,,
s0011-3,sgd,1775479438,172.75937,,
s0011-3,sgd,1775479438,199.50551,,
s0011-3,sgd,1775479438,216.67334,,
s0011-3,sgd,1775479438,214.15085,,
s0011-3,sgd,1775479438,196.11716,,
s0011-3,sgd,1775479438,179.00003,,
s0011-3,sgd,1775479438,195.84688,,
s0011-3,sgd,1775479438,214.78911,,
s0011-3,sgd,1775479438,213.5105,,
s0011-3,sgd,1775479438,196.53433,,
s0011-3,sgd,1775479438,176.16212,,
s0011-3,sgd,1775479438,187.68007,,
s0011-3,sgd,1775479438,211.8298,,
s0011-3,sgd,1775479438,217.25957,,
s0011-3,sgd,1775479438,202.28612,,
s0011-3,sgd,1775479438,177.91592,,
s0011-3,sgd,1775479438,184.66417,,
s0011-3,sgd,1775479438,211.11424,,
s0011-3,sgd,1775479438,218.46321,,
s0011-3,sgd,1775479438,204.83743,,
s0011-3,sgd,1775479438,180.23239,,
s0011-3,sgd,1775479438,176.25168,,
s0011-3,sgd,1775479438,202.47731,,
s0011-3,sgd,1775479438,219.54839,,
s0011-3,sgd,1775479438,213.59653,,
s0011-3,sgd,1775479438,189.85738,,
s0011-3,sgd,1775479438,174.7899,,
s0011-3,sgd,1775479438,191.83902,,
s0011-3,sgd,1775479438,211.42398,,
s0011-3,sgd,1775479438,214.71034,,
s0011-3,sgd,1775479438,200.179,,
s0011-3,sgd,1775479438,179.9057,,
s0011-3,sgd,1775479438,188.54036,,
s0011-3,sgd,1775479438,208.248,,
s0011-3,sgd,1775479439,213.91078,,
s0011-3,sgd,1775479439,202.9904,,
s0011-3,sgd,1775479439,182.42616,,
s0011-3,sgd,1775479439,185.88947,,
s0011-3,sgd,1775479439,199.45819,,
s00017-2,sgd,1775479474,129.80836,,
s00017-2,sgd,1775479474.02,130.19566,,
s00017-2,sgd,1775479474.04,130.96909,,
s00017-2,sgd,1775479474.06,131.47774,,
s00017-2,sgd,1775479474.08,131.67502,,
s00017-2,sgd,1775479474.1,131.4081,,
s00017-2,sgd,1775479474.12,130.85706,,
s00017-2,sgd,1775479474.14,129.70187,,
s00017-2,sgd,1775479474.16,129.5988,,
s00017-2,sgd,1775479474.18,130.44087,,
s00017-2,sgd,1775479474.2,130.23262,,
s00017-2,sgd,1775479474.22,130.69705,,
s00017-2,sgd,1775479474.24,131.69427,,
s00017-2,sgd,1775479474.26,131.89873,,
s00017-2,sgd,1775479474.28,131.67386,,
s00017-2,sgd,1775479474.3,130.12288,,
s00017-2,sgd,1775479474.32,128.60266,,
s00017-2,sgd,1775479474.34,128.58064,,
s00017-2,sgd,1775479474.36,128.41936,,
s00017-2,sgd,1775479474.38,130.4238,,
s00017-2,sgd,1775479474.4,132.13542,,
s00017-2,sgd,1775479474.42,131.37488,,
s00017-2,sgd,1775479474.44,131.29167,,
s00017-2,sgd,1775479474.46,131.77278,,
s00017-2,sgd,1775479474.48,130.73961,,
s00017-2,sgd,1775479474.5,130.60609,,
s00017-2,sgd,1775479474.52,130.8139,,
s00017-2,sgd,1775479474.54,130.79245,,
s00017-2,sgd,1775479474.56,130.79868,,
s00017-2,sgd,1775479474.58,130.30701,,
s00017-2,sgd,1775479474.6,129.99533,,
s00017-2,sgd,1775479474.62,130.78026,,
s00017-2,sgd,1775479474.64,131.48125,,
s00017-2,sgd,1775479474.66,131.86351,,
s00017-2,sgd,1775479474.68,131.72656,,
s00017-2,sgd,1775479474.7,130.32625,,
s00017-2,sgd,1775479474.72,129.13048,,
s00017-2,sgd,1775479474.74,128.86679,,
s00017-2,sgd,1775479474.76,127.58386,,
s00017-2,sgd,1775479474.78,128.07866,,
s00017-2,sgd,1775479474.8,130.63635,,
s00017-2,sgd,1775479474.82,131.89639,,
s00017-2,sgd,1775479474.84,132.53542,,
s00017-2,sgd,1775479474.86,132.10022,,
s00017-2,sgd,1775479474.88,130.46225,,
s00017-2,sgd,1775479474.9,129.87273,,
s00017-2,sgd,1775479474.92,129.90137,,
s00017-2,sgd,1775479474.94,130.27876,,
s00017-2,sgd,1775479474.96,130.96306,,
s00017-2,sgd,1775479474.98,130.56041,,
s00017-3,sgd,1775479474,267.35333,,
s00017-3,sgd,1775479474.02,248.77118,,
s00017-3,sgd,1775479474.04,227.71097,,
s00017-3,sgd,1775479474.06,226.59863,,
s00017-3,sgd,1775479474.08,234.7762,,
s00017-3,sgd,1775479474.1,253.23604,,
s00017-3,sgd,1775479474.12,260.33185,,
s00017-3,sgd,1775479474.14,259.26318,,
s00017-3,sgd,1775479474.16,259.11978,,
s00017-3,sgd,1775479474.18,252.66647,,
s00017-3,sgd,1775479474.2,247.78447,,
s00017-3,sgd,1775479474.22,252.19972,,
s00017-3,sgd,1775479474.24,254.99637,,
s00017-3,sgd,1775479474.26,248.64101,,
s00017-3,sgd,1775479474.28,239.70415,,
s00017-3,sgd,1775479474.3,255.4675,,
s00017-3,sgd,1775479474.32,280.34839,,
s00017-3,sgd,1775479474.34,291.06024,,
s00017-3,sgd,1775479474.36,279.99313,,
s00017-3,sgd,1775479474.38,262.8241,,
s00017-3,sgd,1775479474.4,245.90269,,
s00017-3,sgd,1775479474.42,227.03008,,
s00017-3,sgd,1775479474.44,220.21829,,
s00017-3,sgd,1775479474.46,233.15005,,
s00017-3,sgd,1775479474.48,254.57022,,
s00017-3,sgd,1775479474.5,263.99225,,
s00017-3,sgd,1775479474.52,257.05576,,
s00017-3,sgd,1775479474.54,248.76158,,
s00017-3,sgd,1775479474.56,250.72491,,
s00017-3,sgd,1775479474.58,251.85327,,
s00017-3,sgd,1775479474.6,253.54489,,
s00017-3,sgd,1775479474.62,251.00188,,
s00017-3,sgd,1775479474.64,245.85152,,
s00017-3,sgd,1775479474.66,238.03963,,
s00017-3,sgd,1775479474.68,231.11079,,
s00017-3,sgd,1775479474.7,243.78673,,
s00017-3,sgd,1775479474.72,274.38733,,
s00017-3,sgd,1775479474.74,287.84271,,
s00017-3,sgd,1775479474.76,289.26648,,
s00017-3,sgd,1775479474.78,275.96259,,
s00017-3,sgd,1775479474.8,255.71318,,
s00017-3,sgd,1775479474.82,227.02992,,
s00017-3,sgd,1775479474.84,208.15616,,
s00017-3,sgd,1775479474.86,214.46664,,
s00017-3,sgd,1775479474.88,243.59769,,
s00017-3,sgd,1775479474.9,268.7345,,
s00017-3,sgd,1775479474.92,267.34686,,
s00017-3,sgd,1775479474.94,253.81781,,
s00017-3,sgd,1775479474.96,244.46136,,
s00017-3,sgd,1775479474.98,240.69128,,
s0017-1,sgd,1775479474,230.68431,,
s0017-1,sgd,1775479474.02,227.40941,,
s0017-1,sgd,1775479474.04,224.58702,,
s0017-1,sgd,1775479474.06,225.85541,,
s0017-1,sgd,1775479474.08,226.89532,,
s0017-1,sgd,1775479474.1,229.46721,,
s0017-1,sgd,1775479474.12,230.72548,,
s0017-1,sgd,1775479474.14,227.87836,,
s0017-1,sgd,1775479474.16,226.30505,,
s0017-1,sgd,1775479474.18,226.69757,,
s0017-1,sgd,1775479474.2,226.60995,,
s0017-1,sgd,1775479474.22,229.17992,,
s0017-1,sgd,1775479474.24,230.66235,,
s0017-1,sgd,1775479474.26,229.03111,,
s0017-1,sgd,1775479474.28,228.82826,,
s0017-1,sgd,1775479474.3,231.81517,,
s0017-1,sgd,1775479474.32,232.95993,,
s0017-1,sgd,1775479474.34,233.26219,,
s0017-1,sgd,1775479474.36,230.02832,,
s0017-1,sgd,1775479474.38,229.168,,
s0017-1,sgd,1775479474.4,228.35754,,
s0017-1,sgd,1775479474.42,223.20032,,
s0017-1,sgd,1775479474.44,223.86375,,
s0017-1,sgd,1775479474.46,227.96576,,
s0017-1,sgd,1775479474.48,229.31575,,
s0017-1,sgd,1775479474.5,229.77708,,
s0017-1,sgd,1775479474.52,227.91032,,
s0017-1,sgd,1775479474.54,225.06523,,
s0017-1,sgd,1775479474.56,225.23174,,
s0017-1,sgd,1775479474.58,225.70557,,
s0017-1,sgd,1775479474.6,227.06987,,
s0017-1,sgd,1775479474.62,229.56818,,
s0017-1,sgd,1775479474.64,229.30621,,
s0017-1,sgd,1775479474.66,227.2812,,
s0017-1,sgd,1775479474.68,226.12904,,
s0017-1,sgd,1775479474.7,227.76469,,
s0017-1,sgd,1775479474.72,232.90253,,
s0017-1,sgd,1775479474.74,234.23363,,
s0017-1,sgd,1775479474.76,232.6048,,
s0017-1,sgd,1775479474.78,231.57817,,
s0017-1,sgd,1775479474.8,230.43974,,
s0017-1,sgd,1775479474.82,223.69707,,
s0017-1,sgd,1775479474.84,220.78139,,
s0017-1,sgd,1775479474.86,223.62476,,
s0017-1,sgd,1775479474.88,227.46304,,
s0017-1,sgd,1775479474.9,231.75551,,
s0017-1,sgd,1775479474.92,229.98219,,
s0017-1,sgd,1775479474.94,224.87079,,
s0017-1,sgd,1775479474.96,222.98572,,
s0017-1,sgd,1775479474.98,222.8542,,
s0017-2,sgd,1775479474,129.80836,,
s0017-2,sgd,1775479474.02,130.19566,,
s0017-2,sgd,1775479474.04,130.96909,,
s0017-2,sgd,1775479474.06,131.47774,,
s0017-2,sgd,1775479474.08,131.67502,,
s0017-2,sgd,1775479474.1,131.4081,,
s0017-2,sgd,1775479474.12,130.85706,,
s0017-2,sgd,1775479474.14,129.70187,,
s0017-2,sgd,1775479474.16,129.5988,,
s0017-2,sgd,1775479474.18,130.44087,,
s0017-2,sgd,1775479474.2,130.23262,,
s0017-2,sgd,1775479474.22,130.69705,,
s0017-2,sgd,1775479474.24,131.69427,,
s0017-2,sgd,1775479474.26,131.89873,,
s0017-2,sgd,1775479474.28,131.67386,,
s0017-2,sgd,1775479474.3,130.12288,,
s0017-2,sgd,1775479474.32,128.60266,,
s0017-2,sgd,1775479474.34,128.58064,,
s0017-2,sgd,1775479474.36,128.41936,,
s0017-2,sgd,1775479474.38,130.4238,,
s0017-2,sgd,1775479474.4,132.13542,,
s0017-2,sgd,1775479474.42,131.37488,,
s0017-2,sgd,1775479474.44,131.29167,,
s0017-2,sgd,1775479474.46,131.77278,,
s0017-2,sgd,1775479474.48,130.73961,,
s0017-2,sgd,1775479474.5,130.60609,,
s0017-2,sgd,1775479474.52,130.8139,,
s0017-2,sgd,1775479474.54,130.79245,,
s0017-2,sgd,1775479474.56,130.79868,,
s0017-2,sgd,1775479474.58,130.30701,,
s0017-2,sgd,1775479474.6,129.99533,,
s0017-2,sgd,1775479474.62,130.78026,,
s0017-2,sgd,1775479474.64,131.48125,,
s0017-2,sgd,1775479474.66,131.86351,,
s0017-2,sgd,1775479474.68,131.72656,,
s0017-2,sgd,1775479474.7,130.32625,,
s0017-2,sgd,1775479474.72,129.13048,,
s0017-2,sgd,1775479474.74,128.86679,,
s0017-2,sgd,1775479474.76,127.58386,,
s0017-2,sgd,1775479474.78,128.07866,,
s0017-2,sgd,1775479474.8,130.63635,,
s0017-2,sgd,1775479474.82,131.89639,,
s0017-2,sgd,1775479474.84,132.53542,,
s0017-2,sgd,1775479474.86,132.10022,,
s0017-2,sgd,1775479474.88,130.46225,,
s0017-2,sgd,1775479474.9,129.87273,,
s0017-2,sgd,1775479474.92,129.90137,,
s0017-2,sgd,1775479474.94,130.27876,,
s0017-2,sgd,1775479474.96,130.96306,,
s0017-2,sgd,1775479474.98,130.56041,,
s0017-3,sgd,1775479474,267.35333,,
s0017-3,sgd,1775479474.02,248.77118,,
s0017-3,sgd,1775479474.04,227.71097,,
s0017-3,sgd,1775479474.06,226.59863,,
s0017-3,sgd,1775479474.08,234.7762,,
s0017-3,sgd,1775479474.1,253.23604,,
s0017-3,sgd,1775479474.12,260.33185,,
s0017-3,sgd,1775479474.14,259.26318,,
s0017-3,sgd,1775479474.16,259.11978,,
s0017-3,sgd,1775479474.18,252.66647,,
s0017-3,sgd,1775479474.2,247.78447,,
s0017-3,sgd,1775479474.22,252.19972,,
s0017-3,sgd,1775479474.24,254.99637,,
s0017-3,sgd,1775479474.26,248.64101,,
s0017-3,sgd,1775479474.28,239.70415,,
s0017-3,sgd,1775479474.3,255.4675,,
s0017-3,sgd,1775479474.32,280.34839,,
s0017-3,sgd,1775479474.34,291.06024,,
s0017-3,sgd,1775479474.36,279.99313,,
s0017-3,sgd,1775479474.38,262.8241,,
s0017-3,sgd,1775479474.4,245.90269,,
s0017-3,sgd,1775479474.42,227.03008,,
s0017-3,sgd,1775479474.44,220.21829,,
s0017-3,sgd,1775479474.46,233.15005,,
s0017-3,sgd,1775479474.48,254.57022,,
s0017-3,sgd,1775479474.5,263.99225,,
s0017-3,sgd,1775479474.52,257.05576,,
s0017-3,sgd,1775479474.54,248.76158,,
s0017-3,sgd,1775479474.56,250.72491,,
s0017-3,sgd,1775479474.58,251.85327,,
s0017-3,sgd,1775479474.6,253.54489,,
s0017-3,sgd,1775479474.62,251.00188,,
s0017-3,sgd,1775479474.64,245.85152,,
s0017-3,sgd,1775479474.66,238.03963,,
s0017-3,sgd,1775479474.68,231.11079,,
s0017-3,sgd,1775479474.7,243.78673,,
s0017-3,sgd,1775479474.72,274.38733,,
s0017-3,sgd,1775479474.74,287.84271,,
s0017-3,sgd,1775479474.76,289.26648,,
s0017-3,sgd,1775479474.78,275.96259,,
s0017-3,sgd,1775479474.8,255.71318,,
s0017-3,sgd,1775479474.82,227.02992,,
s0017-3,sgd,1775479474.84,208.15616,,
s0017-3,sgd,1775479474.86,214.46664,,
s0017-3,sgd,1775479474.88,243.59769,,
s0017-3,sgd,1775479474.9,268.7345,,
s0017-3,sgd,1775479474.92,267.34686,,
s0017-3,sgd,1775479474.94,253.81781,,
s0017-3,sgd,1775479474.96,244.46136,,
s0017-3,sgd,1775479474.98,240.69128,,
v00029,vibr,1775479474,-1.95837,-2.07847,0.72715
v00029,vibr,1775479474.02,1.06434,0.23865,-3.84961
v00029,vibr,1775479474.04,1.55343,0.77378,0.56333
v00029,vibr,1775479474.06,0.64744,-1.44004,1.92604
v00029,vibr,1775479474.08,0.90386,0.80312,0.19948
v00029,vibr,1775479474.1,6.31588,11.64779,24.60517
v00029,vibr,1775479474.12,1.58738,1.27518,-1.36778
v00029,vibr,1775479474.14,-1.48993,7.52958,-9.91611
v00029,vibr,1775479474.16,0.08068,3.16065,-9.90492
v00029,vibr,1775479474.18,4.37471,-1.06618,1.91743
v00029,vibr,1775479474.2,3.19145,-1.42151,6.44723
v00029,vibr,1775479474.22,-0.09133,0.79884,5.29859
v00029,vibr,1775479474.24,-2.77433,1.03548,3.16854
v00029,vibr,1775479474.26,-0.32642,3.59489,-3.05249
v00029,vibr,1775479474.28,1.2505,4.33514,-4.51544
v00029,vibr,1775479474.3,-0.08239,1.42398,0.25488
v00029,vibr,1775479474.32,-2.64228,0.52348,3.69523
v00029,vibr,1775479474.34,-1.09015,-2.39142,-0.04934
v00029,vibr,1775479474.36,1.8564,0.08856,0.07962
v00029,vibr,1775479474.38,2.19951,0.13226,-2.89049
v00029,vibr,1775479474.4,0.086,-1.80583,1.67696
v00029,vibr,1775479474.42,-1.08024,-0.44704,-0.00519
v00029,vibr,1775479474.44,-1.59932,-1.22188,0.81035
v00029,vibr,1775479474.46,0.63653,-0.26299,9.18572
v00029,vibr,1775479474.48,-0.50512,-2.04384,-0.82799
v00029,vibr,1775479474.5,-1.05182,3.61943,-4.42237
v00029,vibr,1775479474.52,0.92509,2.78453,-9.94947
v00029,vibr,1775479474.54,1.55918,0.11877,1.43244
v00029,vibr,1775479474.56,1.90114,-3.13175,0.88718
v00029,vibr,1775479474.58,0.6395,-2.50598,4.43761
v00029,vibr,1775479474.6,-0.33976,1.31948,3.04225
v00029,vibr,1775479474.62,-0.65454,3.0425,-3.19324
v00029,vibr,1775479474.64,-0.07061,1.51735,-5.38928
v00029,vibr,1775479474.66,0.55271,0.6282,1.99411
v00029,vibr,1775479474.68,-0.78984,-2.14456,0.73114
v00029,vibr,1775479474.7,-0.07073,1.62326,0.32506
v00029,vibr,1775479474.72,0.58911,2.46784,-2.75331
v00029,vibr,1775479474.74,1.35159,-0.0856,-3.29924
v00029,vibr,1775479474.76,0.33272,-1.30324,5.49661
v00029,vibr,1775479474.78,-0.74832,-1.8983,2.65955
v00029,vibr,1775479474.8,-1.08446,-1.22988,-0.29438
v00029,vibr,1775479474.82,-1.2974,2.19511,0.09596
v00029,vibr,1775479474.84,-0.4645,0.70174,-2.38109
v00029,vibr,1775479474.86,1.00697,0.28302,-1.07094
v00029,vibr,1775479474.88,0.71575,-1.63293,3.85965
v00029,vibr,1775479474.9,0.22862,-0.44814,-1.68755
v00029,vibr,1775479474.92,-0.44495,1.20577,-3.78557
v00029,vibr,1775479474.94,-0.1014,0.58794,-2.61267
v00029,vibr,1775479474.96,-2.75172,1.1923,7.9561
v00029,vibr,1775479474.98,-8.70474,-8.72778,16.1082
v00028,vibr,1775479474.04,0.00068,-0.00282,0.01186
v00028,vibr,1775479474.06,0.00331,-0.00088,-0.00191
v00028,vibr,1775479474.08,-0.00563,-0.00337,-0.00874
v00028,vibr,1775479474.1,-0.00358,0.00665,-0.00382
v00028,vibr,1775479474.12,0.00313,0.00135,-0.00085
v00028,vibr,1775479474.14,-0.00076,0.0063,-0.0064
v00028,vibr,1775479474.16,0.0015,-0.00304,-0.00118
v00028,vibr,1775479474.18,-0.00359,-0.00096,-0.00277
v00028,vibr,1775479474.2,0.00518,-0.00144,-0.0048
v00028,vibr,1775479474.22,0.00181,-0.00391,-0.00534
v00028,vibr,1775479474.24,-0.00084,-0.00017,-0.00036
v00028,vibr,1775479474.26,-0.00255,0.00407,-0.00208
v00028,vibr,1775479474.28,-0.00378,0.0004,-0.00677
v00028,vibr,1775479474.3,0.00475,0.00282,-0.0043
v00028,vibr,1775479474.32,0.00538,0.0028,-0.00187
v00028,vibr,1775479474.34,0.00121,0.00183,0.0002
v00028,vibr,1775479474.36,0.00035,0.00513,0.00044
v00028,vibr,1775479474.38,-0.00141,0.0019,0.00056
v00028,vibr,1775479474.4,-0.00397,-0.00295,-0.0013
v00028,vibr,1775479474.42,0.00021,-0.00003,0.00748
v00028,vibr,1775479474.44,-0.00304,0.00231,-0.00242
v00028,vibr,1775479474.46,-0.00207,0.00032,-0.00529
v00028,vibr,1775479474.48,-0.00593,0.00405,-0.00943
v00028,vibr,1775479474.5,-0.00452,0.00144,0.00262
v00028,vibr,1775479474.52,0.0088,0.00423,-0.0012
v00028,vibr,1775479474.54,-0.00129,0.00051,-0.00568
v00028,vibr,1775479474.56,-0.00619,-0.00398,0.00697
v00028,vibr,1775479474.58,-0.00475,0.00671,0.0049
v00028,vibr,1775479474.6,0.00654,0.00347,-0.00436
v00028,vibr,1775479474.62,-0.00393,0.00369,0.00877
v00028,vibr,1775479474.64,0.00794,-0.00219,0.00502
v00028,vibr,1775479474.66,-0.00433,0.00339,-0.00479
v00028,vibr,1775479474.68,0.00588,0.00111,-0.00089
v00028,vibr,1775479474.7,-0.00175,0.00279,0.00313
v00028,vibr,1775479474.72,0.00196,0.00156,-0.00573
v00028,vibr,1775479474.74,-0.00144,0.00221,0.00046
v00028,vibr,1775479474.76,-0.00816,-0.00228,-0.00844
v00028,vibr,1775479474.78,0.00926,0.00053,-0.00279
v00028,vibr,1775479474.8,0.00104,0.00228,-0.00503
v00028,vibr,1775479474.82,-0.00272,-0.00059,0.00915
v00028,vibr,1775479474.84,-0.00631,-0.00005,0.00354
v00028,vibr,1775479474.86,-0.00181,-0.00171,0.00149
v00028,vibr,1775479474.88,0.00037,-0.00013,0.00165
v00028,vibr,1775479474.9,-0.00232,0.00501,-0.00477
v00028,vibr,1775479474.92,-0.00401,0.00161,-0.00221
v00028,vibr,1775479474.94,0.00797,-0.00023,-0.00565
v00028,vibr,1775479474.96,0.00637,-0.00363,-0.00899
v00028,vibr,1775479474.98,0.0022,0.00246,0.00509
v00028,vibr,1775479475,0.00074,0.00107,0.0005
v00028,vibr,1775479475.02,-0.00568,0.00377,0.00296
v00024,vibr,1775479474,3.08754,-2.98672,14.52349
v00024,vibr,1775479474.02,1.08497,-8.50422,7.14565
v00024,vibr,1775479474.04,-1.23911,-6.9195,13.52308
v00024,vibr,1775479474.06,-0.95919,-2.87721,10.04926
v00024,vibr,1775479474.08,-0.01544,-2.46642,4.77493
v00024,vibr,1775479474.1,1.03806,-1.08354,5.09557
v00024,vibr,1775479474.12,1.16066,0.77611,2.48638
v00024,vibr,1775479474.14,-1.40164,-0.82085,2.46121
v00024,vibr,1775479474.16,-2.07931,-0.24719,-2.09881
v00024,vibr,1775479474.18,-0.56625,0.84554,-3.43597
v00024,vibr,1775479474.2,2.33784,1.48849,-5.21543
v00024,vibr,1775479474.22,1.86124,3.26632,-1.01264
v00024,vibr,1775479474.24,0.75043,2.27285,-1.30599
v00024,vibr,1775479474.26,-0.98906,-2.02904,-2.30384
v00024,vibr,1775479474.28,-2.83396,-3.94052,-7.08033
v00024,vibr,1775479474.3,0.56096,-0.95796,-6.82814
v00024,vibr,1775479474.32,1.97566,1.26665,-0.52981
v00024,vibr,1775479474.34,1.37814,4.17883,1.33299
v00024,vibr,1775479474.36,-0.79543,2.14137,3.68675
v00024,vibr,1775479474.38,-1.77002,-0.65276,-2.34334
v00024,vibr,1775479474.4,-0.85789,-1.00012,-0.49162
v00024,vibr,1775479474.42,0.94318,-0.15555,1.78314
v00024,vibr,1775479474.44,0.15235,1.05645,-2.28143
v00024,vibr,1775479474.46,-1.20049,-0.99299,1.52781
v00024,vibr,1775479474.48,-1.83882,-0.89666,1.28115
v00024,vibr,1775479474.5,-0.64413,-0.67135,3.97739
v00024,vibr,1775479474.52,1.1856,-0.83002,3.52623
v00024,vibr,1775479474.54,1.69313,-1.86638,0.29868
v00024,vibr,1775479474.56,0.46885,-0.6284,1.69517
v00024,vibr,1775479474.58,-0.29165,-0.48925,4.08189
v00024,vibr,1775479474.6,-0.15826,-1.17714,2.66606
v00024,vibr,1775479474.62,0.43802,0.38959,3.95011
v00024,vibr,1775479474.64,0.15992,0.58437,0.34854
v00024,vibr,1775479474.66,0.14623,-2.23601,0.54865
v00024,vibr,1775479474.68,-0.78121,-0.62823,-0.79125
v00024,vibr,1775479474.7,-1.09186,0.78895,-0.06624
v00024,vibr,1775479474.72,0.17084,0.10563,1.03751
v00024,vibr,1775479474.74,0.68258,-0.13853,0.77703
v00024,vibr,1775479474.76,3.71817,4.65895,1.15224
v00024,vibr,1775479474.78,3.48536,1.45574,-10.07528
v00024,vibr,1775479474.8,1.52469,9.83418,-2.46332
v00024,vibr,1775479474.82,0.79121,4.9251,-10.01602
v00024,vibr,1775479474.84,0.2762,7.94056,-8.50882
v00024,vibr,1775479474.86,-0.69934,-1.47485,-9.91654
v00024,vibr,1775479474.88,1.26887,0.55465,-3.21486
v00024,vibr,1775479474.9,1.0927,1.16429,3.8169
v00024,vibr,1775479474.92,1.00219,3.38886,4.96126
v00024,vibr,1775479474.94,-0.9522,0.15842,-1.17636
v00024,vibr,1775479474.96,-1.22185,2.00572,-5.3131
v00024,vibr,1775479474.98,-1.89177,2.10305,-4.34608
s00018-1,sgd,1775479475,0,,
s00018-1,sgd,1775479475.02,0,,
s00018-1,sgd,1775479475.04,0,,
