frame_id,dx_pixels,dy_pixels,time,sensor_dist_01.dist,sensor_s00017-2.chdata,sensor_s00017-3.chdata,sensor_s00018-1.chdata,sensor_s00018-2.chdata,sensor_s00018-3.chdata,sensor_s0011-1.chdata,sensor_s0011-2.chdata,sensor_s0011-3.chdata,sensor_s0017-1.chdata,sensor_s0017-2.chdata,sensor_s0017-3.chdata,sensor_v00013.AccX,sensor_v00013.AccY,sensor_v00013.AccZ,sensor_v00023.AccX,sensor_v00023.AccY,sensor_v00023.AccZ,sensor_v00024.AccX,sensor_v00024.AccY,sensor_v00024.AccZ,sensor_v00028.AccX,sensor_v00028.AccY,sensor_v00028.AccZ,sensor_v00029.AccX,sensor_v00029.AccY,sensor_v00029.AccZ,sensor_v00033.AccX,sensor_v00033.AccY,sensor_v00033.AccZ
601,1.092986738058812,8.635890834602037,20.033333333333335,189.09142731051668,131.53455116176667,243.30564218773338,0.0,0.0,0.0,74.08779684096667,0.0,208.72844554615,229.18966900523336,131.53455116176667,243.30564218773338,0.00189445386666666,-0.004103228333333453,0.003733334100000316,0.005903393950000318,-0.0048649466333329835,-0.009656470166667092,-0.41034024161666455,-0.0344925651499941,-0.056127823800022014,0.00019191230000030392,0.0016995123499997083,0.001733632333333404,-0.05938023646665655,-0.17946906638334506,0.21997933486663523,0.002298587849999834,0.009063015333333263,-0.0030833167166666254
602,1.004531661447345,10.950297212657915,20.066666666666666,188.03426734653337,131.01733236271667,258.5946966773998,0.0,0.0,0.0,74.12845350763334,0.0,208.52414054615002,229.40157087163334,131.01733236271667,258.5946966773998,-0.002933031616666813,0.007243707550000167,-0.00846439980000043,-0.002749693783333543,-0.0032686490666671416,0.006797665850000073,-0.06711862206666752,-0.8691420619833723,0.5934754356166813,-5.275336666672704e-05,-0.002389505283333328,0.004983764550000165,-0.2995551704833283,0.023175514116680118,1.7771516164333856,-0.00046502323333312166,-0.001602256366666585,-0.007060315000000369
603,1.004531661447345,10.950297212657915,20.1,187.23293788075,130.74851293199993,258.80234867944995,0.0,0.0,0.0,74.1691111743,0.0,208.31983554709998,227.5154070281999,130.74851293199993,258.80234867944995,0.0032195650000002383,-0.008640880049998408,0.012808772949999978,-0.0005783369500009619,0.0004947817499997936,0.0184584043999992,0.011566155850015181,-0.896821070899954,2.644166323899884,-0.007225193249999366,-0.0005442192000002065,0.0057967023499991355,-0.3008625604999523,0.4865337988500847,-1.542783401199865,0.0043719386000000875,0.0035065532999994002,-0.003451458049999577
604,1.0075224954758824,16.525895446687514,20.133333333333333,187.257,129.83270628258333,258.1992025629834,0.0,0.0,0.0,74.20976784096668,0.0,208.11553154614998,226.8570894137,129.83270628258333,258.1992025629834,0.003898127199999912,0.001830948766666337,-0.0012830458333339383,0.0022565025500005977,-0.0038268300500000872,-0.00257940673333386,-0.35663809780002353,2.990609072300147,2.5645140731333873,-0.003330310266666809,-0.0009318974166665816,-0.0011389558499998757,0.06095101439999226,-0.04743962443339855,0.41449959896668537,0.0005441485999997898,-0.0013035308333332473,0.0008616740333333131
605,1.0075224954758824,16.525895446687514,20.166666666666668,187.36749658920002,130.99253150081677,250.00851030564903,0.0,0.0,0.0,74.25042450763334,0.0,207.91122654614998,228.95445646121675,130.99253150081677,250.00851030564903,-0.00518029771666654,0.003058000350000093,-0.007948392816666826,-0.0024392585666659786,-0.00360901903333284,0.010996028483330053,1.6379270671333432,0.4717859956162642,-1.3826782164341052,0.0032066094166668473,-0.0028801792499991803,0.00747214439999825,0.40494031669997893,-0.4847931918999912,0.8120226041832241,-0.0060613674333330585,-0.0030742852666662598,-0.0011068146666661231
606,2.0158897271425076,14.660283518755477,20.2,187.45223841484997,132.22676147710007,235.32186232629888,0.0,0.0,0.0,74.2910821743,0.0,207.70692154615003,231.1877666305497,132.22676147710007,235.32186232629888,0.006872964650000567,0.005086931850000194,-0.006465136249998861,-0.0019169788499998142,-0.011069025950000937,-0.005450301500001662,-0.8618529070499416,-0.9903785100501002,-4.805515929450428,-0.002829542950000325,0.0024595465000001367,-0.008165796300001147,0.5082236064000313,0.4434231343999675,-1.2833129681501032,-0.003377581900000321,-6.612780000036372e-05,0.0011645577000006992
607,2.0158897271425076,14.660283518755477,20.233333333333334,187.97581726405002,130.36878813789994,264.22908634938403,0.0,0.0,0.0,74.33173884096668,0.0,207.50261654615,235.7254238477334,130.36878813789994,264.22908634938403,-0.0012785678500000788,0.011488203700000376,-0.03416926100000065,-0.0012581011999998801,-0.0010333117166666864,0.0073977976999997485,-0.2293880385166105,0.4662795096666813,2.836785558916792,0.0004748621333333189,-0.0011706572666667584,-0.004714684633333743,0.031704000416661104,0.7221443089166629,0.2552602053500168,-0.004750068000000217,-0.0009537242166668828,-0.0016782415833331158
608,2.1486867687530093,6.890164987864296,20.266666666666666,187.86443829638333,126.5752225404167,295.49267665011644,0.0,0.0,0.0,74.37239550763333,0.0,207.29831188043335,233.77877199185005,126.5752225404167,295.49267665011644,-0.008647889383333633,-0.006849840533333412,0.021962567366666543,-0.0012181338166665887,0.0032549230166671007,0.004336510416666798,1.8397283159833364,-0.9978631030333908,4.598873580583279,0.006012516116666798,-0.001524810016666757,0.0019441847666666185,-0.06939301646667127,0.5484492111833306,-0.38721774123335373,0.001811007716666656,0.001268318099999832,0.0076265889500003285
609,2.1486867687530093,6.890164987864296,20.3,187.76,127.43734876895017,291.31039243124826,0.0,0.0,0.0,74.41305217525,0.0,207.09400754614998,232.6780879174,127.43734876895017,291.31039243124826,0.014423091149998986,-0.0021046897500010876,-0.004978410950000689,0.0010498344999994263,-0.004867107849999638,-0.006263035150000004,-0.3627210000000601,-0.5511194615000066,1.3401480785498345,-3.1141050000385335e-05,0.00446631730000003,-0.002854707750000066,0.42589947664991534,-0.25235777950082006,-0.058965705500132574,0.0015558807999996166,-0.0005427301500007193,0.01045915194999899
610,-0.060666199241836694,5.690329058999623,20.333333333333332,187.76,130.51346293923316,261.5795052761347,0.0,0.0,0.0,74.45370984096665,0.0,206.88970254615,232.22475024246674,130.51346293923316,261.5795052761347,-0.0015781114666660605,0.005102415216664052,-0.021107861699998884,-0.003043932333333653,-0.0029591093499997073,-0.003992049183333643,-0.527723091500069,-0.5912239593333379,-0.8839068707166189,-0.0007468215500004878,-0.0017626718333324538,-0.002772490566666777,-1.723327908166507,-5.872994525133822,-1.7829081322999698,-0.0019915504166667717,-0.0033951578666673726,-0.0007760872833333565
611,-0.060666199241836694,5.690329058999623,20.366666666666667,187.76,131.9260456348,251.80975149478368,0.0,0.0,0.0,74.49436650763333,0.0,206.68539754615,231.55683103115007,131.9260456348,251.80975149478368,-0.0076047630166668845,0.013346129233334099,-0.00552072871666638,-0.00028034025000014734,0.00434841956666677,-0.0010420891500004387,0.4654727008499933,0.39346195870000555,0.7382541936333175,0.0009360969500002495,0.0018007221833330365,-0.0017415131833336448,-0.2872604166167293,0.05178185233331742,-3.789268574716684,-0.0023511937166668397,0.0019083198166667727,0.002238478850000237
612,-0.12024481153275701,12.3920233184582,20.4,187.76,132.08103238590002,227.0031316414002,0.0,0.0,0.0,74.5350231743,0.0,206.48109254615002,226.8776383829501,132.08103238590002,227.0031316414002,0.006909515450001079,-0.011793067150000839,0.007791191550001861,0.011631083550001024,0.0067586084000006005,-0.01006221914999904,0.512721911950042,-1.1128284524500252,0.0295339898499938,-0.0017216871000001232,-0.004517673850000876,0.013031137050001959,1.5033642847000632,-0.7381710889501285,-1.5887948842503485,0.0012969853499993438,-0.0008621416000007382,0.0071652262500004485
613,-0.12024481153275701,12.3920233184582,20.433333333333334,187.76,131.3334614637833,235.45721141395046,0.0,0.0,0.0,74.57568050858333,0.0,206.27678754615,226.31332790246668,131.3334614637833,235.45721141395046,0.004981776183333778,-0.00217267794999999,0.004581074300000772,-0.0005232928333333629,0.004013992483333508,-0.016981553649999835,-0.1908474514333435,-0.06477334953329983,-0.8541478714667085,-7.328571666665498e-05,-0.0006524559500002605,-0.008556498399999984,-0.569400644083393,-0.5831922995833896,1.9835420278666522,0.0012645005999996775,-0.000996617666667035,-0.0013065781666668171
614,2.737942735140564,15.885753770222095,20.466666666666665,187.70899941300002,130.49315081266667,265.29544796766527,0.0,0.0,0.0,74.61633872733333,0.0,206.07247741700002,229.3687171829998,130.49315081266667,265.29544796766527,-0.0008996593333315634,-0.0018312570000021478,0.0015647353333373328,0.005039460000000553,0.0026346496666674506,0.0018462009999980927,-0.30134240900001136,0.07056231633332442,-0.623867563333227,-0.0016157660000005055,0.00025002000000077834,0.003482242000001212,-1.148409738000208,-0.22861264633316924,3.734693310000729,-0.0008836233333334442,-0.007213313333334274,0.002990641333334848
615,2.737942735140564,15.885753770222095,20.5,187.67,130.438627463,267.7685139850001,0.0,0.0,0.0,74.65699539399999,0.0,205.86817241699998,228.41647437200004,130.438627463,267.7685139850001,0.002623546000000206,0.0014603800000002128,-0.003656813000000953,-0.006325934000000192,-0.0039058640000004217,0.025892727000000428,0.043832575000005536,0.5479636930000414,1.0418308110000531,-0.004565314000000367,0.004091139000000071,-0.0027428370000002335,0.02397317700001846,-1.5034557560001025,0.23935989500013066,0.0031108389999998545,0.010499759999999895,-0.003610868999999967
616,3.3827072881322238,14.117990058473652,20.533333333333335,187.67,130.59013271533334,260.5953967129994,0.0,0.0,0.0,74.69765272833334,0.0,205.663867417,227.72427423066665,130.59013271533334,260.5953967129994,0.004782394000000918,-0.008853705666667235,0.02032122699999986,0.00230034000000043,0.0034773959999995483,0.014783895666666685,0.019447900333348034,-0.3875810226666475,-0.6342880536666997,0.001555007333332904,-0.00750792133333451,-0.0032119240000008,-1.325343035000104,-0.004414193666812505,-1.0043373573330667,0.0034133756666662406,0.005761773999999094,-0.003312586333333193
617,3.3827072881322238,14.117990058473652,20.566666666666666,187.67,131.4369820126667,242.17258769266644,0.0,0.0,0.0,74.73830972733333,0.0,205.459562417,227.252915416,131.4369820126667,242.17258769266644,0.0009832233333332031,2.122000000152023e-06,0.011027883666665923,-0.0005216969999998016,0.0024554853333333152,-0.010033198333333479,0.3495172306666725,0.2571558536666735,0.22188340099998644,0.0019236339999997997,-0.003635465333333165,0.001561767000000166,0.7686760960000274,-0.3317273843333115,0.21728222900000768,-0.006534785333333258,-0.005098999333333177,0.0014265210000002243
618,1.0381022631515862,8.649305641821115,20.6,187.67,132.00527710099993,236.5991409180014,0.0,0.0,0.0,74.77896639400001,0.0,205.25525741799999,226.78124099000001,132.00527710099993,236.5991409180014,-0.0005981920000008645,-0.0032549250000004086,-0.0022657539999980107,0.004790999,-0.0021704689999992276,-0.002931388999999915,-0.15107691200005388,-0.397206965999952,0.41184832099966495,-0.0012276219999992491,-0.005324925000000268,0.00469821199999947,2.5899312379996635,0.3221738019999761,-0.9731234809999557,0.005318700999999679,-0.001906982999999858,0.0037658840000001238
619,1.0381022631515862,8.649305641821115,20.633333333333333,187.67,131.19589149200004,252.40336206233252,0.0,0.0,0.0,74.81962306066667,0.0,205.05095341700002,227.56286394799992,131.19589149200004,252.40336206233252,0.0017628009999987575,-0.0011034010000007376,-0.0032320963333311234,0.0035962120000001736,-0.005646481999998693,0.0040031386666657485,-0.12273045433339352,-0.43917528766661057,0.9235946696662436,0.0029946103333335005,0.0027756796666652097,-0.0010028709999997214,-1.2821791873331212,0.24963918366665233,1.112126099999743,-0.00020750366666619745,0.00015656899999984774,-0.0003531586666659396
620,-0.8984987741894201,6.2020649882923635,20.666666666666668,187.67,130.73875555533334,261.092521579,0.0,0.0,0.0,74.86028072733333,0.0,204.84664841699998,228.80692270799997,130.73875555533334,261.092521579,-0.0020952053333332665,0.009837557333333254,-0.0100480379999997,-0.003192452666666662,-0.0015982129999998125,0.002446812333333258,-0.6423606780000518,-3.487258578333548,-1.801097143666907,-0.0011061409999998753,-0.0015540690000000015,-0.003766120999999853,-1.4432772906666376,-0.917857315333336,1.3732153956665867,-0.0035609713333333896,0.0011390036666665668,-0.0016066416666667303
621,-0.8984987741894201,6.2020649882923635,20.7,187.67,130.41119383400002,263.62935433700017,0.0,0.0,0.0,74.900937394,0.0,204.642343417,227.34359309099997,130.41119383400002,263.62935433700017,0.0027008690000002323,0.009198411000000363,-0.0029680219999999994,-0.001776693000000163,0.0007939759999999631,0.0085687410000005,-0.030671699000028082,-3.534701992000273,-5.547262705000272,0.0030813589999999485,-0.003418851000000346,-0.009147532000000472,1.8173962860000403,1.0097381430000416,-2.012318796000103,-0.002143516000000359,-0.0005165430000001687,-0.002037043000000566
622,0.1735326083853579,15.902429204928353,20.733333333333334,187.67,130.6288143176667,252.32233957499915,0.0,0.0,0.0,74.94159406066667,0.0,204.438038417,227.65692251499996,130.6288143176667,252.32233957499915,-0.0017408123333331302,0.0010671690000001747,0.00272656200000069,0.001154612666666501,0.004097821333333615,-0.0036848473333332132,0.6730236233333288,2.910987556999908,3.9405924440002784,0.006887333666666963,0.002104917333332897,-0.0013596576666672303,-0.054661470666763856,-0.36561460533336676,2.1343797966668383,0.0038083906666662418,0.005392848666666843,0.008706044333332826
623,0.1735326083853579,15.902429204928353,20.766666666666666,187.67,131.544046917,244.19371077666662,0.0,0.0,0.0,74.98225106166667,0.0,204.233733417,227.86540889399998,131.544046917,244.19371077666662,0.0019598699999998906,-0.007003618333332911,0.02100773799999995,0.003264739666666497,0.00843516533333335,-0.008691836333333387,-0.27751253099998907,-2.233956563000033,5.555783497666667,0.0018212713333332678,-0.005228278666666723,-0.00777585100000004,-0.205945346666641,0.5292938106666715,-0.34791955400007357,-0.006190505666666492,0.0013833283333333332,-0.0030596399999999924
624,3.6761457816857046,20.22421095866764,20.8,187.67,131.82590121500002,242.0741741549998,0.0,0.0,0.0,75.022908394,0.0,204.029429417,229.9800217969999,131.82590121500002,242.0741741549998,-0.0002669730000001523,0.010755634000000354,0.0009047349999994047,-0.005634675000000051,-0.0072256040000003175,-0.0037502100000002567,0.8460070119999682,-4.977896923000045,10.016549356000112,-0.001490090000000337,0.009539860000000535,0.012136773000000085,0.23990403500000257,0.12022515600003439,-2.5237672410000864,-0.0011380720000004512,0.0020543559999997973,-0.005383806000000121
625,3.6761457816857046,20.22421095866764,20.833333333333332,188.19944297499993,130.7507027610001,256.8419050939986,0.0,0.0,0.0,75.06356506066668,0.0,203.825124417,233.54300779033323,130.7507027610001,256.8419050939986,0.001610787000000312,0.00192645666666659,0.01389324333333373,-0.002829447666666882,-0.006823293333332172,-0.0007706969999994474,0.7515575023334693,-2.3767312810002066,4.945789524000302,0.005749845333333575,-0.004341634000000035,0.011931691666666373,0.048833182666684585,-0.42401193666671955,1.3911613473330962,-0.003461326999997929,0.0024923086666673814,-0.0058464719999994684
626,4.318299429383728,11.272591370379587,20.866666666666667,188.604,127.66229452199997,289.0744958263336,0.0,0.0,0.0,75.10422206166666,0.0,203.62081941699998,234.26061668899996,127.66229452199997,289.0744958263336,0.002840560666666472,-0.0011961709999998753,-0.0111008806666665,0.0016544346666669185,-0.0018124769999997535,-0.005149999999999872,-1.3122290030000046,0.34907053466671467,0.9603063550000064,-0.005956345999999922,-0.0036485686666663008,-0.004421762000000081,2.569599173999979,6.667327305666593,18.198542065999597,-0.001523178333333266,-0.0014546646666665599,-0.007531060666666761
627,4.318299429383728,11.272591370379587,20.9,188.604,126.95609558999992,289.31515496000065,0.0,0.0,0.0,75.144879394,0.0,203.416514417,233.03149018200003,126.95609558999992,289.31515496000065,-0.00379502500000015,0.00021111900000003335,-0.016995974000000493,-0.0017238660000001944,-0.002607902000000117,0.009967523000000434,0.276017471999966,-1.1065015389999573,0.33670574400001274,-0.007736733000000351,0.005813027000000339,0.004202408000000249,-2.7771618510001246,4.300555308000054,-9.651273901,0.005825254999999991,0.003562138000000222,-0.006833347000000403
628,-0.26709409720922395,4.848814540076205,20.933333333333334,188.604,130.33754218266682,262.0232132376656,0.0,0.0,0.0,75.18553606066666,0.0,203.212209417,231.6187865043333,130.33754218266682,262.0232132376656,0.001106059666666779,0.0010642626666668756,0.0019619040000007177,-0.0006670990000004918,0.0036704346666670503,-0.0032132356666668737,1.6150702270000534,-1.2322804696665457,1.4603078333335096,0.007590090000000733,-0.0045577736666668365,-0.005762728666667076,3.684724608667049,1.6625440869998542,-0.5770779596655693,0.0006505346666660118,-0.004412506333333589,0.0015616339999997286
629,-0.26709409720922395,4.848814540076205,20.966666666666665,186.86888273900004,131.70768578033332,248.30264415866864,0.0,0.0,0.0,75.22619272733333,0.0,203.00790541700002,230.40625323866703,131.70768578033332,248.30264415866864,0.006729369333334578,-0.001987602999999906,0.002532772666668838,-0.0008755003333344009,-0.00043955933333329804,0.004878288666665944,-0.08681195766650218,0.23852946366665295,-0.1323340066669435,-0.0014697443333331129,-0.0016513913333347308,0.004983092666665819,1.430888420000702,-1.114046468666974,6.966130794999869,-0.0027579380000020406,0.0023941996666661147,0.0024883130000001074
630,-2.5454257832436724,11.542866654735121,21.0,185.772342497,131.94882574500002,229.63253967999984,0.0,0.0,0.0,75.26467958000008,0.0,202.7906815800005,226.73766660200002,131.94882574500002,229.63253967999984,-0.0032962940000003296,0.0007252350000000668,-0.0203527670000005,0.0027566530000001643,-0.0011342459999998016,-0.0001224579999996043,-0.6691414500000249,-0.16916715400000776,-0.44845209600009894,-0.010522827000000347,0.002842407999999947,-0.005138950999999888,-0.6273885350000783,3.2559646659999606,-0.37279317900006426,-0.002016024000000226,0.002746803000000197,-0.015203936000000721
631,-2.5454257832436724,11.542866654735121,21.033333333333335,185.612,131.23357824666664,242.45721526400104,0.0,0.0,0.0,73.11243739833333,0.0,189.776279934,226.63131546366674,131.23357824666664,242.45721526400104,-0.0036104970000010892,-0.0014058843333333777,0.004908368333334786,0.0015794076666670487,-0.002036501999999476,-0.013131169333333644,0.03146580733333862,0.6067883546667356,0.7876371253331671,0.006791207000000983,0.00573722900000018,-0.0005917739999990951,1.2334025499999752,1.717276818999689,0.832439604333274,-0.004779747666667721,0.002674000333333951,0.004266971333333385
632,2.2274708595534776,20.198931755130047,21.066666666666666,186.12917120633335,130.53286673166664,261.9634183653335,0.0,0.0,0.0,73.09254473166666,0.0,189.811170934,228.58856579833332,130.53286673166664,261.9634183653335,0.00404459466666658,0.002050770666666669,-0.006565145333333586,-0.001595745999999973,-0.0009162259999999194,-0.005981116333332988,-0.2755149710000104,-1.1849397259999859,0.24980634666666904,0.0015240940000001092,-0.003929739333333406,0.0022390436666665466,-0.11675768766671624,-0.811472266666636,-0.2851134209999463,-0.0001576773333334476,-0.0026948753333335797,0.0072183486666665105
633,2.2274708595534776,20.198931755130047,21.1,187.286247726,130.420814895,267.7946910909993,0.0,0.0,0.0,73.072652064,0.0,189.84606093399998,227.5282849320001,130.420814895,267.7946910909993,0.0019290610000000084,-0.005644215999998913,0.003093796000000251,0.0009852749999996195,-0.0010274330000000604,0.0034387909999982953,-0.8350880949998403,0.4156397300000646,-1.0383279620000885,-0.004075024999999166,0.0045065729999996616,-0.007128221999999193,-0.3685014809997524,0.8764755369998936,-2.990810447999771,0.0010475320000003533,0.006367851999999281,-0.0025491609999991846
634,6.705929475768016,17.181662438179842,21.133333333333333,187.26,130.602897109,253.69590892633462,0.0,0.0,0.0,73.05275939833334,0.0,189.880950934,227.98219805400004,130.602897109,253.69590892633462,-0.0003975759999996528,-7.063233333301326e-05,0.005469537666666582,0.005937828333332219,0.0019150549999995096,-0.009706754333333196,0.7419955079999369,-0.2581084709998349,-1.9346143429999616,5.05723333336012e-05,-0.001427923666666156,-0.002659285333333144,1.492972390999987,-0.4203017463332555,1.4114222699995984,-0.0019305823333325323,-0.0013929209999996198,-0.00219487266666587
635,6.705929475768016,17.181662438179842,21.166666666666668,187.27419245,131.18260162233332,242.74366354000006,0.0,0.0,0.0,73.03286673166667,0.0,189.91584126833334,228.48537805933336,131.18260162233332,242.74366354000006,-0.004060385666666874,-0.002310495666666706,-0.00563626599999977,-0.006690344999999879,-0.0028574930000003734,0.00844587533333313,-0.3258476846666641,-0.2514098386666791,0.4469779816667123,-0.002606296000000092,-0.009625125333332922,0.0022228626666668206,-0.2362444746666984,-0.7497509813332608,1.4390017586665438,0.0010435789999999484,0.0015415713333335954,0.0037102749999998992
636,2.832562742484015,8.077484252180625,21.2,187.310200363,131.44587479700002,243.14891927599996,0.0,0.0,0.0,73.012974064,0.0,189.950731934,228.57599984,131.44587479700002,243.14891927599996,0.00500004000000015,-0.00368947100000002,-0.0020204689999994527,-0.0006213390000000251,0.00370539500000025,0.011783507000001001,0.3226045299999841,6.6055178980004445,17.24722495200077,0.0042540960000002235,0.0007974029999997955,-0.0009833069999999507,-1.2569995560000424,0.7907216979999758,-2.952831811000086,0.007881129000000374,0.009434965000000569,-0.004408680999999861
637,2.832562742484015,8.077484252180625,21.233333333333334,187.534156637,131.16161901199996,248.13122596700046,0.0,0.0,0.0,72.99308139833333,0.0,189.985621934,227.97658484066667,131.16161901199996,248.13122596700046,0.0007542326666666317,-0.0003654796666663295,0.0006633356666687351,0.0005998400000000677,0.00043732133333373524,-0.01804937533333374,-0.7908377193335184,-5.303799909333353,-3.1353408346666733,-0.0009743303333332525,-4.952666667414757e-06,-0.004077011333333549,-0.10810254333332964,0.5544033979998945,3.4038669840004943,-0.004607936000000317,0.0004547126666673961,-0.004206856666666198
638,-3.4022910696024837,6.234025608511502,21.266666666666666,187.546,130.86202673433334,260.25308025833334,0.0,0.0,0.0,72.97318873166667,0.0,190.02051226833333,229.11067778166668,130.86202673433334,260.25308025833334,-0.0016142290000000477,-0.005726586666666622,-0.005372437666666726,0.0001524819999999676,-0.0037928076666669044,-0.0164200049999997,-2.9873176729999584,3.703329384333507,-6.985182715666509,-0.003958547999999777,0.0012965666666667284,-0.0009335440000001825,0.5968536966666577,-1.121434244999982,0.7533241663332342,-0.001364064666666932,0.002927572333333189,-0.005592417666666704
639,-3.4022910696024837,6.234025608511502,21.3,187.14690602299999,130.955197601,257.64082977,0.0,0.0,0.0,72.953296065,0.0,190.055402934,228.52349006300003,130.955197601,257.64082977,-0.005653817000000499,-0.003039750000000047,-0.005381878000000004,0.004477862000000271,0.009191738000000275,0.0005396000000000907,0.8016932740000126,3.6048387090001666,-9.253485679999994,-0.006320420000000022,-0.007296384000000099,-0.005834556000000244,0.10553693900001726,1.9988576580000075,-1.6368977280000445,0.0030706090000002417,-0.004787232999999991,0.006712717000000503
640,-1.3991789896838327,17.885860537790563,21.333333333333332,187.076,131.41064326466662,256.4109398186669,0.0,0.0,0.0,72.93340373066667,0.0,190.090292934,227.64017618999998,131.41064326466662,256.4109398186669,0.0031835110000006297,0.00021734133333304153,0.005711766333331738,0.004392218666665642,0.0011585006666667797,-0.005214360333332845,-0.3924859056665412,0.9870312556664067,-7.029485985000343,0.0030969036666653807,0.0034231409999988215,-0.00017950533333321948,-0.15879685633336113,0.05943667766692018,-1.643113809999828,0.0016507693333326114,0.0050911439999985295,-0.006992318666666604
641,-1.3991789896838327,17.885860537790563,21.366666666666667,187.46637220666665,131.60483655366667,245.16707068399978,0.0,0.0,0.0,72.91351073166666,0.0,190.125182934,227.702262257,131.60483655366667,245.16707068399978,0.0022863466666666814,-0.004908943666666502,0.00793561033333334,0.0005299149999999554,-0.004787221666666529,0.015568909333333431,-2.8402587856666623,1.9499896659999327,-4.608813190999993,0.00041667099999971504,-0.006036126000000131,0.000749360000000328,0.6398044529999791,0.02566474099997773,1.3449845856667464,-0.0005443946666666181,0.0015502256666667,0.006258073000000173
642,5.970677508982249,24.269008973286986,21.4,188.048352743,131.56255856200002,239.88930897599954,0.0,0.0,0.0,72.893618065,0.0,190.160073934,228.00516096799998,131.56255856200002,239.88930897599954,-0.006564156000000222,0.0003840859999998454,-0.008935385000000629,0.00036648400000009523,-0.010932887000000233,0.01735915100000083,-0.35781998000006054,1.8115284550000739,-4.8043303880002854,-0.0006680919999999965,0.00018774199999966923,-0.00039655300000005476,-1.1434945960000287,-1.266037522999884,-7.738378204000404,-0.0008150850000001104,0.007912118000000109,0.0015976130000004687
643,5.970677508982249,24.269008973286986,21.433333333333334,187.60266855233328,130.9243926833333,255.13172448433374,0.0,0.0,0.0,72.87372573066666,0.0,190.194963934,228.81164114466668,130.9243926833333,255.13172448433374,-0.007711796333334176,0.0005601499999995287,-0.005972088666668311,0.001759517666667138,-0.0034612893333331686,-0.01721509200000154,1.6826100220000533,-0.7563328573334076,4.712141956333573,-0.00010635433333325446,-0.002538163000001382,0.0012432910000000235,0.44171130333343356,-4.0541285779999665,-3.381072231667428,0.005994170333333803,0.004637741333333285,-0.00312887833333241
644,7.501713199156484,13.906584776290629,21.466666666666665,187.1823816733333,130.55412866199998,257.47571702833324,0.0,0.0,0.0,72.85383273166667,0.0,190.229853934,228.859354103,130.55412866199998,257.47571702833324,0.00211898866666646,0.002380150000001853,0.006015440333335348,-0.0011318519999984605,-0.0019305456666666857,-0.008437587333334388,1.1752038379999208,-2.089022575332901,7.182159768000412,-0.002984579666667774,-0.004866752333332487,-0.006431887000001111,-0.7619573953332739,0.044489622666093576,-2.699012998999195,0.0012063966666663963,0.0035716163333337574,0.0005452303333330369
645,7.501713199156484,13.906584776290629,21.5,187.311,130.65085101145002,260.14588349999997,0.0,0.0,0.0,72.83393946825,0.0,190.2647459807,228.83178727665,130.65085101145002,260.14588349999997,0.002106184699999938,0.0006763076999999007,0.006243530299999903,-0.004986835650000049,-0.0032912394499999,0.00814418429999995,1.59110956079998,-4.735059287849934,1.8230350283001224,0.0010014819500000062,0.007453097849999859,-0.0005595404999999812,0.024231169400021523,1.2014162913499684,-0.20725017839993973,-0.002938124599999911,0.003030567449999891,0.003084256300000068
646,-0.8422176481260522,3.11248016436366,21.533333333333335,186.56726178768318,131.1221155376501,250.3072747777323,0.0,0.0,0.0,72.81404713386667,0.0,190.2996359807,227.63035687266665,131.1221155376501,250.3072747777323,-0.008734843750001237,-0.00027064756666540703,0.0032548086833341467,-0.011260126500000519,0.006999238366667241,0.005812041200000256,-0.8194567669168519,-0.44779383650010485,7.37053896826598,-0.0011547784666671832,0.0015426827666675494,0.0005759353833332833,2.1316382428001033,-0.013430287233112237,4.195821046299993,0.0005461930999993959,-0.0005950857499991309,0.0009511151333319225
647,-0.8422176481260522,3.11248016436366,21.566666666666666,186.7819482091167,131.54551533916666,245.1745417865334,0.0,0.0,0.0,72.79415413491667,0.0,190.3345259807,228.84180443948335,131.54551533916666,245.1745417865334,0.006415213433333205,-0.0057030727166667485,-0.002258311650000144,0.0008839611999998977,0.0017481699000001423,-0.012306173416666418,-1.3014729531999822,-2.7449367353000165,7.812872317166652,-0.0031166794166666285,0.0014781560166665713,-0.0039013762333331052,-0.8726091792833492,-1.8781416467499532,-1.7187705040000139,0.00013280421666666842,-0.0005605311166666015,-0.0019745074500001967
648,-4.791818743101885,2.825902353891138,21.6,189.0063923491,130.8520723897,252.53260988419999,0.0,0.0,0.0,72.77426146825,0.0,190.36941598175,229.56450968535,130.8520723897,252.53260988419999,0.0014407014499999058,0.003045388249999979,-0.004756207700000145,-0.0020084940499999547,0.004098974049999923,0.00727993000000009,1.2377454619000126,-1.9280450784000314,6.955972897299959,0.004296171199999898,-0.0049933138499999394,-0.0036178000999997394,-2.191473846299965,0.35714008955001186,-0.8923708349999899,0.0008372706499999777,-0.0036218008999999844,0.007292877849999908
649,-4.791818743101885,2.825902353891138,21.633333333333333,188.7822017896667,130.68325769558334,254.92985029616642,0.0,0.0,0.0,72.75436913386667,0.0,190.4043069807,228.94445950923327,130.68325769558334,254.92985029616642,-0.0015053803166669398,0.0009638046166667042,0.00033510703333225304,0.004164128116666473,0.005452476983332849,0.004779366716667288,1.4536270658000476,-0.8000000548002348,3.598703843050024,-0.0028107967833333565,0.0013159105999998731,0.0010057168166676626,0.43042783489999553,-0.45088316039988485,-0.785825659249957,0.0007517861333332267,-0.0012998092166667476,-0.0021959328166664812
