time,WSMS00010.AccX,WSMS00010.AccY,WSMS00010.AccZ,WSMS00007.AccX,WSMS00007.AccY,WSMS00007.AccZ,WSMS00012.AccX,WSMS00012.AccY,WSMS00012.AccZ,WSMS00009.AccX,WSMS00009.AccY,WSMS00009.AccZ,WSMS00011.AccX,WSMS00011.AccY,WSMS00011.AccZ,WSGD00003.chdata,WSMS00008.AccX,WSMS00008.AccY,WSMS00008.AccZ,WSGD00004.chdata
="2026/04/02 16:34:43.720",-0.99419,-0.13245,1.06264,0.82636,0.13983,1.71954,-0.44299,-0.08623,-0.17198,-0.57219,-0.14285,0.67116,-1.38891,-0.08435,0.56812,17.14719,-0.42545,0.17509,1.02383,868.37433
="2026/04/02 16:34:43.740",-0.27449,-0.07863,0.39129,-0.45773,0.09547,1.88303,-0.30399,-0.13202,-0.10963,-0.70511,-0.11646,1.20482,-0.47363,0.19734,0.21421,19.99963,-0.60717,0.31868,0.30457,872.03406
="2026/04/02 16:34:43.760",0.28189,-0.1045,-0.50647,-1.07897,-0.66039,0.78781,-0.43505,-0.00127,-0.06922,-0.57662,0.05469,-0.41518,-0.7057,-0.07557,0.17453,21.60611,-0.3933,-0.33333,-0.03021,875.94684
="2026/04/02 16:34:43.780",-0.38467,-0.07113,0.50902,0.34816,-0.39578,1.985,-0.00208,0.00392,0.01352,-0.80879,-0.11068,0.11366,-0.44816,0.05997,0.41525,22.04791,-0.43993,-0.14925,-1.07697,877.19489
="2026/04/02 16:34:43.800",0.90069,-0.13013,-0.68672,-1.5405,0.33046,-1.0345,-0.27236,0.04083,0.03661,-0.51221,0.03569,-0.29179,0.39805,0.21404,-0.28959,23.72359,-0.2625,-0.40811,-0.59159,877.36658
="2026/04/02 16:34:43.820",0.54134,0.14266,-0.48472,0.20564,-0.16843,0.98087,0.31047,0.06742,0.0312,-0.30547,-0.04053,-1.32706,0.05749,-0.00356,0.42205,24.12211,-0.01548,-0.48975,-1.01147,876.6239
="2026/04/02 16:34:43.840",0.72166,0.39716,-0.15145,-0.58745,-0.04559,-0.71029,0.06724,0.07514,0.03472,-0.13927,0.14065,-0.40561,1.2776,-0.00891,-0.38185,25.04383,-0.05248,-0.2246,-1.27222,874.76093
="2026/04/02 16:34:43.860",1.19301,0.3162,-1.54193,-1.18749,-0.20711,-0.97071,0.40521,0.07186,0.00946,0.36386,0.03726,-1.51306,1.24763,0.04871,-0.06016,26.08981,0.21451,-0.60417,-1.42263,872.70007
="2026/04/02 16:34:43.880",0.66443,0.34338,-0.40706,0.32109,-0.68037,0.19209,0.69122,0.05921,0.08992,0.18478,0.04665,-1.36292,1.07284,-0.20263,0.11615,26.04468,0.35638,-0.41806,-1.90441,868.35358
="2026/04/02 16:34:43.900",0.83899,0.13713,-1.09853,-1.23663,-0.20892,-1.70115,0.59267,0.10975,0.03723,0.79899,0.14663,-0.92098,1.93627,-0.01525,-0.32372,26.89509,0.31656,-0.52749,-2.15596,864.19659
="2026/04/02 16:34:43.920",1.0865,0.21223,-1.60988,0.00749,-0.6817,-0.56142,1.38119,-0.03928,-0.02636,0.66652,-0.06762,-1.43364,1.21515,-0.08267,0.10248,25.8719,0.71681,-0.83163,-1.52612,860.52069
="2026/04/02 16:34:43.940",0.0101,0.20019,0.12554,0.37125,-0.37114,-1.16904,0.19782,0.11446,0.02207,0.76973,0.05534,-0.94739,0.84994,-0.15993,0.15267,24.4865,0.38638,-0.0649,-1.89943,856.82703
="2026/04/02 16:34:43.960",0.95824,0.24465,-1.66509,-0.73401,-0.00332,-1.68405,0.22362,-0.0175,0.19852,0.70924,0.29022,-0.61861,0.98739,0.03472,-0.5246,23.93198,0.66581,-0.36561,-1.17422,854.12292
