time,WSMS00010.AccX,WSMS00010.AccY,WSMS00010.AccZ,WSMS00012.AccX,WSMS00012.AccY,WSMS00012.AccZ,WSMS00009.AccX,WSMS00009.AccY,WSMS00009.AccZ,WSMS00008.AccX,WSMS00008.AccY,WSMS00008.AccZ,WSMS00007.AccX,WSMS00007.AccY,WSMS00007.AccZ,WSGD00003.chdata,WSGD00004.chdata,WSMS00011.AccX,WSMS00011.AccY,WSMS00011.AccZ
="2026/04/02 16:30:50.360",0.19419,0.07659,-0.41557,0.61513,0.00279,-0.00129,0.32018,0.03428,-0.07162,0.29909,-0.649,-2.79979,-1.49078,-1.01914,0.71235,29.78624,825.41974,-1.14598,0.03554,-0.22574
="2026/04/02 16:30:50.380",0.64067,0.29513,-0.49852,0.44493,-0.08575,-0.10893,0.38429,-0.04607,-0.05897,0.04714,-0.88843,-1.73815,-0.97214,-0.39621,-0.59657,38.32436,834.38245,-0.85144,-0.01128,-0.261
="2026/04/02 16:30:50.400",-0.34347,0.34298,0.21337,0.04803,0.05177,-0.05605,0.13244,0.00015,0.11154,-0.18149,-0.15524,-1.62938,-0.0845,-0.44104,0.49395,42.57029,847.1803,-1.18527,0.00855,-0.12857
="2026/04/02 16:30:50.420",-0.0801,0.40023,-0.27444,-0.33635,-0.00599,0.0131,-0.33327,0.03859,0.65827,-0.39973,-0.22777,-1.04627,0.02019,-0.09358,-1.0694,42.0096,862.18359,-0.90988,-0.02295,-0.23917
="2026/04/02 16:30:50.440",-0.18173,0.35096,-0.0215,-0.04451,-0.081,0.05487,-0.27952,-0.04911,0.56476,-0.53153,-0.42511,-0.27512,0.74249,-0.04179,-0.66582,37.63526,877.26862,-1.1045,-0.03202,-0.21337
="2026/04/02 16:30:50.460",-0.44963,0.0966,0.02948,-0.51092,0.05238,-0.05441,-0.90808,0.02739,0.95797,-0.59682,-0.0208,0.26749,1.00421,0.16418,-0.88995,28.4229,888.49011,-0.99833,-0.01398,0.07592
="2026/04/02 16:30:50.480",-0.29859,-0.02028,-0.15622,-0.53687,-0.04673,0.07852,-1.0126,-0.06105,1.25604,-0.54621,-0.08903,0.92576,1.03533,0.64642,-1.64705,16.9359,894.69196,-0.91945,-0.06449,0.11942
="2026/04/02 16:30:50.500",-0.7603,0.09566,0.3248,-0.65117,0.08038,0.08364,-1.26087,-0.06858,1.19508,-0.53594,0.12384,0.52086,1.32502,0.56618,-0.2652,6.21904,894.08441,-1.15194,0.02214,0.33137
="2026/04/02 16:30:50.520",-0.30624,0.06576,0.11877,-0.93049,0.05036,0.0922,-1.65014,-0.00051,1.52208,-0.39458,0.27478,0.47489,1.26215,0.85917,-1.08995,0,889.41138,-0.33124,0.05466,0.22815
="2026/04/02 16:30:50.540",-0.38573,-0.00485,0.356,-0.85193,0.01337,0.08668,-1.32464,-0.01381,0.88259,0.02517,0.33436,1.04145,0.85737,1.06156,-0.10053,0,880.6167,-0.3147,-0.00389,-0.03052
="2026/04/02 16:30:50.560",-0.26914,-0.07786,0.65647,-1.13554,0.07788,0.17453,-1.60582,-0.00176,1.11504,0.21718,0.67194,0.96924,0.91871,1.00846,0.231,0,867.75165,0.14319,-0.0259,0.05419
="2026/04/02 16:30:50.580",0.14981,-0.1424,0.25649,-0.71613,0.10528,0.07784,-0.88634,-0.12178,0.5699,0.41535,0.55807,1.39789,0.56974,1.06763,0.12748,0,855.12518,0.7751,-0.01483,0.04673
="2026/04/02 16:30:50.600",-0.33394,-0.21502,0.59563,-0.58398,-0.03946,-0.0623,-0.81972,0.01441,0.97693,0.6941,0.60431,1.38608,0.90122,0.39063,1.26315,4.70803,845.66101,0.68756,0.00243,0.07151
="2026/04/02 16:30:50.620",0.21443,-0.08037,0.62907,-0.6093,-0.02498,-0.034,-0.1908,-0.07484,0.16516,0.5875,0.74019,1.88536,0.46158,0.49708,0.17056,16.1035,841.23401,0.4317,0.07618,0.3539
="2026/04/02 16:30:50.640",-0.55113,-0.25346,0.77401,-0.35279,0.01137,0.08272,0.25604,0.05068,-0.02783,0.52548,1.15935,1.14374,0.60219,0.55589,1.65241,28.21727,840.99243,0.49659,0.09852,-0.00769
="2026/04/02 16:30:50.660",0.47747,-0.30519,0.09015,-0.33886,0.06703,0.03182,0.52492,0.08163,-0.33571,0.51959,0.43944,1.10146,0.08103,0.75015,-0.35776,40.06383,845.61243,1.16893,0.206,-0.3434
="2026/04/02 16:30:50.680",-0.07366,-0.29375,0.53483,-0.15182,0.02817,-0.02883,1.19733,-0.15927,-0.8725,0.0791,0.12658,1.32834,0.41454,0.34257,0.45364,48.88185,854.51581,0.91088,0.0536,-0.28309
="2026/04/02 16:30:50.700",-0.2826,-0.43168,0.27378,0.5013,-0.01089,0.01648,1.05876,0.11874,-0.681,0.14798,0.33394,0.94627,0.62825,-0.07117,0.22243,52.74585,865.83008,1.09051,0.11908,-0.19105
="2026/04/02 16:30:50.720",0.41183,-0.13932,-0.32386,0.5112,-0.03515,-0.03224,1.42387,-0.08303,-1.22547,-0.29346,-0.14262,0.96282,0.27237,0.12888,-0.75325,51.8503,878.5415,1.13081,-0.06471,0.05011
="2026/04/02 16:30:50.740",-0.50677,-0.09044,0.46686,0.65658,-0.04846,-0.09294,1.30685,-0.00355,-1.46174,-0.32181,0.16742,0.4754,0.13159,-0.5092,0.381,46.06855,887.87701,0.65126,-0.00494,-0.09671
="2026/04/02 16:30:50.760",0.37245,0.00092,-0.42117,0.77008,-0.07915,-0.06207,1.08821,0.13828,-1.18787,-0.54297,-0.13402,-0.21514,-0.22194,-0.5197,-0.7924,36.31182,893.34735,1.19158,-0.01777,-0.49308
="2026/04/02 16:30:50.780",0.24204,-0.06479,-0.5387,0.91864,-0.0419,-0.09082,1.19079,0.06917,-1.43249,-0.26322,-0.35783,-0.22657,-0.57446,-1.03667,-0.33058,24.24414,894.46124,0.54182,0.03326,-0.15808
="2026/04/02 16:30:50.800",0.03797,-0.07666,-0.21732,0.87338,-0.07339,-0.12147,0.19521,-0.10118,-0.57445,-0.34152,-0.27873,-0.73256,-0.64115,-0.98374,0.22219,11.08008,889.58319,0.34481,0.10793,0.0676
="2026/04/02 16:30:50.820",0.58121,0.01347,-0.83674,0.60978,-0.0913,-0.11873,0.52392,0.00312,-1.09858,-0.18779,-0.59352,-1.55894,-1.14755,-1.02247,-0.25776,0.11915,878.80298,0.17664,0.06465,-0.08149
="2026/04/02 16:30:50.840",0.0481,0.18284,-0.42511,0.94761,-0.168,-0.08963,-0.19644,0.1788,-0.4778,0.10337,-0.62725,-1.82588,-1.33165,-1.2246,0.89535,0,863.60303,-0.31624,0.02283,0.0515
="2026/04/02 16:30:50.860",0.66685,0.23176,-0.41584,0.95064,0.14433,0.00406,-0.14476,0.07699,-0.68316,0.09716,-0.58269,-2.15873,-1.66258,-0.33051,-1.06718,0,849.13947,-0.3626,-0.01894,-0.02664
="2026/04/02 16:30:50.880",0.18079,0.223,-0.40239,0.83711,-0.05596,-0.0389,-0.07263,-0.19101,-0.35914,0.39972,-0.6105,-2.13768,-1.14661,-0.11096,1.00964,0,836.82599,-0.18607,-0.20989,-0.13273
="2026/04/02 16:30:50.900",0.84201,0.35266,-0.59792,0.43961,0.01926,0.04033,-0.34113,0.13296,-0.02715,0.50492,-0.82783,-2.10448,-1.28154,-0.39123,0.01349,1.50604,828.1377,-0.40804,-0.05267,0.04026
="2026/04/02 16:30:50.920",0.08012,0.2475,-0.16955,0.17766,-0.10093,-0.02529,-0.04727,0.06851,-0.13097,0.29466,-0.58709,-1.82387,-0.8826,-0.61894,0.67168,11.20503,823.59955,-1.34543,-0.08225,0.34619
="2026/04/02 16:30:50.940",0.09396,0.2413,-0.09384,-0.1964,0.15481,-0.02968,-0.47445,0.02322,0.65761,0.41816,-0.16382,-1.47682,-0.84786,-0.22566,0.12971,21.5079,824.98602,-1.02229,-0.01479,0.03858
="2026/04/02 16:30:50.960",0.31716,0.3015,-0.15739,0.0797,0.02923,0.10243,-0.25481,-0.049,0.65196,-0.01219,-0.30859,-0.97821,-0.31204,0.04076,-0.49682,31.66222,833.87372,-1.35377,0.05118,-0.06351
="2026/04/02 16:30:50.980",-0.69337,0.26028,0.09438,-0.55702,0.038,0.12497,-0.3309,-0.08701,0.91277,-0.0608,-0.15415,-0.73975,0.41341,-0.12988,0.24643,38.96146,846.31189,-1.56624,0.04011,0.18945
="2026/04/02 16:30:51.000",-0.1518,0.08699,-0.0257,-0.2834,0.03256,-0.00124,-0.56544,0.01172,1.29135,-0.36828,-0.18422,-0.15444,0.85023,0.39223,-1.11164,41.78889,861.28174,-1.0591,0.02507,0.05705
="2026/04/02 16:30:51.020",-0.60656,0.0866,0.42663,-0.81168,-0.01164,0.04146,-0.51011,-0.15408,1.02461,-0.69698,0.09546,0.6079,1.10454,0.63874,-0.68369,40.12109,876.11578,-1.21758,-0.07983,-0.19082
="2026/04/02 16:30:51.040",-0.64753,0.0815,0.48299,-0.85417,0.05978,0.04184,-1.0785,-0.10361,1.36312,-0.51337,0.44331,1.31771,1.38366,0.87933,-0.75125,33.9182,888.82025,-0.65287,-0.0526,-0.02029
="2026/04/02 16:30:51.060",-0.14195,0.12869,0.14259,-0.79807,0.03057,0.08452,-0.52341,0.09966,0.61926,-0.57028,0.2681,1.94043,1.37932,1.0086,-1.50639,25.2468,897.99176,-0.40288,-0.05307,-0.01023
="2026/04/02 16:30:51.080",-0.78512,0.01544,0.57183,-0.41881,-0.03265,0.02666,-1.09392,-0.07603,1.50125,-0.43837,0.63732,2.0145,1.3893,0.86751,-0.221,15.52742,900.00562,-0.18238,0.02935,0.23629
="2026/04/02 16:30:51.100",-0.08069,-0.15298,0.2198,-1.03128,0.01778,0.04107,-0.89449,-0.08122,0.95438,-0.27624,0.68604,2.08203,1.52383,1.06761,-0.83233,5.72483,897.00238,0.4865,0.09053,0.26157
="2026/04/02 16:30:51.120",-0.37982,-0.23876,0.37077,-0.76226,-0.05734,0.02782,-1.00052,-0.29536,0.9755,-0.04,0.65935,2.00906,1.18744,0.8408,1.65118,0,888.27002,0.43057,0.0382,0.29604
="2026/04/02 16:30:51.140",-0.14385,-0.36095,0.31026,-0.4705,0.0696,0.052,-0.99766,0.10729,0.52978,0.07778,0.79739,1.6723,-0.2951,0.38046,0.36472,0,875.42633,0.53862,0.06657,0.2495
="2026/04/02 16:30:51.160",-0.17008,-0.32806,0.52541,-0.33429,0.08645,0.10878,-0.26249,-0.02154,-0.17471,0.35369,0.42241,1.23278,0.29216,-0.19502,1.54442,0,862.88861,0.79436,-0.03565,-0.0694
="2026/04/02 16:30:51.180",0.17588,-0.26735,0.26495,-0.20392,-0.02045,0.04758,-0.24712,0.10636,0.44557,0.6479,0.6184,1.1462,-0.31017,0.39197,1.02965,3.1042,851.0307,1.64228,0.10783,-0.24855
="2026/04/02 16:30:51.200",0.38541,-0.31204,-0.05757,0.02939,0.11723,0.04904,0.44875,-0.1033,-0.51624,0.70118,0.32288,1.15341,0.08093,0.27927,0.74151,13.28794,842.6366,1.31181,0.09879,-0.05853
="2026/04/02 16:30:51.220",-0.24891,-0.18023,0.45841,0.25257,-0.0945,0.01121,0.7173,-0.04624,-0.73865,0.60872,0.42626,0.8559,-0.20019,-0.05823,1.51231,24.49669,838.20691,1.13059,0.02853,0.3083
="2026/04/02 16:30:51.240",0.72869,-0.19378,-0.19703,0.25793,-0.03124,-0.04621,0.93303,0.13107,-0.97364,0.62603,0.23704,0.05654,-0.49874,0.0371,0.18232,35.62936,839.74664,1.67708,0.06795,-0.08169
="2026/04/02 16:30:51.260",-0.03412,-0.24049,0.22116,0.8299,-0.01856,-0.00807,1.33807,-0.05718,-1.47383,0.36965,-0.0788,0.1798,-0.64779,-0.16645,0.41538,45.01767,845.82825,1.06303,0.05539,-0.38799
="2026/04/02 16:30:51.280",0.18438,-0.2367,-0.1259,0.71797,-0.06283,0.01159,1.28458,0.13879,-1.12887,0.37548,-0.08728,0.04277,-0.38129,-0.36098,-0.47139,49.45131,854.60681,1.1329,0.04467,-0.39374
="2026/04/02 16:30:51.300",0.44759,-0.14063,-0.6563,0.90938,-0.06235,-0.06892,1.55183,0.00107,-1.47432,-0.06665,-0.38256,-0.18022,-0.50743,-0.38297,-0.4866,49.87001,866.13092,0.79073,0.09824,-0.02094
="2026/04/02 16:30:51.320",-0.38733,-0.07899,-0.15858,0.94005,-0.06018,-0.10719,1.0253,0.06745,-0.74661,-0.29497,-0.3477,-0.98609,-0.35437,-0.82018,-0.39797,45.4031,876.7887,0.43417,0.07703,-0.08933
="2026/04/02 16:30:51.340",0.49986,0.09536,-0.57534,-0.08788,0.00193,-0.02846,1.0015,-0.04874,-1.37372,-0.3833,-0.56577,-1.08433,-0.51801,-0.64495,-1.09705,36.38366,884.38898,0.52007,0.00939,-0.14237
="2026/04/02 16:30:51.360",-0.09543,0.11071,-0.45872,1.18513,0.08474,-0.07621,0.55642,0.00559,-0.82496,-0.48011,-0.71871,-1.38462,-0.6787,-0.98207,-0.40845,24.67607,887.07318,-0.31658,0.00565,-0.12611
="2026/04/02 16:30:51.380",-0.07953,0.22183,-0.27617,0.79881,-0.11018,-0.09462,0.51605,0.15088,-0.64079,-0.53077,-0.66609,-1.67015,-0.71409,-1.02262,-1.32616,12.28456,885.31927,-0.38178,-0.06217,0.03261
="2026/04/02 16:30:51.400",0.46052,0.2383,-0.58892,0.29189,-0.01571,-0.03312,0.28862,0.06943,-0.42774,-0.39689,-0.79368,-1.58616,0.23649,-1.09028,-0.1096,1.8443,879.03967,-0.83758,-0.05807,0.02018
="2026/04/02 16:30:51.420",-0.02705,0.26731,-0.40089,0.59547,-0.1572,-0.09603,-0.32604,-0.02038,0.1421,-0.21486,-0.14592,-1.21382,-0.67688,-0.10259,-0.43756,0,867.34875,-1.15071,-0.0286,0.11549
="2026/04/02 16:30:51.440",0.47679,0.18622,-0.34423,0.13782,0.00166,-0.07247,-0.29688,-0.00515,0.00364,-0.09517,-0.1869,-1.58795,-0.57462,-0.39655,0.30551,0,854.77826,-1.62303,-0.0569,0.2665
="2026/04/02 16:30:51.460",-0.06869,0.28835,-0.2012,-0.04608,-0.02271,0.01196,-0.62118,-0.05955,0.62443,-0.02115,-0.21964,-1.7918,-0.76076,-0.64979,0.78623,0,842.91095,-1.63759,-0.04712,-0.0713
="2026/04/02 16:30:51.480",0.30596,0.18276,-0.28953,-0.09198,-0.03567,-0.05144,-0.68169,-0.02942,0.81852,0.18676,-0.34076,-1.31228,-0.79317,-0.02667,0.06336,0,833.75153,-1.51043,0.03146,-0.02072
="2026/04/02 16:30:51.500",0.01022,0.14755,0.22078,-0.37108,0.03201,0.01973,-0.61828,-0.13136,0.79268,0.26138,0.00871,-1.13862,-0.0461,0.02118,1.30585,5.12476,829.34229,-1.71779,-0.00599,0.00342
="2026/04/02 16:30:51.520",0.17274,0.13935,0.23732,-0.32707,-0.02299,0.02361,-0.70468,0.01085,1.21444,0.25381,0.13842,-0.59949,0.12652,0.24891,-0.05971,15.99329,830.14642,-1.12658,-0.01051,-0.00927
="2026/04/02 16:30:51.540",0.07588,0.10998,0.08873,-0.43604,0.00945,0.02326,-0.43497,-0.06746,0.96117,0.1026,-0.08789,0.36467,0.29358,0.40949,-0.12326,27.57624,836.30701,-1.23581,0.05295,0.03335
="2026/04/02 16:30:51.560",-0.3936,0.01518,0.09487,-0.78836,0.03253,0.00971,-0.58554,-0.04293,1.18477,0.20982,0.1613,0.66041,1.01312,0.64689,-0.12715,36.14972,847.01825,-1.19726,0.04703,0.13483
="2026/04/02 16:30:51.580",0.03505,-0.03761,0.00828,-0.86298,0.04061,0.1067,-0.32289,-0.09111,0.86204,-0.14033,0.27752,1.2651,1.07244,1.0495,-1.17346,41.08598,862.05469,-0.37758,0.11061,0.10364
="2026/04/02 16:30:51.600",-0.57998,-0.07247,0.15414,-0.60171,0.07751,0.07126,-0.59433,0.08425,1.37033,-0.30729,0.40431,1.82935,1.36548,0.83088,-0.32323,42.63543,876.93689,-0.59616,0.14145,0.1946
="2026/04/02 16:30:51.620",-0.42344,-0.07835,0.28137,-1.22274,-0.04232,0.00218,-0.54293,-0.05754,0.85454,-0.27836,0.54101,2.29386,1.60588,0.94045,-1.0832,39.90601,889.28827,0.22502,0.08117,0.13928
="2026/04/02 16:30:51.640",-0.14105,-0.213,0.18106,-0.76136,0.11169,0.09344,-0.66235,0.06243,0.39562,-0.39073,0.56462,2.43077,1.33246,1.04785,-0.88004,33.08377,898.02771,0.49899,0.08931,-0.03171
="2026/04/02 16:30:51.660",-0.80772,-0.19916,0.48354,-0.7183,0.07542,0.16528,-0.97978,-0.20545,0.73781,-0.2678,0.68219,2.46546,0.66147,1.60842,-1.329,23.96009,901.74292,1.11957,0.00944,-0.20728
="2026/04/02 16:30:51.680",-0.24346,-0.24206,0.23568,-0.41876,0.09601,0.0835,-0.32726,0.07535,-0.02935,-0.20997,0.31536,1.92378,0.99939,0.4155,0.02267,14.90983,900.63098,1.33824,-0.1104,-0.04702
="2026/04/02 16:30:51.700",-0.62352,-0.2455,0.41838,-0.00075,0.00731,0.00717,-0.70163,-0.04026,0.25061,-0.10903,0.31415,1.2742,0.67262,0.11834,0.34904,6.72686,893.20099,1.38715,-0.04361,0.10749
="2026/04/02 16:30:51.720",0.21756,-0.42916,0.04967,-0.14775,0.0193,0.04132,-0.0984,0.03348,-0.3028,0.20978,-0.04602,1.28804,0.00405,0.34849,0.11632,1.36136,881.54828,1.6113,0.00245,0.18853
="2026/04/02 16:30:51.740",-0.05043,-0.30436,0.76314,-0.03741,0.05632,0.04605,0.18449,0.04046,-0.81683,0.47027,0.28359,0.27912,-0.03122,-0.09034,1.29793,0.96042,867.32867,1.38712,0.04812,-0.37545
="2026/04/02 16:30:51.760",0.35982,-0.04104,-0.06718,0.46262,0.02969,0.10596,0.29435,-0.05161,-0.55347,0.44094,0.28713,0.39445,-0.72681,0.12118,0.4837,4.42052,853.31738,1.78068,0.10021,-0.39959
="2026/04/02 16:30:51.780",0.2428,0.01719,0.16065,0.54929,-0.00504,-0.02311,0.99673,0.05318,-1.30071,0.77563,-0.08096,0.15934,-0.86122,-0.30984,0.87013,11.06073,842.72455,1.3521,0.10058,-0.29593
="2026/04/02 16:30:51.800",0.04421,-0.10925,0.07033,0.69846,0.02367,-0.01542,0.90191,0.02431,-1.14511,0.50871,0.12976,-1.03513,-0.95973,-0.44755,1.35032,20.02575,836.21429,0.86987,0.06722,-0.11085
="2026/04/02 16:30:51.820",0.59515,-0.24038,-0.40131,0.70765,-0.05096,-0.07318,1.43047,0.1026,-1.32188,0.4946,-0.19256,-1.24094,-1.28107,-0.53012,0.32643,29.70333,834.22162,0.99503,0.05554,-0.24457
="2026/04/02 16:30:51.840",0.04916,-0.13039,0.13414,0.93398,-0.01908,-0.0654,1.50596,0.16838,-1.42421,0.30262,-0.20212,-1.34168,-1.13812,-0.92635,1.06391,37.71052,836.65582,0.24344,0.03036,-0.43498
="2026/04/02 16:30:51.860",0.54678,0.06726,-0.56,0.73422,-0.03339,-0.06522,1.61459,0.06285,-1.5142,0.1347,-0.41597,-1.48127,-0.73892,-0.95082,-0.16364,43.02523,844.2486,0.26602,0.02008,-0.27261
="2026/04/02 16:30:51.880",0.07833,0.17212,-0.55397,1.27508,-0.03751,-0.09088,1.4935,0.00607,-0.92857,-0.17259,-0.63255,-1.32094,-0.99278,-0.86796,-0.20635,45.12421,854.78333,-0.32847,0.05219,-0.1233
="2026/04/02 16:30:51.900",-0.11183,0.19199,-0.11333,0.5791,-0.09184,-0.10318,1.00158,-0.04691,-0.77037,-0.36382,-0.35248,-1.57929,-0.49844,-0.91964,-0.08248,42.48493,866.02155,-0.88504,0.01777,0.0034
="2026/04/02 16:30:51.920",0.32465,0.22344,-0.6411,0.90806,-0.06854,-0.06044,0.96957,0.13637,-0.72569,-0.56823,-0.6877,-1.54316,-0.37288,-1.30946,-0.32538,35.67429,876.44012,-1.17893,0.06821,-0.1063
="2026/04/02 16:30:51.940",-0.2433,0.11749,-0.3861,0.69656,0.02529,-0.05248,0.11178,0.02417,0.04246,-0.62072,-0.63614,-1.98293,-0.685,-0.80031,-0.5882,25.79829,882.58887,-1.22895,0.0263,-0.27115
="2026/04/02 16:30:51.960",0.49816,0.22839,-0.48554,0.43951,-0.05256,0.03084,-0.07384,-0.14672,0.0086,-0.58317,-0.73605,-1.16325,-0.27722,-0.25362,-1.275,14.76254,884.05304,-0.95011,-0.07266,-0.22123
="2026/04/02 16:30:51.980",-0.41759,0.34721,0.06019,0.3382,0.06555,-0.09688,-0.57768,0.04257,0.33552,-0.4151,-0.09007,-1.23662,-0.08468,-0.4786,0.50257,3.97839,880.5307,-1.22492,-0.02474,-0.08104
="2026/04/02 16:30:52.000",0.17667,0.37353,-0.29909,0.20182,-0.10762,0.09817,-1.16503,0.02887,0.84236,-0.31802,-0.23222,-1.14352,-0.33143,-0.21435,-0.6137,0,873.87659,-0.87367,-0.02309,-0.1685
="2026/04/02 16:30:52.020",0.13837,0.24399,-0.10476,-0.28157,-0.04167,-0.02656,-0.9572,-0.05114,0.61778,0.01136,-0.36388,-0.72736,0.20058,-0.15908,0.36227,0,864.64148,-1.03766,-0.08988,0.05497
="2026/04/02 16:30:52.040",-0.13974,0.01577,-0.03867,-0.53173,0.0387,0.03444,-1.47171,0.0041,1.19751,0.15678,0.05493,-0.50173,0.04678,0.2305,0.43056,0,852.9986,-1.04348,-0.00361,0.21366
="2026/04/02 16:30:52.060",0.11537,-0.05538,0.04943,-0.57007,-0.03966,0.1148,-1.12718,-0.06569,1.16385,0.34165,-0.03954,-0.14441,0.12125,0.63302,-0.07652,0,843.89203,-1.06835,0.01454,0.15955
="2026/04/02 16:30:52.080",-0.28421,0.16747,0.38763,-0.96279,0.07112,0.09725,-1.07138,-0.09575,1.2005,0.42369,0.16618,-0.45996,0.4757,0.52565,0.93188,3.25415,837.78766,-0.97331,-0.00998,0.0323
="2026/04/02 16:30:52.100",0.08869,0.09402,0.32525,-0.85757,0.06341,0.04166,-1.13473,-0.01267,1.5433,0.38386,0.33037,0.14368,0.55504,0.921,-0.10874,14.25183,836.65027,-0.48238,0.05691,0.14431
="2026/04/02 16:30:52.120",-0.31458,0.0176,0.42536,-0.92141,0.05018,0.14513,-0.69888,-0.09333,0.94183,0.43135,0.3635,0.67193,0.62014,1.07825,0.30118,25.67429,840.25903,-0.26624,0.00691,-0.03368
="2026/04/02 16:30:52.140",-0.26791,-0.08916,0.56226,-1.21386,0.15443,0.18499,-0.75099,0.00963,0.90263,0.25767,0.60785,1.00257,0.86138,1.04463,-0.03639,35.14953,848.78949,0.0112,0.03428,-0.13388
="2026/04/02 16:30:52.160",-0.12491,-0.14281,0.37064,-0.61539,0.14079,0.10773,-0.23247,-0.21829,0.61151,0.04784,0.45656,1.76727,0.89353,1.14686,-0.75811,41.65836,861.32471,0.67563,0.02759,-0.09663
="2026/04/02 16:30:52.180",-0.79413,-0.23624,0.59033,-0.50884,0.05111,-0.03295,-0.23661,0.05444,0.88394,-0.07228,0.62668,1.98601,1.37077,0.7437,-0.34008,44.9866,874.3222,0.79138,-0.00998,-0.03324
="2026/04/02 16:30:52.200",-0.25747,-0.04843,0.72635,-0.54498,-0.00597,0.03313,0.01254,-0.12043,0.08143,-0.32259,0.70444,2.74326,1.29557,0.89549,-1.24969,44.47366,886.71674,0.55404,0.03026,0.24042
="2026/04/02 16:30:52.220",-0.97457,-0.24309,0.64828,-0.53716,0.07735,0.06913,0.10984,0.14729,0.08532,-0.47415,1.06053,1.81693,1.27132,0.55729,0.25356,39.19205,895.49933,0.60223,0.02757,-0.06868
="2026/04/02 16:30:52.240",0.28458,-0.31387,-0.10632,-0.27521,0.07517,0.05826,0.07287,-0.08685,-0.15745,-0.2911,0.16008,2.00691,0.66348,0.76648,-1.32542,31.07895,899.52209,1.37406,0.14355,-0.43727
="2026/04/02 16:30:52.260",-0.21263,-0.46039,0.33943,0.14373,0.09142,0.02927,0.60012,-0.11799,-0.77325,-0.38266,0.08724,1.89007,0.56666,0.18946,-0.00302,22.0769,898.83478,0.98509,0.05873,-0.13306
="2026/04/02 16:30:52.280",-0.30593,-0.41594,0.02851,0.41238,-0.07534,-0.00101,0.23361,0.09462,-0.41249,-0.03357,0.22683,1.18018,0.35284,-0.17116,0.5258,12.74519,892.39307,1.24096,0.07623,0.10647
="2026/04/02 16:30:52.300",0.53439,-0.16962,-0.37861,0.43101,-0.02197,0.0235,0.66,-0.04282,-0.98482,-0.09391,-0.14837,0.51804,-0.45846,-0.09488,-0.21592,5.60542,881.71265,1.14135,-0.02888,-0.1263
="2026/04/02 16:30:52.320",-0.07458,0.00876,0.23515,0.52825,-0.07127,0.00432,0.73228,0.06483,-1.33131,0.21087,0.17568,-0.05805,-0.54478,-0.62476,1.39417,2.10516,867.06036,0.97003,0.01219,0.06665
="2026/04/02 16:30:52.340",0.86592,0.02006,-0.54127,0.89003,-0.0256,-0.06878,0.74068,0.14087,-0.96734,0.48029,0.01693,-0.71233,-1.08368,-0.56025,0.62074,2.57046,852.50372,1.27682,0.07193,-0.2231
="2026/04/02 16:30:52.360",0.53961,-0.07321,-0.33342,0.80565,-0.08688,-0.08809,1.19358,0.02028,-1.35588,0.5842,-0.28175,-0.89892,-1.42961,-0.94112,1.25592,6.77173,839.86023,0.42372,0.10582,0.00836
="2026/04/02 16:30:52.380",0.52171,-0.057,-0.33262,0.9235,-0.04268,-0.08291,0.68142,0.0031,-0.76623,0.47573,-0.19378,-1.61181,-1.2652,-1.10872,1.52511,12.72954,830.83313,0.33417,0.09627,0.04712
="2026/04/02 16:30:52.400",0.85106,-0.08293,-0.64563,0.76646,-0.09212,-0.20599,1.17311,0.00693,-1.15552,0.47148,-0.52559,-2.07343,-1.66479,-1.11887,0.53948,20.6485,827.91418,0.06513,0.07459,-0.05449
="2026/04/02 16:30:52.420",0.06206,0.12852,-0.23078,0.98591,-0.11513,-0.07217,0.62368,0.18747,-0.64736,0.29383,-0.64027,-2.07439,-1.45528,-1.15805,0.98254,29.20866,830.28595,-0.56866,-0.03751,-0.07165
="2026/04/02 16:30:52.440",0.59608,0.23502,-0.43645,0.68215,0.01625,0.00432,0.66884,0.00018,-0.87062,0.0937,-0.63879,-2.02303,-1.45838,-0.27701,-1.23525,36.40369,838.59906,-0.46757,-0.01785,-0.13213
="2026/04/02 16:30:52.460",-0.19385,0.22289,-0.35507,0.63913,-0.0329,0.06091,0.65323,-0.07435,-0.6264,-0.1494,-0.69496,-1.82261,-0.77105,-0.21957,-0.12834,40.49023,849.22876,-0.41322,-0.19903,-0.3399
="2026/04/02 16:30:52.480",0.42581,0.40123,-0.58799,0.28867,-0.02112,-0.02162,0.19248,0.18277,-0.22127,-0.24289,-1.00899,-1.40497,-0.39998,-0.4397,-1.29907,39.79041,860.31976,-0.4183,-0.08953,0.01123
="2026/04/02 16:30:52.500",-0.42408,0.2811,-0.18285,0.15808,-0.18824,-0.11975,0.0475,0.05151,0.10434,-0.61681,-0.66793,-1.12477,0.02062,-0.4629,-0.85961,35.34044,871.60199,-1.1993,-0.12632,0.32855
="2026/04/02 16:30:52.520",-0.34927,0.28318,-0.20741,0.29447,-0.08397,-0.07742,-0.55771,-0.06902,0.69347,-0.43803,-0.21385,-0.7516,0.05174,0.02258,-1.16924,27.46014,880.25909,-1.05214,-0.03959,0.08414
="2026/04/02 16:30:52.540",0.0336,0.36417,-0.29403,-0.11628,0.01254,0.04001,-0.7315,-0.09765,0.79756,-0.61061,-0.39433,-0.43945,0.35926,0.04681,-1.07378,17.80226,885.34375,-1.28028,0.0187,0.13677
