time,WSMS00010.AccX,WSMS00010.AccY,WSMS00010.AccZ,WSMS00008.AccX,WSMS00008.AccY,WSMS00008.AccZ,WSMS00007.AccX,WSMS00007.AccY,WSMS00007.AccZ,WSMS00012.AccX,WSMS00012.AccY,WSMS00012.AccZ,WSGD00003.chdata,WSMS00009.AccX,WSMS00009.AccY,WSMS00009.AccZ,WSGD00004.chdata,WSMS00011.AccX,WSMS00011.AccY,WSMS00011.AccZ
="2026/04/02 17:03:23.780",0.3057,0.01764,-0.30994,-0.31799,-0.17598,-0.06268,0.65893,-0.38817,0.76101,0.01619,-0.02081,-0.02653,12.79378,0.15265,0.0742,-0.08185,865.25146,0.57009,-0.0123,-0.0544
="2026/04/02 17:03:23.800",-0.52903,-0.00763,-0.02655,-0.21527,0.14415,-0.0473,-0.0797,-0.24688,0.20417,-0.00572,-0.00436,-0.00819,8.99241,0.23539,0.04839,-0.23951,862.89996,0.51446,-0.0061,-0.11848
="2026/04/02 17:03:23.820",0.42354,-0.0903,0.00754,-0.26603,0.04045,0.68016,0.10911,-0.07959,0.20794,-0.03879,0.00851,0.02208,6.9269,0.08319,0.07711,-0.42128,861.28357,0.27479,-0.03787,0.09276
="2026/04/02 17:03:23.840",-0.33412,-0.01398,-0.24329,0.02413,0.17482,0.54524,-0.08808,0.18728,-0.61709,-0.00997,0.01484,0.01242,6.68002,0.18131,0.07179,-0.0434,858.73676,0.71798,-0.05001,-0.0877
="2026/04/02 17:03:23.860",-0.02879,0.07613,0.38474,-0.05898,0.1417,0.51704,-0.68972,0.25745,-0.73877,0.07078,0.00679,0.00081,9.37386,-0.04298,0.08008,-0.16338,856.94165,0.41079,-0.00677,-0.06119
="2026/04/02 17:03:23.880",0.23455,0.01679,-0.15594,0.14798,-0.09052,0.71932,-0.17434,0.37424,-0.92517,0.04571,0.01148,-0.03138,12.94404,-0.11639,-0.05232,0.14482,855.9834,0.57829,-0.05586,0.01843
="2026/04/02 17:03:23.900",-0.34646,-0.03192,0.0474,0.22792,0.07813,0.26819,-0.73933,0.62539,-0.8726,-0.06334,-0.02135,-0.02313,17.38616,-0.1192,0.03124,0.30779,855.53186,0.70163,0.00106,0.01814
="2026/04/02 17:03:23.920",0.60682,-0.1233,0.23698,0.14058,-0.0279,0.09762,-0.273,0.2505,-0.50003,-0.06412,-0.04197,-0.04729,23.06025,-0.23818,-0.08005,0.31328,856.82312,0.0677,-0.01964,0.19979
="2026/04/02 17:03:23.940",-0.03217,-0.09993,-0.41162,0.39716,0.06712,-0.13124,0.0662,0.2643,-0.23172,-0.1273,-0.03315,-0.03297,27.64293,-0.04239,-0.0852,0.54807,858.23279,0.41471,0.02914,-0.02019
="2026/04/02 17:03:23.960",0.36842,0.02385,0.07499,0.17079,0.24771,-0.56479,-0.19374,0.18542,0.29308,-0.09326,-0.00712,-0.02713,30.80003,-0.28178,-0.04088,0.62034,859.96448,-0.13204,0.0669,-0.06487
="2026/04/02 17:03:23.980",0.45098,0.08963,-0.35259,0.10845,0.15024,-0.73583,0.45394,0.03445,0.49005,-0.10469,0.02168,0.0191,31.3176,-0.16214,-0.12261,0.52741,861.75946,-0.28504,0.0113,0.16968
="2026/04/02 17:03:24.000",-0.0796,0.15148,-0.33833,-0.00466,0.24083,-0.92595,0.1668,-0.00546,0.88193,-0.32472,0.00798,-0.01136,30.55639,0.04116,-0.01932,0.37934,863.45789,-0.24717,0.07707,0.05327
="2026/04/02 17:03:24.020",0.67478,0.15252,-0.16134,-0.22948,0.10879,-0.91153,0.29849,-0.11048,0.67781,0.00505,-0.01072,-0.00373,28.52561,-0.14446,0.00157,0.31516,866.29376,-0.9155,0.05588,0.36318
="2026/04/02 17:03:24.040",0.05821,0.03563,-0.6852,-0.09091,0.04027,-0.83943,0.59571,-0.12927,0.57304,-0.09256,-0.01097,-0.00887,24.00628,0.15356,-0.05803,-0.1412,866.78357,-0.61679,-0.05387,0.20258
="2026/04/02 17:03:24.060",-0.05701,-0.00968,0.13337,-0.3828,0.17048,-0.61919,0.30477,-0.09857,0.83379,-0.16052,-0.03883,-0.01401,19.21914,-0.14935,0.06029,-0.08335,866.91736,-0.82009,0.00402,-0.02322
="2026/04/02 17:03:24.080",0.30182,-0.04038,-0.42357,-0.24575,-0.08439,-0.16334,0.37246,0.05995,-0.08876,-0.19945,-0.02842,0.00084,14.23249,0.00775,0.03379,-0.42056,867.23071,-0.70197,-0.05994,0.24989
="2026/04/02 17:03:24.100",-0.56196,0.00366,-0.18828,-0.20141,0.08991,-0.01312,0.02767,-0.0094,0.22482,-0.19078,-0.02883,-0.02049,11.01544,-0.04092,0.04561,-0.30093,866.10022,-0.70403,0.02562,0.05933
="2026/04/02 17:03:24.120",0.25073,-0.0157,0.32227,-0.25265,-0.09431,0.41891,-0.16783,0.14862,-0.59891,-0.09192,-0.02352,-0.01845,9.78101,-0.18398,0.07861,-0.41284,864.16748,-0.88789,-0.0234,0.2291
="2026/04/02 17:03:24.140",-0.39357,0.00006,-0.2893,0.06697,-0.13885,0.66844,-0.24012,0.12893,-0.7177,0.01367,0.02817,0.03866,9.10423,-0.0193,0.01622,-0.56162,861.01355,-0.2327,-0.02695,0.18879
="2026/04/02 17:03:24.160",-0.16699,-0.03229,0.51055,-0.00198,-0.02943,0.63798,-0.54978,0.09982,-0.63283,0.15163,0.03776,0.00254,10.96425,-0.20375,0.10175,-0.32155,858.74609,-0.76132,0.02108,0.0058
="2026/04/02 17:03:24.180",0.09081,-0.09589,0.10712,0.14026,-0.14189,0.81595,-0.41985,0.09289,-0.96686,0.0809,0.02462,-0.00072,14.03402,-0.01376,0.01489,-0.34337,856.87445,-0.22593,-0.06233,0.15893
="2026/04/02 17:03:24.200",-0.39472,-0.10435,0.08521,0.4143,-0.03653,0.51724,-0.53281,-0.05195,-0.32415,0.08209,0.05111,-0.00533,17.45524,-0.07314,-0.00787,-0.07874,854.72607,-0.03659,0.05459,-0.10794
="2026/04/02 17:03:24.220",0.28319,-0.01093,0.55027,0.17271,-0.07601,0.19909,-0.42404,-0.00566,-0.44089,0.08142,0.02327,-0.02405,21.61958,-0.14401,0.00675,0.20526,853.50214,-0.31074,0.00344,0.16566
="2026/04/02 17:03:24.240",-0.2212,-0.00512,-0.22992,0.44007,-0.16498,-0.03085,-0.28581,-0.18153,0.09588,0.16766,0.04764,0.07154,25.53109,0.21263,-0.06998,-0.09745,852.7948,0.14497,-0.01247,0.08672
="2026/04/02 17:03:24.260",0.06271,-0.009,0.33941,0.1589,-0.12151,-0.37315,-0.1611,-0.32657,0.47178,0.09495,0.01308,-0.00395,29.33941,-0.08221,0.05344,0.43751,853.54596,-0.27533,0.05406,-0.09082
="2026/04/02 17:03:24.280",0.20615,-0.01512,0.01199,0.12943,-0.1171,-0.53296,0.04661,-0.16165,-0.17224,0.07809,0.02604,0.03739,30.26101,0.29583,-0.013,0.09785,855.54694,0.1523,-0.03938,0.02036
="2026/04/02 17:03:24.300",-0.15402,-0.03731,-0.24949,0.06833,-0.07121,-0.70408,0.51218,-0.25536,1.09528,0.17322,-0.00788,0.00187,28.65892,0.17384,-0.11032,-0.01051,858.11682,0.16274,0.03808,-0.19455
="2026/04/02 17:03:24.320",0.31086,-0.02312,0.26976,-0.2418,-0.07253,-0.6447,0.5509,-0.01862,0.12822,0.22531,0.01791,-0.02918,25.86201,0.06279,0.04797,0.20314,860.63129,-0.09678,-0.04804,-0.05425
="2026/04/02 17:03:24.340",-0.22367,0.0128,-0.403,-0.14994,-0.09035,-0.4585,0.38233,-0.13644,0.32258,0.07433,-0.00078,0.02362,21.86285,0.42211,-0.05768,-0.60077,862.53333,0.31533,-0.06652,0.01115
="2026/04/02 17:03:24.360",0.01594,0.05762,0.09694,-0.37359,0.00633,-0.16361,0.65648,-0.31283,1.00376,0.08611,0.01858,0.02908,17.82067,0.02445,0.08538,-0.18056,865.05145,0.03844,0.03884,-0.13981
="2026/04/02 17:03:24.380",-0.15322,0.05049,0.12003,-0.39225,0.04743,0.08797,0.17657,-0.03789,-0.58834,0.25327,0.05247,0.04268,13.1078,0.42285,0.07733,-0.38838,866.9743,0.35347,-0.0795,0.10391
="2026/04/02 17:03:24.400",-0.31336,-0.0023,-0.26098,-0.21288,-0.03202,0.52273,0.07813,-0.1645,0.59634,0.33404,-0.02419,-0.00977,9.09017,0.16453,-0.00172,-0.4443,867.05322,0.43488,0.02974,-0.10936
="2026/04/02 17:03:24.420",0.09258,0.03897,0.3934,-0.27762,0.03658,0.58279,-0.02336,0.0162,-0.71753,0.08406,-0.02998,-0.04208,7.53654,-0.03149,0.10464,0.04471,865.44507,0.33987,0.00061,-0.00941
="2026/04/02 17:03:24.440",-0.37209,-0.02407,-0.06029,-0.03899,-0.01129,0.71625,-0.73534,0.05856,-0.80191,0.09999,-0.00714,0.02037,7.90642,0.26133,-0.0155,-0.4216,862.63287,0.72369,-0.10235,0.01706
="2026/04/02 17:03:24.460",0.03454,-0.03026,0.22317,-0.01017,-0.04034,0.62429,-0.22347,-0.00864,-0.09952,0.05676,0.02724,-0.02261,10.00114,-0.17597,0.1152,0.14673,860.65802,0.52736,-0.00732,-0.25418
="2026/04/02 17:03:24.480",-0.04121,-0.01733,0.32216,0.16478,0.03714,0.42925,-0.54012,0.3364,-1.62194,0.10152,-0.04933,-0.02938,13.19113,0.03922,-0.05119,0.40978,858.24036,0.71797,-0.10156,0.11935
="2026/04/02 17:03:24.500",-0.11129,-0.00774,-0.12387,0.38111,-0.07616,0.26346,-0.55502,0.40785,-0.09496,0.06894,-0.02028,-0.00451,17.22363,-0.24228,-0.1076,0.2647,856.1264,0.64981,0.01998,-0.17039
="2026/04/02 17:03:24.520",0.29756,-0.00369,0.3892,0.18147,-0.00081,0.02367,-0.09915,0.59833,-0.53578,-0.03062,-0.03233,0.02037,21.68755,-0.43414,-0.00925,0.76725,855.24548,0.52137,0.00987,-0.02617
="2026/04/02 17:03:24.540",-0.09815,-0.02903,-0.0678,0.38509,0.0301,-0.27015,-0.58442,0.46976,-0.06193,0.11966,-0.01321,0.00781,25.83333,-0.06783,-0.13835,0.46734,854.42841,0.87685,-0.02996,-0.0196
="2026/04/02 17:03:24.560",0.3996,-0.01651,-0.23196,0.24828,0.02485,-0.38165,0.30012,0.00188,1.07142,0.00412,0.00991,0.00246,29.75068,-0.50692,-0.02474,0.89148,855.30817,0.37049,0.09377,-0.26015
="2026/04/02 17:03:24.580",0.11934,0.00101,0.03413,0.01354,0.17883,-0.52446,0.26107,0.14277,0.40278,-0.13509,-0.02175,-0.02589,31.53063,0.11723,-0.10367,0.40977,857.50061,0.34989,-0.05773,0.16558
="2026/04/02 17:03:24.600",0.11185,0.01899,-0.38155,0.02202,0.16351,-0.62255,0.20581,-0.21241,1.70513,-0.14704,0.0039,-0.03709,30.92844,-0.1851,-0.05513,0.28061,860.94904,0.3654,0.06345,-0.21572
="2026/04/02 17:03:24.620",0.66275,0.0513,-0.31976,-0.2288,0.06494,-0.56426,0.63244,-0.04775,0.50056,-0.0656,-0.02821,-0.03702,28.5014,-0.0769,0.07536,0.30846,864.81854,0.08583,-0.0054,0.0227
="2026/04/02 17:03:24.640",-0.25169,0.0989,-0.22811,-0.29613,0.19923,-0.64051,0.12857,-0.23506,0.99463,-0.02753,-0.00986,-0.02219,24.87385,0.32473,-0.03107,-0.36358,866.91614,0.15224,-0.01594,0.16318
="2026/04/02 17:03:24.660",0.16926,0.07759,-0.14913,-0.42364,0.08635,-0.38466,0.56966,-0.24104,0.81793,-0.09272,-0.04138,0.00806,20.94004,-0.27696,0.07461,-0.07622,869.04517,0.00459,0.13502,-0.15822
="2026/04/02 17:03:24.680",0.02627,0.04489,-0.21542,-0.33925,-0.01156,-0.08753,0.15192,0.11598,-0.74385,-0.15926,-0.03945,-0.06434,16.43847,0.30082,-0.03693,-0.32131,869.98657,-0.1557,-0.05527,0.21388
="2026/04/02 17:03:24.700",-0.40481,-0.02154,0.02009,-0.30405,-0.00583,0.15511,-0.12542,-0.08185,0.53628,-0.03705,-0.00563,-0.00891,12.06999,-0.12095,0.05738,-0.48012,869.24915,0.06828,0.04796,-0.06016
="2026/04/02 17:03:24.720",0.20385,-0.02794,0.09409,-0.28356,-0.19343,0.52889,-0.06968,-0.04863,-1.11897,-0.03259,-0.05141,-0.02276,8.66834,-0.10322,0.12814,-0.14688,867.73529,-0.31416,-0.00042,0.01536
="2026/04/02 17:03:24.740",-0.47677,-0.07372,0.11593,0.0084,-0.09562,0.57626,-0.80806,0.08389,-0.75761,-0.11023,0.00817,0.00431,8.21897,0.07521,0.00381,-0.46673,864.90582,-0.01922,-0.06065,0.281
="2026/04/02 17:03:24.760",-0.04339,-0.07861,0.34677,0.07789,-0.18647,0.64667,-0.23719,0.15441,-0.69359,-0.23193,0.00495,-0.00197,10.95268,-0.56003,0.01442,-0.02094,862.01691,-0.27477,0.06559,-0.08288
="2026/04/02 17:03:24.780",-0.0602,-0.07836,0.18947,0.2495,-0.14558,0.61997,-0.37087,0.49994,-1.31771,0.08341,-0.02275,-0.00355,13.73206,0.00768,-0.05096,0.19646,857.99634,-0.42706,-0.08797,0.39166
="2026/04/02 17:03:24.800",-0.24544,-0.06959,0.26852,0.39272,-0.00482,0.49003,-0.71011,-0.01129,0.53044,-0.09904,-0.03371,0.0378,17.5651,-0.45156,-0.0148,0.14527,854.26044,-0.40456,0.0553,0.0625
="2026/04/02 17:03:24.820",0.37867,-0.05229,0.16306,0.31925,-0.0652,0.33191,0.09212,-0.04743,-0.26133,-0.03302,-0.02535,-0.00806,21.8763,-0.21847,-0.03863,0.51675,851.50293,-0.4597,0.06818,0.04785
="2026/04/02 17:03:24.840",-0.20537,-0.01431,-0.00588,0.3517,0.09089,-0.03073,-0.70183,-0.13992,0.6016,-0.13516,0.02662,0.00828,26.29651,0.20546,-0.02916,0.19148,848.7301,-0.33598,-0.04701,0.11831
="2026/04/02 17:03:24.860",0.30917,-0.00008,0.0315,0.2234,0.06928,-0.2981,0.45186,-0.45179,1.10702,-0.03412,-0.01921,0.00659,29.63905,-0.19064,-0.01609,0.3588,849.31647,-0.36133,0.07905,-0.24799
="2026/04/02 17:03:24.880",0.19136,0.01554,-0.18826,0.15398,0.05932,-0.5654,0.46464,-0.18844,0.35939,-0.09161,-0.00764,-0.07926,29.96897,0.4507,-0.05132,0.16021,851.03424,-0.34224,-0.05678,0.12499
="2026/04/02 17:03:24.900",-0.04816,0.05694,-0.14883,-0.01871,0.09964,-0.77924,0.15978,-0.19101,1.37339,0.05244,0.00425,0.01828,28.85468,0.09049,-0.04373,-0.26265,854.51599,-0.31533,0.00862,-0.01211
="2026/04/02 17:03:24.920",0.4957,0.05656,-0.20316,-0.25195,-0.01226,-0.72201,1.13703,-0.10717,0.22778,-0.11245,-0.00252,0.00499,25.80256,0.28803,0.02912,-0.22746,858.75775,-0.21902,0.02016,-0.17044
="2026/04/02 17:03:24.940",-0.24962,0.03606,-0.26918,-0.28339,0.07592,-0.60493,0.00302,-0.12343,0.41744,0.03562,0.02403,0.02986,22.03719,0.49022,-0.02234,-0.60656,862.34357,-0.14127,-0.0689,0.18585
="2026/04/02 17:03:24.960",0.20167,0.01991,-0.10364,-0.45657,0.00285,-0.31933,0.59613,-0.25312,0.35407,0.08654,0.0229,0.01195,17.77071,0.07604,0.06845,-0.59205,866.7547,-0.21293,0.0988,-0.14315
="2026/04/02 17:03:24.980",-0.11113,0.0302,-0.22999,-0.39599,0.00177,-0.03402,0.24583,-0.24514,-0.67236,-0.00207,0.00675,0.00406,12.61211,0.56398,0.12246,-0.54862,869.67902,-0.0903,-0.0426,0.07097
="2026/04/02 17:03:25.000",-0.29788,0.00194,-0.03191,-0.23903,0.04291,0.13927,-0.49852,-0.25224,-0.23767,0.12929,0.05749,0.0467,8.9467,0.16192,-0.01319,-0.86874,870.93182,-0.19261,0.01875,0.00571
="2026/04/02 17:03:25.020",0.16887,0.00859,0.05247,-0.27246,-0.04567,0.43066,0.24575,-0.05084,-1.32545,0.16786,0.05712,0.05257,6.48794,0.04889,0.12034,-0.16303,869.31085,-0.00859,0.07507,-0.07952
="2026/04/02 17:03:25.040",-0.40043,-0.01498,0.00545,-0.00806,0.00634,0.56781,-0.94405,0.06417,-1.11959,0.01195,0.00266,0.04096,5.99303,0.19702,-0.02238,-0.49167,865.20398,-0.04126,-0.04757,0.16744
="2026/04/02 17:03:25.060",0.14267,-0.0473,0.19425,0.04917,-0.00585,0.67973,-0.1181,-0.00184,-0.37256,0.07668,0.02415,0.0307,8.13022,-0.41155,-0.01872,-0.08208,862.19238,0.07491,0.05157,-0.18605
="2026/04/02 17:03:25.080",-0.05475,-0.05503,0.06712,0.30129,0.01959,0.51566,-0.48508,0.23172,-1.17398,0.03216,-0.00487,-0.02833,11.2045,0.12266,0.03124,0.29233,857.56805,0.34117,0.01153,0.00178
="2026/04/02 17:03:25.100",-0.08053,-0.06666,0.10299,0.36799,0.04414,0.4051,-0.87185,-0.07763,0.18358,0.15566,0.00867,0.02384,16.3841,-0.25588,-0.07683,0.10958,853.43793,0.12357,0.02251,-0.01367
="2026/04/02 17:03:25.120",0.32952,-0.0333,0.18922,0.32739,0.01058,0.05288,0.3254,-0.06385,0.03284,0.08461,-0.01407,0.00229,20.99756,-0.18817,-0.00134,0.64433,849.97821,0.41346,0.01286,-0.25825
="2026/04/02 17:03:25.140",-0.05986,-0.02337,-0.09647,0.45724,0.03457,-0.19143,-0.67736,0.11383,0.14914,-0.08454,0.00679,-0.01477,25.67377,0.14303,-0.10999,0.48704,847.63324,0.47548,-0.02116,-0.12953
="2026/04/02 17:03:25.160",0.43889,0.02188,0.02671,0.21687,0.04515,-0.4942,0.46725,-0.12909,1.21183,-0.01076,0.00486,0.03549,30.52447,-0.29129,-0.07589,0.38415,849.93726,0.07076,0.06379,-0.18746
="2026/04/02 17:03:25.180",0.07682,0.03982,-0.16106,0.09828,0.01134,-0.70186,0.60617,0.02236,0.35302,-0.02022,0.01241,-0.03992,32.39823,0.3586,-0.00739,0.49422,852.61566,0.36239,-0.0177,-0.08748
="2026/04/02 17:03:25.200",0.06028,0.03782,-0.18058,0.03325,-0.08941,-0.69613,0.0819,-0.11194,1.20714,-0.00189,0.01823,0.02028,32.10156,0.04969,-0.04525,-0.07484,856.86163,0.00255,0.05455,-0.09318
="2026/04/02 17:03:25.220",0.23493,0.01984,-0.09092,-0.29896,-0.07216,-0.5578,1.40481,-0.11285,0.52594,-0.03829,-0.0302,0.00109,28.77118,0.24262,0.00396,0.04729,862.05676,-0.18307,0.03341,-0.00497
="2026/04/02 17:03:25.240",-0.31602,-0.03144,-0.18084,-0.27501,-0.0273,-0.54779,0.0722,0.12037,0.13792,0.00542,-0.01435,0.01467,24.20399,0.44381,0.03579,-0.1472,867.65924,0.03997,0.01216,0.07187
="2026/04/02 17:03:25.260",0.13063,-0.03286,-0.00473,-0.46041,-0.12599,-0.10486,0.68706,0.10416,-0.006,0.02,0.00121,-0.01316,19.73674,-0.10944,0.07161,-0.43475,873.77679,-0.30546,0.0423,-0.02276
="2026/04/02 17:03:25.280",-0.29766,-0.01047,-0.0598,-0.39649,-0.07272,0.14648,0.45488,0.34168,-0.8839,-0.07383,-0.04061,0.008,14.04008,0.27107,0.03681,-0.18535,875.07239,-0.00633,-0.0316,0.13924
="2026/04/02 17:03:25.300",-0.3317,-0.03762,0.06912,-0.32191,-0.0479,0.53653,-0.69688,0.316,-0.75884,-0.02142,-0.03472,0.00142,10.21463,-0.26903,0.09145,-0.438,875.09772,-0.1396,-0.01354,0.03458
="2026/04/02 17:03:25.320",-0.05018,-0.05918,0.23917,-0.21201,-0.10736,0.74265,0.44206,0.17794,-1.04265,-0.03363,-0.00549,-0.00365,6.7073,-0.21831,0.01034,-0.28293,873.95459,-0.14138,-0.02527,0.09271
="2026/04/02 17:03:25.340",-0.46851,-0.04254,0.15411,0.03352,-0.06567,0.79459,-0.90798,0.33218,-0.89927,-0.29399,-0.01116,-0.00528,6.1135,-0.18697,0.01004,0.09661,869.44397,0.07521,-0.03382,0.08995
="2026/04/02 17:03:25.360",0.01323,-0.01631,0.4294,0.12225,-0.07044,0.77783,-0.45545,0.17817,-0.5135,-0.12354,-0.04176,-0.04346,9.36318,-0.59928,-0.06437,-0.03882,864.18744,-0.18486,-0.00874,-0.06102
="2026/04/02 17:03:25.380",-0.14121,-0.03211,0.21151,0.34657,-0.04641,0.59914,-0.24629,0.05746,-0.20692,0.02482,0.001,-0.03574,12.98022,-0.08843,0.00544,0.38568,857.48962,0.1444,-0.06127,0.0663
="2026/04/02 17:03:25.400",-0.05354,-0.01181,0.16591,0.40476,-0.04274,0.35517,-1.19873,0.00573,0.06465,-0.01552,-0.00488,-0.02016,18.68207,-0.41064,-0.05228,0.3076,852.45221,-0.03245,0.03852,-0.13294
="2026/04/02 17:03:25.420",0.10564,-0.00085,0.4187,0.31602,-0.01751,0.06432,0.22868,-0.07058,0.43783,0.00766,0.01247,0.01002,23.72413,-0.17144,-0.04997,0.27299,848.96448,0.03466,-0.00287,-0.01171
="2026/04/02 17:03:25.440",-0.22195,-0.00293,0.09151,0.48592,0.07859,-0.1472,-0.47913,-0.09557,0.92891,0.08195,0.03596,0.01162,28.08967,0.08696,-0.0238,0.45943,846.88434,0.20472,0.0187,-0.04034
="2026/04/02 17:03:25.460",0.4715,-0.0228,-0.08228,0.2164,-0.05124,-0.31559,-0.05465,-0.0854,0.77637,-0.03012,0.00089,-0.02329,31.50057,-0.12799,-0.04268,0.1131,848.85565,-0.02363,0.08099,-0.13979
="2026/04/02 17:03:25.480",-0.19461,0.02762,0.11583,0.11759,0.07519,-0.62613,0.6397,-0.18582,0.79477,0.02269,-0.01495,-0.04051,32.62484,0.36633,-0.01888,0.16006,850.79321,0.08339,-0.00925,0.00807
="2026/04/02 17:03:25.500",0.14818,0.03454,-0.15361,-0.05119,-0.09091,-0.49181,-0.08641,-0.05176,0.61063,0.01291,0.01318,-0.00719,33.83992,0.10354,0.00363,0.02283,855.83417,-0.01981,0.0247,-0.07281
="2026/04/02 17:03:25.520",0.0586,0.06562,-0.11419,-0.26905,-0.04969,-0.39368,0.90082,-0.04285,-0.03124,-0.05328,-0.00851,0.00688,30.59667,0.27392,-0.01505,-0.37408,862.29657,-0.06684,-0.01173,0.07324
="2026/04/02 17:03:25.540",-0.48535,0.06254,0.03717,-0.3573,-0.09612,-0.3401,0.28222,-0.03024,0.11282,-0.01194,-0.01374,-0.00605,24.38076,0.26603,0.02042,-0.26243,867.38464,0.1499,-0.0209,-0.00515
="2026/04/02 17:03:25.560",-0.00555,0.03829,0.11294,-0.50499,-0.44336,-0.15337,0.3165,0.07504,-0.55183,0.06189,0.00234,-0.04063,18.46281,-0.05608,0.02771,-0.45222,872.9054,-0.06014,0.01172,-0.1393
="2026/04/02 17:03:25.580",-0.5545,-0.0251,0.18492,-0.36362,-0.35441,0.17903,0.55769,-0.0746,-0.46208,0.03209,-0.00673,-0.01423,12.15021,0.30133,0.05415,-0.57017,874.64764,0.23029,-0.06745,0.087
="2026/04/02 17:03:25.600",-0.20787,-0.07854,0.31331,-0.28772,-0.19625,0.32946,-0.40223,-0.08417,-0.60202,-0.01883,-0.02201,0.01566,8.22165,-0.14204,0.0863,-0.32209,874.54639,0.1403,0.00787,-0.01935
="2026/04/02 17:03:25.620",-0.21677,-0.16864,0.29127,-0.08642,-0.065,0.86479,0.0879,-0.02334,-1.06595,-0.01892,-0.01588,0.00189,4.43282,-0.12339,0.04994,-0.29093,872.11395,0.25251,-0.04005,0.10044
="2026/04/02 17:03:25.640",-0.65855,0.00473,0.36335,0.10165,0.02175,0.75187,-0.39898,-0.08969,-0.18846,-0.04167,0.00501,-0.00243,3.24978,-0.01138,-0.0015,-0.26663,866.68243,0.2369,-0.05611,0.16384
="2026/04/02 17:03:25.660",0.10546,0.11239,0.32072,0.19542,-0.30208,0.69899,-0.45587,0.02313,-0.47715,0.08291,-0.00024,-0.01261,5.98932,-0.42049,0.04395,0.18153,860.88586,0.07348,0.00858,-0.00276
="2026/04/02 17:03:25.680",-0.33047,0.1099,0.33736,0.39805,-0.10297,0.40828,-0.51224,0.02632,-0.57576,-0.06772,-0.02621,-0.02905,10.03817,0.02628,-0.0337,0.16588,853.16803,0.19995,0.00736,0.07538
="2026/04/02 17:03:25.700",0.15674,-0.02539,0.17653,0.51994,0.08466,0.53909,-0.73612,-0.0189,0.34244,-0.03427,-0.00841,0.02396,16.81888,-0.31486,-0.02841,0.34104,847.54211,0.10798,0.07552,-0.12424
="2026/04/02 17:03:25.720",0.25707,-0.08501,-0.02716,0.56543,0.16106,0.16646,-0.21764,0.26713,-0.49521,-0.00667,-0.02276,-0.01683,22.39642,-0.11473,-0.034,0.45801,844.57953,-0.01308,0.05312,0.08132
="2026/04/02 17:03:25.740",-0.01769,-0.00964,-0.00056,0.45252,0.19703,-0.21908,-0.2676,0.10809,0.65816,-0.06149,0.00858,0.01056,27.79515,0.06439,-0.08319,0.4046,842.99036,-0.13715,0.02834,0.11159
="2026/04/02 17:03:25.760",0.59424,0.135,-0.15275,0.18229,0.17941,-0.60686,0.27968,0.08946,0.61364,-0.0293,-0.02292,-0.03785,32.85517,-0.13101,-0.04255,0.43308,846.74695,-0.3062,0.04048,-0.05506
="2026/04/02 17:03:25.780",0.09976,0.15271,-0.39236,0.11892,0.35713,-0.77779,0.4112,0.03146,0.57831,-0.03713,-0.00081,-0.01371,33.29393,0.35684,-0.06534,0.1919,851.66809,-0.15491,-0.01651,0.07341
="2026/04/02 17:03:25.800",0.39713,0.08003,-0.31067,-0.1833,0.24116,-0.85651,0.39925,-0.15071,1.21883,-0.03761,0.01443,0.02185,32.74979,0.03881,-0.04237,0.09665,857.45087,-0.39296,0.05126,-0.06749
="2026/04/02 17:03:25.820",0.30206,0.10349,-0.51001,-0.3709,0.18917,-0.69847,0.83536,-0.05837,0.22486,0.03156,-0.03789,0.01102,29.58612,0.28516,0.01646,-0.06895,864.9671,-0.34127,-0.02295,0.01656
="2026/04/02 17:03:25.840",-0.0423,0.07717,-0.33406,-0.43335,0.15663,-0.74208,0.4494,-0.19677,0.70841,-0.06318,0.00504,-0.01596,24.45623,0.31507,-0.00383,-0.33324,871.94189,-0.33943,-0.06606,0.04273
="2026/04/02 17:03:25.860",0.29905,0.02794,-0.33137,-0.61493,0.0207,-0.28147,0.64815,-0.07257,-0.08368,-0.10077,0.00162,0.02587,19.28266,-0.00855,0.10486,-0.32166,877.7113,-0.37816,-0.02416,-0.00788
="2026/04/02 17:03:25.880",-0.14879,-0.01006,-0.3686,-0.41415,0.07793,-0.00318,0.28847,-0.02865,-0.56436,-0.0486,0.0091,-0.02415,12.39433,0.27821,0.07225,-0.5322,878.17365,-0.24493,-0.05971,0.07416
="2026/04/02 17:03:25.900",0.02835,-0.03702,0.01324,-0.41096,0.06957,0.24253,-0.11527,-0.0275,-0.41008,0.01455,-0.00399,0.01172,7.65166,-0.22552,0.04698,-0.41462,876.2041,-0.25599,-0.00128,-0.03286
="2026/04/02 17:03:25.920",-0.06621,-0.00634,-0.11783,-0.1219,0.07011,0.54656,-0.0765,0.20672,-1.38544,-0.06226,0.00025,-0.04715,4.39048,-0.09003,0.06749,-0.34193,872.55121,-0.20556,-0.02145,0.10844
="2026/04/02 17:03:25.940",-0.2517,0.01301,0.0436,0.07137,0.0826,0.58679,-0.69237,0.1371,-0.59714,0.03751,0.01787,-0.01603,4.05944,-0.18094,-0.00994,-0.23381,866.77411,-0.40254,-0.04009,0.24849
="2026/04/02 17:03:25.960",0.28105,-0.00725,0.04294,0.25144,-0.16124,0.67908,-0.43379,0.16026,-0.75779,0.16449,0.04821,0.05771,7.2736,-0.42195,0.00063,0.04699,860.46118,-0.18805,0.02153,0.08186
