time,WSMS00010.AccX,WSMS00010.AccY,WSMS00010.AccZ,WSMS00007.AccX,WSMS00007.AccY,WSMS00007.AccZ,WSMS00012.AccX,WSMS00012.AccY,WSMS00012.AccZ,WSMS00008.AccX,WSMS00008.AccY,WSMS00008.AccZ,WSMS00009.AccX,WSMS00009.AccY,WSMS00009.AccZ,WSGD00003.chdata,WSGD00004.chdata,WSMS00011.AccX,WSMS00011.AccY,WSMS00011.AccZ
="2026/04/02 15:35:39.800",0.59002,-0.03695,0.03398,-1.2225,-0.1387,2.19219,0.00522,-0.00364,-0.00023,1.05245,0.02867,-0.78975,-0.70127,-0.04527,0.35121,0,816.10516,0.14181,-0.02547,0.06277
="2026/04/02 15:35:39.820",0.6683,-0.03207,0.02509,-1.16431,-0.1561,2.29525,-0.01474,0.0038,0.00038,1.324,0.04651,-1.13054,-0.24052,-0.04172,0.18291,0,793.33966,0.07847,-0.01992,0.02749
="2026/04/02 15:35:39.840",0.60359,-0.03016,0.02031,-0.89242,-0.136,1.97798,-0.01241,-0.01124,-0.01056,1.37179,0.06201,-1.2899,0.2644,-0.02829,0.02797,5.12292,783.55896,-0.02074,0.01105,-0.02722
="2026/04/02 15:35:39.860",0.43482,-0.02242,-0.03731,-0.44712,-0.10907,1.294,-0.00788,-0.00743,-0.00859,1.162,0.05985,-1.19085,0.73816,-0.01465,-0.13912,31.88499,788.94196,-0.106,0.02923,-0.08594
="2026/04/02 15:35:39.880",0.16958,0.00495,-0.05288,0.06161,-0.07633,0.41282,0.01244,0.00178,0.01008,0.75387,0.04202,-0.85903,1.06344,0.00926,-0.32821,55.64192,808.07306,-0.14728,0.03281,-0.11169
="2026/04/02 15:35:39.900",-0.09722,0.00512,-0.07036,0.56228,-0.03321,-0.59055,0.00708,-0.00775,0.00059,0.21108,-0.0022,-0.4442,1.19187,0.01375,-0.40036,74.21712,836.66669,-0.19369,0.03929,-0.09943
="2026/04/02 15:35:39.920",-0.3406,0.01568,-0.06306,0.96543,0.0158,-1.4533,0.00919,-0.00628,-0.009,-0.39164,-0.04114,0.09948,1.11473,0.00531,-0.43337,84.04572,869.68048,-0.18378,0.04476,-0.08
="2026/04/02 15:35:39.940",-0.53661,0.02264,-0.05806,1.19017,0.05347,-2.0454,-0.00469,-0.00146,-0.00756,-0.86332,-0.08775,0.6143,0.83593,0.02022,-0.39477,81.44153,902.22583,-0.14857,0.04073,-0.06193
="2026/04/02 15:35:39.960",-0.63184,0.01722,-0.04881,1.20722,0.07204,-2.3038,-0.00578,-0.00306,0.00415,-1.22073,-0.10316,1.01505,0.41222,0.01299,-0.25463,67.1876,928.57208,-0.09115,0.00982,-0.04162
="2026/04/02 15:35:39.980",-0.62269,0.00994,-0.03645,1.00869,0.07869,-2.11058,-0.01007,0.00044,0.00622,-1.36826,-0.11965,1.21101,-0.09314,-0.00014,-0.10603,44.79599,943.24695,-0.02128,-0.00684,0.01233
="2026/04/02 15:35:40.000",-0.50546,0.0043,0.00333,0.62654,0.04329,-1.56805,-0.00848,0.00529,-0.01245,-1.25152,-0.11915,1.21258,-0.57262,-0.02047,0.1043,19.19245,943.30371,0.05885,-0.02817,0.06318
="2026/04/02 15:35:40.020",-0.26863,-0.01696,0.02568,0.13354,0.01391,-0.71764,0.01383,-0.00034,0.00855,-0.89603,-0.11244,0.97614,-0.95043,-0.03256,0.24176,0,929.23578,0.13202,-0.03271,0.09628
="2026/04/02 15:35:40.040",-0.01207,-0.02254,0.03883,-0.38175,-0.04488,0.24387,-0.00723,-0.00042,-0.00302,-0.40313,-0.0713,0.58221,-1.16551,-0.03906,0.36387,0,903.96918,0.18016,-0.04928,0.08102
="2026/04/02 15:35:40.060",0.24341,-0.03114,0.0843,-0.8302,-0.07783,1.1481,-0.01381,0.00104,0.01121,0.18353,-0.0339,0.07206,-1.16133,-0.05504,0.43409,0,871.81342,0.16924,-0.04582,0.10473
="2026/04/02 15:35:40.080",0.49508,-0.03429,0.08014,-1.13813,-0.11586,1.87706,-0.00546,-0.00953,-0.00105,0.7318,0.00195,-0.45032,-0.93938,-0.06093,0.41621,0,838.4566,0.17182,-0.03384,0.08404
="2026/04/02 15:35:40.100",0.61029,-0.04206,0.05826,-1.21764,-0.14394,2.23224,0.0088,-0.00231,0.00113,1.14142,0.03752,-0.9018,-0.56117,-0.04744,0.27682,0,809.40912,0.12477,-0.02947,0.0374
="2026/04/02 15:35:40.120",0.65077,-0.03216,0.02614,-1.10795,-0.15541,2.21953,-0.01236,-0.00714,-0.01362,1.35131,0.06145,-1.17012,-0.09179,-0.04145,0.16176,0,790.14655,0.03938,-0.00459,-0.00499
="2026/04/02 15:35:40.140",0.56224,-0.0123,0.00196,-0.76511,-0.12241,1.79622,0.01192,-0.00128,-0.00249,1.28263,0.05815,-1.27455,0.42122,-0.02517,-0.00503,12.70798,784.2229,-0.03894,0.00881,-0.03105
="2026/04/02 15:35:40.160",0.36022,-0.00116,-0.0295,-0.29812,-0.10042,1.03867,-0.00239,0.00271,-0.00528,1.03383,0.05397,-1.14185,0.83463,-0.01342,-0.21003,38.39884,793.07263,-0.11352,0.03157,-0.07365
="2026/04/02 15:35:40.180",0.11572,0.01967,-0.0556,0.20717,-0.06923,0.12236,0.00174,-0.01129,-0.01238,0.59619,0.03321,-0.75682,1.10903,-0.00203,-0.35447,61.55363,814.62671,-0.16438,0.041,-0.10388
="2026/04/02 15:35:40.200",-0.18112,0.01915,-0.07504,0.68638,-0.01549,-0.84874,-0.00702,-0.01006,-0.00098,0.0357,-0.00556,-0.29917,1.17377,0.00654,-0.43523,77.86502,845.33813,-0.18588,0.04082,-0.12233
="2026/04/02 15:35:40.220",-0.41124,0.01567,-0.09086,1.05552,0.0297,-1.63998,-0.00431,-0.0008,-0.02253,-0.52177,-0.0464,0.26675,1.04352,0.01492,-0.40754,83.25533,879.52429,-0.18526,0.03685,-0.08777
="2026/04/02 15:35:40.240",-0.57981,0.01751,-0.07159,1.20178,0.0678,-2.11526,0.00838,0.00123,-0.01855,-1.01876,-0.07869,0.72513,0.71978,0.01314,-0.35667,77.37718,910.37219,-0.15705,0.02172,-0.04146
="2026/04/02 15:35:40.260",-0.65035,0.00834,-0.06278,1.16335,0.07611,-2.27083,-0.01151,-0.00121,0.00367,-1.27014,-0.09956,1.063,0.26098,0.01047,-0.24505,61.29279,932.65289,-0.07279,-0.00265,0.01355
="2026/04/02 15:35:40.280",-0.59531,-0.00706,-0.02442,0.91505,0.05619,-1.96904,0.00999,0.00234,0.0101,-1.35625,-0.11061,1.23018,-0.24461,-0.00087,-0.02438,37.78641,942.75397,0.01374,-0.01485,-0.00284
="2026/04/02 15:35:40.300",-0.43905,-0.01342,0.02404,0.47315,0.04603,-1.29316,-0.0012,-0.00376,-0.00055,-1.14438,-0.12537,1.16529,-0.67899,-0.01396,0.12738,11.00487,938.94855,0.07758,-0.02608,0.07187
="2026/04/02 15:35:40.320",-0.17562,-0.02227,0.05911,-0.02804,0.00005,-0.43692,-0.00333,0.00544,-0.01321,-0.76428,-0.10414,0.85939,-1.00783,-0.03683,0.30216,0,921.69177,0.13602,-0.04326,0.09487
="2026/04/02 15:35:40.340",0.06382,-0.01933,0.076,-0.51749,-0.04286,0.49708,0.01085,0.00349,0.00276,-0.20931,-0.05477,0.46263,-1.17248,-0.0449,0.38764,0,894.08057,0.18391,-0.04555,0.11915
="2026/04/02 15:35:40.360",0.32062,-0.02898,0.04977,-0.92499,-0.09839,1.37457,0.00423,0.00029,-0.00801,0.39011,-0.03047,-0.06267,-1.10408,-0.05359,0.41373,0,861.41339,0.19276,-0.03909,0.07412
="2026/04/02 15:35:40.380",0.52754,-0.03372,0.06114,-1.15792,-0.12832,1.98662,-0.01771,-0.00259,0.0033,0.82968,0.01083,-0.60656,-0.83256,-0.04148,0.39138,0,828.97308,0.16636,-0.03296,0.06778
="2026/04/02 15:35:40.400",0.63146,-0.02992,0.03563,-1.19883,-0.14319,2.24218,0.00966,0.00738,-0.01308,1.21177,0.03348,-0.99839,-0.42307,-0.04338,0.25135,0,802.62274,0.07975,-0.00821,0.03899
="2026/04/02 15:35:40.420",0.58796,-0.01627,0.0444,-0.9967,-0.14828,2.09853,-0.01734,-0.00168,-0.00138,1.36648,0.06535,-1.18555,0.06882,-0.03441,0.09458,0,787.60333,0.02593,0.01274,-0.02092
="2026/04/02 15:35:40.440",0.50402,-0.00868,0.00149,-0.64022,-0.12105,1.56703,-0.02374,-0.01145,0.01028,1.23601,0.06163,-1.21971,0.54466,-0.01606,-0.06733,20.45373,786.67218,-0.05409,0.0256,-0.04261
="2026/04/02 15:35:40.460",0.28625,-0.00549,-0.04365,-0.1663,-0.08774,0.77444,-0.00181,-0.00829,0.00563,0.91665,0.04891,-0.99103,0.92123,-0.00271,-0.24495,45.94621,799.34137,-0.12813,0.03606,-0.11888
="2026/04/02 15:35:40.480",0.037,0.00971,-0.07317,0.36846,-0.05642,-0.17364,0.00686,0.00618,-0.003,0.44426,0.01713,-0.58742,1.13692,-0.00192,-0.36838,67.51577,823.58917,-0.15912,0.05568,-0.08994
="2026/04/02 15:35:40.500",-0.24458,0.02638,-0.0799,0.79252,-0.00365,-1.09812,0.0017,-0.00572,-0.00296,-0.12648,-0.01938,-0.11443,1.15028,0.01388,-0.43744,80.26079,855.43567,-0.16628,0.03506,-0.10988
="2026/04/02 15:35:40.520",-0.46948,0.03027,-0.0636,1.10932,0.04005,-1.80272,-0.00095,-0.00068,-0.01441,-0.67164,-0.05678,0.39686,0.95767,0.01854,-0.40686,82.19176,888.92212,-0.17573,0.02649,-0.09562
="2026/04/02 15:35:40.540",-0.60202,0.0218,-0.05202,1.21858,0.06681,-2.17069,-0.0078,-0.00648,0.00014,-1.11741,-0.09291,0.82359,0.58259,0.01191,-0.28679,72.9789,917.60388,-0.12292,0.02834,-0.02887
="2026/04/02 15:35:40.560",-0.62647,0.00945,-0.0307,1.08788,0.07372,-2.19295,-0.01065,0.00151,-0.00182,-1.30031,-0.11162,1.11357,0.11406,0.00499,-0.15495,54.57846,936.62915,-0.04352,-0.00474,-0.02126
="2026/04/02 15:35:40.580",-0.54538,-0.00184,-0.00904,0.78191,0.06455,-1.79034,-0.01217,-0.00182,-0.0032,-1.31531,-0.10207,1.23031,-0.37536,-0.0139,0.00626,29.5925,942.18341,0.02461,-0.014,0.03216
="2026/04/02 15:35:40.600",-0.37725,-0.00236,0.00705,0.33225,0.0198,-1.07817,0.00883,0.00453,-0.00184,-1.02498,-0.11697,1.07595,-0.79279,-0.02811,0.16103,3.52869,934.03265,0.11398,-0.04107,0.03703
="2026/04/02 15:35:40.620",-0.12384,-0.01658,0.05717,-0.18194,-0.01947,-0.18105,-0.01455,-0.01279,-0.00606,-0.61516,-0.08435,0.76681,-1.07059,-0.03957,0.31702,0,913.63818,0.15669,-0.04605,0.09862
="2026/04/02 15:35:40.640",0.16185,-0.02419,0.07745,-0.6581,-0.06808,0.74734,0.00579,-0.00076,-0.01152,-0.05686,-0.05975,0.29676,-1.15536,-0.04618,0.40301,0,884.11212,0.17979,-0.03536,0.10865
="2026/04/02 15:35:40.660",0.40179,-0.03299,0.07138,-1.01067,-0.10744,1.55028,0.00737,-0.00171,-0.00432,0.49187,-0.01418,-0.22478,-1.03016,-0.05229,0.40552,0,851.37482,0.18124,-0.04389,0.08945
="2026/04/02 15:35:40.680",0.56286,-0.03715,0.06121,-1.19009,-0.13327,2.07175,0.00237,0.00366,-0.00704,0.96484,0.01666,-0.73044,-0.7253,-0.04791,0.34516,0,821.17926,0.12985,-0.03104,0.05169
="2026/04/02 15:35:40.700",0.64664,-0.01953,0.03704,-1.15278,-0.14478,2.20874,0.0136,-0.00758,-0.00864,1.26723,0.04661,-1.0293,-0.2808,-0.04371,0.19995,0,798.7077,0.06684,-0.00358,-0.00872
="2026/04/02 15:35:40.720",0.59648,-0.02311,0.01939,-0.91016,-0.14563,1.96563,-0.00761,-0.01045,-0.01554,1.33649,0.06113,-1.22079,0.21353,-0.02783,0.04358,3.28818,787.37122,-0.00192,0.00475,-0.02914
="2026/04/02 15:35:40.740",0.43098,-0.0129,-0.02577,-0.4951,-0.11704,1.34189,-0.0068,0.00462,0.01619,1.15448,0.05966,-1.16362,0.65271,-0.01902,-0.11614,29.28921,789.89508,-0.0896,0.01909,-0.10416
="2026/04/02 15:35:40.760",0.20722,-0.00042,-0.04536,0.00412,-0.08164,0.48685,-0.01381,-0.00441,-0.00535,0.78785,0.05476,-0.86745,0.99149,-0.0067,-0.27218,53.53825,805.96387,-0.14376,0.03625,-0.06879
="2026/04/02 15:35:40.780",-0.04359,0.00871,-0.05023,0.4932,-0.03412,-0.43992,0.01178,0.0034,0.02312,0.27883,0.006,-0.48534,1.15089,0.01393,-0.39371,72.08916,833.28699,-0.18523,0.04119,-0.09747
="2026/04/02 15:35:40.800",-0.30364,0.02216,-0.08902,0.90025,0.01916,-1.30376,0.00229,0.0047,-0.00265,-0.30511,-0.02104,0.04595,1.09278,0.01855,-0.41776,81.46098,865.97107,-0.17629,0.03952,-0.07742
="2026/04/02 15:35:40.820",-0.51457,0.0219,-0.06998,1.13008,0.05086,-1.901,-0.0003,-0.00628,0.01051,-0.81833,-0.06343,0.53138,0.85515,0.01901,-0.38641,80.16601,897.3739,-0.15042,0.01941,-0.0784
="2026/04/02 15:35:40.840",-0.60507,0.01446,-0.02647,1.18702,0.07321,-2.18169,0.00137,-0.00441,-0.00317,-1.17313,-0.10242,0.93656,0.46182,0.00164,-0.26334,68.27821,923.16425,-0.09415,0.0111,-0.04615
="2026/04/02 15:35:40.860",-0.62023,0.01332,-0.03336,1.00355,0.06545,-2.07508,0.00669,0.00005,-0.00124,-1.3223,-0.11426,1.15075,-0.02873,-0.0026,-0.10396,46.99123,939.06567,-0.02935,-0.00651,0.01675
="2026/04/02 15:35:40.880",-0.49828,-0.0085,0.00527,0.6362,0.04313,-1.57588,0.00027,0.00766,0.01756,-1.22646,-0.11607,1.18467,-0.50478,-0.01633,0.05115,21.45832,941.11591,0.05057,-0.02035,0.04187
="2026/04/02 15:35:40.900",-0.31241,-0.01022,0.03872,0.16575,0.00241,-0.81758,-0.00781,0.00383,0.00851,-0.91657,-0.10477,0.97229,-0.85944,-0.01995,0.24255,0,929.07831,0.11325,-0.03966,0.09518
="2026/04/02 15:35:40.920",-0.0435,-0.01765,0.07828,-0.33842,-0.04125,0.11082,0.00178,-0.00786,-0.01851,-0.41413,-0.08114,0.61701,-1.1209,-0.03923,0.33907,0,906.01056,0.14797,-0.03825,0.10844
="2026/04/02 15:35:40.940",0.22063,-0.02584,0.07932,-0.74776,-0.06586,1.02859,-0.01715,-0.00844,-0.0065,0.09202,-0.04455,0.11139,-1.12068,-0.04966,0.42314,0,875.33136,0.1758,-0.03448,0.11531
="2026/04/02 15:35:40.960",0.43963,-0.03277,0.06042,-1.07622,-0.11391,1.71905,-0.00308,-0.00844,-0.01528,0.654,-0.01017,-0.36388,-0.94818,-0.04831,0.37103,0,842.87823,0.15316,-0.02795,0.08311
="2026/04/02 15:35:40.980",0.58844,-0.02621,0.04097,-1.16862,-0.12426,2.15538,-0.00256,-0.00962,0.00185,1.04903,0.02098,-0.80914,-0.59392,-0.04272,0.31884,0,814.34778,0.13048,-0.03063,0.03216
="2026/04/02 15:35:41.000",0.6292,-0.02503,0.02877,-1.09567,-0.15026,2.15166,-0.01096,-0.00318,0.02215,1.30474,0.05725,-1.11819,-0.13348,-0.03923,0.18508,0,794.45154,0.0752,0.00979,-0.0071
="2026/04/02 15:35:41.020",0.55336,-0.0156,0.01115,-0.78837,-0.13358,1.79997,-0.00371,-0.00414,-0.00853,1.28099,0.07084,-1.21652,0.33012,-0.02885,-0.00803,10.23036,786.80554,-0.01964,0.01349,-0.05311
="2026/04/02 15:35:41.040",0.37642,-0.01691,-0.01974,-0.35247,-0.09914,1.0886,-0.01519,-0.00999,-0.02015,1.06205,0.05559,-1.08809,0.75048,-0.01807,-0.15984,35.56226,794.00555,-0.10327,0.0387,-0.05879
="2026/04/02 15:35:41.060",0.12772,-0.0017,-0.05862,0.14486,-0.07329,0.21093,0.00647,0.00344,0.02083,0.64646,0.02847,-0.7728,1.05074,0.00153,-0.30643,58.61811,813.80945,-0.16623,0.03888,-0.07975
="2026/04/02 15:35:41.080",-0.12502,0.013,-0.0675,0.6312,-0.01766,-0.68331,-0.00712,0.00717,-0.00436,0.0823,-0.00627,-0.33112,1.14195,0.00833,-0.37572,75.05038,841.98505,-0.1881,0.03854,-0.10926
="2026/04/02 15:35:41.100",-0.37442,0.02247,-0.08203,0.9792,0.02658,-1.48342,0.02039,-0.0066,-0.01212,-0.45667,-0.03479,0.16206,1.02001,0.01799,-0.42203,81.77346,874.61279,-0.15633,0.04875,-0.08895
="2026/04/02 15:35:41.120",-0.53578,0.01216,-0.06818,1.1771,0.05773,-2.02019,0.003,0.00453,0.00408,-0.89318,-0.07908,0.64239,0.75104,-0.00099,-0.32722,76.74084,905.16718,-0.14941,0.03155,-0.06248
="2026/04/02 15:35:41.140",-0.60315,0.00301,-0.05449,1.14644,0.07321,-2.18529,-0.00226,-0.00727,0.008,-1.22805,-0.10026,0.99306,0.31083,0.01124,-0.2627,61.96321,928.32855,-0.06607,0.01403,-0.01009
="2026/04/02 15:35:41.160",-0.5643,0.00568,-0.02824,0.90594,0.06313,-1.95228,-0.01128,0.00489,0.00842,-1.3009,-0.11209,1.16332,-0.17126,0.0025,-0.02049,40.04406,940.27771,0.00289,-0.00902,0.02077
="2026/04/02 15:35:41.180",-0.44645,-0.01027,0.02373,0.50259,0.04144,-1.38477,-0.01002,-0.00762,-0.00884,-1.13229,-0.10876,1.18111,-0.6123,-0.01744,0.09845,14.7666,938.54108,0.04877,-0.01861,0.07982
="2026/04/02 15:35:41.200",-0.22683,-0.01381,0.02302,0.03729,0.00898,-0.57044,0.00182,0.00064,-0.0019,-0.80811,-0.09562,0.87691,-0.95113,-0.03257,0.27001,0,923.48102,0.11654,-0.03518,0.09889
="2026/04/02 15:35:41.220",0.02343,-0.02496,0.06532,-0.46381,-0.04315,0.33299,0.01286,-0.00847,-0.00389,-0.27118,-0.07398,0.49224,-1.10995,-0.03591,0.33519,0,897.55188,0.17602,-0.038,0.08265
="2026/04/02 15:35:41.240",0.28526,-0.03579,0.06884,-0.87721,-0.08465,1.22381,-0.01237,-0.00452,0.0071,0.26769,-0.02068,-0.02404,-1.09693,-0.04601,0.41584,0,865.89465,0.17078,-0.04695,0.04592
="2026/04/02 15:35:41.260",0.48156,-0.0238,0.07163,-1.10545,-0.12048,1.84307,-0.00283,-0.00373,0.01531,0.7862,0.00212,-0.49997,-0.83598,-0.04492,0.38161,0,833.96838,0.15733,-0.03138,0.04873
="2026/04/02 15:35:41.280",0.58396,-0.01632,0.06884,-1.1706,-0.1287,2.13802,-0.01328,-0.01021,0.00001,1.13648,0.03628,-0.9182,-0.45343,-0.0388,0.27143,0,807.38495,0.09587,-0.02435,0.04595
="2026/04/02 15:35:41.300",0.60266,-0.0269,0.02445,-0.9894,-0.12685,2.04266,-0.00874,0.00754,-0.00828,1.2647,0.06319,-1.15568,0.00839,-0.03328,0.14149,0,791.66376,0.03811,-0.00432,-0.00067
="2026/04/02 15:35:41.320",0.51769,-0.01984,-0.00884,-0.65621,-0.12319,1.58731,0.00326,-0.0002,0.0069,1.23017,0.06071,-1.17863,0.46877,-0.02942,-0.07408,18.54787,789.19232,-0.03537,0.02399,-0.04695
="2026/04/02 15:35:41.340",0.30608,-0.00363,-0.02958,-0.20107,-0.09108,0.8835,-0.00416,-0.00009,0.00384,0.93805,0.04746,-1.01383,0.84646,-0.00474,-0.22836,42.90835,799.78131,-0.11198,0.03592,-0.10305
="2026/04/02 15:35:41.360",0.0531,0.0015,-0.07359,0.27845,-0.04891,-0.04228,0.0176,0.00322,-0.00329,0.49589,0.01393,-0.66013,1.06968,0.0063,-0.31891,63.94946,821.16669,-0.15909,0.04421,-0.11072
="2026/04/02 15:35:41.380",-0.191,0.01307,-0.05864,0.7397,0.00634,-0.95568,0.01018,-0.00575,-0.01022,-0.05901,-0.01493,-0.1944,1.1156,0.02032,-0.40009,77.89071,851.3219,-0.17761,0.03579,-0.08069
="2026/04/02 15:35:41.400",-0.41935,0.01007,-0.07658,1.03491,0.02696,-1.6586,-0.00641,0.00578,-0.00883,-0.58624,-0.05137,0.30452,0.95384,-0.00341,-0.41537,81.45312,883.86597,-0.1884,0.03992,-0.08951
="2026/04/02 15:35:41.420",-0.55824,0.01637,-0.06384,1.16862,0.06044,-2.07498,0.00898,0.00407,0.00342,-1.02279,-0.08628,0.74811,0.61237,0.01321,-0.31959,73.38808,912.47009,-0.13376,0.01438,-0.04899
="2026/04/02 15:35:41.440",-0.6072,0.01755,-0.04539,1.06985,0.06046,-2.14892,-0.01004,-0.00084,-0.00066,-1.24478,-0.09095,1.05334,0.17421,-0.01434,-0.17661,55.92998,932.75732,-0.07357,-0.00379,-0.01499
="2026/04/02 15:35:41.460",-0.53394,0.0045,-0.00676,0.80366,0.05225,-1.80799,-0.00856,0.00476,0.01489,-1.26096,-0.12133,1.16732,-0.30443,0.00119,0.01261,32.43793,940.37714,0.01807,-0.0173,0.04185
="2026/04/02 15:35:41.480",-0.38219,-0.00657,0.02087,0.36219,0.02341,-1.10587,-0.02722,0.00018,0.00446,-1.04161,-0.10966,1.06082,-0.71484,-0.01649,0.14884,7.03753,934.18835,0.08465,-0.02383,0.04896
="2026/04/02 15:35:41.500",-0.14027,-0.01444,0.04001,-0.121,-0.01007,-0.29011,-0.00639,-0.00464,0.00432,-0.64891,-0.09331,0.77192,-1.01115,-0.04083,0.26821,0,915.43768,0.15323,-0.03884,0.11261
="2026/04/02 15:35:41.520",0.10352,-0.02874,0.06601,-0.59582,-0.04646,0.62141,-0.0065,0.00069,-0.02142,-0.11951,-0.05968,0.34918,-1.12049,-0.04916,0.34964,0,887.89972,0.17637,-0.04592,0.10549
="2026/04/02 15:35:41.540",0.34608,-0.03139,0.07204,-0.94389,-0.08332,1.42517,0.00881,-0.00851,-0.00746,0.43205,-0.01307,-0.14227,-1.01384,-0.04824,0.3929,0,855.96265,0.17343,-0.04684,0.08207
="2026/04/02 15:35:41.560",0.52813,-0.03085,0.07704,-1.13233,-0.12453,1.94685,-0.00153,0.00458,0.00678,0.88219,0.01477,-0.62876,-0.7549,-0.03431,0.36525,0,825.72559,0.13892,-0.03212,0.06734
="2026/04/02 15:35:41.580",0.6108,-0.02759,0.0477,-1.14796,-0.14579,2.14785,0.00224,0.0027,0.01485,1.19849,0.03794,-0.96894,-0.33315,-0.03885,0.2621,0,802.52765,0.08443,-0.01142,-0.00435
="2026/04/02 15:35:41.600",0.57615,-0.02554,0.01685,-0.89669,-0.12592,1.93055,0.01688,0.00008,0.00678,1.27839,0.06173,-1.16716,0.14313,-0.04312,0.07615,0,790.72113,-0.00033,0.00489,-0.00584
="2026/04/02 15:35:41.620",0.45355,-0.00668,-0.02688,-0.53453,-0.11181,1.39726,-0.00095,-0.00142,-0.00264,1.15654,0.06123,-1.14122,0.59003,-0.01836,-0.10373,24.86959,792.02618,-0.06416,0.03381,-0.01172
="2026/04/02 15:35:41.640",0.24014,-0.00736,-0.04093,-0.06319,-0.07833,0.62549,0.00282,0.00255,-0.01852,0.81478,0.04061,-0.90297,0.93669,-0.00997,-0.25029,49.23755,806.12354,-0.131,0.02931,-0.08521
="2026/04/02 15:35:41.660",-0.02039,0.01204,-0.06844,0.42239,-0.04999,-0.33213,-0.00484,-0.00047,-0.00273,0.30754,0.00677,-0.52947,1.08962,0.01135,-0.36874,68.20109,830.23535,-0.16963,0.04546,-0.10292
="2026/04/02 15:35:41.680",-0.26237,0.01765,-0.06585,0.83352,-0.00374,-1.14212,0.01147,0.0017,-0.00584,-0.23267,-0.02721,-0.04771,1.07478,0.00967,-0.40191,78.73951,860.96472,-0.18673,0.05092,-0.09711
="2026/04/02 15:35:41.700",-0.47074,0.00503,-0.0673,1.07691,0.03733,-1.81096,-0.00715,0.0005,-0.00132,-0.73389,-0.06248,0.43882,0.85522,0.01013,-0.37982,78.37002,892.84528,-0.14666,0.03392,-0.0692
="2026/04/02 15:35:41.720",-0.58353,0.01794,-0.04656,1.13956,0.07038,-2.08191,0.00705,-0.00184,-0.01847,-1.12631,-0.09844,0.82112,0.48941,0.00237,-0.30813,68.34512,919.0047,-0.12267,0.01731,-0.04372
="2026/04/02 15:35:41.740",-0.58934,0.01698,-0.01047,1.00479,0.06282,-2.01157,0.00766,-0.00624,0.00789,-1.25649,-0.10187,1.10005,0.03219,-0.00343,-0.14357,49.68172,934.98047,-0.03512,0.00554,-0.00792
="2026/04/02 15:35:41.760",-0.49054,0.00262,0.00455,0.64739,0.04511,-1.60414,-0.00501,-0.00553,-0.00087,-1.20983,-0.09948,1.16429,-0.42223,-0.00738,0.03524,25.02922,938.64233,0.03233,-0.02086,0.03756
="2026/04/02 15:35:41.780",-0.31324,-0.00308,0.0261,0.21358,0.02403,-0.88523,0.00337,-0.00336,-0.00274,-0.93891,-0.1121,0.96804,-0.80277,-0.03371,0.17254,0,929.29144,0.11252,-0.03266,0.08056
="2026/04/02 15:35:41.800",-0.07406,-0.01722,0.06488,-0.25416,-0.01389,-0.03236,0.00706,0.00062,0.0132,-0.49294,-0.06846,0.65852,-1.02958,-0.04283,0.31011,0,908.01392,0.15705,-0.03999,0.09491
="2026/04/02 15:35:41.820",0.20829,-0.02481,0.04915,-0.70013,-0.06975,0.86249,0.011,0.00106,-0.00415,0.05246,-0.05748,0.20745,-1.08837,-0.05077,0.38534,0,878.93622,0.1835,-0.03844,0.06919
="2026/04/02 15:35:41.840",0.39884,-0.03469,0.08158,-1.0171,-0.10514,1.58459,0.01828,0.00135,0.01039,0.5621,-0.01377,-0.29297,-0.9423,-0.04501,0.37892,0,846.92059,0.17115,-0.03862,0.07544
="2026/04/02 15:35:41.860",0.54552,-0.03781,0.05795,-1.13771,-0.12335,2.04616,0.0052,-0.00648,-0.009,0.99352,0.02286,-0.74141,-0.63971,-0.04015,0.32312,0,818.56775,0.11901,-0.03052,0.0701
="2026/04/02 15:35:41.880",0.60012,-0.02442,0.03204,-1.07697,-0.13927,2.09774,-0.00976,-0.01278,0.01481,1.21165,0.05232,-1.05161,-0.18944,-0.04019,0.18331,0,798.73584,0.08223,-0.00398,0.00142
="2026/04/02 15:35:41.900",0.53946,-0.02808,-0.01009,-0.80341,-0.12658,1.79881,0.01096,-0.00391,-0.00325,1.26317,0.05093,-1.16287,0.29485,-0.02801,0.00579,8.00327,790.54749,-0.00082,0.01851,-0.02497
="2026/04/02 15:35:41.920",0.39996,-0.00929,-0.01958,-0.36206,-0.10484,1.1755,-0.0199,-0.00419,0.00485,1.04705,0.05763,-1.06796,0.68603,-0.02163,-0.14624,32.29818,795.46155,-0.08647,0.02277,-0.0709
="2026/04/02 15:35:41.940",0.17764,0.0012,-0.07699,0.08531,-0.06734,0.35168,0.00483,-0.00536,0.00183,0.65195,0.03051,-0.81876,0.99062,0.00086,-0.26627,55.02777,812.70026,-0.13801,0.04276,-0.06663
="2026/04/02 15:35:41.960",-0.0769,0.01899,-0.07435,0.56527,-0.02456,-0.56766,-0.01475,-0.00451,-0.01899,0.16216,0.0037,-0.38153,1.07394,0.0116,-0.38872,71.51037,839.56323,-0.16843,0.03249,-0.097
="2026/04/02 15:35:41.980",-0.32384,0.02627,-0.08537,0.90737,0.02976,-1.35082,0.00192,-0.00312,-0.00492,-0.3898,-0.03569,0.10251,1.01776,0.01186,-0.40325,79.18445,870.34375,-0.18739,0.02742,-0.12268
