time,WSMS00010.AccX,WSMS00010.AccY,WSMS00010.AccZ,WSMS00008.AccX,WSMS00008.AccY,WSMS00008.AccZ,WSMS00007.AccX,WSMS00007.AccY,WSMS00007.AccZ,WSMS00012.AccX,WSMS00012.AccY,WSMS00012.AccZ,WSGD00003.chdata,WSGD00004.chdata,WSMS00009.AccX,WSMS00009.AccY,WSMS00009.AccZ,WSMS00011.AccX,WSMS00011.AccY,WSMS00011.AccZ
="2026/04/02 16:18:11.860",0.20988,-0.1597,-0.85872,0.00364,0.25445,-0.1971,1.32439,-0.59773,1.52321,-0.64132,0.00294,0.01655,21.28437,865.91516,0.1175,0.03181,-0.09631,0.32548,0.06088,-0.08755
="2026/04/02 16:18:11.880",0.08621,-0.13,0.41416,-0.07666,0.39066,-0.40812,-0.57268,-0.02433,-0.53329,-0.4146,0.04901,-0.02457,20.98402,863.99377,0.21119,0.10747,0.53037,-0.13856,0.08068,0.13106
="2026/04/02 16:18:11.900",0.48278,-0.23564,-0.70221,-0.25347,0.41721,-0.1634,0.65122,-0.2793,0.83762,-0.17106,0.09201,0.03065,21.76384,864.17175,0.09512,-0.15304,-0.54517,-0.47537,-0.04889,0.46033
="2026/04/02 16:18:11.920",0.19975,-0.10836,-0.46027,0.12729,0.00097,-0.30688,0.42952,-0.07425,0.42431,-0.35593,0.0092,0.00295,19.8404,864.2088,-0.10489,-0.03328,0.50181,-0.34077,0.0544,-0.11279
="2026/04/02 16:18:11.940",0.19813,0.01273,0.41039,-0.25277,0.25194,-0.62417,-0.72616,-0.04105,-0.50751,-0.23088,0.00744,0.02059,19.47861,863.95239,0.08648,0.00479,-0.30129,-0.79933,-0.08323,0.42452
="2026/04/02 16:18:11.960",0.42722,-0.00273,-1.05397,0.08178,-0.04218,-0.16884,1.06094,-0.12955,0.42329,-0.25632,-0.01131,0.03972,19.09183,862.79889,-0.07117,0.07138,-0.35229,-0.67715,0.01252,0.10345
="2026/04/02 16:18:11.980",-0.01896,0.02256,0.59474,0.07313,0.1163,-0.44067,-0.4149,0.86428,-1.33064,-0.24383,0.01525,-0.06337,17.70366,861.03766,0.00184,0.10275,0.12573,-0.99561,0.06652,-0.03311
="2026/04/02 16:18:12.000",0.46253,0.04162,-0.33002,-0.18471,0.1869,-0.47332,-0.03195,0.45543,0.03386,0.0913,0.01849,0.00405,18.87001,861.00067,-0.02922,-0.06451,-0.79107,-1.19412,-0.11306,0.49571
="2026/04/02 16:18:12.020",0.1027,-0.03598,-0.6156,0.13432,-0.17123,-0.20834,0.16178,0.21836,-0.27596,-0.1045,0.03906,-0.03012,18.23821,860.25757,-0.27543,0.10347,0.04197,-0.70091,0.05459,-0.09155
="2026/04/02 16:18:12.040",0.02261,-0.02429,0.73553,-0.06848,0.14655,0.00102,-1.28076,0.32231,-1.03847,-0.13604,0.03899,0.00873,17.71182,860.22308,-0.0739,-0.07271,-0.38507,-1.48865,-0.08817,0.39364
="2026/04/02 16:18:12.060",0.27469,-0.02907,-0.74397,0.04466,0.04322,-0.07877,0.02591,-0.10687,0.35764,0.13987,0.0264,0.01551,18.11385,860.86987,-0.39878,-0.02154,-0.59241,-1.12469,-0.02753,0.28882
="2026/04/02 16:18:12.080",-0.17132,0.01766,0.44815,0.15281,-0.09291,-0.10792,-0.90149,0.24344,-1.18763,0.23276,-0.0659,-0.02595,17.98398,860.33221,-0.1653,0.12757,0.08586,-0.86763,0.13025,-0.23736
="2026/04/02 16:18:12.100",0.1584,-0.04421,0.05343,-0.06644,-0.12845,-0.37798,-0.7125,0.04579,-0.32766,0.27995,-0.02179,-0.02799,18.59035,861.05707,0.01429,-0.0989,-0.85341,-1.4446,-0.13404,0.45095
="2026/04/02 16:18:12.120",-0.22704,-0.00587,-0.46794,0.13917,-0.37623,0.48319,0.1246,0.15375,-0.35531,0.31209,-0.00545,0.01007,17.81825,861.83154,-0.31555,0.04308,0.01619,-0.63887,0.07936,-0.2103
="2026/04/02 16:18:12.140",-0.27992,0.06845,0.6968,0.09352,0.18223,0.46971,-1.32761,0.41378,-1.05681,0.44526,-0.03054,-0.06779,17.98385,861.9538,0.04882,-0.01883,0.03959,-1.162,0.00894,0.05577
="2026/04/02 16:18:12.160",-0.08236,0.09413,-0.24371,0.06353,-0.10185,0.22832,0.11799,-0.24711,0.59421,0.52939,0.00997,0.01835,18.92792,862.41681,-0.28467,-0.08807,-0.7436,-0.69731,0.00832,0.11124
="2026/04/02 16:18:12.180",-0.32812,-0.04754,0.39379,0.13281,-0.35099,0.57369,-0.7981,0.31159,-1.17277,0.47709,-0.00854,-0.02791,18.01744,862.27051,-0.36886,0.06373,0.54541,-0.41098,0.06492,-0.39442
="2026/04/02 16:18:12.200",-0.21308,-0.05831,0.53957,-0.01111,-0.00717,0.4005,-1.13202,0.32622,-0.60702,0.45082,-0.01197,-0.01119,18.23696,863.60315,-0.07006,-0.1075,-0.5343,-0.91511,-0.18723,0.47609
="2026/04/02 16:18:12.220",-0.2735,0.02263,-0.29435,0.13237,-0.23793,0.42493,0.49347,0.0181,0.13676,0.68727,0.05013,0.04628,18.45575,864.1084,-0.41958,0.12002,-0.17767,-0.19577,0.0599,-0.17608
="2026/04/02 16:18:12.240",-0.31956,0.07543,0.81443,0.05521,-0.26329,0.45527,-1.40213,0.59764,-1.6735,0.5157,-0.0106,-0.01089,18.73987,863.71136,-0.0647,-0.01604,0.29745,-0.49523,-0.05078,-0.20091
="2026/04/02 16:18:12.260",-0.30989,0.02027,-0.04788,-0.02328,-0.20429,0.45358,0.09687,0.07841,0.39218,0.42145,0.00899,0.03905,19.61269,864.3067,-0.24896,-0.05776,-0.52386,-0.09356,-0.11861,0.00538
="2026/04/02 16:18:12.280",-0.25149,0.16352,0.07852,0.22764,-0.30134,0.62591,-0.05775,0.2287,-0.27474,0.40664,-0.04296,-0.02621,18.29386,864.86938,-0.22024,-0.02192,0.42379,0.23552,0.10574,-0.38438
="2026/04/02 16:18:12.300",-0.69143,0.09322,0.90165,-0.14032,0.11528,0.46087,-0.99712,-0.10466,-0.6317,0.27159,-0.02744,-0.02766,18.15791,864.98828,0.14827,0.11253,-0.13872,0.05068,-0.11409,0.14101
="2026/04/02 16:18:12.320",0.20502,0.01772,-0.63772,0.14326,-0.14542,0.59979,0.77761,-0.05984,0.74199,0.34623,0.03505,0.03346,19.05453,865.81403,-0.28743,-0.07939,0.03591,0.77209,-0.00431,-0.26462
="2026/04/02 16:18:12.340",-0.58808,0.03093,0.90344,-0.01796,-0.15811,0.6753,-0.90649,0.23089,-0.62215,0.15714,-0.01052,0.02771,19.38846,866.32184,0.0551,0.00894,0.55759,0.54574,0.01297,-0.1712
="2026/04/02 16:18:12.360",-0.14705,-0.02218,0.1037,-0.06233,0.15401,0.07233,-0.10464,-0.34086,1.0565,0.31098,0.02145,0.00666,20.66304,867.41486,-0.05704,-0.15474,-0.17719,0.66274,-0.07828,0.19104
="2026/04/02 16:18:12.380",0.13288,0.0112,-0.23204,0.04194,-0.35276,0.34063,0.58407,-0.6422,0.49661,0.04103,-0.01202,-0.00263,20.40011,868.05231,0.05765,0.14316,0.56526,1.06645,0.10172,-0.49925
="2026/04/02 16:18:12.400",-0.62448,0.02806,0.90444,-0.13287,0.04549,-0.04447,-0.57851,-0.17872,-0.01464,0.07545,0.01497,0.00039,20.5326,868.4212,0.25496,-0.09554,0.21405,0.63088,-0.02827,0.06703
="2026/04/02 16:18:12.420",0.31963,0.07087,-0.87544,-0.01441,-0.1739,0.36963,1.15336,-0.25145,1.27067,-0.17924,0.07837,0.03254,21.74729,868.91144,-0.07962,-0.06976,0.06579,1.36293,-0.01329,-0.27262
="2026/04/02 16:18:12.440",-0.36715,0.07078,0.31446,0.14392,-0.14508,0.36239,0.11763,-0.20647,-0.18708,-0.01233,-0.03599,0.03805,21.98679,868.57123,0.36542,0.13784,0.70849,1.18035,0.05668,-0.43208
="2026/04/02 16:18:12.460",0.11842,0.05225,-0.24318,-0.15927,0.05614,-0.25284,0.48161,-0.26486,0.68416,-0.20564,0.05834,0.04288,22.90235,868.99701,0.1186,-0.13025,0.12578,0.73195,-0.12437,0.224
="2026/04/02 16:18:12.480",0.20549,0.00964,-0.50201,0.13633,-0.45648,0.25171,1.39579,-0.17648,0.6462,-0.31367,0.05145,0.07505,21.94405,868.72821,0.08206,0.06739,0.4257,1.38839,0.10356,-0.50144
="2026/04/02 16:18:12.500",-0.16543,0.07303,0.81439,-0.09656,0.30258,-0.25941,-0.06415,-0.06563,0.09895,-0.36261,0.02018,-0.02325,21.1976,867.84497,0.31066,0.02224,0.48197,0.93821,-0.07561,0.11417
="2026/04/02 16:18:12.520",0.60838,0.12726,-0.78854,-0.1576,0.4289,-0.27962,1.38109,-0.29263,0.90869,-0.33631,0.04131,0.0333,21.79125,868.07904,0.18375,-0.09663,-0.39164,0.90357,-0.03943,0.10688
="2026/04/02 16:18:12.540",-0.19857,-0.0394,0.12332,0.05094,0.26584,-0.11214,0.71825,0.02705,-0.13963,-0.50312,-0.04585,-0.04032,20.61918,867.02368,0.30813,0.21171,0.83887,0.90981,0.10736,-0.24685
="2026/04/02 16:18:12.560",0.33148,-0.23487,0.14748,-0.25322,0.48349,-0.48568,0.30136,0.19546,0.33941,-0.54796,0.02734,-0.03077,20.99892,867.12335,0.29993,-0.1393,-0.26737,0.45061,-0.0584,0.29416
="2026/04/02 16:18:12.580",0.44378,-0.20332,-0.82187,-0.03116,0.14143,-0.40351,1.63085,-0.4839,1.495,-0.36061,0.03157,0.01643,20.77493,866.55225,0.12759,0.04177,0.09304,0.75562,0.02561,-0.30961
="2026/04/02 16:18:12.600",-0.03599,-0.13064,0.27581,-0.09158,0.40312,-0.50004,-0.54203,-0.17821,-0.54044,-0.48393,0.00519,-0.03416,20.40678,864.42676,0.38866,0.11109,0.44235,0.47742,-0.04194,0.09393
="2026/04/02 16:18:12.620",0.71022,-0.0167,-0.74362,-0.15224,0.1896,-0.41601,1.07647,-0.3387,1.22646,-0.34886,0.06854,0.01679,21.70076,864.46899,0.03949,-0.15922,-0.52215,0.18792,-0.0778,0.35353
="2026/04/02 16:18:12.640",0.01284,-0.04035,-0.27767,0.06767,0.0623,-0.34178,0.5157,-0.01237,0.14508,-0.45177,-0.02676,-0.05933,20.60507,863.73132,0.1264,0.10246,0.49135,0.14968,0.10804,-0.17472
="2026/04/02 16:18:12.660",0.21888,-0.06636,0.17249,-0.11595,0.38241,-0.58399,-0.39755,0.05866,-0.22026,-0.43771,0.0172,-0.0343,20.68805,863.36646,0.34548,-0.02445,-0.51983,-0.40475,-0.10181,0.43504
="2026/04/02 16:18:12.680",0.83642,-0.03788,-1.26511,-0.02383,0.02674,-0.32263,1.23628,-0.25009,1.06523,-0.27499,-0.00837,0.04225,21.45714,863.80908,0.05301,0.00638,-0.14409,-0.09229,0.03279,-0.01554
="2026/04/02 16:18:12.700",-0.41971,-0.09187,0.51292,-0.01248,0.11516,-0.31194,-0.66252,0.42876,-0.94114,-0.39698,-0.05152,-0.03754,20.82121,862.90186,0.37272,0.1567,0.10658,-0.56112,0.06322,0.0646
="2026/04/02 16:18:12.720",0.73394,-0.11607,-0.44378,-0.05297,0.29583,-0.52877,0.31875,0.04176,1.13388,-0.37355,0.01047,-0.00642,20.64287,863.60455,-0.02349,-0.20509,-0.71097,-0.75177,-0.02664,0.32952
="2026/04/02 16:18:12.740",0.16719,0.01681,-0.49606,0.01601,-0.12658,-0.00739,0.04664,-0.29223,0.01534,-0.19991,-0.03965,-0.07744,19.33666,862.27686,-0.03041,0.12817,0.15657,-0.6431,0.10997,-0.1737
="2026/04/02 16:18:12.760",0.0041,0.0644,0.46933,-0.09227,0.41644,-0.41597,-1.07625,-0.18042,-0.42384,-0.07273,0.04016,-0.01521,19.15159,861.4173,0.0911,-0.02907,-0.44321,-1.01128,-0.04628,0.38663
="2026/04/02 16:18:12.780",0.60956,-0.04008,-0.77517,0.00034,0.04804,-0.0679,0.73085,-0.02798,0.37681,0.01349,-0.00484,0.02719,18.6647,861.91718,-0.2665,0.00947,-0.48511,-0.94991,0.00591,0.17858
="2026/04/02 16:18:12.800",-0.41216,-0.13197,0.39156,0.05655,0.14687,-0.04633,-0.80504,0.53409,-1.27627,-0.07205,-0.04702,-0.03289,17.34091,861.34729,0.05944,0.0979,0.08221,-1.20548,0.07369,0.06846
="2026/04/02 16:18:12.820",0.37674,-0.04529,-0.12688,-0.03965,0.14135,-0.11665,-0.21449,0.16408,-0.25387,0.24755,0.00825,-0.05012,18.88449,861.6264,-0.1826,-0.05268,-0.6839,-1.39345,-0.11911,0.26936
="2026/04/02 16:18:12.840",-0.08456,-0.09028,-0.43646,0.15382,-0.23638,0.3041,0.21071,0.3335,-0.55451,0.19181,0.03603,0.03151,18.41455,860.72919,-0.17838,0.0736,0.00294,-0.64759,0.09055,-0.28609
="2026/04/02 16:18:12.860",-0.16479,0.08148,0.82555,-0.00206,0.27979,-0.03854,-1.36376,0.52333,-0.91865,0.27689,-0.02866,-0.00905,17.55998,860.5238,-0.13635,-0.00924,-0.12876,-1.12229,-0.0166,0.29788
="2026/04/02 16:18:12.880",0.17155,0.0313,-0.64244,-0.03972,-0.05909,0.10364,0.05143,0.12863,-0.04945,0.27741,0.02074,0.03977,17.44627,861.57849,-0.33107,-0.11531,-0.80166,-1.0455,0.01056,0.21016
="2026/04/02 16:18:12.900",-0.47902,-0.02622,0.34112,0.22309,-0.36255,0.1971,-1.07731,0.26266,-1.01005,0.33387,-0.00534,-0.01119,17.09715,861.02875,-0.248,0.15809,0.39248,-0.55773,0.12313,-0.2287
="2026/04/02 16:18:12.920",0.10304,-0.01684,0.3948,-0.12272,-0.29783,0.29732,-1.04677,0.25486,-0.31416,0.38049,0.02508,0.07693,18.42965,860.99719,-0.26698,-0.22356,-0.73576,-1.31101,-0.07099,0.51631
="2026/04/02 16:18:12.940",-0.35577,0.06834,-0.43048,0.21876,-0.40806,0.35859,0.31873,-0.29013,0.09364,0.4969,0.00604,0.03093,18.39514,861.3819,-0.25754,0.11895,-0.09902,-0.59813,0.11718,-0.0894
="2026/04/02 16:18:12.960",-0.31808,0.1955,0.87887,0.05782,-0.22979,0.23918,-1.57921,0.3222,-1.43771,0.37561,-0.01792,-0.01586,18.02024,862.13196,-0.03898,0.07546,-0.03153,-0.92173,0.01969,0.26227
="2026/04/02 16:18:12.980",0.02929,0.11438,-0.22578,-0.02463,-0.39915,0.41297,0.22049,0.14702,0.23976,0.37898,0.02746,0.02371,19.30727,863.52673,-0.3222,-0.15972,-0.51926,-0.76162,-0.05088,0.03859
="2026/04/02 16:18:13.000",-0.54144,0.09366,0.2495,0.25105,-0.35184,0.50392,-0.56284,0.19812,-0.89033,0.11126,-0.00753,-0.0392,18.74584,863.53601,-0.14536,0.1068,0.55326,0.00583,0.03954,-0.40536
="2026/04/02 16:18:13.020",-0.11506,0.06291,0.65818,0.05599,-0.10171,0.41917,-0.8772,0.09906,-0.4368,0.77338,0.08315,0.05899,19.38361,864.21045,-0.09484,-0.11603,-0.36182,-0.31004,-0.14342,0.15807
="2026/04/02 16:18:13.040",-0.18649,-0.01904,-0.47981,0.11127,-0.34759,0.67165,0.64434,-0.06787,0.18679,0.29073,-0.02072,0.09586,19.08608,865.12183,-0.23377,0.10531,0.01497,0.40376,0.07229,-0.35366
="2026/04/02 16:18:13.060",-0.71429,0.04853,1.16606,0.20391,-0.30131,0.38702,-1.15746,0.44319,-0.9931,0.29988,-0.02443,-0.05203,18.71606,865.77417,-0.03296,-0.02487,0.39833,0.2968,0.07176,-0.24982
="2026/04/02 16:18:13.080",0.07235,0.02069,-0.16299,-0.03585,0.03844,0.37812,0.22085,-0.10991,0.55167,0.21812,-0.05264,-0.00327,20.01495,867.64191,-0.3357,-0.10784,-0.18202,0.41952,-0.06242,-0.06281
="2026/04/02 16:18:13.100",-0.40095,0.01399,-0.24528,0.28295,-0.30079,0.63043,0.11152,-0.17582,-0.20118,0.18629,-0.0009,-0.02547,19.2456,866.78131,0.03822,0.07016,0.5557,0.94314,0.08165,-0.40822
="2026/04/02 16:18:13.120",-0.38636,0.03114,1.01242,-0.0362,-0.03768,0.1551,-0.4672,-0.05916,-0.24498,0.30415,0.01989,0.015,19.94833,866.51733,0.08172,0.00536,0.17745,0.60595,-0.05723,0.02033
="2026/04/02 16:18:13.140",0.21473,-0.06784,-0.7352,0.05154,-0.31754,0.26137,1.10773,0.10662,0.58781,0.06768,0.08711,0.05002,20.58465,867.32233,-0.09796,-0.00971,0.13421,1.22332,0.01786,-0.21904
="2026/04/02 16:18:13.160",-0.58734,0.06073,0.76351,0.22363,-0.08095,0.23058,-0.53448,0.22031,0.0032,0.04007,-0.02649,0.06299,20.18648,867.49976,0.22548,-0.07557,0.52478,1.19012,-0.00417,-0.26942
="2026/04/02 16:18:13.180",0.25124,0.04842,-0.2962,-0.07416,0.26387,0.19237,0.3909,-0.51133,0.6683,0.02542,0.03792,-0.05074,21.12996,868.35236,0.05617,0.05943,-0.04012,0.99485,-0.15571,0.16463
="2026/04/02 16:18:13.200",-0.04098,-0.04983,-0.6597,0.18489,-0.19647,0.90528,0.60951,-0.20609,0.55366,-0.08238,0.02777,0.02229,20.97121,867.54926,0.18259,-0.01154,0.48861,1.40314,0.09778,-0.36643
="2026/04/02 16:18:13.220",-0.3373,-0.02758,0.86564,-0.09882,0.28381,0.21305,-0.35254,-0.09505,0.43845,-0.35444,-0.03707,0.01961,21.82501,867.18182,0.15541,-0.03122,0.25728,0.7167,-0.00966,0.05469
="2026/04/02 16:18:13.240",0.36457,-0.05842,-0.84378,-0.01493,0.13788,0.26593,1.09031,-0.53378,1.08096,-0.22934,0.05007,0.00664,22.42617,867.78735,0.17275,-0.04349,-0.02996,1.16811,-0.03686,-0.0155
="2026/04/02 16:18:13.260",-0.17266,0.01907,0.35911,0.07651,0.05802,-0.19051,0.00094,-0.28382,0.32889,-0.17201,-0.02093,-0.05093,21.21875,867.48486,0.15676,0.12301,1.12418,1.24143,0.08641,-0.35296
="2026/04/02 16:18:13.280",0.38851,-0.04943,-0.02752,-0.34596,0.03492,-0.67879,0.50105,-0.20902,0.79403,-0.4864,0.01838,0.03237,21.63377,868.05273,0.19841,-0.11736,-0.23594,0.63864,-0.12096,0.12257
="2026/04/02 16:18:13.300",0.09665,-0.05689,-0.66276,0.13471,-0.24366,-0.02901,1.05855,-0.35155,0.98078,-0.35454,0.03676,0.05454,22.0084,867.55072,0.16795,0.10445,0.28146,1.36291,0.03128,-0.39505
="2026/04/02 16:18:13.320",0.0796,0.10751,0.5581,-0.10671,0.29295,-0.37327,-0.74532,0.3168,-0.64197,-0.36454,0.02859,-0.00621,22.46798,867.00824,0.13794,0.00235,0.40401,0.51805,-0.10066,0.1118
="2026/04/02 16:18:13.340",0.5202,0.12693,-0.78638,-0.15858,0.20873,-0.32439,1.28264,-0.38684,1.39852,-0.38602,0.0412,0.022,22.73419,867.2077,0.25636,-0.03198,-0.54167,0.73719,-0.07184,0.2911
="2026/04/02 16:18:13.360",0.01661,-0.01201,0.03386,0.03281,0.13434,-0.37405,0.23581,-0.12444,0.2961,-0.60343,0.00055,-0.0276,20.99419,866.03937,0.04337,0.11263,0.75404,0.78862,0.15434,-0.33591
="2026/04/02 16:18:13.380",0.51148,-0.11525,-0.04474,-0.21149,0.4488,-0.3347,0.06112,-0.18133,0.10573,-0.17827,0.01002,-0.00883,21.25387,866.46967,0.29107,0.00458,-0.48352,-0.0891,-0.0553,0.25693
="2026/04/02 16:18:13.400",0.22188,-0.15327,-0.87173,0.0631,0.21479,-0.26284,1.30449,-0.59373,1.57228,-0.77114,-0.07357,-0.02894,21.31259,865.56482,0.18899,-0.03177,-0.06118,0.34379,0.07167,-0.05513
="2026/04/02 16:18:13.420",0.14912,-0.09872,0.50898,-0.10567,0.31394,-0.47898,-0.58921,-0.02185,-0.61599,-0.47186,-0.03028,-0.00071,20.99593,864.50763,0.16316,0.08637,0.49572,-0.2951,0.00894,0.1409
="2026/04/02 16:18:13.440",0.56801,-0.16191,-0.84407,-0.2623,0.39289,-0.19018,0.75208,-0.29279,1.42975,-0.2867,0.04881,0.06377,21.4216,864.42456,0.10751,-0.19583,-0.52408,-0.39388,-0.0702,0.33599
="2026/04/02 16:18:13.460",0.08332,-0.05487,-0.2444,0.17702,-0.02639,-0.33163,0.25589,-0.14814,0.09961,-0.44936,-0.01725,0.04304,20.04348,862.41028,0.0027,0.0599,0.25072,-0.33697,0.04998,-0.10275
="2026/04/02 16:18:13.480",0.2788,-0.01014,0.37238,-0.21801,0.2478,-0.51817,-0.50533,0.04588,-0.49497,-0.23169,0.00526,-0.01316,19.69669,862.01617,0.18529,0.11226,-0.44927,-0.91265,-0.09574,0.34259
="2026/04/02 16:18:13.500",0.43124,-0.05608,-1.12124,0.11583,-0.0524,-0.18384,1.0103,0.17508,0.29908,-0.13839,0.04047,-0.00401,18.99534,861.70001,-0.08512,0.02949,-0.2954,-0.4658,-0.00265,0.13582
="2026/04/02 16:18:13.520",-0.10019,0.02624,0.57551,0.05213,0.13176,-0.38924,-0.52141,0.93154,-1.51903,-0.11928,-0.00006,-0.03867,19.09858,860.51062,0.04633,0.07905,0.05791,-1.06144,0.0865,0.064
="2026/04/02 16:18:13.540",0.44546,-0.0123,-0.35802,-0.12191,0.13879,-0.35294,0.09484,0.22382,0.43848,-0.05336,-0.02481,-0.0116,20.73454,861.19995,-0.05684,-0.08496,-0.86619,-1.00593,-0.1,0.50705
="2026/04/02 16:18:13.560",-0.08157,0.01391,-0.44001,0.22061,-0.18009,-0.106,-0.02646,0.05715,-0.6139,-0.10667,0.00266,0.00186,19.53574,860.35138,-0.28371,0.09506,0.1311,-0.5603,0.04311,-0.1573
="2026/04/02 16:18:13.580",0.13454,-0.01788,0.65139,-0.09891,0.22227,0.0072,-1.15949,0.2872,-0.8786,0.01759,-0.03023,-0.02145,18.81662,860.80963,-0.07804,-0.09847,-0.37605,-1.36625,-0.10532,0.3317
="2026/04/02 16:18:13.600",0.27334,-0.01135,-0.73991,0.07579,0.00301,-0.14132,0.11312,-0.07174,0.46006,0.11671,0.02853,0.03852,18.5642,861.9433,-0.41385,0.01488,-0.50662,-0.82768,-0.04492,0.24568
="2026/04/02 16:18:13.620",-0.23619,-0.03705,0.4261,0.08873,-0.11245,-0.07972,-1.01606,0.39518,-1.33463,0.20457,-0.0295,-0.00312,17.87176,861.08588,-0.21366,0.09908,0.15074,-0.79228,0.08029,-0.16935
="2026/04/02 16:18:13.640",0.17885,-0.02231,0.05955,-0.02025,-0.10936,-0.13413,-0.63697,0.10145,-0.23879,0.3112,0.03166,0.04777,18.51594,861.81116,-0.0334,-0.08069,-0.95257,-1.24129,-0.13751,0.36602
="2026/04/02 16:18:13.660",-0.25941,0.00251,-0.31089,0.20985,-0.22457,0.57264,-0.11554,0.32432,-0.55005,0.38517,-0.00506,-0.01386,17.96517,862.14014,-0.39256,0.00282,0.11348,-0.57579,0.08895,-0.2936
="2026/04/02 16:18:13.680",-0.26975,0.08791,0.70185,0.05733,0.22583,0.39112,-1.35999,0.41382,-1.02897,0.48258,-0.07054,-0.05772,18.11107,862.3822,-0.00478,-0.0333,-0.01311,-1.12092,-0.00335,0.30367
="2026/04/02 16:18:13.700",-0.13923,0.06435,-0.33614,0.02661,-0.18537,0.26714,0.22298,-0.32467,0.77328,0.3197,-0.01025,-0.00289,18.46644,862.64825,-0.30866,-0.05451,-0.65235,-0.77315,0.04555,0.26919
="2026/04/02 16:18:13.720",-0.35978,-0.05485,0.50166,0.13357,-0.332,0.50482,-0.90887,0.39224,-1.39346,0.60767,-0.06867,-0.08477,17.80632,862.65839,-0.33239,0.05123,0.51673,-0.38411,0.26359,-0.29991
="2026/04/02 16:18:13.740",-0.1945,0.00231,0.40751,-0.07648,0.00887,0.30164,-1.0518,0.24407,-0.44005,0.43528,-0.03634,-0.05325,18.31586,863.05145,-0.05796,-0.10041,-0.56834,-0.92228,-0.0547,0.05291
="2026/04/02 16:18:13.760",-0.31785,0.0483,-0.14863,0.12353,-0.25397,0.45287,0.34263,0.06401,0.04304,0.48478,-0.01718,0.01537,17.56039,863.29041,-0.43178,0.09277,0.0397,-0.01825,0.1517,-0.39234
="2026/04/02 16:18:13.780",-0.3451,0.08795,0.81177,0.01175,-0.2392,0.49215,-1.49962,0.61506,-1.53729,0.7029,-0.01359,0.00913,18.22441,863.78027,-0.02364,0.00032,0.15758,-0.39871,0.02541,-0.34956
="2026/04/02 16:18:13.800",-0.32205,0.01973,-0.12548,0.0112,-0.27369,0.50788,0.08951,0.01128,0.65725,0.41014,0.0042,0.02439,19.82983,864.091,-0.26811,-0.11361,-0.48384,-0.22322,-0.03665,-0.14685
="2026/04/02 16:18:13.820",-0.27943,0.19786,0.32955,0.21415,-0.40839,0.46371,-0.33249,0.12747,-0.49373,0.56386,-0.04647,-0.06051,19.47996,863.87659,-0.14989,0.02028,0.44973,0.19375,0.10744,-0.3403
="2026/04/02 16:18:13.840",-0.61023,0.17144,0.82629,-0.13944,0.07979,0.29039,-0.87705,-0.11892,-0.34989,0.4006,0.00749,-0.03835,20.1968,864.67542,0.1701,0.09006,-0.22316,0.06323,-0.15142,0.13711
="2026/04/02 16:18:13.860",0.15501,0.11394,-0.58659,0.16214,-0.22473,0.5719,0.76353,-0.02811,0.6347,0.2794,0.03585,-0.01258,20.34558,866.20026,-0.29736,-0.06078,0.28538,0.73913,-0.00292,-0.38276
="2026/04/02 16:18:13.880",-0.67616,0.00559,1.10308,-0.05757,-0.0921,0.55539,-0.90784,0.15011,-0.46639,0.19335,-0.01447,-0.03625,20.48909,866.31842,0.15023,0.02136,0.41656,0.53844,-0.02683,-0.16725
="2026/04/02 16:18:13.900",-0.06545,-0.03781,-0.04706,-0.05239,0.0847,-0.10388,0.07335,-0.56646,1.17103,0.11519,0.0232,0.01696,21.54488,866.89374,-0.09997,-0.15179,-0.12374,0.66483,-0.08979,0.18815
="2026/04/02 16:18:13.920",-0.01436,-0.017,-0.26891,0.08885,-0.52375,0.39996,0.49423,-0.49487,0.02466,0.27024,-0.0565,0.04274,20.88188,867.57928,0.0231,0.14968,0.69424,1.05049,0.10884,-0.4818
="2026/04/02 16:18:13.940",-0.50798,0.06539,0.75375,-0.12822,-0.0334,0.03105,-0.42633,-0.01649,0.18614,0.10418,0.00011,0.01834,20.74084,868.48932,0.23052,-0.13331,0.12829,0.55706,-0.04916,0.11403
="2026/04/02 16:18:13.960",0.26495,0.03998,-1.08223,-0.05448,-0.23208,0.67492,1.30682,-0.30781,0.94827,-0.04192,0.01307,-0.04994,21.03025,869.22772,-0.17174,-0.00466,0.24133,1.29105,0.02576,-0.32361
="2026/04/02 16:18:13.980",-0.57112,0.08576,0.64201,0.12868,-0.18953,0.53283,0.05937,-0.10803,-0.30062,-0.09801,-0.05413,-0.01533,21.27099,868.13477,0.37566,0.09297,0.68753,1.08745,0.04845,-0.328
="2026/04/02 16:18:14.000",0.25385,0.03313,-0.0408,-0.17275,0.06478,-0.32521,0.71073,-0.194,0.77492,-0.12991,0.00456,0.03309,22.32705,868.16077,0.05987,-0.14491,0.07086,0.77246,-0.10764,0.30363
="2026/04/02 16:18:14.020",0.06197,0.00357,-0.33487,0.08382,-0.26252,0.3028,1.2871,-0.02191,0.3164,-0.24876,0.03005,0.06602,21.44911,867.75586,0.02175,0.09469,0.57033,1.39358,0.11671,-0.46736
="2026/04/02 16:18:14.040",-0.35194,0.00726,0.90305,-0.03754,0.56013,-0.28817,-0.04248,-0.0195,0.17984,-0.41369,0.01911,0.04991,20.72492,866.88019,0.31165,-0.00534,0.32163,0.7179,-0.10765,0.11106
