time,WSMS00008.AccX,WSMS00008.AccY,WSMS00008.AccZ,WSMS00007.AccX,WSMS00007.AccY,WSMS00007.AccZ,WSGD00003.chdata,WSMS00012.AccX,WSMS00012.AccY,WSMS00012.AccZ,WSGD00004.chdata,WSMS00011.AccX,WSMS00011.AccY,WSMS00011.AccZ,WSMS00009.AccX,WSMS00009.AccY,WSMS00009.AccZ,WSMS00010.AccX,WSMS00010.AccY,WSMS00010.AccZ
="2026/04/02 15:42:26.140",-0.06335,-0.02008,0.08335,0.18317,-0.08477,-0.19705,21.76032,-0.02227,-0.02245,0.02252,864.35333,0.07083,-0.00141,-0.0279,-0.02907,0.01115,0.02491,-0.01695,-0.09109,0.0043
="2026/04/02 15:42:26.160",-0.00797,0.06136,0.10463,0.00434,-0.04217,0.07656,21.12083,0.04022,0.02757,-0.0305,864.03723,-0.00349,0.019,0.0641,-0.03848,-0.02047,-0.17813,-0.00454,-0.13315,0.03376
="2026/04/02 15:42:26.180",0.02435,0.07878,0.07732,-0.07452,0.02035,-0.36985,20.79608,-0.10746,-0.01702,-0.00814,864.0097,0.02676,0.03191,-0.09685,-0.08123,-0.0056,-0.06351,0.04555,0.00874,0.13545
="2026/04/02 15:42:26.200",0.00379,0.03531,0.14378,-0.13062,0.12324,-0.12416,20.88302,-0.01469,0.00057,-0.00577,864.87628,0.01079,0.03914,0.06482,0.00424,0.00909,-0.06788,-0.12241,0.06788,-0.05168
="2026/04/02 15:42:26.220",0.02444,-0.01495,-0.05849,-0.08484,0.04051,-0.3928,20.64608,-0.02258,-0.01407,0.01469,865.04199,0.06416,0.01226,-0.08088,0.00824,0.0178,-0.01623,0.01472,0.10602,0.10153
="2026/04/02 15:42:26.240",0.04307,0.099,0.2062,0.04903,0.11772,-0.06528,20.57731,0.0117,0.01583,-0.00347,864.53687,-0.0186,0.02686,0.0433,0.02459,0.05716,-0.01542,-0.09462,0.03838,0.03926
="2026/04/02 15:42:26.260",0.00571,-0.03177,-0.05345,-0.02339,0.05646,-0.00771,20.67326,-0.01164,-0.02583,-0.01625,864.18878,0.02625,-0.00635,0.04811,0.11107,-0.02455,-0.15004,0.01356,-0.00815,0.00023
="2026/04/02 15:42:26.280",0.07862,-0.04706,0.02518,0.01668,0.00388,-0.13011,20.34274,-0.15335,0.00792,0.02439,864.11066,0.09055,0.02568,-0.05688,0.00009,0.03726,0.20224,-0.03652,0.03763,0.23295
="2026/04/02 15:42:26.300",0.08159,-0.02009,-0.04832,-0.02526,-0.01414,0.12735,19.59815,-0.11126,-0.00463,0.04085,864.37183,-0.1305,-0.0129,-0.02786,0.11456,-0.0483,-0.11407,-0.00801,0.02803,-0.11708
="2026/04/02 15:42:26.320",0.10471,-0.03212,0.12873,-0.03827,-0.10784,0.03421,19.46499,-0.07093,-0.03526,-0.02963,864.03375,0.07657,0.01267,0.00614,-0.00091,-0.04259,0.07301,0.00031,0.00182,-0.06158
="2026/04/02 15:42:26.340",0.00718,0.049,-0.03554,-0.1081,-0.05721,-0.1752,20.34972,0.05695,0.01104,-0.00954,863.42371,-0.03932,0.03013,-0.02533,0.09253,0.02276,-0.14187,-0.04939,-0.02681,0.18585
="2026/04/02 15:42:26.360",-0.03154,0.02257,-0.03592,0.00512,-0.06726,0.14461,21.2439,-0.06091,-0.0016,0.00606,863.65417,0.10448,-0.05239,-0.15788,0.09761,-0.01454,-0.06624,-0.00592,0.01393,-0.11133
="2026/04/02 15:42:26.380",0.07572,-0.05213,0.19957,-0.11334,0.08178,-0.26445,22.02465,-0.08228,0.02158,0.02758,864.50098,0.05418,0.00557,-0.17911,-0.00977,0.02787,0.08196,-0.02999,0.0191,0.19148
="2026/04/02 15:42:26.400",-0.04956,0.04232,0.00452,-0.04807,-0.0284,0.1054,22.08417,-0.14741,0.00542,0.02059,864.95941,-0.12025,-0.03644,0.07662,0.1237,-0.02352,-0.13517,-0.07766,0.0074,-0.01692
="2026/04/02 15:42:26.420",0.06163,0.01151,0.21375,0.06099,0.00927,-0.13324,21.29981,-0.02386,-0.01273,0.03328,864.67542,-0.00673,0.03714,0.00753,-0.04772,0.01049,0.0019,-0.02378,-0.03469,-0.01492
="2026/04/02 15:42:26.440",0.05998,-0.0194,0.13305,-0.14405,0.07241,-0.29184,21.56087,-0.10719,-0.02304,-0.03435,864.78345,-0.20174,0.02138,0.00107,0.00637,-0.00233,0.05772,-0.17294,-0.011,0.20612
="2026/04/02 15:42:26.460",0.02939,0.0747,0.00702,0.06096,-0.02104,0.0689,21.77531,-0.04497,-0.01439,0.0644,864.69287,-0.02786,0.02426,0.08848,-0.05811,-0.00703,-0.07954,-0.01248,-0.00183,-0.03743
="2026/04/02 15:42:26.480",0.13308,-0.01996,0.17069,-0.00241,0.10251,-0.26423,21.78279,0.10289,0.03211,-0.00148,864.72705,-0.03166,0.03035,-0.0632,-0.04602,0.04376,0.11202,-0.08694,0.0315,0.12812
="2026/04/02 15:42:26.500",0.0728,0.01776,0.06644,-0.12728,0.02211,0.07269,22.16979,-0.11246,-0.02421,-0.0046,864.86975,-0.02098,-0.08211,0.00762,0.0284,-0.00538,0.02336,-0.08447,0.04976,-0.02676
="2026/04/02 15:42:26.520",0.02637,-0.00178,0.06133,0.00775,0.01184,0.03188,21.94413,0.01372,-0.02048,0.01085,864.56317,0.08024,-0.06284,0.03574,-0.03236,0.01865,0.08768,0.06124,0.02583,-0.04626
="2026/04/02 15:42:26.540",0.07306,-0.06949,0.05288,-0.21386,0.02599,-0.05632,21.52181,-0.16059,0.01994,-0.03243,864.18903,-0.00982,-0.03743,0.06135,0.01451,0.02892,0.03822,-0.1446,0.03489,0.24971
="2026/04/02 15:42:26.560",-0.04687,0.05725,-0.06158,0.02491,-0.09811,0.28534,21.39744,-0.06411,-0.00821,0.03313,863.98608,-0.04162,-0.04609,0.02101,-0.04484,-0.01155,-0.05953,-0.04105,0.01436,0.02319
="2026/04/02 15:42:26.580",0.06121,-0.07974,-0.00906,0.00612,0.00729,-0.10001,21.26747,-0.00427,-0.00029,0.01013,863.41083,0.10593,0.03611,-0.07594,-0.01766,-0.00699,-0.01741,0.04409,-0.02339,-0.01485
="2026/04/02 15:42:26.600",0.12842,-0.05156,0.09656,-0.19891,0.01716,0.1219,20.6004,0.05603,-0.04124,0.00812,863.19647,0.05429,-0.00428,-0.01859,0.02618,-0.01185,-0.04754,-0.16884,0.02951,0.13989
="2026/04/02 15:42:26.620",0.085,0.00989,-0.05681,-0.00168,-0.08459,-0.06897,20.33387,-0.03684,-0.01026,-0.04335,863.2594,0.1647,0.04116,-0.09074,-0.03442,0.02306,-0.04775,-0.02072,-0.04191,0.02009
="2026/04/02 15:42:26.640",0.05904,0.01545,0.09416,-0.10536,-0.00992,-0.17406,20.70264,0.01929,-0.0257,-0.0219,863.12738,0.11761,0.03891,-0.06702,0.03402,0.02607,0.02743,-0.01086,-0.00681,0.10444
="2026/04/02 15:42:26.660",-0.02671,0.02196,0.07068,-0.02685,0.0182,-0.02407,20.62382,0.02729,0.00342,-0.00355,863.70508,0.14245,-0.03361,0.04203,0.00626,-0.02603,-0.09649,-0.15541,0.00873,0.1334
="2026/04/02 15:42:26.680",-0.00411,0.01903,0.03714,0.09891,0.03854,-0.09846,21.46897,0.01215,0.01831,-0.00709,864.72943,0.218,0.00107,-0.09262,0.01081,-0.00467,-0.02075,0.0263,0.03087,-0.00571
="2026/04/02 15:42:26.700",0.06497,-0.04825,0.08734,-0.1174,0.03693,-0.12733,21.98658,0.01803,0.04329,0.01953,865.01996,0.21336,-0.04017,0.02539,0.0406,-0.02439,-0.06038,-0.1641,0.02559,0.10531
="2026/04/02 15:42:26.720",0.00134,0.02633,0.01358,0.11003,0.03671,-0.11248,21.65571,-0.01383,0.06341,0.06919,865.61365,0.17144,-0.01724,-0.06776,-0.00576,0.01164,-0.08859,-0.00899,-0.00506,0.07988
="2026/04/02 15:42:26.740",0.06628,-0.00964,0.0333,-0.05065,0.074,-0.1388,21.67854,0.06475,-0.03176,-0.02117,865.87823,0.04738,0.04225,-0.00632,0.02375,0.0253,0.01855,-0.08416,-0.01537,0.05419
="2026/04/02 15:42:26.760",0.00586,0.03578,0.06922,0.00018,-0.05856,0.07776,21.97661,0.00439,0.0188,0.04605,865.71741,0.06391,0.04385,0.04214,-0.01406,0.00243,-0.12225,-0.11925,0.02189,0.11822
="2026/04/02 15:42:26.780",0.01888,0.02675,0.12975,0.0215,-0.02326,-0.16488,21.9618,-0.03141,-0.01591,-0.03083,865.53247,0.09992,0.02852,-0.19141,0.01429,0.04585,-0.09418,0.08123,0.0122,-0.02797
="2026/04/02 15:42:26.800",0.02428,-0.02114,0.04252,-0.0744,0.01965,-0.01703,21.25947,0.05391,-0.00449,0.00658,865.32123,0.10092,-0.04201,-0.0154,0.04326,0.03764,0.08387,-0.10655,0.00001,0.12108
="2026/04/02 15:42:26.820",0.03083,-0.0399,-0.20086,0.14389,-0.0009,-0.00588,20.98552,-0.0853,0.00923,0.0208,864.97125,0.06861,-0.02981,0.02189,0.0146,-0.00606,-0.01759,0.16069,0.01721,-0.06595
="2026/04/02 15:42:26.840",-0.00104,0.00481,0.12482,0.08957,-0.03676,0.01555,21.12095,-0.09602,0.00015,-0.02124,864.43079,0.10863,-0.0048,-0.05309,0.01784,0.02082,0.08418,-0.09648,-0.0126,0.04484
="2026/04/02 15:42:26.860",-0.03356,0.06555,-0.02447,0.00407,-0.03456,0.17307,21.08642,0.00233,-0.01218,-0.01043,863.74573,-0.08386,0.00606,0.10902,0.02444,-0.03185,-0.18212,0.07781,-0.02374,-0.10789
="2026/04/02 15:42:26.880",-0.094,0.09799,0.07284,0.04188,-0.07732,-0.00002,21.10283,-0.00337,-0.0069,-0.00748,863.6936,0.16856,0.03087,-0.02399,-0.03625,0.00115,-0.03446,-0.00737,0.02219,-0.10883
="2026/04/02 15:42:26.900",-0.00154,0.02927,0.03271,-0.15835,0.02529,-0.28257,20.82951,-0.05462,-0.01279,-0.04643,863.25922,0.20923,0.01392,0.00932,0.03393,0.01394,0.02804,-0.05364,0.03248,0.0582
="2026/04/02 15:42:26.920",-0.0281,-0.0014,-0.01099,0.29493,0.04911,-0.0418,21.08531,0.06576,0.00748,-0.06834,863.28906,-0.0411,0.01138,-0.00903,-0.05621,-0.03034,-0.04467,0.15697,0.06136,0.00606
="2026/04/02 15:42:26.940",0.03095,-0.21478,-0.03346,0.10018,0.13689,-0.29025,21.70911,-0.03744,-0.03011,0.00476,863.84326,0.24276,-0.0054,-0.10687,0.0164,0.00982,0.09188,-0.10451,0.04144,0.07573
="2026/04/02 15:42:26.960",-0.02999,-0.09582,-0.12104,0.14367,0.16682,-0.06763,21.25683,0.01806,0.02467,0.04508,864.7345,0.04199,-0.027,-0.0468,0.11148,0.01509,-0.09846,0.02707,-0.05082,0.0368
="2026/04/02 15:42:26.980",-0.02018,-0.12242,0.02562,0.09799,0.21701,-0.01337,21.20223,-0.00541,0.01991,0.00474,864.98352,0.17804,-0.00616,-0.00201,0.02586,0.0737,0.1083,0.09894,-0.17112,0.06565
="2026/04/02 15:42:27.000",-0.07237,0.01526,0.01265,-0.37985,0.05301,0.05065,21.67349,0.02042,0.03696,0.02893,864.20819,0.11679,0.0314,-0.05118,0.0608,-0.00174,-0.1109,-0.09039,-0.09324,-0.04124
="2026/04/02 15:42:27.020",-0.0459,0.14687,0.0506,-0.12774,-0.19649,0.294,22.61089,0.07601,0.02097,0.10676,864.2641,0.06288,0.01518,-0.02451,-0.07904,-0.08661,-0.06482,0.0846,-0.03826,-0.03818
="2026/04/02 15:42:27.040",-0.00679,0.10915,0.00772,-0.29396,-0.26438,-0.1326,22.5829,0.05558,0.01132,0.02062,864.97797,0.28723,0.01059,-0.06123,-0.0448,0.01681,0.00987,-0.06963,0.03013,0.00821
="2026/04/02 15:42:27.060",0.01429,0.10807,0.08312,-0.11175,0.01248,0.12639,21.81653,-0.01982,-0.00236,0.01682,865.51294,0.08312,0.0152,0.11157,-0.10972,-0.02937,-0.03463,0.10347,0.06841,-0.0277
="2026/04/02 15:42:27.080",0.00314,0.04669,0.09071,0.0594,0.04419,0.08383,21.41984,-0.05936,-0.04479,-0.00947,865.29266,0.12032,-0.01542,-0.00574,0.0186,-0.0081,0.0061,-0.00647,0.048,-0.04836
="2026/04/02 15:42:27.100",-0.00127,0.0008,-0.08412,-0.27022,0.0662,0.10671,21.01075,0.06429,0.00438,-0.00917,864.79388,0.14161,-0.02518,0.00011,0.09638,0.0488,0.18029,-0.10634,0.03555,0.03025
="2026/04/02 15:42:27.120",-0.02413,-0.02378,-0.02953,0.01731,-0.07502,0.3619,21.15326,-0.05128,0.00058,-0.00977,864.78687,0.13679,-0.0158,-0.03653,0.0161,-0.02692,-0.13162,0.07768,0.03402,-0.02966
="2026/04/02 15:42:27.140",0.0066,0.02019,-0.09332,-0.24928,-0.14151,0.30961,20.45651,0.03268,0.00494,0.00152,864.04047,0.13612,-0.01496,-0.11994,-0.00386,-0.0485,0.01887,0.03171,-0.0442,0.02494
="2026/04/02 15:42:27.160",-0.01554,-0.00807,-0.09118,-0.2372,-0.21002,-0.01577,19.78663,0.11571,0.02624,-0.00066,863.27155,0.14651,-0.00372,-0.07124,-0.14611,0.00451,0.08463,-0.0125,-0.01463,0.10245
="2026/04/02 15:42:27.180",-0.04081,0.01483,-0.11781,0.00642,-0.04725,0.13031,20.22649,0.06098,0.02579,0.03045,863.65717,0.14069,0.00985,-0.04822,-0.07171,-0.01272,-0.05579,0.20211,0.03557,-0.20524
="2026/04/02 15:42:27.200",0.01117,-0.06268,-0.04405,-0.08606,0.04092,-0.00236,20.69568,-0.08203,0.04955,0.06737,863.63202,0.20812,0.00857,0.01022,-0.06333,-0.02713,0.11269,-0.07059,0.03459,0.05593
="2026/04/02 15:42:27.220",-0.0343,0.07561,-0.25389,0.32823,-0.00009,-0.00898,21.66211,0.07108,0.03172,0.05351,863.36157,0.21511,-0.02068,0.04278,-0.00467,0.01234,-0.08462,0.14117,0.05049,-0.06986
="2026/04/02 15:42:27.240",-0.00223,-0.08215,-0.0321,-0.01342,0.01908,0.07696,22.09839,0.01327,0.00159,0.0092,863.45593,0.13004,-0.0144,0.19315,0.10462,0.02126,0.14205,-0.06938,-0.02965,-0.04533
="2026/04/02 15:42:27.260",0.01455,-0.06056,-0.08496,0.19159,0.15057,0.12024,21.32638,0.00957,0.01731,0.02597,863.99597,0.18808,0.01009,-0.0182,-0.05947,0.00245,0.15079,-0.03548,-0.04372,0.08328
="2026/04/02 15:42:27.280",-0.05471,-0.02447,-0.14706,0.28688,0.00097,0.28136,21.0042,0.1533,0,0.00255,864.73712,0.07165,0.01379,-0.02503,0.08146,-0.04143,-0.04867,0.09209,-0.03084,-0.17178
="2026/04/02 15:42:27.300",0.0465,-0.12202,-0.05971,-0.01818,0.00727,0.00895,20.86481,0.11581,0.0214,-0.00947,864.54108,0.26155,0.00049,0.0177,0.00886,0.04311,0.22305,-0.14123,-0.05618,0.07888
="2026/04/02 15:42:27.320",-0.05363,0.0249,-0.11493,-0.00629,-0.06382,-0.01049,20.90336,-0.10596,-0.02351,-0.01035,864.89978,0.02036,-0.06372,-0.09961,-0.0432,-0.00826,-0.10961,0.13355,-0.03733,-0.08892
="2026/04/02 15:42:27.340",-0.02141,0.01856,-0.05249,0.06044,-0.07563,0.05221,21.11586,0.11912,0.05788,-0.00958,865.09546,0.06044,-0.00178,-0.05399,-0.02796,0.00941,0.12195,-0.00206,-0.03879,-0.06592
="2026/04/02 15:42:27.360",0.00505,0.02222,-0.17928,-0.11991,0.03087,-0.01306,21.26424,-0.04566,0.01645,0.00707,864.89575,0.01653,0.05042,-0.02536,-0.06198,0.04266,0.15335,0.01061,0.02045,0.02971
="2026/04/02 15:42:27.380",-0.07316,0.01074,-0.07585,0.082,-0.0524,0.32565,21.64124,0.06521,0.02419,0.02748,864.66278,-0.18922,0.01407,0.08545,-0.00545,-0.01865,-0.01225,0.10848,0.0228,-0.18967
="2026/04/02 15:42:27.400",0.01532,0.00629,-0.03487,-0.06915,-0.07744,0.02008,21.23581,-0.04072,0.00948,0.06111,864.27203,-0.0661,0.03369,0.06865,-0.00149,0.00708,0.16735,-0.05288,0.00457,0.09863
="2026/04/02 15:42:27.420",0.01291,0.0542,-0.16646,0.01841,-0.05278,0.1981,20.71023,0.02743,0.01246,-0.00215,863.8407,-0.21705,0.02512,0.02741,-0.06576,-0.00488,0.04545,0.08213,-0.00554,-0.02637
="2026/04/02 15:42:27.440",-0.04069,-0.04092,-0.09131,0.10307,-0.13672,0.33827,20.81254,0.13025,0.03188,0.01206,863.39825,-0.17755,0.00397,0.03869,0.00224,-0.01934,0.06577,0.0201,-0.00895,-0.10235
="2026/04/02 15:42:27.460",0.03636,-0.0231,-0.10912,-0.10966,-0.05345,-0.057,20.43141,-0.01796,0.00873,-0.01027,863.03333,-0.22015,-0.04277,0.07418,-0.01242,-0.00807,0.18964,0.02487,0.027,0.04135
="2026/04/02 15:42:27.480",-0.05086,0.00972,-0.1453,0.17521,-0.07589,0.34331,20.12615,-0.03271,0.00283,-0.04076,862.63855,-0.15235,-0.08589,0.06977,-0.01721,-0.04757,-0.06031,0.03296,0.00486,-0.14965
="2026/04/02 15:42:27.500",0.02864,-0.04682,-0.09491,0.00444,-0.04668,0.12967,20.34392,-0.0139,0.00883,0.01509,862.77051,-0.04045,-0.02211,0.01983,-0.05439,0.00049,0.09137,-0.06151,0.01129,0.05024
="2026/04/02 15:42:27.520",0.01207,0.00992,-0.07522,-0.02813,-0.0283,0.03168,20.64113,0.07083,0.02146,0.01618,863.35138,-0.26003,0.00266,-0.01831,-0.11424,0.00907,0.0769,0.0959,-0.00136,0.02579
="2026/04/02 15:42:27.540",-0.04368,-0.03475,-0.01033,0.22939,-0.0429,0.23946,20.88725,-0.05377,-0.02632,-0.023,863.7392,0.14127,0.01428,-0.08053,-0.06245,-0.00381,0.0245,-0.01331,-0.02119,-0.17937
="2026/04/02 15:42:27.560",0.02732,-0.021,0.00154,-0.127,0.03439,-0.14111,21.45644,0.09302,-0.05307,-0.02502,864.04633,-0.00244,0.00378,-0.03466,-0.05557,-0.00063,0.0079,0.0535,-0.01301,0.01789
="2026/04/02 15:42:27.580",-0.04769,-0.00467,-0.05988,0.01328,0.03469,-0.13182,21.81458,-0.0322,-0.02441,-0.02211,864.12964,-0.08144,0.02552,0.02242,-0.06174,0.00631,0.0449,-0.0207,-0.00335,-0.00762
="2026/04/02 15:42:27.600",0.00186,-0.01316,-0.00079,0.00452,-0.05311,0.13862,21.55453,0.07595,-0.0751,-0.01147,864.39185,0.01979,0.03647,0.03284,0.01445,-0.04649,-0.10203,0.00331,0.0026,-0.03521
="2026/04/02 15:42:27.620",-0.00676,0.02116,-0.05029,0.09162,-0.06984,0.04394,21.54719,0.09589,0.00647,0.02557,865.05634,-0.18179,0.03893,0.02075,-0.0752,0.0087,-0.00456,0.10815,-0.01285,0.02513
="2026/04/02 15:42:27.640",0.00013,0.02463,-0.03117,0.03897,-0.12467,0.08827,22.099,-0.06683,-0.00439,0.03545,865.15247,-0.0229,0.01995,-0.05531,-0.0312,-0.06777,-0.06628,-0.02777,-0.00313,-0.11649
="2026/04/02 15:42:27.660",0.04141,-0.02396,-0.03188,0.01103,-0.15142,0.04937,21.24055,0.06533,-0.03685,-0.09788,864.44641,0.07486,0.00883,-0.1273,-0.05947,-0.02599,0.03279,0.1003,-0.01179,0.08017
="2026/04/02 15:42:27.680",-0.03219,0.00419,-0.09728,-0.08922,-0.0459,-0.08726,20.24861,-0.02994,0.00658,-0.0304,864.3656,-0.06892,-0.046,-0.00299,-0.08228,0.00377,0.05091,-0.0146,0.01134,-0.07191
="2026/04/02 15:42:27.700",0.01808,-0.00225,-0.0659,0.03896,-0.07341,0.22846,20.23905,-0.0308,0.00806,-0.04148,863.83881,0.01459,-0.03931,0.03199,-0.01264,0.01797,-0.045,0.00969,0.00294,-0.06606
="2026/04/02 15:42:27.720",0.01397,0.0018,-0.09746,-0.13509,0.00192,-0.07022,20.36717,-0.10438,-0.04744,-0.06299,863.17157,-0.06478,0.0196,0.1635,-0.0885,0.03441,0.23425,0.07454,0.02898,-0.00021
="2026/04/02 15:42:27.740",-0.00808,-0.02674,-0.06898,-0.05443,-0.04252,0.2339,20.7892,0.09529,-0.01185,-0.02287,862.92719,-0.18102,0.03494,0.20785,-0.05571,0.00989,0.12534,-0.06604,0.0186,-0.07283
="2026/04/02 15:42:27.760",0.03498,-0.00266,0.03081,0.08703,-0.06455,0.31015,20.57644,-0.00448,0.03129,0.0782,862.7915,-0.08786,0.02276,0.00139,-0.05716,0.01715,0.05648,0.12886,0.00535,-0.04188
="2026/04/02 15:42:27.780",-0.01085,0.03804,0.01735,0.09258,0.00838,0.15894,20.19088,0.07168,0.04107,-0.01367,862.82739,-0.18467,-0.00683,0.08103,-0.00761,-0.01509,-0.00092,-0.05575,-0.02518,-0.02153
="2026/04/02 15:42:27.800",-0.01326,0.05562,0.027,0.1148,-0.06391,0.14967,20.56604,-0.04494,-0.00056,-0.01366,863.1059,-0.02347,-0.02139,0.02424,-0.11752,0.02832,0.04103,0.02904,-0.00899,-0.08221
="2026/04/02 15:42:27.820",-0.01737,-0.02778,0.05829,-0.02523,0.03475,-0.10054,20.97268,-0.12893,0.01814,0.01091,863.6059,-0.03141,-0.06096,-0.0792,-0.05724,0.01034,-0.00197,0.06841,0.04759,-0.08442
="2026/04/02 15:42:27.840",-0.06701,-0.02186,0.02719,-0.03615,-0.0063,0.05867,21.21562,-0.00802,0.00482,0.02767,864.09131,-0.0472,-0.08373,0.02312,-0.10331,-0.0249,-0.04494,-0.14285,-0.00143,0.00459
="2026/04/02 15:42:27.860",-0.02113,-0.02037,0.05094,0.06571,0.11549,-0.16981,20.95531,-0.05441,0.0201,0.00596,864.08447,0.08463,-0.00273,-0.05487,-0.05411,0.01249,-0.00826,0.16601,-0.04067,-0.08065
="2026/04/02 15:42:27.880",-0.06038,0.02412,0.03463,0.06432,0.00043,-0.41245,20.41618,0.06255,-0.03133,-0.04668,864.25519,-0.10624,0.00182,0.02788,0.04035,-0.05301,0.01686,-0.06535,0.00826,0.01618
="2026/04/02 15:42:27.900",0.02924,0.06948,-0.00274,0.24267,0.14283,-0.24987,20.11284,-0.02582,-0.02719,-0.06077,863.88202,0.06496,0.01198,0.01723,0.00106,0.04028,-0.0009,0.05789,0.00833,-0.10318
="2026/04/02 15:42:27.920",-0.06913,0.03018,0.15532,0.10758,0.25931,-0.39745,19.49987,0.1535,-0.02592,-0.02309,864.03613,0.04404,0.03022,-0.03707,0.01787,-0.02306,0.06096,-0.01039,0.01297,0.00855
="2026/04/02 15:42:27.940",-0.02918,0.14918,0.0401,0.12487,0.16601,0.05949,19.65122,-0.08855,-0.03466,-0.00724,865.03485,-0.01429,-0.0013,0.06551,0.10923,0.0695,-0.06175,-0.01825,0.04881,-0.05831
="2026/04/02 15:42:27.960",-0.01795,-0.00208,-0.06397,-0.0955,0.0876,-0.12197,20.51626,0.07317,-0.05225,-0.02511,865.10266,0.1358,0.02511,-0.05758,-0.03405,-0.00436,0.03728,0.02305,0.12506,0.05193
="2026/04/02 15:42:27.980",0.05529,-0.14059,-0.17834,-0.15513,-0.0767,0.03187,20.27954,-0.00262,-0.01101,-0.00156,864.3064,-0.0623,0.00443,-0.07128,0.13487,-0.04964,-0.01586,-0.09181,0.1074,0.0013
="2026/04/02 15:42:28.000",0.1329,-0.2086,-0.10817,0.08896,-0.24175,0.31425,20.02215,-0.02286,-0.00384,0.00894,863.92609,0.09693,-0.02718,0.01758,-0.00547,-0.02747,0.03018,0.14658,-0.02263,-0.01355
="2026/04/02 15:42:28.020",0.02355,-0.05592,0.13436,-0.06805,-0.22543,-0.08948,20.3346,0.06631,0.02328,0.04408,863.95624,-0.00883,-0.00031,0.0522,0.0412,0.01426,0.00974,-0.01292,-0.17208,0.17324
="2026/04/02 15:42:28.040",0.06883,0.11793,-0.07686,-0.00314,-0.18517,0.24269,20.32484,0.01734,0.00934,0.01319,863.888,-0.02277,-0.01689,0.08124,0.03825,-0.03496,-0.1069,-0.00807,-0.14839,-0.05262
="2026/04/02 15:42:28.060",-0.01071,0.11191,0.07979,-0.02397,0.0778,-0.20151,20.28711,-0.00044,0.01292,-0.01958,863.6153,0.10069,0.02922,-0.04485,0.05799,0.01352,-0.14799,0.06307,-0.00152,-0.0228
="2026/04/02 15:42:28.080",0.00943,-0.02699,0.02365,-0.08307,0.15158,-0.12739,20.42333,-0.11101,-0.0245,-0.00567,863.18835,0.08451,0.00976,-0.10102,0.16901,0.0205,-0.03033,-0.11679,0.14521,0.01973
="2026/04/02 15:42:28.100",0.0446,-0.03814,-0.06117,0.16356,0.11856,-0.10007,20.61539,-0.03665,-0.02726,0.00954,863.09052,0.04444,-0.03898,-0.02881,0.11138,0.01771,0.05578,0.01534,0.13245,0.01039
="2026/04/02 15:42:28.120",0.06359,-0.11826,0.06482,0.1604,0.0189,-0.17482,21.07046,-0.03006,0.00017,0.00368,862.78485,-0.0225,0.001,-0.06844,0.07388,-0.02759,0.03194,-0.07404,-0.03676,0.06523
="2026/04/02 15:42:28.140",0.04539,0.02188,0.12604,0.13441,-0.15799,0.07079,21.10901,-0.08025,-0.00397,0.02769,862.44849,0.06738,-0.01187,0.00874,0.04698,-0.03339,-0.07888,-0.08412,-0.14952,-0.04009
="2026/04/02 15:42:28.160",-0.0479,0.19776,0.32888,0.17585,-0.00359,0.03513,21.26343,0.02829,0.02327,0.01895,863.68311,0.02748,0.02271,-0.02965,-0.08366,-0.03056,0.00206,0.11285,-0.14991,-0.02318
="2026/04/02 15:42:28.180",0.05647,0.17202,0.03932,-0.11937,0.08776,-0.41164,21.11431,-0.1418,-0.01285,-0.00293,865.12634,0.02328,0.019,0.01219,-0.01691,0.01057,-0.01835,-0.17793,0.05837,0.07386
="2026/04/02 15:42:28.200",-0.00416,-0.00145,0.10749,0.09038,0.05153,-0.07163,20.92664,0.03249,-0.00235,0.00068,865.05835,0.00073,0.0053,-0.02236,-0.03122,0.01654,-0.1746,0.10246,0.15448,0.05655
="2026/04/02 15:42:28.220",-0.06773,0.00067,0.07915,-0.03728,0.15757,-0.44658,21.05993,-0.01647,-0.03259,-0.01149,865.01508,-0.00138,0.01914,-0.13944,-0.01014,0.03843,0.06615,0.05516,0.16698,0.06034
="2026/04/02 15:42:28.240",-0.00947,0.07192,0.04098,0.04599,0.13499,0.06865,20.52718,-0.03155,0.00258,-0.0351,865.04669,0.02891,-0.01965,-0.0207,0.06182,-0.01217,-0.11929,-0.12736,0.05551,0.07642
="2026/04/02 15:42:28.260",0.05445,-0.0097,0.07527,0.16112,0.05006,-0.00706,19.77193,-0.02388,-0.01045,-0.01344,864.80695,-0.07253,-0.00505,-0.00503,-0.01682,0.01238,-0.05568,0.06823,-0.0155,-0.03898
="2026/04/02 15:42:28.280",-0.01696,-0.09063,0.09799,-0.14625,0.03673,-0.15625,20.28123,-0.14553,-0.00116,-0.00424,864.29034,0.00013,-0.01685,0.01424,0.06804,0.01419,0.0467,-0.12205,-0.0344,0.17593
="2026/04/02 15:42:28.300",-0.01613,0.00894,-0.05672,0.13444,-0.09608,0.35228,20.9416,-0.06358,-0.00527,0.00769,863.9295,-0.14054,-0.04005,-0.03508,-0.01415,-0.04097,-0.10827,0.10306,-0.02849,-0.01594
="2026/04/02 15:42:28.320",-0.02324,-0.06827,0.07911,-0.19047,-0.06783,-0.17123,20.74947,-0.05759,-0.02333,0.0038,864.00897,-0.08514,0.01658,-0.02416,-0.00708,-0.02891,0.05838,-0.0005,-0.03156,-0.02601
